family_id,expected_direction,lane_id,universe_id,period_id,horizon_hours,event_count,trade_count,pair_count,signal_day_count,markout_count,mean_forward_return,median_forward_return,positive_share,lopo_worst_directional_mean
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,6,61,21,8,32,61,0.002874561321812284,0.002834929771058148,0.5737704918032787,0.005094283769354586
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,24,61,21,8,32,61,0.0004256683846443084,0.0002247753153199472,0.5081967213114754,0.004632841245238383
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,48,35,13,8,20,35,0.005616792320431806,-0.006945734661502723,0.45714285714285713,0.013967503307343684
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,6,8,4,4,4,8,-0.0021912067909172356,-0.001284260684086047,0.5,0.003359978892621718
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,24,8,4,4,4,8,-0.026918808350769582,-0.02477911238540209,0.375,-0.018408715026410616
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,48,6,3,3,3,6,-0.028340755595289813,-0.014497116859698567,0.16666666666666666,-0.0167692854328229
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,6,56,20,7,28,56,0.002264052957921582,0.0019547302282934,0.5357142857142857,0.004250267497295977
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,24,56,20,7,28,56,0.0057278646367859105,0.0011086169832233983,0.5178571428571429,0.007801325825069484
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,48,31,13,6,17,31,0.0054272003242134634,-0.005613362541073363,0.45161290322580644,0.015678595577449477
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,6,75,18,7,20,75,0.00034024951540661874,0.002733740953636321,0.5466666666666666,0.003307109263931579
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,24,75,18,7,20,75,-0.0034926813790288266,-0.008344267672625971,0.41333333333333333,0.00199109763362348
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,48,62,16,7,17,62,-0.013447602935704815,-0.02376164765906058,0.4032258064516129,-0.007286060363185642
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,6,136,38,10,55,136,0.0019376990662874293,0.001082639769773408,0.5588235294117647,0.0032803916430899486
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,24,136,38,10,55,136,0.006142365288211778,-0.0011106073674355676,0.47058823529411764,0.010266354575921099
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,48,100,33,10,41,100,0.003281632865719708,-0.004702024831552409,0.41,0.00839303607019589
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,6,75,18,7,20,75,0.00034024951540661874,0.002733740953636321,0.5466666666666666,0.003307109263931579
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,24,75,18,7,20,75,-0.0034926813790288266,-0.008344267672625971,0.41333333333333333,0.00199109763362348
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,48,62,16,7,17,62,-0.013447602935704815,-0.02376164765906058,0.4032258064516129,-0.007286060363185642
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,6,139,40,10,58,139,0.003622592643850084,0.00163052657563445,0.5899280575539568,0.005148994697269221
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,24,139,40,10,58,139,0.015495949223790755,0.0019565022699561396,0.5323741007194245,0.020175792571075327
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,48,104,35,10,43,104,0.017242706185990317,-0.0014770892370229993,0.4807692307692308,0.02333813182424811
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,6,75,18,7,20,75,0.00034024951540661874,0.002733740953636321,0.5466666666666666,0.003307109263931579
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,24,75,18,7,20,75,-0.0034926813790288266,-0.008344267672625971,0.41333333333333333,0.00199109763362348
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,48,62,16,7,17,62,-0.013447602935704815,-0.02376164765906058,0.4032258064516129,-0.007286060363185642
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,6,126,37,10,51,126,0.0030954626941170314,0.0019042771405123338,0.5952380952380952,0.004763513765948435
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,24,126,37,10,51,126,0.014011771080246144,0.00010956598193179179,0.5079365079365079,0.0198888692210498
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,48,96,32,10,37,96,0.01173578548349779,-0.003304819197153974,0.4375,0.018790424658907626
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,6,5,3,3,2,5,0.022075057335115368,0.015177354465302662,0.6,0.036343875242539604
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,24,5,3,3,2,5,0.07504336407202254,0.08514761055866393,1.0,0.08876153111515661
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,48,5,3,3,2,5,0.034182336717484184,0.02706699820475067,1.0,0.051649613798321115
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,6,60,25,10,23,60,0.0022660652896511315,0.0032601331939164924,0.5833333333333334,0.003004399621175297
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,24,60,25,10,23,60,0.0032559662739100066,0.009048524815588821,0.65,0.006600341111246082
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,48,49,21,10,21,49,0.015936655895866434,0.009384436701509902,0.6326530612244898,0.019169353112496807
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,6,5,3,3,2,5,0.022075057335115368,0.015177354465302662,0.6,0.036343875242539604
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,24,5,3,3,2,5,0.07504336407202254,0.08514761055866393,1.0,0.08876153111515661
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,48,5,3,3,2,5,0.034182336717484184,0.02706699820475067,1.0,0.051649613798321115
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,6,60,28,9,26,60,0.005440841616323733,0.004197232698445852,0.6333333333333333,0.00616758235530963
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,24,60,28,9,26,60,0.008384037169099533,0.009048524815588821,0.6333333333333333,0.010496038740980833
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,48,44,21,9,24,44,0.015956846568578778,0.008871946668414288,0.6363636363636364,0.021528449854768147
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,6,5,3,3,2,5,0.022075057335115368,0.015177354465302662,0.6,0.036343875242539604
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,24,5,3,3,2,5,0.07504336407202254,0.08514761055866393,1.0,0.08876153111515661
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,48,5,3,3,2,5,0.034182336717484184,0.02706699820475067,1.0,0.051649613798321115
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,6,66,29,9,27,66,0.0019335952479588975,0.0031767138906784176,0.5909090909090909,0.0028573125404962635
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,24,66,29,9,27,66,0.0021365881109479713,0.006927463871719719,0.5909090909090909,0.0041052729193248524
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,48,49,22,9,23,49,0.017437430803172914,0.009384436701509902,0.6326530612244898,0.020580332590072112
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,6,12,5,5,5,12,0.0055448006782134645,0.00037382004030844795,0.5,0.015728940023840926
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,24,12,5,5,5,12,0.0087806958551812,0.01456837188180704,0.5833333333333334,0.021780127276677094
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,48,10,4,4,4,10,0.00023163208407913637,0.005365217194768901,0.6,0.009026496531837921
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,6,108,37,10,46,108,0.002650042103057625,0.0029425997572780638,0.5740740740740741,0.0035836295295081006
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,24,108,37,10,46,108,0.0026432309921175707,0.004821729930723162,0.5740740740740741,0.0044204814706142095
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,48,74,30,10,34,74,0.00985055158211299,0.007491353577148696,0.5540540540540541,0.01355892896055569
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,6,12,5,5,5,12,0.0055448006782134645,0.00037382004030844795,0.5,0.015728940023840926
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,24,12,5,5,5,12,0.0087806958551812,0.01456837188180704,0.5833333333333334,0.021780127276677094
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,48,10,4,4,4,10,0.00023163208407913637,0.005365217194768901,0.6,0.009026496531837921
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,6,114,39,11,53,114,0.004645977932051859,0.0034304235971166497,0.6140350877192983,0.006174708639457008
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,24,114,39,11,53,114,0.003410419330593303,0.0045450001247155924,0.5614035087719298,0.005718780562152266
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,48,75,30,11,41,75,0.011317269388492293,0.007565438230752397,0.56,0.014120816416787
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,6,12,5,5,5,12,0.0055448006782134645,0.00037382004030844795,0.5,0.015728940023840926
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,24,12,5,5,5,12,0.0087806958551812,0.01456837188180704,0.5833333333333334,0.021780127276677094
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,48,10,4,4,4,10,0.00023163208407913637,0.005365217194768901,0.6,0.009026496531837921
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,6,115,38,10,50,115,0.0024543217274159523,0.002876640419947396,0.5739130434782609,0.003271339688820513
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,24,115,38,10,50,115,0.002796130757051642,0.003571338112003275,0.5478260869565217,0.004470988074769775
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,48,76,31,10,37,76,0.012799783464610956,0.007665711608257353,0.5657894736842105,0.01699900623536458
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,6,80,20,7,22,80,0.0016986750041384155,0.0033226228723561846,0.55,0.004982818913144417
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,24,80,20,7,22,80,0.0014158214616618841,-0.005863245656200999,0.45,0.008513621422766253
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,48,67,19,7,19,67,-0.009893129827257877,-0.016482152399947658,0.44776119402985076,-0.0030545912733213735
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,6,187,46,10,71,187,0.001966880930676432,0.0014028272364301486,0.5668449197860963,0.002880789940793208
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,24,187,46,10,71,187,0.004599791263203358,0.00046879578083780515,0.5187165775401069,0.006828775334782316
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,48,144,42,10,57,144,0.007726647608067968,-0.0010399520222205139,0.4861111111111111,0.010877614111541369
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,6,80,20,7,22,80,0.0016986750041384155,0.0033226228723561846,0.55,0.004982818913144417
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,24,80,20,7,22,80,0.0014158214616618841,-0.005863245656200999,0.45,0.008513621422766253
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,48,67,19,7,19,67,-0.009893129827257877,-0.016482152399947658,0.44776119402985076,-0.0030545912733213735
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,6,186,47,10,74,186,0.0037670331049613494,0.002220930228363005,0.5967741935483871,0.005021562437634291
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,24,186,47,10,74,186,0.012857365637762186,0.003926252016496434,0.5645161290322581,0.016193080253245083
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,48,142,43,10,59,142,0.01783142494275885,0.004851481233515309,0.5352112676056338,0.022205446577410668
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,6,80,20,7,22,80,0.0016986750041384155,0.0033226228723561846,0.55,0.004982818913144417
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,24,80,20,7,22,80,0.0014158214616618841,-0.005863245656200999,0.45,0.008513621422766253
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,48,67,19,7,19,67,-0.009893129827257877,-0.016482152399947658,0.44776119402985076,-0.0030545912733213735
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,6,180,45,10,69,180,0.0027144139576274614,0.0021916261423146066,0.5888888888888889,0.0038035758557916697
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,24,180,45,10,69,180,0.010211354121638564,0.0023396218961190263,0.5444444444444444,0.013628345552016793
PERSISTENT_LOWER_HIGH_GIVEBACK,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,48,139,41,10,54,139,0.01434665062299663,0.00161617198122177,0.5107913669064749,0.019064227148991003
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2022,6,132,21,7,29,132,2.3747423936307664e-05,0.0020164423226911588,0.5681818181818182,0.00047886685222981595
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2022,24,132,21,7,29,132,-0.0016165080713478465,-0.0029037909962103536,0.45454545454545453,-0.00036539154600185073
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2022,48,108,20,7,25,108,-0.007137436397418562,-0.017830352240918668,0.42592592592592593,-0.0036657579492606926
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2023,6,271,49,10,94,271,0.0034971094790557673,0.0024777916452536353,0.6051660516605166,0.004049896860639617
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2023,24,271,49,10,94,271,0.005431877698793115,0.0024719323113258085,0.5424354243542435,0.006624104478887425
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,C2,ROBUSTNESS_2023,48,195,45,10,72,195,0.006985125757289462,0.0026674293131232485,0.5435897435897435,0.00967167115903865
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2022,6,132,21,7,29,132,2.3747423936307664e-05,0.0020164423226911588,0.5681818181818182,0.00047886685222981595
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2022,24,132,21,7,29,132,-0.0016165080713478465,-0.0029037909962103536,0.45454545454545453,-0.00036539154600185073
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2022,48,108,20,7,25,108,-0.007137436397418562,-0.017830352240918668,0.42592592592592593,-0.0036657579492606926
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2023,6,271,50,11,94,271,0.0038390659452542286,0.002670723461798641,0.6420664206642066,0.004320380987767494
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2023,24,271,50,11,94,271,0.00881907307330663,0.004753102719831093,0.5719557195571956,0.010236814110025473
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,D2,ROBUSTNESS_2023,48,196,46,11,73,196,0.015749113415831625,0.004241820832436738,0.5918367346938775,0.018039084358238415
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2022,6,132,21,7,29,132,2.3747423936307664e-05,0.0020164423226911588,0.5681818181818182,0.00047886685222981595
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2022,24,132,21,7,29,132,-0.0016165080713478465,-0.0029037909962103536,0.45454545454545453,-0.00036539154600185073
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2022,48,108,20,7,25,108,-0.007137436397418562,-0.017830352240918668,0.42592592592592593,-0.0036657579492606926
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2023,6,265,49,11,91,265,0.0037741187960806492,0.002351722304229309,0.6226415094339622,0.004254678674575204
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2023,24,265,49,11,91,265,0.008187229121400182,0.0029761904761906877,0.5547169811320755,0.009507767316287422
TROUGH_RECOVERY_FAILURE,NEGATIVE,GLOBAL,E2,ROBUSTNESS_2023,48,191,45,11,70,191,0.014279863644250492,0.004370591544419877,0.5706806282722513,0.01684411804800961
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2022,6,20,4,4,7,20,-0.0077244234939832955,0.0008762546279309502,0.55,-0.0023798976664119154
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2022,24,20,4,4,7,20,-0.013009783280777138,-0.007637490904406352,0.45,-0.0005162173600234447
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2022,48,13,4,4,6,13,0.001398886448196865,0.006023723568850059,0.5384615384615384,0.006836503460891441
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2023,6,59,23,8,33,59,0.0038066155626928734,0.002346193952033282,0.6271186440677966,0.005016596259837749
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2023,24,59,23,8,33,59,0.006087794406698885,0.005647165123108255,0.576271186440678,0.008804331967273744
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,C2,ROBUSTNESS_2023,48,29,14,6,18,29,-0.0064088977465323015,-0.009950926935659798,0.3793103448275862,0.0030883447505613373
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2022,6,20,4,4,7,20,-0.0077244234939832955,0.0008762546279309502,0.55,-0.0023798976664119154
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2022,24,20,4,4,7,20,-0.013009783280777138,-0.007637490904406352,0.45,-0.0005162173600234447
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2022,48,13,4,4,6,13,0.001398886448196865,0.006023723568850059,0.5384615384615384,0.006836503460891441
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,6,56,21,9,28,56,0.002535056016283833,0.002412133846308895,0.6428571428571429,0.0035070187129571623
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,24,56,21,9,28,56,0.005303237441031892,0.00586597295934943,0.5714285714285714,0.008549784301096278
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,D2,ROBUSTNESS_2023,48,28,13,8,16,28,-0.00694888243920829,-0.012757144682893296,0.39285714285714285,0.0024735720948317885
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,6,20,4,4,7,20,-0.0077244234939832955,0.0008762546279309502,0.55,-0.0023798976664119154
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,24,20,4,4,7,20,-0.013009783280777138,-0.007637490904406352,0.45,-0.0005162173600234447
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2022,48,13,4,4,6,13,0.001398886448196865,0.006023723568850059,0.5384615384615384,0.006836503460891441
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,6,59,22,8,31,59,0.0034653016127625664,0.0015528776098447938,0.6101694915254238,0.004635506655836955
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,24,59,22,8,31,59,0.0069190769168057204,0.005647165123108255,0.576271186440678,0.009919006242189728
TROUGH_RECOVERY_FAILURE,NEGATIVE,LOCKED,E2,ROBUSTNESS_2023,48,29,14,7,18,29,-0.0034093173336501264,-0.009950926935659798,0.41379310344827586,0.007921002082427063
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,6,113,19,7,24,113,0.0012019719087661888,0.002876711749252303,0.584070796460177,0.002097081224305884
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,24,113,19,7,24,113,-0.00047830476273149567,-0.0028391018542515134,0.45132743362831856,0.0014371954796690706
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2022,48,95,18,7,20,95,-0.00851108087606658,-0.018609309926722606,0.4,-0.005326379850328458
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,6,159,40,10,58,159,0.004803965202432597,0.0027311744049942632,0.610062893081761,0.005852511395337539
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,24,159,40,10,58,159,0.008136621715436963,0.0024719323113258085,0.5534591194968553,0.010922020083959996
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,C2,ROBUSTNESS_2023,48,117,33,10,44,117,0.0056839604257197685,0.00039888725995540497,0.5042735042735043,0.008625539306046448
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,6,113,19,7,24,113,0.0012019719087661888,0.002876711749252303,0.584070796460177,0.002097081224305884
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,24,113,19,7,24,113,-0.00047830476273149567,-0.0028391018542515134,0.45132743362831856,0.0014371954796690706
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2022,48,95,18,7,20,95,-0.00851108087606658,-0.018609309926722606,0.4,-0.005326379850328458
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,6,169,42,10,60,169,0.005103886810599982,0.0030650730411687643,0.6627218934911243,0.005845068041779676
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,24,169,42,10,60,169,0.012349327538356734,0.004938726997008036,0.591715976331361,0.015163858015396896
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,D2,ROBUSTNESS_2023,48,127,35,10,46,127,0.01992226722139581,0.003404791929382034,0.5826771653543307,0.024635684278997563
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,6,113,19,7,24,113,0.0012019719087661888,0.002876711749252303,0.584070796460177,0.002097081224305884
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,24,113,19,7,24,113,-0.00047830476273149567,-0.0028391018542515134,0.45132743362831856,0.0014371954796690706
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2022,48,95,18,7,20,95,-0.00851108087606658,-0.018609309926722606,0.4,-0.005326379850328458
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,6,152,39,10,52,152,0.004837159173145479,0.0028889294037898194,0.6447368421052632,0.005578485791844186
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,24,152,39,10,52,152,0.011792522805829004,0.0032801526861544472,0.5723684210526315,0.014819623742867638
