universe_id,one_x_net_return,two_x_net_return,net_return_delta_2x_minus_1x,one_x_monthly_geometric_return,two_x_monthly_geometric_return,one_x_profit_factor,two_x_profit_factor,one_x_maximum_drawdown,two_x_maximum_drawdown,one_x_total_fees,two_x_total_fees,fee_delta_2x_minus_1x,return_loss_per_extra_fee_dollar,one_x_trade_count,two_x_trade_count,trade_count_delta_2x_minus_1x,one_x_turnover_on_initial_equity,two_x_turnover_on_initial_equity,one_x_median_r,two_x_median_r,one_x_average_holding_bars,two_x_average_holding_bars
C2,0.9959009618708324,-0.0734265423219088,-1.0693275041927413,0.010057681478913,-0.0011037050051107,1.2035317064161604,0.984186052655236,0.1960893706034074,0.5410899086857239,95096.14962715788,152134.8501552929,57038.700528135014,1.874740297888243,1206,1007,-199,474.5073169067181,379.6131644086168,-0.7158395935822338,-0.8999418135150995,17.64344941956882,17.54121151936445
D2,1.011794300443047,-0.0790641618791311,-1.090858462322178,0.0101736950266408,-0.0011919777363815,1.210412977287879,0.984170782365935,0.1878284812297905,0.5320401156960655,95163.05018019494,173524.8414441894,78361.79126399446,1.3920795386710407,1194,1106,-88,474.8335384998523,432.9840114841921,-0.7066749207500469,-0.8453683957699138,17.672529313232832,17.67992766726944
E2,0.8736076868058884,-0.0836637253075729,-0.9572714121134613,0.0091332948499778,-0.0012643921779292,1.1769351520977709,0.9818505392220732,0.2011672861725205,0.5476708552609936,96001.79094365124,151552.61532327236,55550.82437962112,1.7232352945326181,1219,1006,-213,479.0921419201349,378.1656070942183,-0.7140502576542004,-0.8942220819860811,17.659557013945857,17.560636182902584
