changed_members,comparison,decision_time,exact_match,jaccard,left_eligible_count,mean_common_rank_displacement,right_eligible_count,symmetric_difference_size,top_n
,C_P0B_vs_C2,2019-11-18T00:00:00+00:00,True,1.0,29,0.0,29,0,6
,C_P0B_vs_C2,2019-11-18T00:00:00+00:00,True,1.0,29,0.0,29,0,8
,C_P0B_vs_C2,2019-11-18T00:00:00+00:00,True,1.0,29,0.0,29,0,10
,C_P0B_vs_C2,2019-11-18T00:00:00+00:00,True,1.0,29,0.0,29,0,30
,C_P0B_vs_C2,2019-11-18T00:00:00+00:00,True,1.0,29,6.0,29,0,HYSTERESIS
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,0.0,30,0,4
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,0.0,30,0,6
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,0.0,30,0,8
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,0.0,30,0,10
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,0.0,30,0,30
,C_P0B_vs_C2,2019-11-25T00:00:00+00:00,True,1.0,30,6.0,30,0,HYSTERESIS
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,0.0,30,0,4
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,0.0,30,0,6
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,0.0,30,0,8
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,0.0,30,0,10
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,0.0,30,0,30
,C_P0B_vs_C2,2019-12-02T00:00:00+00:00,True,1.0,30,6.0,30,0,HYSTERESIS
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2019-12-09T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2019-12-16T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2019-12-23T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2019-12-30T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-01-06T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-01-13T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-01-20T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-01-27T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-02-03T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,0.0,31,0,4
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,0.0,31,0,6
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,0.0,31,0,8
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,0.0,31,0,10
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,0.0,31,0,30
,C_P0B_vs_C2,2020-02-10T00:00:00+00:00,True,1.0,31,6.0,31,0,HYSTERESIS
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,0.0,32,0,4
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,0.0,32,0,6
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,0.0,32,0,8
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,0.0,32,0,10
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,0.0,32,0,30
,C_P0B_vs_C2,2020-02-17T00:00:00+00:00,True,1.0,32,6.0,32,0,HYSTERESIS
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,0.0,32,0,4
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,0.0,32,0,6
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,0.0,32,0,8
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,0.0,32,0,10
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,0.0,32,0,30
,C_P0B_vs_C2,2020-02-24T00:00:00+00:00,True,1.0,32,6.0,32,0,HYSTERESIS
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,0.0,32,0,4
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,0.0,32,0,6
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,0.0,32,0,8
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,0.0,32,0,10
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,0.0,32,0,30
,C_P0B_vs_C2,2020-03-02T00:00:00+00:00,True,1.0,32,6.0,32,0,HYSTERESIS
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,0.0,32,0,4
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,0.0,32,0,6
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,0.0,32,0,8
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,0.0,32,0,10
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,0.0,32,0,30
,C_P0B_vs_C2,2020-03-09T00:00:00+00:00,True,1.0,32,6.0,32,0,HYSTERESIS
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,0.0,32,0,4
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,0.0,32,0,6
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,0.0,32,0,8
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,0.0,32,0,10
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,0.0,32,0,30
,C_P0B_vs_C2,2020-03-16T00:00:00+00:00,True,1.0,32,6.0,32,0,HYSTERESIS
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-03-23T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-03-30T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-04-06T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-04-13T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-04-20T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-04-27T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-05-04T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,0.0,33,0,4
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,0.0,33,0,6
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,0.0,33,0,8
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,0.0,33,0,10
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,0.0,33,0,30
,C_P0B_vs_C2,2020-05-11T00:00:00+00:00,True,1.0,33,6.0,33,0,HYSTERESIS
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,0.0,34,0,4
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,0.0,34,0,6
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,0.0,34,0,8
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,0.0,34,0,10
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,0.0,34,0,30
,C_P0B_vs_C2,2020-05-18T00:00:00+00:00,True,1.0,34,6.0,34,0,HYSTERESIS
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,0.0,34,0,4
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,0.0,34,0,6
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,0.0,34,0,8
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,0.0,34,0,10
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,0.0,34,0,30
,C_P0B_vs_C2,2020-05-25T00:00:00+00:00,True,1.0,34,6.0,34,0,HYSTERESIS
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,0.0,34,0,4
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,0.0,34,0,6
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,0.0,34,0,8
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,0.0,34,0,10
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,0.0,34,0,30
,C_P0B_vs_C2,2020-06-01T00:00:00+00:00,True,1.0,34,6.0,34,0,HYSTERESIS
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,0.0,34,0,4
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,0.0,34,0,6
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,0.0,34,0,8
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,0.0,34,0,10
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,0.0,34,0,30
,C_P0B_vs_C2,2020-06-08T00:00:00+00:00,True,1.0,34,6.0,34,0,HYSTERESIS
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,0.0,34,0,4
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,0.0,34,0,6
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,0.0,34,0,8
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,0.0,34,0,10
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,0.0,34,0,30
,C_P0B_vs_C2,2020-06-15T00:00:00+00:00,True,1.0,34,6.0,34,0,HYSTERESIS
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,0.0,35,0,4
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,0.0,35,0,6
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,0.0,35,0,8
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,0.0,35,0,10
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,0.0,35,0,30
,C_P0B_vs_C2,2020-06-22T00:00:00+00:00,True,1.0,35,6.0,35,0,HYSTERESIS
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,0.0,35,0,4
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,0.0,35,0,6
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,0.0,35,0,8
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,0.0,35,0,10
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,0.0,35,0,30
,C_P0B_vs_C2,2020-06-29T00:00:00+00:00,True,1.0,35,6.0,35,0,HYSTERESIS
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,0.0,35,0,4
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,0.0,35,0,6
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,0.0,35,0,8
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,0.0,35,0,10
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,0.0,35,0,30
,C_P0B_vs_C2,2020-07-06T00:00:00+00:00,True,1.0,35,6.0,35,0,HYSTERESIS
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,0.0,37,0,4
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,0.0,37,0,6
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,0.0,37,0,8
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,0.0,37,0,10
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,0.0,37,0,30
,C_P0B_vs_C2,2020-07-13T00:00:00+00:00,True,1.0,37,6.0,37,0,HYSTERESIS
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,0.0,37,0,4
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,0.0,37,0,6
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,0.0,37,0,8
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,0.0,37,0,10
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,0.0,37,0,30
,C_P0B_vs_C2,2020-07-20T00:00:00+00:00,True,1.0,37,6.0,37,0,HYSTERESIS
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,0.0,37,0,4
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,0.0,37,0,6
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,0.0,37,0,8
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,0.0,37,0,10
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,0.0,37,0,30
,C_P0B_vs_C2,2020-07-27T00:00:00+00:00,True,1.0,37,6.0,37,0,HYSTERESIS
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,0.0,37,0,4
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,0.0,37,0,6
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,0.0,37,0,8
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,0.0,37,0,10
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,0.0,37,0,30
,C_P0B_vs_C2,2020-08-03T00:00:00+00:00,True,1.0,37,6.0,37,0,HYSTERESIS
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,0.0,37,0,4
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,0.0,37,0,6
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,0.0,37,0,8
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,0.0,37,0,10
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,0.0,37,0,30
,C_P0B_vs_C2,2020-08-10T00:00:00+00:00,True,1.0,37,6.0,37,0,HYSTERESIS
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,0.0,38,0,4
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,0.0,38,0,6
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,0.0,38,0,8
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,0.0,38,0,10
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,0.0,38,0,30
,C_P0B_vs_C2,2020-08-17T00:00:00+00:00,True,1.0,38,6.0,38,0,HYSTERESIS
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,0.0,38,0,4
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,0.0,38,0,6
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,0.0,38,0,8
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,0.0,38,0,10
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,0.0,38,0,30
,C_P0B_vs_C2,2020-08-24T00:00:00+00:00,True,1.0,38,6.0,38,0,HYSTERESIS
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,0.0,39,0,4
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,0.0,39,0,6
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,0.0,39,0,8
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,0.0,39,0,10
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,0.0,39,0,30
,C_P0B_vs_C2,2020-08-31T00:00:00+00:00,True,1.0,39,6.0,39,0,HYSTERESIS
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,0.0,39,0,4
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,0.0,39,0,6
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,0.0,39,0,8
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,0.0,39,0,10
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,0.0,39,0,30
,C_P0B_vs_C2,2020-09-07T00:00:00+00:00,True,1.0,39,6.0,39,0,HYSTERESIS
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,0.0,39,0,4
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,0.0,39,0,6
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,0.0,39,0,8
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,0.0,39,0,10
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,0.0,39,0,30
,C_P0B_vs_C2,2020-09-14T00:00:00+00:00,True,1.0,39,6.0,39,0,HYSTERESIS
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,0.0,39,0,4
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,0.0,39,0,6
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,0.0,39,0,8
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,0.0,39,0,10
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,0.0,39,0,30
,C_P0B_vs_C2,2020-09-21T00:00:00+00:00,True,1.0,39,6.0,39,0,HYSTERESIS
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,0.0,40,0,4
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,0.0,40,0,6
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,0.0,40,0,8
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,0.0,40,0,10
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,0.0,40,0,30
,C_P0B_vs_C2,2020-09-28T00:00:00+00:00,True,1.0,40,6.0,40,0,HYSTERESIS
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,0.0,41,0,4
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,0.0,41,0,6
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,0.0,41,0,8
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,0.0,41,0,10
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,0.0,41,0,30
,C_P0B_vs_C2,2020-10-05T00:00:00+00:00,True,1.0,41,6.0,41,0,HYSTERESIS
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,0.0,41,0,4
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,0.0,41,0,6
