decision_time,effective_top10_assets,eligible_count,top10_hhi,top10_liquidity_share,top10_median_liquidity,top10_min_liquidity,top6_liquidity_share,top6_median_liquidity,top6_min_liquidity,year
2019-04-15T00:00:00+00:00,2.811953295621126,13,0.3556246832254418,0.9979308316179087,22383.680222290146,4762.22112542906,0.9894300006801757,339377.8120827474,20812.250550542514,2019
2019-04-22T00:00:00+00:00,2.891146148420223,13,0.3458835868765814,0.9974023970329337,28506.94965073673,4178.623961476044,0.9881294871687295,340637.8917491007,20842.902937867733,2019
2019-04-29T00:00:00+00:00,2.988306943952011,13,0.3346376455818519,0.9952530284719162,43285.31335638543,8618.73054261686,0.9819440419378423,340593.52024827193,29147.88611827896,2019
2019-05-06T00:00:00+00:00,3.3798160652437144,13,0.29587408920961245,0.9935200721234959,55807.81177265499,10654.121721302488,0.9688182988629428,421573.0378009525,34079.07967172006,2019
2019-05-13T00:00:00+00:00,3.8511942623795092,13,0.25965971381099257,0.9814902542398669,111588.34606631365,36130.73290798774,0.9300988896354577,474939.9736480989,107974.61802342851,2019
2019-05-20T00:00:00+00:00,3.7851052566906134,13,0.2641934456729793,0.9813819979725166,152865.77385401493,45353.184895323735,0.9309210445340727,579809.3729099717,145976.27491622628,2019
2019-05-27T00:00:00+00:00,3.484463988536214,13,0.2869881862145716,0.9875249324495363,182228.57771391343,65539.3717010322,0.9485052552843873,837291.0843765149,159360.73173027483,2019
2019-06-03T00:00:00+00:00,3.481750238630702,14,0.2872118708874645,0.9853629820115429,207166.3052141195,78313.94370258384,0.9492836459259499,1146832.3759990435,192155.5946807742,2019
2019-06-10T00:00:00+00:00,3.4423923320845753,15,0.2904956505624215,0.9846468978035062,237321.98685513643,72748.14352411643,0.9479332337570799,1194526.146096866,195043.1568753061,2019
2019-06-17T00:00:00+00:00,3.4106866432551217,15,0.2931960935131851,0.98816856934553,251943.85300828784,70154.6652734126,0.9515730044706908,1214803.7915510763,190150.84813657694,2019
2019-06-24T00:00:00+00:00,3.0050400875529215,15,0.3327742628599423,0.9920583306016052,297342.6453091998,64517.62454063412,0.9632114854491592,1333350.7817135218,195043.1568753061,2019
2019-07-01T00:00:00+00:00,2.7575365090599053,15,0.36264252412053044,0.9936056536862994,362112.15971267736,64498.431866112514,0.9688514138771129,1443975.7470420059,203858.6388423518,2019
2019-07-08T00:00:00+00:00,3.023254035608661,15,0.3307694253350012,0.9922332002232844,446527.04169144464,81654.25764668036,0.9675100283647059,1712959.8202516823,232084.73176142154,2019
2019-07-15T00:00:00+00:00,4.669613980233555,16,0.2141504638783834,0.9949408460271183,3912424.777725149,71060.1402962073,0.9688545119210187,7342524.242169104,1609215.2117596194,2019
2019-07-22T00:00:00+00:00,4.369012477645085,16,0.22888467476728377,0.9978151553283616,9562421.348059613,69339.15710344512,0.9423035386755501,13208603.968266372,9072746.615138508,2019
2019-07-29T00:00:00+00:00,4.572343145746846,16,0.2187062449436218,0.9986241922238048,11719487.610088008,59582.53595828841,0.9433089993461148,17792752.548796237,8529328.02587748,2019
2019-08-05T00:00:00+00:00,3.9652188143910156,16,0.2521928919460102,0.999318149536936,15399342.08749689,46649.56798092445,0.9639139593020462,27013643.49856761,9546494.882915214,2019
2019-08-12T00:00:00+00:00,3.9474526139512016,16,0.2533279301354425,0.9994771181208669,16997629.727110267,47658.98317455442,0.9682666145461466,31505674.951033365,9814279.198377905,2019
2019-08-19T00:00:00+00:00,3.905244068362844,16,0.25606594171698466,0.9995285262374652,17116658.607583858,47760.670789281074,0.9664474132101941,31668104.67743286,9739645.314760495,2019
2019-08-26T00:00:00+00:00,3.8875411551075976,17,0.2572320034956189,0.9994174363868984,17344234.689801823,41331.904629501194,0.9631790503244457,30377712.060637824,10747294.993810745,2019
2019-09-02T00:00:00+00:00,3.8835877300864436,18,0.25749386121830736,0.9992832553788961,14699843.921914186,174465.93935484657,0.9578736747412412,28632650.131323867,8445812.643202504,2019
2019-09-09T00:00:00+00:00,4.1442145387412594,19,0.24130024897401534,0.999107742025358,14134562.216602843,129309.0161534118,0.9595472376725055,27447348.813434824,7756288.149123235,2019
2019-09-16T00:00:00+00:00,4.5587041860914015,19,0.21936058124828506,0.9991021797908964,12512120.332067877,88809.54873196714,0.9564611600989522,23178079.708512135,7089345.763336811,2019
2019-09-23T00:00:00+00:00,5.282789043662917,21,0.18929394903617652,0.9984327434292501,9053815.60344693,75250.70129061188,0.9438715783947617,16062732.410609433,6025257.900929414,2019
2019-09-30T00:00:00+00:00,4.633087390472639,23,0.21583879511022697,0.9965998590067076,3661182.406078968,65909.36319404615,0.9708795858835412,6589270.207609158,2992788.465759742,2019
2019-10-07T00:00:00+00:00,3.9305821484368777,25,0.2544152398386285,0.9904632732794427,725595.7111061582,43215.03345670758,0.9598336175056358,2484993.028626181,617368.211743515,2019
2019-10-14T00:00:00+00:00,3.8337022518918147,27,0.26084446164449276,0.9874260476777811,454606.47160175594,29229.006087350586,0.9588296304230538,1975435.6318848918,382198.0269509412,2019
2019-10-21T00:00:00+00:00,3.653366928624418,27,0.2737201106641989,0.9865272937288573,373946.3035046193,24926.65046191105,0.9618618823122144,1604896.730996464,328863.4952177033,2019
2019-10-28T00:00:00+00:00,3.5922701522765377,27,0.2783755000626185,0.9862011199517937,344124.26848805416,26070.11710878485,0.9614285575923974,1499894.881199793,287379.3235522392,2019
2019-11-04T00:00:00+00:00,3.4908122919321136,28,0.286466276720515,0.9829204168761438,305435.3797724014,39236.16047124224,0.9577398800598972,1519742.8634650526,261129.41910370236,2019
2019-11-11T00:00:00+00:00,3.413744587633537,29,0.2929334560126586,0.9798602652484981,309858.84374262847,43179.51832645375,0.9542614799389091,1364306.0598803475,224238.6426967238,2019
2019-11-18T00:00:00+00:00,3.3075780798822225,29,0.3023360222642449,0.9781107665136439,337532.53969097673,43405.09137107671,0.9524918306005734,1245458.1211009757,250966.58247959113,2019
2019-11-25T00:00:00+00:00,3.248284960174591,30,0.30785476405562995,0.9757191261552874,328799.97706799745,40455.59273814378,0.9499710105587336,1176317.4010864631,250966.58247959113,2019
2019-12-02T00:00:00+00:00,3.251000646012691,30,0.30759760113443435,0.9761326388357846,326485.65352972323,40034.606332228344,0.950414273919102,1178482.7551645425,238769.87070338364,2019
2019-12-09T00:00:00+00:00,3.224922528972811,31,0.31008496824837395,0.9772477768249351,314244.468530223,34539.020083028896,0.9525331882290486,1163915.1256983075,222103.493991299,2019
2019-12-16T00:00:00+00:00,3.1041490694125646,31,0.3221494772444166,0.9770609050782662,273358.4418723064,33521.26475392317,0.9516791445821833,982280.0651352198,182134.89802172387,2019
2019-12-23T00:00:00+00:00,3.094551280051154,31,0.3231486278629287,0.9782106859777041,269668.9615452045,38881.25646886017,0.9530373993666004,925789.3210355607,178277.22754190522,2019
2019-12-30T00:00:00+00:00,3.1134760797346974,31,0.3211844171564058,0.9789959316939204,246110.38244805636,33200.20589552334,0.9526725021253882,863904.9232284587,188835.94900856004,2019
2020-01-06T00:00:00+00:00,2.798873449572516,31,0.35728660763591663,0.9818603789198779,248786.6285543557,29555.816963147452,0.9590482090643633,888737.7300400487,203746.00806294408,2020
2020-01-13T00:00:00+00:00,2.9957193624396035,31,0.33380963936008906,0.9827337652272309,338831.351845703,32705.45439949772,0.9570964579842481,1157204.0135810215,253465.5723700929,2020
2020-01-20T00:00:00+00:00,3.336798850686403,31,0.29968842736633433,0.9842504502231681,590791.3909620984,44119.2911671248,0.9492612810887205,1521963.9517778554,466140.16601715074,2020
2020-01-27T00:00:00+00:00,3.8506364178781345,31,0.25969733090278174,0.9852106250920518,1049183.0799865983,63617.84964671719,0.9494626491074803,2506612.0918271495,814446.8867450594,2020
2020-02-03T00:00:00+00:00,4.1340677281085725,31,0.24189250534062298,0.9855026362265905,1332063.5146949491,76595.59216134953,0.9429636691018042,3525096.143352632,1106075.947675253,2020
2020-02-10T00:00:00+00:00,4.383469422319933,31,0.22812979940230865,0.9848550701295834,1459500.874489138,170858.6316594398,0.9393098722585628,4041264.7423278396,1318949.4411751907,2020
2020-02-17T00:00:00+00:00,4.612270322313622,32,0.21681296414091725,0.9818634651854364,1883662.781756457,183038.93618600979,0.9294878673145319,4447958.803271952,1842222.7536490352,2020
2020-02-24T00:00:00+00:00,4.826866704819248,32,0.20717373425737617,0.9793818085532623,2402109.0298655555,187700.16724172846,0.932065175013899,5984320.126527347,2230989.1082173535,2020
2020-03-02T00:00:00+00:00,4.841624907846574,32,0.20654222890735527,0.9772046006732639,2398427.9340634374,203248.03747034224,0.9339643719209854,6460802.914849769,2117911.763956475,2020
2020-03-09T00:00:00+00:00,4.770074378418435,32,0.209640336956666,0.9787110071543934,2078966.6388050546,211180.1030451,0.9387763817746557,6517359.838602284,1750404.3417318612,2020
2020-03-16T00:00:00+00:00,4.643235574566505,32,0.21536706116690202,0.9794631502712069,1923932.1040475206,211552.91593596677,0.938420209015181,6259304.01596754,1917441.0515920469,2020
2020-03-23T00:00:00+00:00,4.357661294333252,33,0.2294808918032272,0.9786904539423952,1778292.663763528,188510.36764691037,0.9367026670094554,6059399.741168721,1615067.7208697856,2020
2020-03-30T00:00:00+00:00,3.780805405687613,33,0.26449390875702333,0.9816027125178034,1609736.2969784345,146900.17822973503,0.944150091547988,5656672.684039379,1466359.5024384395,2020
2020-04-06T00:00:00+00:00,3.180690341762405,33,0.3143971567650012,0.9845614973255798,1444524.6445924384,119137.4627526387,0.9543491917609591,4527828.3367422465,1135936.1976664474,2020
2020-04-13T00:00:00+00:00,2.7565095042403245,33,0.36277763543412606,0.9846306962630244,992705.1924353662,104550.0258072433,0.955060821705949,3481172.138729084,970961.455477837,2020
2020-04-20T00:00:00+00:00,2.6994070241546275,33,0.3704517292323375,0.9853691191726744,706154.3200359307,88854.3381156801,0.9562389918099063,2959498.1227975716,664914.7647393076,2020
2020-04-27T00:00:00+00:00,2.994092844335435,33,0.3339909789009762,0.9826165431477832,655373.1513775293,98516.09607962542,0.9456167745629567,3028161.2159752506,578610.1461944734,2020
2020-05-04T00:00:00+00:00,3.2492003561249208,33,0.30776803225290345,0.9792548605016975,749330.6417348686,135193.03877585358,0.9385097753182591,3257987.5178324147,703190.7370119551,2020
2020-05-11T00:00:00+00:00,3.033204683652807,33,0.32968431223564076,0.9784003457454942,826218.5899426793,115671.56137837487,0.9375386823998895,3266196.5589684197,755614.8324091219,2020
2020-05-18T00:00:00+00:00,2.289622797777422,34,0.43675316343404597,0.9832797335670586,982282.9300627024,177953.81125273567,0.9482982225428426,3622298.9495323217,894279.8775202569,2020
2020-05-25T00:00:00+00:00,2.2683607784193915,34,0.4408469805657663,0.9840271170891141,1034279.3478959773,187115.7837898747,0.9482378854376962,3752043.2895396166,1012727.0023776797,2020
2020-06-01T00:00:00+00:00,2.3684513521431496,34,0.4222168207487674,0.9834055419152193,947528.7539674602,181684.99010711873,0.9488168997353772,4151106.2638025708,873360.0742147415,2020
2020-06-08T00:00:00+00:00,2.6406158025324173,34,0.37869954388706406,0.98090179884008,994997.1767195617,192325.39478490295,0.9424665313327538,4238317.075008841,862926.9882192707,2020
2020-06-15T00:00:00+00:00,2.8144272742783056,34,0.3553120768616864,0.978515676029652,859200.4792672282,178888.07954693795,0.9304889298722413,3993570.529437369,797530.5911137793,2020
2020-06-22T00:00:00+00:00,2.817287969806256,35,0.3549512902895651,0.9758980793575164,791098.5899760252,353809.90349905915,0.9227549601296376,3537214.4496861366,765304.4400669984,2020
2020-06-29T00:00:00+00:00,2.768461022312324,35,0.36121151496825554,0.9740547483640388,722580.1145734759,353262.41792806087,0.9256023018371012,3303123.7956425934,688852.7689917159,2020
2020-07-06T00:00:00+00:00,2.8763607837979337,35,0.34766153315426745,0.9682207023691517,717033.5874258399,313819.0515884536,0.9223529808961379,3148667.551686673,677759.7146964439,2020
2020-07-13T00:00:00+00:00,2.9416763717805248,37,0.339942221242619,0.9502182293555731,763076.0166615131,353262.41792806087,0.9049496617673073,3324136.9355727835,746754.6558970911,2020
2020-07-20T00:00:00+00:00,3.3480262488778654,37,0.29868344082880566,0.9388604493940178,900613.3751015621,391019.75785870093,0.8759939396909101,3702655.61990113,838683.6060394434,2020
2020-07-27T00:00:00+00:00,3.6265159207824524,37,0.2757467557964674,0.9283032322887209,1141618.2595135611,489808.56285300053,0.8525450981693162,4074510.12348768,1125992.8397104647,2020
2020-08-03T00:00:00+00:00,3.388744808941728,37,0.2950945132726859,0.9324317370097562,1554441.7414105255,647538.761232268,0.8630367950230051,4183661.709833143,1526280.6582939196,2020
2020-08-10T00:00:00+00:00,3.1057271336514383,37,0.3219857885017377,0.9459518572274381,2019594.05803263,713714.6612586624,0.8932186693810821,4528676.512721046,1970829.1900873783,2020
2020-08-17T00:00:00+00:00,3.0406405817332516,38,0.32887806799907,0.9459180790073176,2426434.6313574333,708946.8756889101,0.8937690430155778,5348039.099706076,2028679.9732986921,2020
2020-08-24T00:00:00+00:00,3.216200605399769,38,0.3109258789147269,0.9427500928475276,3202073.6202758327,968129.7524213002,0.8802899727554,6174962.081696046,3182281.3573934417,2020
2020-08-31T00:00:00+00:00,3.4516000928474195,39,0.28972070144286144,0.9384419241742169,3087956.766470256,1728268.3044613227,0.8581678744223729,6520892.237010196,2882339.114824076,2020
2020-09-07T00:00:00+00:00,3.546434574126243,39,0.2819733394479373,0.9374867034542507,3262783.261842428,2398010.8713402096,0.8430249956353147,6669973.637793925,3238737.546795873,2020
2020-09-14T00:00:00+00:00,3.5303987730913353,39,0.28325412064551747,0.9396912953581942,3607879.239423679,2289333.7343841773,0.8533049808581151,6250638.017627679,3400327.990665742,2020
2020-09-21T00:00:00+00:00,3.4002734426378485,39,0.2940939947536174,0.9403953384939715,2744682.322705854,1314106.1650286424,0.8674214000447736,5540708.680273876,2383383.3224367956,2020
2020-09-28T00:00:00+00:00,3.4125614235028072,40,0.29303501853852487,0.9355316406472756,2420890.791541325,1166546.5239768063,0.8691439451919315,5386462.214780717,2136679.7195624067,2020
2020-10-05T00:00:00+00:00,3.4910817073628757,41,0.2864441694077074,0.935382707452344,2032933.8261881382,902411.2168225136,0.8743178098767113,4662450.070215576,1670175.8058482488,2020
2020-10-12T00:00:00+00:00,3.44495670353439,41,0.2902794101806967,0.933929610467047,1213446.7786610464,735707.0551117086,0.8645752004687051,3814684.476632679,1123395.2979924139,2020
2020-10-19T00:00:00+00:00,3.5394947636756027,41,0.2825261984457765,0.9412577853970556,1025449.422493951,627307.5041700595,0.8673028599294488,3478978.2881484097,927503.5469954882,2020
2020-10-26T00:00:00+00:00,3.4988167812585056,42,0.28581090766356315,0.9410373349036105,1046910.420530165,497330.1572529989,0.8680705168238434,3417388.704122177,877223.6152873088,2020
2020-11-02T00:00:00+00:00,3.397988500613717,42,0.2942917552014635,0.9468247441677612,1159721.4107646262,488808.92147961236,0.8782625786958644,3532808.9204303618,999749.9348039844,2020
2020-11-09T00:00:00+00:00,2.852301224505719,44,0.3505941067543776,0.9598508438582813,1445211.0506817573,430948.37552045425,0.9036523511785758,3552542.170795877,1430300.7150388067,2020
2020-11-16T00:00:00+00:00,2.576633342681328,45,0.38810333757435883,0.9629465496149344,1449359.1729813097,427119.99389599886,0.9128728826519777,3549223.7987199314,1338313.3025996545,2020
2020-11-23T00:00:00+00:00,2.532216535066532,48,0.39491093520314835,0.9431499765700636,1404244.5082019581,702614.7645020597,0.8923749651055443,3610797.455802262,1137495.6167127583,2020
2020-11-30T00:00:00+00:00,2.7034593617436435,49,0.3698964423696876,0.9376371053321182,1591861.6545552053,883458.3763214296,0.8810350305222193,4340289.244198285,1298484.9894936327,2020
2020-12-07T00:00:00+00:00,3.130533463010524,51,0.3194343749446253,0.9331318092196975,2433898.041136408,845830.1173366238,0.8805126814535825,5847075.99305878,1405588.929898703,2020
2020-12-14T00:00:00+00:00,3.798287014700182,53,0.26327657602750565,0.9377197726332699,2575268.516638816,1042023.0093194467,0.8844475751190565,10748443.655550376,1764976.03410595,2020
2020-12-21T00:00:00+00:00,4.030090891321155,55,0.24813336149651385,0.928118320951509,2547219.953093982,1042023.0093194467,0.8703691943197439,12155725.844995495,1953791.7146779639,2020
2020-12-28T00:00:00+00:00,3.763096798413535,57,0.26573858010285173,0.9309603041451003,3059005.7508321083,830318.4875114833,0.8807370436058038,10693823.954290792,2347914.7722050725,2020
2021-01-04T00:00:00+00:00,3.3585438318481198,57,0.29774808669081027,0.9326249404316986,4080717.788746975,896436.7078766604,0.886173350946423,10415904.876248512,2621529.8389604064,2021
2021-01-11T00:00:00+00:00,3.026765413429311,57,0.3303856967451616,0.9374593939093665,4640660.906336439,1450515.5049334369,0.8867279957497042,10826020.261398535,3111478.4859826453,2021
2021-01-18T00:00:00+00:00,2.516805610863734,58,0.3973290569933263,0.9463729085330859,6574419.186544406,2624381.7052149796,0.8905956687375698,10749118.300265145,6261982.1248750705,2021
2021-01-25T00:00:00+00:00,2.761031536383154,59,0.3621834762923287,0.9356985564668656,8475720.846922457,4238095.737156836,0.8627479526819916,11161102.595593588,8018153.27489537,2021
2021-02-01T00:00:00+00:00,2.83498932379429,59,0.35273501441678135,0.9311927310191545,8501392.86460922,4570782.636774577,0.8575938346267004,10161947.135325609,8317750.60737646,2021
2021-02-08T00:00:00+00:00,3.2392961313288673,59,0.3087090403154239,0.910723399790121,8480471.953313474,4576892.963474769,0.8173519130449795,10461139.921959987,8347246.300352077,2021
2021-02-15T00:00:00+00:00,3.56351727429592,61,0.2806216226909073,0.8892157995115231,8943996.774174664,5361521.7575239735,0.7939225072297461,15975142.707797043,8828761.96186573,2021
2021-02-22T00:00:00+00:00,3.9408534682418614,62,0.2537521397480763,0.8725037160657418,10746234.47183611,6116486.581627693,0.7770244220664303,27084142.404265996,10725316.166044153,2021
2021-03-01T00:00:00+00:00,3.9642853722957594,62,0.25225227401348493,0.8638847247689816,15200371.17561765,8146000.02668266,0.7687117384847917,33377546.320059262,14893777.891011365,2021
2021-03-08T00:00:00+00:00,3.905317597202813,62,0.2560611205388906,0.8644913228541702,16431432.57530529,8701855.43897796,0.7728336600668007,36832941.32778161,15084253.26868498,2021
2021-03-15T00:00:00+00:00,3.658246730501263,62,0.2733549904281544,0.862858711339762,15309497.138177078,7770531.566283192,0.7652141238413377,27400389.92920565,15283133.701312166,2021
2021-03-22T00:00:00+00:00,3.4499314246325987,63,0.28986083400382234,0.858252799388357,13171896.035422161,6590846.257367324,0.7751596462830219,30797296.37871695,13043385.998606445,2021
2021-03-29T00:00:00+00:00,3.17563248070941,64,0.3148979002055705,0.8430241614509572,13415762.75357091,6686669.163450813,0.7676257830810965,26857407.443322994,11945997.800834408,2021
2021-04-05T00:00:00+00:00,2.904937387904985,66,0.34424149868551596,0.8160903186336049,13777682.091334708,7406077.341247201,0.7466283800826983,23540084.989936173,11821793.772861334,2021
2021-04-12T00:00:00+00:00,3.2137740922881695,66,0.31116063895082674,0.7966619082189546,15868400.929637352,8034286.884507192,0.7281828110391159,28788851.75656824,12213092.995849144,2021
2021-04-19T00:00:00+00:00,3.959526975127256,67,0.2525554204534396,0.8030133687961383,26407825.153842416,12096508.115613896,0.7095220978898953,40208065.02912984,21928219.637357604,2021
2021-04-26T00:00:00+00:00,4.967752107919566,69,0.2012982891005783,0.8293407414646726,39590936.60523127,16068049.974896697,0.7341792278118208,105470322.57720178,33011677.71705398,2021
2021-05-03T00:00:00+00:00,5.23894220875422,70,0.19087822696898812,0.8387392907428314,56534919.784625,14153926.319836058,0.7498987386472113,114080315.19184443,55683900.54499489,2021
2021-05-10T00:00:00+00:00,4.8113029260318525,75,0.2078439074350189,0.8358218374248619,53422020.40209751,14773480.621473935,0.7508995974421832,112300928.72216198,45540561.66784224,2021
2021-05-17T00:00:00+00:00,5.174594347940772,77,0.19325186338479838,0.8325669958228487,66037152.868708305,30485390.837083183,0.7418290178563033,131430748.62288196,57901780.97537039,2021
2021-05-24T00:00:00+00:00,4.85488245481162,78,0.20597821045263642,0.8229192820713425,76273956.77658163,30077805.09931183,0.7360385064918868,129996462.07313338,50116870.46156586,2021
2021-05-31T00:00:00+00:00,4.382143213371116,81,0.22819884045521993,0.8276218622968464,79855457.55529042,25288563.820857104,0.7521749260197191,134984432.24708623,59796895.637509495,2021
2021-06-07T00:00:00+00:00,3.9668697118228815,83,0.2520879364955179,0.8373638569074245,64084863.94029236,25448953.49907889,0.7659729384392634,109610553.6291919,55747125.49660653,2021
2021-06-14T00:00:00+00:00,4.087579159790781,83,0.2446435801994802,0.8493790507154363,41349827.494491085,20782451.261555474,0.7728463273396289,87159732.06710207,36567204.323279284,2021
2021-06-21T00:00:00+00:00,3.955473794911379,88,0.25281421438980983,0.8526522763490909,31129192.808182474,12916608.320289329,0.7790883676817653,63817631.33223541,29313234.369639188,2021
2021-06-28T00:00:00+00:00,3.7428239965411767,92,0.2671779386164354,0.8535207937300578,26050220.62949509,10986324.33859196,0.7812603138693154,48378729.07045634,21762379.83293502,2021
2021-07-05T00:00:00+00:00,3.353263681697,95,0.2982169298102814,0.8531597027533727,17164634.884811558,8864197.214665212,0.7842773419999229,32877670.079793822,15778832.089886736,2021
2021-07-12T00:00:00+00:00,3.3289545200954764,101,0.3003946115705178,0.8508414407517855,14967372.218538465,8959059.637120452,0.7822860508125424,26424360.69356425,13805542.189407866,2021
2021-07-19T00:00:00+00:00,3.7011545758869553,102,0.2701859594071013,0.8327211533129673,14200518.090263847,7015096.282017956,0.7492846922589731,21212855.859551016,13615340.676337887,2021
2021-07-26T00:00:00+00:00,3.683548580225799,104,0.2714773480573183,0.833725324824069,14045375.65981723,6668197.442726187,0.75265487969385,18349205.230056748,12202934.004259037,2021
2021-08-02T00:00:00+00:00,3.7291332129517674,106,0.26815883018790243,0.8280509368118634,14197711.410838712,6958407.84622786,0.7456656507104422,19294130.289361484,12578649.206872158,2021
2021-08-09T00:00:00+00:00,3.328052901224725,108,0.30047599292427096,0.8419893108328803,13846471.277583491,7693526.648280822,0.7686139224282944,20781446.333942976,13357242.040056314,2021
2021-08-16T00:00:00+00:00,3.094253099246717,112,0.3231797684046744,0.8651315534266286,15003644.686988413,11336653.280652173,0.7987997456041882,30748683.767775357,14492111.189221077,2021
2021-08-23T00:00:00+00:00,3.3682243392097435,113,0.2968923383038735,0.857005107316328,25008600.61931327,12041419.88660368,0.7964206776752241,49225626.57439557,22270166.309874102,2021
2021-08-30T00:00:00+00:00,4.0708773181006315,116,0.24564729463932228,0.8558376014885487,29799907.45599644,13121820.634366717,0.7958743596836264,98110813.00250517,22433543.413689066,2021
2021-09-06T00:00:00+00:00,4.6026813664361885,117,0.21726465952916707,0.8271527445861935,31655627.119984943,14104316.334198069,0.7635016898854374,120936347.21163264,26144982.74166608,2021
2021-09-13T00:00:00+00:00,4.934909556171657,121,0.20263795893673228,0.8035504174273109,30201898.122649845,14755040.789884023,0.7287342002146526,126069742.37869641,27363500.48716194,2021
2021-09-20T00:00:00+00:00,4.934659328278238,122,0.2026482343511466,0.7707273804806782,28903141.139726743,18406939.270736612,0.6903579772154758,98203115.37721547,25921500.120827146,2021
2021-09-27T00:00:00+00:00,5.0198281124607265,122,0.1992100083103839,0.7579235973990904,35682621.59848736,22216858.880497202,0.6673828930661642,84481582.10461786,29916773.69714366,2021
2021-10-04T00:00:00+00:00,4.571862879566143,123,0.21872921965124578,0.7599408980418687,33947688.18824504,15574827.495752644,0.6709416425790057,63368781.91372244,29446261.462274186,2021
2021-10-11T00:00:00+00:00,4.137274682870825,126,0.24170500550524415,0.7667998863225597,31961387.773004457,15574827.495752644,0.6848636272526377,53545211.42731282,27852371.893574804,2021
2021-10-18T00:00:00+00:00,3.388371187203593,128,0.2951270521295205,0.8016578178865172,29536278.43432906,15645730.134323243,0.738549527639504,53482584.19227056,23827414.43264591,2021
2021-10-25T00:00:00+00:00,3.631095793053643,129,0.2753989586044575,0.8125951177502633,35212710.39262608,17242350.64006563,0.7484743459407214,70716761.68833645,34327336.917722,2021
2021-11-01T00:00:00+00:00,3.8749859443500587,129,0.25806545220068594,0.811245652736845,38870434.22939928,19542798.874464326,0.745384779026255,104057363.25797457,34896581.16435861,2021
2021-11-08T00:00:00+00:00,4.331072920534323,133,0.2308896706076771,0.7859335193552489,43937973.45914415,24508004.97000891,0.7086611453364329,140613420.60552865,37413831.367657036,2021
2021-11-15T00:00:00+00:00,4.646581437025367,136,0.21521198187374857,0.725478514580217,48701596.65129733,28757242.895267654,0.6398355388821731,136852483.70415545,45355772.80576437,2021
2021-11-22T00:00:00+00:00,4.9539430447446895,137,0.20185940592531315,0.6713988936595532,51178358.473908916,41244219.272939235,0.5786233097769676,139168363.54664743,48197820.81590055,2021
2021-11-29T00:00:00+00:00,5.0261602336126865,140,0.19895903702242762,0.6371389390336347,64161163.22044645,48197820.81590055,0.5337714724779336,96445280.00009741,58871490.52009174,2021
2021-12-06T00:00:00+00:00,5.16811904149339,144,0.1934939950050063,0.6272393095609244,69869864.9272238,47733152.62028141,0.5202432335583856,93049469.18354154,69317408.72874781,2021
2021-12-13T00:00:00+00:00,4.772691723563631,152,0.2095253701517786,0.6463636944039034,68098051.1638973,45496973.303436324,0.5449524154826173,84153498.84014586,67959174.02055398,2021
2021-12-20T00:00:00+00:00,4.3897322372394605,157,0.22780432745229645,0.6607705347886432,62798440.77028316,41289708.62017338,0.5662256502939216,66814173.1262706,60276997.448956974,2021
2021-12-27T00:00:00+00:00,4.136671527007794,166,0.24174024779853304,0.6836450109815658,50829268.606214255,33196133.22222349,0.5946227086672851,62950073.544898994,47983483.21194008,2021
