changed_members,comparison,decision_time,exact_match,jaccard,left_eligible_count,mean_common_rank_displacement,right_eligible_count,symmetric_difference_size,top_n
BCHSV-USDT;LTC-USDT,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.6,9,0.6666666666666666,21,2,4
BCHSV-USDT;TRX-USDT,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.7142857142857143,9,0.8,21,2,6
ATOM-USDT;BCHSV-USDT;BNB-USDT;NEO-USDT,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.6,9,0.8333333333333334,21,4,8
ALGO-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;MTV-USDT;NEO-USDT,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.46153846153846156,9,0.8333333333333334,21,7,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.42857142857142855,9,2.4444444444444446,21,12,30
BCHSV;TRX,D2_vs_C2,2019-09-23T00:00:00+00:00,False,0.7142857142857143,9,5.0,21,2,HYSTERESIS
ATOM-USDT;XRP-USDT,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.6,7,0.6666666666666666,23,2,4
ALGO-USDT;ATOM-USDT;LTC-USDT;TRX-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.3333333333333333,7,0.6666666666666666,23,6,6
ALGO-USDT;ATOM-USDT;BCHSV-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.25,7,0.6666666666666666,23,9,8
ALGO-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;MTV-USDT;NEO-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.21428571428571427,7,0.6666666666666666,23,11,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.30434782608695654,7,7.428571428571429,23,16,30
ALGO;ATOM;BCHSV;LTC;XRP;XTZ,A_P0_vs_C2,2019-09-30T00:00:00+00:00,False,0.3333333333333333,7,3.0,23,6,HYSTERESIS
,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,True,1.0,11,0.0,23,0,4
,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,True,1.0,11,0.0,23,0,6
ATOM-USDT;BCHSV-USDT;BNB-USDT;NEO-USDT,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,False,0.6,11,0.0,23,4,8
ALGO-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;MTV-USDT;NEO-USDT;XTZ-USDT,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,False,0.42857142857142855,11,0.0,23,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,False,0.4782608695652174,11,3.5454545454545454,23,12,30
BCHSV;TRX,B_P0A_vs_C2,2019-09-30T00:00:00+00:00,False,0.7142857142857143,11,5.0,23,2,HYSTERESIS
,D2_vs_C2,2019-09-30T00:00:00+00:00,True,1.0,11,0.0,23,0,4
,D2_vs_C2,2019-09-30T00:00:00+00:00,True,1.0,11,0.0,23,0,6
ATOM-USDT;BCHSV-USDT;BNB-USDT;NEO-USDT,D2_vs_C2,2019-09-30T00:00:00+00:00,False,0.6,11,0.0,23,4,8
ALGO-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;MTV-USDT;NEO-USDT;XTZ-USDT,D2_vs_C2,2019-09-30T00:00:00+00:00,False,0.42857142857142855,11,0.0,23,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-09-30T00:00:00+00:00,False,0.4782608695652174,11,3.5454545454545454,23,12,30
BCHSV;TRX,D2_vs_C2,2019-09-30T00:00:00+00:00,False,0.7142857142857143,11,5.0,23,2,HYSTERESIS
ATOM-USDT;XRP-USDT,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.6,9,0.0,25,2,4
ADA-USDT;ALGO-USDT;ATOM-USDT;BCHSV-USDT;LTC-USDT;XRP-USDT,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.3333333333333333,9,0.0,25,6,6
ADA-USDT;ALGO-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.23076923076923078,9,0.0,25,10,8
ADA-USDT;ALGO-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.1875,9,0.0,25,13,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.36,9,8.444444444444445,25,16,30
ALGO;ATOM;BCHSV;LTC;XRP;XTZ,A_P0_vs_C2,2019-10-07T00:00:00+00:00,False,0.3333333333333333,9,3.0,25,6,HYSTERESIS
,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,True,1.0,13,0.0,25,0,4
BCHSV-USDT;TRX-USDT,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,False,0.7142857142857143,13,0.0,25,2,6
ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,False,0.6,13,0.16666666666666666,25,4,8
ADA-USDT;ALGO-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;NEO-USDT,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,False,0.42857142857142855,13,0.16666666666666666,25,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,False,0.52,13,4.461538461538462,25,12,30
BCHSV;TRX,B_P0A_vs_C2,2019-10-07T00:00:00+00:00,False,0.7142857142857143,13,5.0,25,2,HYSTERESIS
,D2_vs_C2,2019-10-07T00:00:00+00:00,True,1.0,13,0.0,25,0,4
BCHSV-USDT;TRX-USDT,D2_vs_C2,2019-10-07T00:00:00+00:00,False,0.7142857142857143,13,0.0,25,2,6
ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT,D2_vs_C2,2019-10-07T00:00:00+00:00,False,0.6,13,0.16666666666666666,25,4,8
ADA-USDT;ALGO-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;NEO-USDT,D2_vs_C2,2019-10-07T00:00:00+00:00,False,0.42857142857142855,13,0.16666666666666666,25,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-10-07T00:00:00+00:00,False,0.52,13,4.461538461538462,25,12,30
BCHSV;TRX,D2_vs_C2,2019-10-07T00:00:00+00:00,False,0.7142857142857143,13,5.0,25,2,HYSTERESIS
ARPA-USDT;XRP-USDT,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.6,10,0.0,27,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;LTC-USDT;XRP-USDT,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.3333333333333333,10,0.0,27,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.23076923076923078,10,0.0,27,10,8
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;MTV-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.17647058823529413,10,0.0,27,14,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.37037037037037035,10,8.8,27,17,30
ALGO;ATOM;BCHSV;LTC;XRP;XTZ,A_P0_vs_C2,2019-10-14T00:00:00+00:00,False,0.3333333333333333,10,3.0,27,6,HYSTERESIS
,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ARPA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;MTV-USDT,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,False,0.42857142857142855,14,0.3333333333333333,27,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,False,0.5185185185185185,14,4.785714285714286,27,13,30
BCHSV;TRX,B_P0A_vs_C2,2019-10-14T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
,D2_vs_C2,2019-10-14T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,D2_vs_C2,2019-10-14T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ARPA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT,D2_vs_C2,2019-10-14T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;MTV-USDT,D2_vs_C2,2019-10-14T00:00:00+00:00,False,0.42857142857142855,14,0.3333333333333333,27,8,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-10-14T00:00:00+00:00,False,0.5185185185185185,14,4.785714285714286,27,13,30
BCHSV;TRX,D2_vs_C2,2019-10-14T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
ALGO-USDT;XRP-USDT,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.6,10,0.0,27,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;LTC-USDT;XRP-USDT,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.3333333333333333,10,0.0,27,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.23076923076923078,10,0.0,27,10,8
ADA-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.25,10,1.25,27,12,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.37037037037037035,10,8.3,27,17,30
ALGO;ATOM;BCHSV;LTC;XRP;XTZ,A_P0_vs_C2,2019-10-21T00:00:00+00:00,False,0.3333333333333333,10,3.0,27,6,HYSTERESIS
,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,False,0.5384615384615384,14,0.5714285714285714,27,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,False,0.5185185185185185,14,4.571428571428571,27,13,30
BCHSV;TRX,B_P0A_vs_C2,2019-10-21T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
,D2_vs_C2,2019-10-21T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,D2_vs_C2,2019-10-21T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,D2_vs_C2,2019-10-21T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,D2_vs_C2,2019-10-21T00:00:00+00:00,False,0.5384615384615384,14,0.5714285714285714,27,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-10-21T00:00:00+00:00,False,0.5185185185185185,14,4.571428571428571,27,13,30
BCHSV;TRX,D2_vs_C2,2019-10-21T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
ALGO-USDT;XRP-USDT,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.6,10,0.0,27,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;LTC-USDT;XRP-USDT,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.3333333333333333,10,0.0,27,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.23076923076923078,10,0.0,27,10,8
ADA-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TEL-USDT;TRX-USDT;XEM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.25,10,1.25,27,12,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.37037037037037035,10,8.4,27,17,30
ALGO;ATOM;BCHSV;LTC;XRP;XTZ,A_P0_vs_C2,2019-10-28T00:00:00+00:00,False,0.3333333333333333,10,3.0,27,6,HYSTERESIS
,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;TEL-USDT,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,False,0.5384615384615384,14,0.5714285714285714,27,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,False,0.5185185185185185,14,4.642857142857143,27,13,30
BCHSV;TRX,B_P0A_vs_C2,2019-10-28T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
,D2_vs_C2,2019-10-28T00:00:00+00:00,True,1.0,14,0.0,27,0,4
BCHSV-USDT;TRX-USDT,D2_vs_C2,2019-10-28T00:00:00+00:00,False,0.7142857142857143,14,0.2,27,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,D2_vs_C2,2019-10-28T00:00:00+00:00,False,0.6,14,0.3333333333333333,27,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;TEL-USDT,D2_vs_C2,2019-10-28T00:00:00+00:00,False,0.5384615384615384,14,0.5714285714285714,27,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-10-28T00:00:00+00:00,False,0.5185185185185185,14,4.642857142857143,27,13,30
BCHSV;TRX,D2_vs_C2,2019-10-28T00:00:00+00:00,False,0.7142857142857143,14,5.0,27,2,HYSTERESIS
ALGO-USDT;XRP-USDT,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.6,11,0.0,28,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;TRX-USDT;XRP-USDT,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.3333333333333333,11,0.0,28,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;WIN-USDT;XRP-USDT,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.23076923076923078,11,0.0,28,10,8
ADA-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;TRX-USDT;WIN-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.25,11,1.25,28,12,10
AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.39285714285714285,11,9.181818181818182,28,17,30
ALGO;ARPA;ATOM;BCHSV;LTC;XRP,A_P0_vs_C2,2019-11-04T00:00:00+00:00,False,0.3333333333333333,11,3.0,28,6,HYSTERESIS
,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,True,1.0,15,0.0,28,0,4
BCHSV-USDT;LTC-USDT,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,False,0.7142857142857143,15,0.2,28,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,False,0.6,15,0.3333333333333333,28,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,False,0.5384615384615384,15,0.5714285714285714,28,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,False,0.5357142857142857,15,5.266666666666667,28,13,30
BCHSV;TRX,B_P0A_vs_C2,2019-11-04T00:00:00+00:00,False,0.7142857142857143,15,5.0,28,2,HYSTERESIS
,D2_vs_C2,2019-11-04T00:00:00+00:00,True,1.0,15,0.0,28,0,4
BCHSV-USDT;LTC-USDT,D2_vs_C2,2019-11-04T00:00:00+00:00,False,0.7142857142857143,15,0.2,28,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;CHR-USDT,D2_vs_C2,2019-11-04T00:00:00+00:00,False,0.6,15,0.3333333333333333,28,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,D2_vs_C2,2019-11-04T00:00:00+00:00,False,0.5384615384615384,15,0.5714285714285714,28,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-11-04T00:00:00+00:00,False,0.5357142857142857,15,5.266666666666667,28,13,30
BCHSV;TRX,D2_vs_C2,2019-11-04T00:00:00+00:00,False,0.7142857142857143,15,5.0,28,2,HYSTERESIS
ALGO-USDT;XRP-USDT,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.6,11,0.0,29,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;TRX-USDT;XRP-USDT,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.3333333333333333,11,0.0,29,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;WIN-USDT;XRP-USDT,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.23076923076923078,11,0.0,29,10,8
ADA-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;TRX-USDT;WIN-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.25,11,1.25,29,12,10
AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.3793103448275862,11,9.545454545454545,29,18,30
ALGO;ARPA;ATOM;BCHSV;LTC;XRP,A_P0_vs_C2,2019-11-11T00:00:00+00:00,False,0.3333333333333333,11,3.0,29,6,HYSTERESIS
,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,True,1.0,16,0.0,29,0,4
BCHSV-USDT;LTC-USDT,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,False,0.7142857142857143,16,0.2,29,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;COTI-USDT,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,False,0.6,16,0.3333333333333333,29,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,False,0.5384615384615384,16,0.5714285714285714,29,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,False,0.5517241379310345,16,5.875,29,13,30
BCHSV;TRX,B_P0A_vs_C2,2019-11-11T00:00:00+00:00,False,0.7142857142857143,16,5.0,29,2,HYSTERESIS
,D2_vs_C2,2019-11-11T00:00:00+00:00,True,1.0,16,0.0,29,0,4
BCHSV-USDT;LTC-USDT,D2_vs_C2,2019-11-11T00:00:00+00:00,False,0.7142857142857143,16,0.2,29,2,6
ALGO-USDT;ARPA-USDT;BCHSV-USDT;COTI-USDT,D2_vs_C2,2019-11-11T00:00:00+00:00,False,0.6,16,0.3333333333333333,29,4,8
ARPA-USDT;ATOM-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT,D2_vs_C2,2019-11-11T00:00:00+00:00,False,0.5384615384615384,16,0.5714285714285714,29,6,10
AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,D2_vs_C2,2019-11-11T00:00:00+00:00,False,0.5517241379310345,16,5.875,29,13,30
BCHSV;TRX,D2_vs_C2,2019-11-11T00:00:00+00:00,False,0.7142857142857143,16,5.0,29,2,HYSTERESIS
ARPA-USDT;XRP-USDT,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.6,11,0.0,29,2,4
ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;TRX-USDT;XRP-USDT,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.3333333333333333,11,0.0,29,6,6
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;WIN-USDT;XRP-USDT,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.23076923076923078,11,0.0,29,10,8
ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;BCHSV-USDT;COTI-USDT;LTC-USDT;MTV-USDT;NEO-USDT;TRX-USDT;WIN-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.17647058823529413,11,0.0,29,14,10
AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.3793103448275862,11,10.0,29,18,30
ALGO;ARPA;ATOM;BCHSV;LTC;XRP,A_P0_vs_C2,2019-11-18T00:00:00+00:00,False,0.3333333333333333,11,3.0,29,6,HYSTERESIS
