portfolio_id,universe_id,cost_multiplier,signal_events,missing_entry_bar,missing_exit_bar_precheck,same_pair_open,position_slots_full,gross_limit_rejection,capacity_unavailable,capacity_capped_entries,cash_capped_entries,admitted_entries,scheduled_exits
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,C2,1.0,3971,0,0,3091,347,0,0,216,0,533,533
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,C2,2.0,3971,0,0,3091,347,0,0,210,0,533,533
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,D2,1.0,3927,0,0,3090,303,0,0,224,0,534,534
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,D2,2.0,3927,0,0,3090,303,0,0,212,0,534,534
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,E2,1.0,3973,0,0,3090,350,0,0,216,0,533,533
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,E2,2.0,3973,0,0,3090,350,0,0,210,0,533,533
