portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,C2,1.0,360161.3192363236,1379396.498238994,102499.65975716033,0.07430761197959868,257661.65947916324,KCS-USDT,0.12675703679880382,185313.1065489023,76834.9581255875
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,C2,2.0,306840.160933987,1270079.2932076575,95311.1374573631,0.0750434543473655,211529.0234766239,KCS-USDT,0.13013405132328548,141559.59700705955,61743.04513026393
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,D2,1.0,439669.9176382907,1389355.721640318,102226.0417696696,0.07357801906122231,337443.87586862105,KCS-USDT,0.1325881376021765,255457.83003907296,75999.64268004161
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,D2,2.0,377251.27657401003,1277988.2469721872,94849.42696807547,0.07421776154263778,282401.8496059346,KCS-USDT,0.13651976862543805,202780.61679133787,60530.53355805058
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,E2,1.0,360161.3192363236,1379396.498238994,102499.65975716033,0.07430761197959868,257661.65947916324,KCS-USDT,0.12675703679880382,185313.1065489023,76834.9581255875
POST_RESULT_DIAGNOSTIC_BREAKOUT_PLUS_RELATIVE_STRENGTH,E2,2.0,306840.160933987,1270079.2932076575,95311.1374573631,0.0750434543473655,211529.0234766239,KCS-USDT,0.13013405132328548,141559.59700705955,61743.04513026393
