family_id,variant_id,component_id,window_id,start,end,days,family_return,equal_weight_return,capture_ratio,high_opportunity_window,strategic_bull_adequacy
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.008324220345706457,0.6437975137033425,-0.012929873397339961,False,
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.22215316664974827,8.977084241529303,0.024746695104189316,True,False
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.001434400633012145,0.33154791649728477,-0.004326375047583483,False,
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.03445980757585265,0.37052437252117865,0.09300280934659158,False,
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.061688594798368857,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.1254082829679224,2.667291938689029,0.04701708168831359,True,False
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.07804075960791979,0.37373514866458524,-0.20881300537766317,False,
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.008324220345706457,0.6437975137033425,-0.012929873397339961,False,
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.21950282466089077,8.977084241529303,0.024451460937109027,True,False
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.0014204104202835133,0.33154791649728477,-0.004284178393547968,False,
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.03412323090303526,0.37052437252117865,0.09209443003937569,False,
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.028868398072123158,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.08599641034288874,2.667291938689029,0.03224109408329554,True,False
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.07817458909087871,0.37373514866458524,-0.20917109180179835,False,
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.002806264250706736,0.6437975137033425,-0.004358923715881021,False,
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.2706673147856715,8.977084241529303,0.030150916211025957,True,False
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.006138200579821618,0.33154791649728477,-0.01851376610859169,False,
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,-0.008230618961651781,0.37052437252117865,-0.022213434721305225,False,
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.028475178051900807,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.08887659164212192,2.667291938689029,0.033320908878765126,True,False
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.04512547579810677,0.37373514866458524,-0.12074185679176078,False,
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.008324220345706457,0.6437975137033425,-0.012929873397339961,False,
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.22215316664974827,8.977084241529303,0.024746695104189316,True,False
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.001434400633012145,0.33154791649728477,-0.004326375047583483,False,
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,-0.00027680109239947015,0.37052437252117865,-0.0007470523207853178,False,
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.04783757216727125,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.1346942891855596,2.667291938689029,0.05049851770322587,True,False
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.05107113962513887,0.37373514866458524,-0.1366506195834781,False,
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.002806264250706736,0.6437975137033425,-0.004358923715881021,False,
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.271452329368157,8.977084241529303,0.03023836270939498,True,False
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.006152108965705283,0.33154791649728477,-0.018555715960156444,False,
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,-0.008249383947082412,0.37052437252117865,-0.022264079123731295,False,
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.023268290151419735,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.08721414703296193,2.667291938689029,0.03269763829295251,True,False
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.045332472187223916,0.37373514866458524,-0.1212957152925113,False,
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.008324220345706457,0.6437975137033425,-0.012929873397339961,False,
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.21950282466089077,8.977084241529303,0.024451460937109027,True,False
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.0014204104202835133,0.33154791649728477,-0.004284178393547968,False,
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,-0.0002740975140200774,0.37052437252117865,-0.0007397556931411048,False,
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.028491147359598235,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.1329142446039262,2.667291938689029,0.04983115746574535,True,False
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.0504623860100063,0.37373514866458524,-0.13502178264558842,False,
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.002806264250706736,0.6437975137033425,-0.004358923715881021,False,
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.271452329368157,8.977084241529303,0.03023836270939498,True,False
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.006152108965705283,0.33154791649728477,-0.018555715960156444,False,
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.003633139390869067,0.37052437252117865,0.009805399213411803,False,
