family_id,variant_id,component_id,decision,carry_forward,description,dimensions,starting_equity,final_equity,net_return,cagr,monthly_geometric_return,maximum_drawdown,profit_factor,win_rate,trade_count,expectancy_per_trade,average_r,median_r,payoff_ratio,total_fees,turnover_on_initial_equity,minimum_cash,minimum_equity,capital_feasible,two_x_net_return,two_x_profit_factor,two_x_capital_feasible,positive_active_year_fraction,high_opportunity_bull_adequacy,mean_high_opportunity_capture,delta_net_return_vs_baseline,delta_profit_factor_vs_baseline,drawdown_reduction_vs_baseline,delta_two_x_return_vs_baseline,trade_reduction_fraction,strategic_objective_met,rationale
MTF_TREND_BREAKOUT,BASELINE,MTF_TREND_BREAKOUT::BASELINE,REFERENCE_BASELINE,False,Frozen RD16-D baseline.,baseline,100000.0,132015.47096611073,0.32015470966110726,0.04736952811920592,0.003864264554893193,0.19422541339874222,1.115225604881833,0.4121900826446281,968,33.07383364267697,0.06614766728535396,-0.7814543901602373,1.5903843839041678,52127.07984831239,260.2146864874898,15189.985892661949,97037.17997060705,True,-0.20111608882202348,0.9351384218527707,False,0.5,False,0.03588188839625145,0.0,0.0,0.0,0.0,0.0,False,Frozen RD16-D comparison baseline.
MTF_TREND_BREAKOUT,REGIME_GATE,MTF_TREND_BREAKOUT::REGIME_GATE,REJECT_COMPONENT,False,Family-specific market-regime gate.,regime,100000.0,131770.33936553166,0.31770339365531663,0.04704521194498956,0.003838357140841575,0.19451644782715638,1.1223861122152259,0.41150442477876104,904,35.144180714084314,0.07028836142816863,-0.7814543901602373,1.605132827146506,48473.52641506942,241.96641274644404,20228.367210535755,97175.59917067044,True,-0.16703187049538548,0.9423253756963599,False,0.5,False,0.028346277510202286,-0.002451316005790627,0.007160507333392907,-0.00029103442841416083,0.034084218326637994,0.06611570247933884,False,"Does not provide sufficient positive, feasible, and multi-dimensional improvement evidence."
MTF_TREND_BREAKOUT,VOLATILITY_GATE,MTF_TREND_BREAKOUT::VOLATILITY_GATE,RETAIN_FOR_COMPOSITE_RESEARCH,True,Family-specific volatility-regime gate.,volatility,100000.0,146088.60839394736,0.4608860839394735,0.06519794978590787,0.005277263477722061,0.13422321297764106,1.2197628116020647,0.42670157068062825,764,60.32540365700028,0.12065080731400055,-0.6791973913252612,1.6388224278579888,43103.364942330154,215.07086484496935,27021.051341669707,98151.45008945506,True,0.029852434516164594,1.012659405845554,True,0.5,False,0.03173591254489554,0.14073137427836624,0.1045372067202317,0.06000220042110116,0.23096852333818807,0.21074380165289253,False,Passes all fixed component retention gates; still requires RD16-F registration.
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,REJECT_COMPONENT,False,Family-specific asset eligibility gate.,asset,100000.0,136325.6948861932,0.36325694886193194,0.052991656534381315,0.004312213416399313,0.15248428486878918,1.1642202581758825,0.4154040404040404,792,45.86577637145689,0.09173155274291381,-0.705282244389912,1.6384011536031415,45218.101071760815,225.6827863790143,13650.306151708428,97037.17997060705,True,-0.08892406185568502,0.9643489921804836,False,0.5,False,0.0376226064037076,0.04310223920082468,0.048994653294049506,0.04174112852995304,0.11219202696633845,0.18181818181818177,False,"Does not provide sufficient positive, feasible, and multi-dimensional improvement evidence."
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,RETAIN_FOR_COMPOSITE_RESEARCH,True,Combined regime and volatility gates.,regime; volatility,100000.0,145390.01671026234,0.4539001671026235,0.06434747323155987,0.005210352771012117,0.13478122350337696,1.2259621836987336,0.4236588720770289,727,62.434685983855765,0.12486937196771153,-0.6861414627940594,1.6677862174343159,40879.65982010019,203.96695071784913,26842.38901777791,98284.72464304329,True,0.045103568901614155,1.0199790818943528,True,0.5,False,0.031468000501173744,0.13374545744151622,0.11073657881690058,0.05944418989536526,0.24621965772363763,0.24896694214876036,False,Passes all fixed component retention gates; still requires RD16-F registration.
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,PROMISING_BUT_FRAGILE,True,Combined regime and asset gates.,regime; asset,100000.0,138058.7717984221,0.380587717984221,0.05521053809652665,0.004488401935904163,0.14034925262131592,1.1832322502729309,0.414535666218035,743,51.223111437984684,0.10244622287596938,-0.7054168412680746,1.671123470353003,42234.32845399408,210.7701767687083,17597.325703774186,97175.59917067044,True,-0.04175556655572976,0.9821652889787076,False,0.5,False,0.03714130920142719,0.06043300832311371,0.06800664539109791,0.053876160777426296,0.1593605222662937,0.2324380165289256,False,"Positive and materially improved on at least two fixed dimensions, but fails one or more retention gates."
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,RETAIN_FOR_COMPOSITE_RESEARCH,True,"Combined regime, volatility, and asset gates.",regime; volatility; asset,100000.0,151548.06763381738,0.5154806763381738,0.0717301333422109,0.005789552524891217,0.1137382408794877,1.3136361034975845,0.4264705882352941,612,84.22886868270969,0.16845773736541939,-0.6544532188311163,1.7666140702208897,35972.94742644954,179.4271320569464,28196.32371239098,98284.72464304329,True,0.15575120207367,1.083513239702367,True,0.5,False,0.03457937953448959,0.1953259666770666,0.19841049861575155,0.08048717251925452,0.35686729089569347,0.3677685950413223,False,Passes all fixed component retention gates; still requires RD16-F registration.
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,REJECT_COMPONENT,False,Stronger causal signal confirmation only.,structure,100000.0,119092.42821850444,0.19092428218504454,0.02954353038926638,0.0024292399695717837,0.19932113832076204,1.108252132037611,0.4068627450980392,612,31.19677813481213,0.0623935562696243,-0.7906604473944665,1.6156446744162762,32879.00022157893,164.13514396569423,9557.755887793886,97960.35213534767,True,-0.13786572003074882,0.929955223818141,False,0.5,False,0.019260940343468654,-0.12923042747606273,-0.006973472844221895,-0.0050957249220198175,0.06325036879127466,0.3677685950413223,False,"Does not provide sufficient positive, feasible, and multi-dimensional improvement evidence."
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,RETAIN_FOR_COMPOSITE_RESEARCH,True,All diagnostic gates plus stronger structural confirmation.,regime; volatility; asset; structure,100000.0,140957.67625889753,0.40957676258897524,0.05887068814820329,0.004778292440935861,0.10393732399750533,1.4221652770156847,0.43466666666666665,375,109.22047002372827,0.2184409400474565,-0.6124045985380443,1.8496873541553691,22203.523403698295,110.7018110201785,20588.00831569922,99469.38959123236,True,0.1875415285519868,1.1697185173697682,True,0.5,False,0.0261388639444447,0.08942205292786798,0.30693967213385176,0.09028808940123689,0.3886576173740103,0.6126033057851239,False,Passes all fixed component retention gates; still requires RD16-F registration.
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,RETAIN_FOR_COMPOSITE_RESEARCH,True,"Diagnostic gates, structure, fee buffer, and same-symbol cooldown.",regime; volatility; asset; structure; fee_buffer; cooldown,100000.0,133363.59667972004,0.3336359667972004,0.04914422017580544,0.0040059025513188296,0.0869423093265389,1.3979767880210219,0.42138364779874216,318,104.91697069094441,0.2098339413818888,-0.646987186520988,1.9196099178796122,18946.334429454902,94.47012249172863,16623.708893859482,99469.38959123236,True,0.1441726225026465,1.151006867140944,True,0.5,False,0.02089841465016554,0.013481257136093161,0.2827511831391889,0.10728310407220332,0.34528871132467,0.671487603305785,False,Passes all fixed component retention gates; still requires RD16-F registration.
