family_id,variant_id,component_id,cost_multiplier,final_equity,net_return,cagr,monthly_geometric_return,maximum_drawdown,profit_factor,win_rate,trade_count,total_fees,minimum_cash,minimum_equity,capital_feasible
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,1.0,136325.6948861932,0.36325694886193194,0.052991656534381315,0.004312213416399313,0.15248428486878918,1.1642202581758825,0.4154040404040404,792,45218.101071760815,13650.306151708428,97037.17997060705,True
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,1.5,113716.64435031396,0.13716644350313967,0.021649814535409595,0.0017864926999717756,0.2106440152659087,1.0584035438420085,0.3813131313131313,792,67827.15160764122,1236.7067066536547,96464.79417014694,True
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,2.0,91107.5938144315,-0.08892406185568502,-0.015398471452914175,-0.0012923524594066205,0.27482848247353764,0.9643489921804836,0.3409090909090909,792,90436.20214352163,-11176.892738402275,87568.61355319695,False
MTF_TREND_BREAKOUT,ASSET_GATE,MTF_TREND_BREAKOUT::ASSET_GATE,3.0,45889.49274267211,-0.5411050725732789,-0.12172470766367693,-0.010757980337458006,0.5791747858065824,0.8076248142805637,0.2878787878787879,792,135654.30321528245,-36004.0916285116,45889.49274267211,False
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,1.0,145390.01671026234,0.4539001671026235,0.06434747323155987,0.005210352771012117,0.13478122350337696,1.2259621836987336,0.4236588720770289,727,40879.65982010019,26842.38901777791,98284.72464304329,True
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,1.5,124950.18680021365,0.24950186800213636,0.03781381375196968,0.0030978215689390076,0.18063746886910426,1.1171981751605016,0.3920220082530949,727,61319.489730150286,16271.228315578148,97775.93452161027,True
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,2.0,104510.3568901614,0.045103568901614155,0.007378213359728658,0.0006127816316783274,0.23690120652492452,1.0199790818943528,0.3535075653370014,727,81759.31964020038,5700.067613377396,97261.99975370208,True
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,3.0,63630.69707006268,-0.3636930292993732,-0.07256256380897885,-0.006257832777354921,0.4781274758059698,0.8567520119689148,0.297111416781293,727,122638.97946030057,-23368.97411122732,63630.69707006268,False
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,1.0,138058.7717984221,0.380587717984221,0.05521053809652665,0.004488401935904163,0.14034925262131592,1.1832322502729309,0.414535666218035,743,42234.32845399408,17597.325703774186,97175.59917067044,True
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,1.5,116941.60757142617,0.16941607571426176,0.02642165949129982,0.002175582860595382,0.18882019459111277,1.0768312104645403,0.38088829071332436,743,63351.49268099112,6232.457231114458,96602.71475011902,True
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,2.0,95824.44334442703,-0.04175556655572976,-0.007082047486624998,-0.0005920949940674269,0.249766004741507,0.9821652889787076,0.34320323014804843,743,84468.65690798816,-5132.411241546368,92871.50347304522,False
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,3.0,53590.114890434226,-0.46409885109565774,-0.09872590326184827,-0.008624746106996928,0.5154497279237695,0.824088518355441,0.28936742934051146,743,126702.98536198224,-27862.148186865532,53590.114890434226,False
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,1.0,151548.06763381738,0.5154806763381738,0.0717301333422109,0.005789552524891217,0.1137382408794877,1.3136361034975845,0.4264705882352941,612,35972.94742644954,28196.32371239098,98284.72464304329,True
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,1.5,133561.59392059437,0.3356159392059437,0.04940360613030137,0.004026585720084963,0.1409207684288517,1.1917415610451825,0.39052287581699346,612,53959.421139674305,18300.77817335025,97775.93452161027,True
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,2.0,115575.120207367,0.15575120207367,0.024413283978294675,0.002012024980357463,0.1840742397564492,1.083513239702367,0.3480392156862745,612,71945.89485289907,8405.232634308326,97261.99975370208,True
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,3.0,79602.17278091914,-0.20397827219080866,-0.03730007106060729,-0.0031627808386527345,0.34713607184334005,0.9035861134510729,0.29248366013071897,612,107918.84227934861,-11385.858443772777,79602.17278091914,False
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,1.0,119092.42821850444,0.19092428218504454,0.02954353038926638,0.0024292399695717837,0.19932113832076204,1.108252132037611,0.4068627450980392,612,32879.00022157893,9557.755887793886,97960.35213534767,True
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,1.5,102652.92810771597,0.026529281077159794,0.004372532968103471,0.00036364953954981516,0.24329584375725433,1.014237865219305,0.3709150326797386,612,49318.50033236839,943.237052972414,97618.53201806243,True
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,2.0,86213.42799692512,-0.13786572003074882,-0.024415861330213562,-0.002057785749743579,0.2966565147090072,0.929955223818141,0.3431372549019608,612,65758.00044315786,-7845.201598829655,86213.42799692512,False
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,3.0,53334.42777534688,-0.4666557222465312,-0.09944386953738671,-0.008690581980561607,0.5256435867795417,0.7876163032782924,0.2875816993464052,612,98637.00066473678,-30290.869822239132,53334.42777534688,False
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,1.0,140957.67625889753,0.40957676258897524,0.05887068814820329,0.004778292440935861,0.10393732399750533,1.4221652770156847,0.43466666666666665,375,22203.523403698295,20588.00831569922,99469.38959123236,True
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,1.5,129855.91455704937,0.2985591455704937,0.04449492727218307,0.0036343755005197043,0.1262554539340235,1.2883019329409062,0.392,375,33305.285105547446,14232.775926258284,99320.10771086813,True
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,2.0,118754.15285519868,0.1875415285519868,0.029055661113318143,0.0023896463160864023,0.15134487149996667,1.1697185173697682,0.36,375,44407.04680739659,7877.54353681636,99070.30353099226,True
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,3.0,96550.62945150131,-0.03449370548498687,-0.005832146255710935,-0.0004873161925426084,0.21219499431667632,0.972558894348025,0.2986666666666667,375,66610.57021109489,-4832.921242065619,93700.42932681937,False
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,1.0,133363.59667972004,0.3336359667972004,0.04914422017580544,0.0040059025513188296,0.0869423093265389,1.3979767880210219,0.42138364779874216,318,18946.334429454902,16623.708893859482,99469.38959123236,True
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,1.5,123890.4294649931,0.2389042946499309,0.036341884284254666,0.0029791867770361247,0.10464968003766184,1.2669340704416265,0.3805031446540881,318,28419.501644182354,11238.490213460303,99315.39701284804,True
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,2.0,114417.26225026464,0.1441726225026465,0.022695991151487016,0.0018719389738566239,0.12584023263843025,1.151006867140944,0.3522012578616352,318,37892.668858909805,5853.27153306031,99098.94525024712,True
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,3.0,95470.92782081034,-0.04529072179189664,-0.007693372382522434,-0.0006433861914618699,0.1867050289743164,0.9582723921312509,0.2893081761006289,318,56839.00328836471,-4917.165827738223,91843.97834504831,False
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,1.0,118807.60970184338,0.18807609701843386,0.029132834912672934,0.002395910599730655,0.2950237619760041,1.0372155304980042,0.3768352365415987,1839,104854.30763816243,18973.14445167214,87201.56738992788,True
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,1.5,66380.45588276321,-0.3361954411723679,-0.06600136768695253,-0.005673867889398276,0.5170233492484602,0.9376128993103198,0.3485589994562262,1839,157281.46145724365,-29077.346349088162,66380.45588276321,False
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,2.0,13953.302063678548,-0.8604669793632145,-0.2797620953390918,-0.026977242630610743,0.8847338688112241,0.8502010262997635,0.31158238172920066,1839,209708.61527632485,-77197.33371946967,13953.302063678548,False
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,3.0,-90901.00557448171,-1.909010055744817,,,1.8965942920225514,0.7063399730994115,0.26753670473083196,1839,314562.9229144873,-174262.6522821286,-90901.00557448171,False
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,1.0,132737.18012731214,0.3273718012731215,0.04832146493533651,0.0039402658669893675,0.25386391818108,1.0687121150719137,0.3775862068965517,1740,99060.90576902097,21736.387748843044,87201.56738992788,True
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,1.5,83206.72724280467,-0.16793272757195332,-0.030169460251067926,-0.0025495713111847174,0.4140716692635531,0.9669490283814169,0.35,1740,148591.35865353147,-12957.346508130468,83206.72724280467,False
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,2.0,33676.2743582906,-0.6632372564170941,-0.16586346091377313,-0.01499955021377175,0.7273110310008974,0.8775418036932449,0.3137931034482759,1740,198121.81153804195,-58199.08918967409,33676.2743582906,False
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,3.0,-65384.63141072834,-1.6538463141072834,,,1.6449157183505856,0.7301745199483911,0.2706896551724138,1740,297182.71730706294,-148746.27811837522,-65384.63141072834,False
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,1.0,135670.2406851407,0.3567024068514071,0.052146340212739783,0.00424500221335844,0.22786255777475384,1.1045744750962805,0.3687600644122383,1242,74699.51748526795,25922.68204318908,91387.86168427391,True
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,1.5,98320.48194251102,-0.016795180574889823,-0.0028184003828349846,-0.0002351706390113506,0.3575395206278119,0.9954016776322815,0.3357487922705314,1242,112049.27622790192,1689.4411052777868,90542.14059994154,True
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,2.0,60970.72319987176,-0.39029276800128243,-0.07913836550055975,-0.0068469096997557655,0.5706705401070009,0.9001635919998707,0.29549114331723025,1242,149399.0349705359,-32954.139258836534,60970.72319987176,False
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,3.0,-13728.794285393731,-1.1372879428539373,,,1.1144383718238506,0.7445912825919727,0.25925925925925924,1242,224098.55245580385,-102241.29998705228,-13728.794285393731,False
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,1.0,135852.50638669092,0.3585250638669091,0.052381742919191954,0.004263724082481435,0.2099758889174438,1.0931679630735651,0.3777928232904536,1477,87845.63681933167,21736.387748843044,87201.56738992788,True
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,1.5,91929.68797702764,-0.08070312022972359,-0.013923585525124405,-0.001167769951631481,0.35097438954302906,0.9804602452814606,0.3425863236289777,1477,131768.4552289975,-9606.0231228204,85491.8464719108,False
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,2.0,48006.869567358,-0.51993130432642,-0.11509835110163036,-0.010138156499513884,0.6112184153634341,0.8826807724299922,0.3006093432633717,1477,175691.27363866335,-50194.0340704625,46629.833793045516,False
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,3.0,-39838.76725197111,-1.398387672519711,,,1.3929462726357293,0.7243059786148631,0.26201760324983076,1477,263536.910457995,-131398.37898065068,-39838.76725197111,False
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,1.0,143179.1631953335,0.43179163195333503,0.06163331257980076,0.004996489625526346,0.20546908965734056,1.1335529868519307,0.36712095400340716,1174,70529.73426697488,25922.68204318908,91387.86168427391,True
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,1.5,107914.29606185021,0.07914296061850212,0.012772757784823563,0.0010582156925553754,0.304258069712282,1.0228638964669736,0.33560477001703576,1174,105794.60140046231,11283.255224617009,90542.14059994154,True
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,2.0,72649.42892835746,-0.2735057107164254,-0.051850391326861756,-0.00442708594656549,0.4914337426574965,0.9261572784267212,0.29557069846678025,1174,141059.46853394975,-21275.433530350907,72649.42892835746,False
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,3.0,2119.6946613851615,-0.9788030533861484,-0.473856899492628,-0.052108439334957235,0.9825518394434578,0.767900640274698,0.25979557069846676,1174,211589.20280092463,-86392.81104027343,2119.6946613851615,False
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,1.0,146475.77592461996,0.46475775924619955,0.06566783496357154,0.00531421039830704,0.17253374914244424,1.1264974687000748,0.37906647807637905,1414,83882.08782064242,21736.387748843044,87201.56738992788,True
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,1.5,104534.73201430199,0.0453473201430199,0.007417360116474647,0.0006160218949504692,0.2626229666891444,1.0115013073381163,0.3451202263083451,1414,125823.13173096364,2999.0209144539112,85491.8464719108,True
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,2.0,62593.688103976856,-0.3740631189602315,-0.07509843475881095,-0.006484547577310318,0.49437941474653924,0.9115577813693708,0.3041018387553041,1414,167764.17564128485,-35607.21553384366,61216.652329664365,False
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,3.0,-21288.399716663014,-1.21288399716663,,,1.2099763094107376,0.7493492128338031,0.2652050919377652,1414,251646.26346192727,-112848.01144534256,-21288.399716663014,False
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,1.0,146442.52227962928,0.46442522279629284,0.06562751739589734,0.00531104082666789,0.1395558609517702,1.1856300839221605,0.3663883089770355,958,59734.7780954284,25922.68204318908,91387.86168427391,True
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,1.5,116575.13323191908,0.16575133231919081,0.025884966314095648,0.0021319044386238772,0.24295743398464553,1.0614693563284268,0.3277661795407098,958,89602.16714314261,15814.37926204114,90542.14059994154,True
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,2.0,86707.74418419959,-0.13292255815800413,-0.02348600170933668,-0.0019785562054475125,0.3913627904876088,0.9542382745549964,0.2839248434237996,958,119469.5561908568,-11953.405675809532,84390.33926385408,False
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,3.0,26972.966088774017,-0.7302703391122598,-0.19615073998700483,-0.01803075800012688,0.7707257975747984,0.7816040548386869,0.2546972860125261,958,179204.33428628522,-67488.9755514979,26972.966088774017,False
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,1.0,99203.26305277,-0.007967369472300034,-0.0013320463594216347,-0.00011107169123281135,0.25631111007263463,0.9978718274216427,0.3613824192336589,1331,75963.26770479826,687.5115678863804,91305.5181525408,True
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,1.5,61221.62920037027,-0.38778370799629736,-0.07850799113640583,-0.00679027235385421,0.44399766494947157,0.902826795607376,0.33809166040571,1331,113944.90155719739,-33787.087110757704,61221.62920037027,False
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,2.0,23239.995347969252,-0.7676000465203074,-0.2158579220339485,-0.020059824343748978,0.7838574449990918,0.8194538685633249,0.2975206611570248,1331,151926.53540959652,-68280.88143172453,23239.995347969252,False
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,3.0,-52723.27235682732,-1.5272327235682732,,,1.515157106439136,0.6822664406225514,0.2569496619083396,1331,227889.80311439477,-139811.95698080352,-52723.27235682732,False
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,1.0,126127.58281870812,0.2612758281870813,0.03943698469855206,0.0032284674528459956,0.12961368427047515,1.1423643658222367,0.36063218390804597,696,43363.37728977186,23662.38565047251,94722.16027216874,True
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,1.5,104445.89417382333,0.04445894173823328,0.007274648742891188,0.0006042088036199988,0.1957164486537919,1.022485374277715,0.3275862068965517,696,65045.06593465779,3697.6333826738846,94208.10403639133,True
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,2.0,82764.20552893456,-0.17235794471065446,-0.031030839540452604,-0.0026234272634447775,0.3071671903786045,0.9190435335194573,0.27586206896551724,696,86726.75457954372,-16267.11888512849,79401.15813728113,False
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,3.0,39400.82823916432,-0.6059917176083568,-0.14375446135116543,-0.012849900858349805,0.65760337989124,0.7527299038152844,0.24856321839080459,696,130090.13186931558,-56196.62342072613,38215.52721653143,False
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,1.0,103992.35258868366,0.039923525886836675,0.006544487524826836,0.0005437448877092521,0.12785491185026177,1.0382709529413519,0.3819628647214854,377,23049.655322467082,8992.529819284086,94391.88727861526,True
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,1.5,92467.52492745021,-0.07532475072549782,-0.012964610922842845,-0.0010868576916053252,0.17958053831903498,0.9325695625826037,0.3421750663129973,377,34574.482983700625,430.25528780276363,89822.03617236261,True
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,2.0,80942.69726621573,-0.19057302733784265,-0.03461737367197559,-0.002931590493766789,0.2461337313345373,0.8408828745690341,0.27586206896551724,377,46099.310644934165,-8184.25012706202,78917.19986406421,False
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,3.0,57893.0419437494,-0.421069580562506,-0.08705208590454461,-0.007560975023351513,0.4474897770651498,0.6926906367858674,0.246684350132626,377,69148.96596740125,-27584.245647145086,57107.5272474699,False
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,1.0,137898.54367319058,0.3789854367319059,0.05500637280346332,0.004472204547611769,0.18251693469484898,1.1067174588631394,0.37537537537537535,1332,79522.31410496852,23662.370134264725,90295.73676763137,True
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,1.5,98137.38662071011,-0.018626133792898902,-0.0031280729143536856,-0.00026104721799347086,0.3503651357372912,0.9951069910753165,0.33783783783783783,1332,119283.47115745279,9798.400167512977,88637.1594092563,True
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,2.0,58376.22956822125,-0.4162377043177875,-0.08578680179012366,-0.007446426649936444,0.5752338549345835,0.8979618008821967,0.3003003003003003,1332,159044.62820993704,-29299.540060433756,58376.22956822125,False
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,3.0,-21146.08453674504,-1.2114608453674505,,,1.1916248217501177,0.7399729977261356,0.2545045045045045,1332,238566.94231490558,-107495.420516316,-21146.08453674504,False
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,1.0,155808.6049755974,0.5580860497559741,0.07669293036309544,0.0061768520394343,0.11542226294295432,1.1827713131959232,0.3827054794520548,1168,69597.81755623044,25785.034815246545,90131.49061063882,True
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,1.5,121009.69619748634,0.21009696197486338,0.03228704132713833,0.002651573319123024,0.19350886933258915,1.0641549694307242,0.3441780821917808,1168,104396.72633434566,24194.54794452175,88872.9703748812,True
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,2.0,86210.78741936621,-0.13789212580633792,-0.024420840445912306,-0.002058210186172027,0.35282362256704247,0.960724737076327,0.3082191780821918,1168,139195.63511246088,-1464.9822092887553,86210.78741936621,False
