family_id,variant_id,component_id,symbol,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,BTC/USDT,230,16695.165850529396,0.16695165850529398,0.3826086956521739,1.2880870699921645,0.14517535522199473,-0.6097554067558779,2.367486793583881,-1.098551292900523,17.047826086956523
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,ETH/USDT,218,26742.75991867714,0.2674275991867714,0.481651376146789,1.4849937499735089,0.24534642127226736,-0.5937886997250057,2.281196415441042,-1.0737311388470916,16.486238532110093
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,LINK/USDT,89,8343.019716645338,0.08343019716645338,0.39325842696629215,1.2908866110227095,0.18748358913809757,-1.0641241126049323,2.2718135341591967,-1.034187521845527,14.820224719101123
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,NEAR/USDT,51,-2421.488842527149,-0.02421488842527149,0.3333333333333333,0.8673794100711585,-0.09496034676577055,-1.0602142824011092,1.5299440512540299,-1.018677609737622,13.313725490196079
MTF_TREND_BREAKOUT,REGIME_VOLATILITY_GATE,MTF_TREND_BREAKOUT::REGIME_VOLATILITY_GATE,SOL/USDT,75,-232.8778520335552,-0.002328778520335552,0.44,0.9896877855811606,-0.006210076054228113,-1.047726755377329,1.8289799985350386,-0.9601544567931287,15.44
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,BTC/USDT,275,6128.787404330025,0.06128787404330025,0.36363636363636365,1.0825142578161495,0.04457299930421839,-0.6526299559762563,2.229990439677723,-1.1148672893233034,16.145454545454545
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,ETH/USDT,264,18261.193961045177,0.18261193961045177,0.45454545454545453,1.2553787576581439,0.1383423784927665,-0.6927959503526133,2.101238945193217,-1.0905216760081424,16.477272727272727
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,LINK/USDT,109,7561.614809663243,0.07561614809663243,0.41284403669724773,1.222166508155515,0.13874522586538063,-1.0561898380340788,2.184999314443293,-1.0076319647933911,15.137614678899082
MTF_TREND_BREAKOUT,REGIME_ASSET_GATE,MTF_TREND_BREAKOUT::REGIME_ASSET_GATE,SOL/USDT,95,6107.1756233841725,0.06107175623384172,0.45263157894736844,1.2189720038365819,0.12857211838703522,-1.0424727312467534,1.91112200514964,-0.9296889110857852,16.13684210526316
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,BTC/USDT,230,16695.165850529396,0.16695165850529398,0.3826086956521739,1.2880870699921645,0.14517535522199473,-0.6097554067558779,2.367486793583881,-1.098551292900523,17.047826086956523
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,ETH/USDT,218,26742.75991867714,0.2674275991867714,0.481651376146789,1.4849937499735089,0.24534642127226736,-0.5937886997250057,2.281196415441042,-1.0737311388470916,16.486238532110093
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,LINK/USDT,89,8343.019716645338,0.08343019716645338,0.39325842696629215,1.2908866110227095,0.18748358913809757,-1.0641241126049323,2.2718135341591967,-1.034187521845527,14.820224719101123
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,SOL/USDT,75,-232.8778520335552,-0.002328778520335552,0.44,0.9896877855811606,-0.006210076054228113,-1.047726755377329,1.8289799985350386,-0.9601544567931287,15.44
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,AVAX/USDT,72,-6562.811228863121,-0.0656281122886312,0.375,0.7273873866646953,-0.1823003119128645,-1.0458754592128632,1.5270670918559015,-1.1448278103503287,11.722222222222221
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,BTC/USDT,197,8494.046847713134,0.08494046847713134,0.36548223350253806,1.1595445098056496,0.08623397814937193,-0.6482967488419299,2.4072760549638064,-1.1436497096541915,15.796954314720812
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,ETH/USDT,172,16204.978252107603,0.16204978252107602,0.4941860465116279,1.3790514811722758,0.18842997967566977,-0.09454390839913433,2.186456632942288,-1.0896362979070038,16.819767441860463
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,LINK/USDT,63,3774.829819912532,0.03774829819912532,0.3492063492063492,1.176123852086172,0.1198358672988105,-1.0662155589372813,2.1722161781270297,-0.974737185287569,13.444444444444445
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,NEAR/USDT,46,-4652.895867481217,-0.04652895867481217,0.32608695652173914,0.718619109929641,-0.20229982032527022,-1.0551941050142788,1.609190936245939,-1.0051297112280801,13.304347826086957
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,SOL/USDT,62,1834.2803951161006,0.018342803951161005,0.45161290322580644,1.1000330716415547,0.05917033532632582,-1.0439570406951382,1.878495399428323,-0.9394406476517967,14.564516129032258
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,BTC/USDT,154,15709.51158491624,0.1570951158491624,0.38311688311688313,1.4132806465988177,0.20401963097293815,-0.6034593143084612,2.564174561628569,-1.1150182746672754,16.72077922077922
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,ETH/USDT,133,23454.714300034433,0.23454714300034432,0.5413533834586466,1.8026981086717073,0.3527024706772095,0.06113448243943563,2.440862154825478,-1.0704994169981243,17.466165413533833
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,LINK/USDT,44,3511.6108469236783,0.03511610846923678,0.29545454545454547,1.2161289056401268,0.15961867486016737,-1.0705952945996866,2.3647057484070966,-1.045481120021927,13.431818181818182
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,SOL/USDT,44,-1718.16047297625,-0.0171816047297625,0.4318181818181818,0.8730933415584837,-0.07809820331710222,-1.0587040606229885,1.8230653126189222,-1.0084933382312349,15.090909090909092
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,BTC/USDT,134,16512.273978547822,0.16512273978547823,0.3582089552238806,1.4799860775395919,0.2464518504260869,-0.6290411113690451,2.562602676799971,-1.170772997897906,17.104477611940297
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,ETH/USDT,109,16515.158747968188,0.16515158747968187,0.5412844036697247,1.6869421324103442,0.3030304357425355,0.08156642621934775,2.2641412528921347,-0.9991320342177646,17.18348623853211
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,LINK/USDT,38,3944.286545460228,0.03944286545460228,0.2894736842105263,1.2799993463514794,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,SOL/USDT,37,-3608.122592255917,-0.03608122592255917,0.43243243243243246,0.6807853945454924,-0.19503365363545497,-1.047726755377329,1.7471727675613506,-1.0087927886534394,13.72972972972973
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,AVAX/USDT,180,9896.13815743726,0.0989613815743726,0.4111111111111111,1.176030133198581,0.10995709063819169,-1.0401586080836487,1.991928430347603,-1.0143634820182452,13.78888888888889
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,BTC/USDT,593,6503.623259220168,0.06503623259220168,0.3608768971332209,1.048883122851811,0.021934648429073073,-0.5216055939429844,2.1135570707235174,-1.106310412966974,15.465430016863406
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,ETH/USDT,544,12151.929638222071,0.12151929638222071,0.3694852941176471,1.0817565677966277,0.04467621190522818,-0.6942274369934969,1.9378097525595275,-1.1524904329779724,14.772058823529411
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,LINK/USDT,216,-2382.4352886081433,-0.023824352886081434,0.3888888888888889,0.9656923364601747,-0.022059586005630936,-1.0515339679463969,2.0110323229316815,-1.0143290323896765,13.064814814814815
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,NEAR/USDT,146,-14662.461396240551,-0.1466246139624055,0.3493150684931507,0.7131243377802419,-0.20085563556493904,-1.0619849436077577,1.6854118782720202,-1.0484557703105266,11.691780821917808
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,SOL/USDT,160,7300.815331812548,0.07300815331812548,0.43125,1.1556095564340492,0.0912601916476569,-0.8795387372522896,1.932169312545374,-0.9616142469294673,15.3875
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,AVAX/USDT,180,9896.13815743726,0.0989613815743726,0.4111111111111111,1.176030133198581,0.10995709063819169,-1.0401586080836487,1.991928430347603,-1.0143634820182452,13.78888888888889
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,BTC/USDT,576,9193.435557754685,0.09193435557754685,0.3628472222222222,1.0716812807466893,0.03192165124220377,-0.5184521994120768,2.132490357409812,-1.100247333521896,15.413194444444445
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,ETH/USDT,507,17662.89592060768,0.1766289592060768,0.368836291913215,1.1270637062540454,0.06967611803001056,-0.6942319802814929,1.9665751587919313,-1.1472615247508535,14.972386587771203
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,LINK/USDT,199,-3670.597310921239,-0.03670597310921239,0.37185929648241206,0.9444464140063291,-0.0368904252353894,-1.055748478192867,1.9861016381223882,-1.0266116538652448,12.743718592964823
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,NEAR/USDT,127,-10067.998486386585,-0.10067998486386585,0.3700787401574803,0.7656524499364226,-0.15855115726593041,-1.057738559806483,1.6942293758718567,-1.0457500223925615,11.803149606299213
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,SOL/USDT,151,9723.30628882198,0.0972330628882198,0.4370860927152318,1.2213674818976699,0.12878551375923153,-0.8832817025315979,1.973001372272223,-0.9588310341263606,15.649006622516556
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,AVAX/USDT,95,2138.8410565426016,0.021388410565426015,0.3894736842105263,1.0693691849627922,0.04502823276931794,-1.0577138628405705,1.9381069347815478,-0.9833365435979176,13.221052631578948
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,BTC/USDT,424,21929.364836952016,0.21929364836952017,0.3632075471698113,1.2359172552660915,0.10344040017430194,-0.5419797643912465,2.256883178002172,-1.0965487406529337,15.485849056603774
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,ETH/USDT,383,16018.565914351497,0.16018565914351496,0.360313315926893,1.15206642544931,0.08364786378251435,-0.7101606250080859,2.0169206578749543,-1.1789157973165485,14.326370757180158
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,LINK/USDT,146,8453.517974674258,0.08453517974674257,0.3835616438356164,1.1761274781323936,0.11580161609142821,-1.054764998661995,2.294099734345639,-1.0023761432541751,13.76027397260274
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,NEAR/USDT,95,-12759.79282987169,-0.1275979282987169,0.35789473684210527,0.6118090294280459,-0.26862721747098295,-1.064969413821277,1.6283685230874252,-1.0508031891250984,10.8
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,SOL/USDT,99,-110.25626750642908,-0.0011025626750642908,0.3939393939393939,0.9964555603835187,-0.0022273993435642223,-0.9472070932438614,1.7676091103277052,-0.9975071377513804,14.333333333333334
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,AVAX/USDT,180,9896.13815743726,0.0989613815743726,0.4111111111111111,1.176030133198581,0.10995709063819169,-1.0401586080836487,1.991928430347603,-1.0143634820182452,13.78888888888889
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,BTC/USDT,593,6503.623259220168,0.06503623259220168,0.3608768971332209,1.048883122851811,0.021934648429073073,-0.5216055939429844,2.1135570707235174,-1.106310412966974,15.465430016863406
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,ETH/USDT,544,12151.929638222071,0.12151929638222071,0.3694852941176471,1.0817565677966277,0.04467621190522818,-0.6942274369934969,1.9378097525595275,-1.1524904329779724,14.772058823529411
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,SOL/USDT,160,7300.815331812548,0.07300815331812548,0.43125,1.1556095564340492,0.0912601916476569,-0.8795387372522896,1.932169312545374,-0.9616142469294673,15.3875
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,AVAX/USDT,95,2138.8410565426016,0.021388410565426015,0.3894736842105263,1.0693691849627922,0.04502823276931794,-1.0577138628405705,1.9381069347815478,-0.9833365435979176,13.221052631578948
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,BTC/USDT,412,23212.498146198417,0.23212498146198418,0.3640776699029126,1.2570050460814692,0.11268202983591463,-0.5407848724004515,2.2702458598527575,-1.0902500823739452,15.451456310679612
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,ETH/USDT,356,20761.78771451353,0.20761787714513533,0.35674157303370785,1.2100116026868373,0.11663925682310977,-0.7169212697616706,2.056347177678291,-1.1718453373673763,14.5561797752809
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,LINK/USDT,133,8677.222693035797,0.08677222693035798,0.37593984962406013,1.1944412817174566,0.13048455177497445,-1.0602862112324833,2.302827254222372,-1.0090581979180526,13.533834586466165
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,NEAR/USDT,83,-11940.58177733157,-0.1194058177733157,0.3614457831325301,0.5809749399524164,-0.28772486210437515,-1.0644732727766328,1.5553824928068043,-1.0690363560354392,10.481927710843374
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,SOL/USDT,95,329.39536237622445,0.0032939536237622446,0.3894736842105263,1.010915660055809,0.006934639207920501,-0.9475037646729751,1.7746797316035574,-1.006078606525618,14.4
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,AVAX/USDT,180,9896.13815743726,0.0989613815743726,0.4111111111111111,1.176030133198581,0.10995709063819169,-1.0401586080836487,1.991928430347603,-1.0143634820182452,13.78888888888889
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,BTC/USDT,576,9193.435557754685,0.09193435557754685,0.3628472222222222,1.0716812807466893,0.03192165124220377,-0.5184521994120768,2.132490357409812,-1.100247333521896,15.413194444444445
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,ETH/USDT,507,17662.89592060768,0.1766289592060768,0.368836291913215,1.1270637062540454,0.06967611803001056,-0.6942319802814929,1.9665751587919313,-1.1472615247508535,14.972386587771203
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,SOL/USDT,151,9723.30628882198,0.0972330628882198,0.4370860927152318,1.2213674818976699,0.12878551375923153,-0.8832817025315979,1.973001372272223,-0.9588310341263606,15.649006622516556
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,AVAX/USDT,95,2138.8410565426016,0.021388410565426015,0.3894736842105263,1.0693691849627922,0.04502823276931794,-1.0577138628405705,1.9381069347815478,-0.9833365435979176,13.221052631578948
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,BTC/USDT,412,23212.498146198417,0.23212498146198418,0.3640776699029126,1.2570050460814692,0.11268202983591463,-0.5407848724004515,2.2702458598527575,-1.0902500823739452,15.451456310679612
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,ETH/USDT,356,20761.78771451353,0.20761787714513533,0.35674157303370785,1.2100116026868373,0.11663925682310977,-0.7169212697616706,2.056347177678291,-1.1718453373673763,14.5561797752809
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,SOL/USDT,95,329.39536237622445,0.0032939536237622446,0.3894736842105263,1.010915660055809,0.006934639207920501,-0.9475037646729751,1.7746797316035574,-1.006078606525618,14.4
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,AVAX/USDT,139,13364.107148671708,0.13364107148671708,0.4316546762589928,1.3164461422852747,0.1922893114916793,-1.0390542346730305,2.123063671666018,-1.0289630966254333,14.33093525179856
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,BTC/USDT,431,-6434.07083046041,-0.0643407083046041,0.3433874709976798,0.9345511277576007,-0.029856477171510014,-0.5394941303386686,2.077788812072868,-1.1375569209759477,15.245939675174014
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,ETH/USDT,389,1897.9918658085298,0.0189799186580853,0.35475578406169667,1.0172981596598094,0.009758312934748208,-0.7079707183275193,1.8932044947043158,-1.158294514441704,15.62210796915167
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,LINK/USDT,158,-3134.495214095865,-0.03134495214095865,0.3670886075949367,0.9401424458963444,-0.039677154608808336,-1.0524716002166352,1.9925112723447,-1.0045954119181428,12.10759493670886
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,NEAR/USDT,105,-16290.278325571437,-0.16290278325571436,0.3142857142857143,0.5777295310102393,-0.3102910157251702,-1.0625901056815847,1.5416601671260102,-1.129007470140102,10.657142857142857
