hypothesis_id,market_regime,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor
QUALITY_MOMENTUM_BREAKOUT_V2,STRONG_BULL,131,-53698.55283891132,-0.5369855283891132,0.35877862595419846,0.24330525851838572
PULLBACK_REACCELERATION_V2,BULL,12,-1075.8442555447537,-0.010758442555447537,0.3333333333333333,0.7574694834784322
PULLBACK_REACCELERATION_V2,STRONG_BULL,114,-19138.220992170656,-0.19138220992170657,0.30701754385964913,0.716595475723478
SQUEEZE_TREND_RELEASE_V2,STRONG_BULL,36,-16445.164093205025,-0.16445164093205025,0.3333333333333333,0.17098421786939375
BULL_LIQUIDITY_SWEEP_RECLAIM_V2,BULL,6,-3545.8637148903795,-0.03545863714890379,0.0,0.0
BULL_LIQUIDITY_SWEEP_RECLAIM_V2,STRONG_BULL,48,-20194.134899315235,-0.20194134899315236,0.22916666666666666,0.3653105543261171
RELATIVE_STRENGTH_ROTATION_RECLAIM_V2,BULL,10,-1644.4013648998007,-0.01644401364899801,0.2,0.6471756365052322
RELATIVE_STRENGTH_ROTATION_RECLAIM_V2,STRONG_BULL,77,-41573.27774979797,-0.4157327774979797,0.24675324675324675,0.15474411193444418
