policy_id,portfolio_id,universe_id,cost_multiplier,exit_reason,trade_count,net_pnl,mean_holding_hours
BASELINE_H168,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,324,-54998.25695034351,168.0
BASELINE_H168,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,324,-61066.16394432804,168.0
BASELINE_H168,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,328,-52285.625862714245,168.0
BASELINE_H168,MOMENTUM_BREAKOUT,D2,2.0,MAX_HOLD_168H,328,-58806.48990997031,168.0
BASELINE_H168,MOMENTUM_BREAKOUT,E2,1.0,MAX_HOLD_168H,326,-55135.472198907824,168.0
BASELINE_H168,MOMENTUM_BREAKOUT,E2,2.0,MAX_HOLD_168H,326,-61234.74915296567,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,MAX_HOLD_168H,292,-42545.168997047906,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,MAX_HOLD_168H,292,-49472.12246788047,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,MAX_HOLD_168H,287,-28037.668583457224,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,MAX_HOLD_168H,287,-36566.61086705743,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,MAX_HOLD_168H,291,-39771.270999847715,168.0
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,MAX_HOLD_168H,291,-47035.74777483788,168.0
BASELINE_H168,UNION_FOCUS,C2,1.0,MAX_HOLD_168H,377,-15731.513229739974,168.0
BASELINE_H168,UNION_FOCUS,C2,2.0,MAX_HOLD_168H,377,-28661.62172919618,168.0
BASELINE_H168,UNION_FOCUS,D2,1.0,MAX_HOLD_168H,378,-1372.6969737380962,168.0
BASELINE_H168,UNION_FOCUS,D2,2.0,MAX_HOLD_168H,378,-16396.447007450028,168.0
BASELINE_H168,UNION_FOCUS,E2,1.0,MAX_HOLD_168H,380,-16501.411414603106,168.0
BASELINE_H168,UNION_FOCUS,E2,2.0,MAX_HOLD_168H,380,-29419.914092106832,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,222,-141465.41003796866,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_TRAIL_GAP,25,8868.831411233517,36.2
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_TRAIL_TOUCH,189,72058.24741156882,58.25396825396825
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,222,-138201.60391193398,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_TRAIL_GAP,25,7436.017023761809,36.2
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_TRAIL_TOUCH,189,63229.06586123687,58.25396825396825
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,225,-141908.06480075125,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_TRAIL_GAP,27,9354.252995920806,36.03703703703704
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_TRAIL_TOUCH,194,73433.85647600582,58.871134020618555
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,MAX_HOLD_168H,225,-138623.66343513448,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,PROFIT_TRAIL_GAP,27,7825.966005663442,36.03703703703704
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,PROFIT_TRAIL_TOUCH,194,64280.087325874425,58.871134020618555
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,MAX_HOLD_168H,221,-141577.8040515961,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,PROFIT_TRAIL_GAP,27,9477.801689874763,37.48148148148148
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,PROFIT_TRAIL_TOUCH,190,73263.71843316806,59.21052631578947
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,MAX_HOLD_168H,221,-138294.70000102822,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,PROFIT_TRAIL_GAP,27,7931.108103915278,37.48148148148148
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,PROFIT_TRAIL_TOUCH,190,64190.53379896916,59.21052631578947
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,MAX_HOLD_168H,187,-143220.4487457541,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,PROFIT_TRAIL_GAP,9,6452.946260216782,55.111111111111114
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,PROFIT_TRAIL_TOUCH,144,95807.5338614247,70.57638888888889
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,MAX_HOLD_168H,187,-141465.73272329895,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,PROFIT_TRAIL_GAP,9,5699.532400109028,55.111111111111114
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,PROFIT_TRAIL_TOUCH,144,86421.01060233284,70.57638888888889
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,MAX_HOLD_168H,187,-141001.45394399195,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,PROFIT_TRAIL_GAP,14,7894.766674099111,56.5
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,PROFIT_TRAIL_TOUCH,137,91158.15725675784,72.43065693430657
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,MAX_HOLD_168H,187,-139574.45010703366,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,PROFIT_TRAIL_GAP,14,6908.12796262818,56.5
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,PROFIT_TRAIL_TOUCH,137,82507.45812654868,72.43065693430657
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,MAX_HOLD_168H,189,-147862.73163553627,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,PROFIT_TRAIL_GAP,11,7119.262933942836,58.72727272727273
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,PROFIT_TRAIL_TOUCH,137,90330.25784153541,72.75182481751825
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,MAX_HOLD_168H,189,-145505.47991511383,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,PROFIT_TRAIL_GAP,11,6260.926984630389,58.72727272727273
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,PROFIT_TRAIL_TOUCH,137,81824.76590557552,72.75182481751825
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,MAX_HOLD_168H,257,-167643.3273074382,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,PROFIT_TRAIL_GAP,24,12202.181517260477,48.75
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,PROFIT_TRAIL_TOUCH,218,107660.7673511394,64.48165137614679
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,MAX_HOLD_168H,257,-162704.7868322447,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,PROFIT_TRAIL_GAP,24,10063.644206190766,48.75
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,PROFIT_TRAIL_TOUCH,218,94343.5652437621,64.48165137614679
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,MAX_HOLD_168H,260,-167526.4012959508,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,PROFIT_TRAIL_GAP,25,13314.883031490277,56.08
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,PROFIT_TRAIL_TOUCH,220,109769.77039690455,64.32272727272728
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,MAX_HOLD_168H,260,-162639.63373986224,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,PROFIT_TRAIL_GAP,25,10990.722308259285,56.08
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,PROFIT_TRAIL_TOUCH,220,96002.79307905184,64.32272727272728
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,MAX_HOLD_168H,259,-168539.7847580223,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,PROFIT_TRAIL_GAP,27,13021.766375648504,48.370370370370374
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,PROFIT_TRAIL_TOUCH,217,108131.21557263646,64.75115207373273
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,MAX_HOLD_168H,259,-163453.01933261065,168.0
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,PROFIT_TRAIL_GAP,27,10706.36759225792,48.370370370370374
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,PROFIT_TRAIL_TOUCH,217,94698.78474595239,64.75115207373273
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,172,120972.7320326792,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,212,-130782.85306239448,72.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,172,103746.84603925297,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,212,-127949.86859068208,72.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,172,124574.18179983221,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,216,-132454.76058645383,72.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,MAX_HOLD_168H,172,106825.70455742511,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,216,-129496.99966518547,72.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,MAX_HOLD_168H,173,124959.48597587443,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,212,-131290.61719263514,72.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,MAX_HOLD_168H,173,107136.49132085807,168.0
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,212,-128405.94967583942,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,MAX_HOLD_168H,156,144940.08674205613,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,182,-135965.85054013607,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,MAX_HOLD_168H,156,128208.8479084828,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,182,-134288.87643416232,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,MAX_HOLD_168H,156,145748.1317918229,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,181,-133886.3638965034,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,MAX_HOLD_168H,156,128950.22800794146,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,181,-132415.37238267585,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,MAX_HOLD_168H,155,145457.00254356075,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,183,-138587.77977567338,72.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,MAX_HOLD_168H,155,128716.33694162716,168.0
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,183,-136627.47557335944,72.0
TIME_FAIL_72_H168,UNION_FOCUS,C2,1.0,MAX_HOLD_168H,210,171145.2979230687,168.0
TIME_FAIL_72_H168,UNION_FOCUS,C2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,245,-163130.42651950335,72.0
TIME_FAIL_72_H168,UNION_FOCUS,C2,2.0,MAX_HOLD_168H,210,146074.11616864768,168.0
TIME_FAIL_72_H168,UNION_FOCUS,C2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,245,-157608.8392941651,72.0
TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,MAX_HOLD_168H,208,184235.62344452227,168.0
TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,251,-165163.08659019662,72.0
TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,MAX_HOLD_168H,208,157460.48435138687,168.0
TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,251,-159506.67158610933,72.0
TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,MAX_HOLD_168H,210,177609.04312029033,168.0
TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,248,-165500.3851876166,72.0
TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,MAX_HOLD_168H,210,151804.9459898866,168.0
TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,248,-159689.67212424852,72.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,42,-10035.059837718574,168.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_TRAIL_GAP,27,14790.392597012473,19.74074074074074
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_TRAIL_TOUCH,202,123376.76654801655,48.54950495049505
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,255,-157938.76167498948,72.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,42,-10758.624071447652,168.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_TRAIL_GAP,27,12055.232826926785,19.74074074074074
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_TRAIL_TOUCH,202,105630.1400894313,48.54950495049505
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,255,-151476.22142217873,72.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,40,-9155.333395986152,168.0
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_TRAIL_GAP,29,15002.45265064696,16.93103448275862
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_TRAIL_TOUCH,204,124131.87536340955,48.681372549019606
