universe_id,period_id,timestamp,candidate_rank,family_id,pair,membership_rank,signal_strength,decision_close,return_72h,aux_value,atr24_at_signal
C2,ROBUSTNESS_2022,2022-01-12 13:00:00+00:00,3,MOMENTUM_BREAKOUT,AVAX-USDT,4,0.4428199654960673,95.89,0.13227375779331196,95.259,1.4249583333333333
C2,ROBUSTNESS_2022,2022-01-12 13:00:00+00:00,2,MOMENTUM_BREAKOUT,SHIB-USDT,7,0.4790419161676598,2.931e-05,0.033862433862433816,2.911e-05,4.1750000000000024e-07
C2,ROBUSTNESS_2022,2022-01-12 14:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,1.1098151747971177,43928.4,0.05927885392125898,43478.8,405.1125000000011
C2,ROBUSTNESS_2022,2022-01-12 14:00:00+00:00,2,MOMENTUM_BREAKOUT,XRP-USDT,3,0.9448907681465888,0.78832,0.06159605699049253,0.77994,0.008868749999999995
C2,ROBUSTNESS_2022,2022-01-12 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,7,0.004432168144148152,3.215e-05,0.14290792747955927,0.13847575933541112,4.5125000000000013e-07
C2,ROBUSTNESS_2022,2022-01-13 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SAND-USDT,8,0.00247042317850954,4.95481,0.13971799236325144,0.1372475691847419,0.07718041666666671
C2,ROBUSTNESS_2022,2022-01-13 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,7,0.00898847280981463,3.046e-05,0.12026480323648414,0.11127633042666951,6.695833333333324e-07
C2,ROBUSTNESS_2022,2022-01-13 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SAND-USDT,8,0.006529229957588534,4.93304,0.138247625112774,0.13171839515518546,0.0838516666666667
C2,ROBUSTNESS_2022,2022-01-13 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,7,0.00475049613425349,2.978e-05,0.1153558052434458,0.1106053091091923,6.52916666666666e-07
C2,ROBUSTNESS_2022,2022-01-15 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,7,0.001701909356349729,3.119e-05,0.0022493573264781297,0.0005474479701284007,3.8833333333333314e-07
C2,ROBUSTNESS_2022,2022-01-16 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,7,0.006153466837438559,3.021e-05,0.02129817444219073,0.015144707604752172,3.1874999999999986e-07
C2,ROBUSTNESS_2022,2022-01-16 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0046566732354402784,3330.28,0.018309686888454024,0.013653013653013746,26.470416666666665
C2,ROBUSTNESS_2022,2022-01-17 02:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0007522436006468514,3319.98,0.01883631007181008,0.01808406647116323,26.6495833333333
C2,ROBUSTNESS_2022,2022-01-17 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0011963615276299189,42644.4,0.00013837259753501918,-0.0010579889300948997,248.78333333333254
C2,ROBUSTNESS_2022,2022-01-17 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0007118619847206187,3270.9,0.0006485600132160041,-6.330197150461458e-05,28.66874999999995
C2,ROBUSTNESS_2022,2022-01-17 09:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.001708220701140073,42792.9,0.005926075673235998,0.004217854972095925,268.73333333333295
C2,ROBUSTNESS_2022,2022-01-17 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,DOT-USDT,4,0.0037432830342578605,26.7839,0.020867954444969472,0.01712467141071161,0.3583999999999996
C2,ROBUSTNESS_2022,2022-01-17 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0013221360579911412,3256.34,0.016865844556932075,0.015543708498940934,29.423749999999927
C2,ROBUSTNESS_2022,2022-01-20 15:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.7856515740624669,42973.0,0.007445716134416802,42738.1,298.98749999999956
C2,ROBUSTNESS_2022,2022-01-20 16:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.08488811228229148,3260.34,0.007372206842001239,3257.83,29.56833333333329
C2,ROBUSTNESS_2022,2022-01-25 18:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,7,0.7964152352501939,68.171,0.1699962242130919,66.838,1.6737500000000007
C2,ROBUSTNESS_2022,2022-01-26 05:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.4828414729694413,37788.4,0.07299759211303458,37557.3,478.6249999999994
C2,ROBUSTNESS_2022,2022-01-26 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.004629708031486102,68.374,0.072129708031486,0.0674999999999999,1.6288333333333334
C2,ROBUSTNESS_2022,2022-01-26 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.01063487840570132,37650.0,0.049339877423724365,0.038704999018023045,486.84999999999945
C2,ROBUSTNESS_2022,2022-01-26 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.005516988362166186,68.982,0.07229795899333125,0.06678097063116506,1.57025
C2,ROBUSTNESS_2022,2022-01-26 14:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,1.7356529506100171,2622.95,0.04713599054645323,2551.7,41.05083333333331
C2,ROBUSTNESS_2022,2022-01-26 14:00:00+00:00,2,MOMENTUM_BREAKOUT,DOT-USDT,4,0.516488130225633,19.2305,0.020174852256209297,19.0511,0.3473458333333331
C2,ROBUSTNESS_2022,2022-01-26 15:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,7,0.7026955672307702,71.666,0.14008908685968824,70.557,1.5782083333333325
C2,ROBUSTNESS_2022,2022-01-26 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0035886922679233546,38045.8,0.07657393809228741,0.07298524582436405,463.30833333333277
C2,ROBUSTNESS_2022,2022-01-26 19:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.024513146164531152,68.34,0.1105333289999677,0.08602018283543655,1.575708333333333
C2,ROBUSTNESS_2022,2022-01-27 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0008627044294109432,36013.6,0.02295089417592666,0.02208818974651572,573.4625000000002
C2,ROBUSTNESS_2022,2022-01-27 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.025850249155012994,63.016,0.06298707870854559,0.03713682955353259,1.839125
C2,ROBUSTNESS_2022,2022-01-28 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.002241192845675144,36953.5,0.01750381355698849,0.015262620711313346,484.14583333333303
C2,ROBUSTNESS_2022,2022-01-28 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.020843799431300214,65.677,0.04714604591836746,0.02630224648706725,1.4319166666666654
C2,ROBUSTNESS_2022,2022-01-28 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0071621217439278295,36490.1,0.002012807275762807,-0.005149314468165023,484.8791666666666
C2,ROBUSTNESS_2022,2022-01-28 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.009747284559345593,2474.97,0.017279576477744918,0.007532291918399325,50.505416666666655
C2,ROBUSTNESS_2022,2022-01-28 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.00576599379206999,2510.15,0.02918023108020562,0.02341423728813563,50.095000000000006
C2,ROBUSTNESS_2022,2022-01-29 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,7.269797566511471e-05,69.217,0.0034066858020933566,0.003333987826428242,1.1642083333333317
C2,ROBUSTNESS_2022,2022-01-29 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,7,0.032527978554981796,71.418,0.021220007435582167,-0.011307971119399629,1.1715833333333325
C2,ROBUSTNESS_2022,2022-01-29 21:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.44952622650095686,38347.6,0.03597923049076335,38211.8,302.09583333333404
C2,ROBUSTNESS_2022,2022-01-30 13:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0008646545693897778,2615.8,0.06444970741672162,0.06358505284733185,32.058749999999996
C2,ROBUSTNESS_2022,2022-01-31 17:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,1.2701552240894758,2685.08,0.08489395831060587,2639.7,35.72791666666666
C2,ROBUSTNESS_2022,2022-01-31 20:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,4,0.19292074310211726,19.1113,0.06442953020134223,19.0528,0.3032333333333332
C2,ROBUSTNESS_2022,2022-01-31 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,DOT-USDT,4,0.0043588639227813974,19.5721,0.0738088967893431,0.0694500328665617,0.30064166666666664
C2,ROBUSTNESS_2022,2022-02-01 02:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.002301201626071503,2685.28,0.06025656718009054,0.057955365554019034,32.57041666666671
C2,ROBUSTNESS_2022,2022-02-01 03:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.25978583408592015,2715.99,0.07429938888119758,2707.6,32.29583333333337
C2,ROBUSTNESS_2022,2022-02-01 04:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,4,0.37757487539147955,19.7615,0.0726246370125112,19.6545,0.2833874999999999
C2,ROBUSTNESS_2022,2022-02-01 04:00:00+00:00,2,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.3381687147740916,11.4327,0.04860219393183418,11.3717,0.18038333333333348
C2,ROBUSTNESS_2022,2022-02-01 17:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.0750299696777336,39125.6,0.04244865769308648,39099.0,354.52500000000055
C2,ROBUSTNESS_2022,2022-02-01 17:00:00+00:00,2,MOMENTUM_BREAKOUT,DOT-USDT,4,0.06110489943825061,19.9305,0.07888725288526088,19.9116,0.3093041666666669
C2,ROBUSTNESS_2022,2022-02-02 00:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,6,0.29209764170458824,73.353,0.01972641588122448,73.0,1.2084999999999984
C2,ROBUSTNESS_2022,2022-02-02 02:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,DOT-USDT,4,0.009572722307004122,19.9899,0.07725678071598319,0.06768405840897906,0.2933500000000004
C2,ROBUSTNESS_2022,2022-02-02 03:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,4,0.3935170791711205,20.3714,0.09513646602192272,20.2501,0.3082458333333338
C2,ROBUSTNESS_2022,2022-02-02 13:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.5997647981183858,11.6334,0.06358624598871798,11.5314,0.17006666666666695
C2,ROBUSTNESS_2022,2022-02-02 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,NEAR-USDT,5,0.01064698363051697,11.4121,0.04943675571290651,0.03878977208238954,0.18492083333333356
C2,ROBUSTNESS_2022,2022-02-02 18:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.6824915533223566,11.8514,0.10677997758685098,11.7201,0.19238333333333357
C2,ROBUSTNESS_2022,2022-02-03 01:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0015723190282583843,2694.49,0.060856247440864264,0.05928392841260588,37.56583333333335
C2,ROBUSTNESS_2022,2022-02-03 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,DOT-USDT,4,0.0037322859055177737,18.4788,0.062384656513565284,0.05865237060804751,0.3328416666666665
C2,ROBUSTNESS_2022,2022-02-03 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ATOM-USDT,3,0.019559324374981424,28.712,0.02836676217765044,0.008807437802669016,0.4831875000000001
C2,ROBUSTNESS_2022,2022-02-04 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.009597134700782828,2770.57,0.013913743572853132,0.004316608872070304,33.782499999999935
C2,ROBUSTNESS_2022,2022-02-04 09:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.5491029900332193,2834.48,0.024998643932956144,2813.82,37.624999999999964
C2,ROBUSTNESS_2022,2022-02-04 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.006809490324080958,2826.23,0.01992039061287665,0.01311090028879569,38.464999999999975
C2,ROBUSTNESS_2022,2022-02-04 16:00:00+00:00,2,MOMENTUM_BREAKOUT,BTC-USDT,1,0.514818929126856,39479.1,0.02199619978565548,39286.0,375.08333333333394
C2,ROBUSTNESS_2022,2022-02-04 16:00:00+00:00,3,MOMENTUM_BREAKOUT,ETH-USDT,2,0.09955423476968758,2872.33,0.03743286536231927,2868.31,40.379999999999974
C2,ROBUSTNESS_2022,2022-02-04 16:00:00+00:00,1,MOMENTUM_BREAKOUT,ATOM-USDT,3,0.6334567753753042,30.3608,0.05191529463939237,29.9631,0.6278250000000001
C2,ROBUSTNESS_2022,2022-02-04 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ATOM-USDT,3,0.003090652892889789,30.3608,0.05191529463939237,0.048824641746502584,0.6278250000000001
C2,ROBUSTNESS_2022,2022-02-04 17:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,5,1.36963477210987,12.2412,0.07870990482904472,11.9576,0.20706249999999993
C2,ROBUSTNESS_2022,2022-02-04 17:00:00+00:00,2,MOMENTUM_BREAKOUT,AVAX-USDT,6,0.3696225323130342,75.348,0.03524174601211816,74.869,1.2959166666666657
C2,ROBUSTNESS_2022,2022-02-04 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,NEAR-USDT,5,0.010820987652629288,12.2412,0.07870990482904472,0.06788891717641543,0.20706249999999993
C2,ROBUSTNESS_2022,2022-02-04 20:00:00+00:00,2,MOMENTUM_BREAKOUT,BTC-USDT,1,0.1405499093988841,40729.3,0.06125028010401645,40662.4,475.9875000000008
C2,ROBUSTNESS_2022,2022-02-04 20:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.6316235693090256,12.7973,0.1593542483896977,12.6483,0.2359
C2,ROBUSTNESS_2022,2022-02-05 00:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,1.5117403499398814,41579.7,0.07459411682612527,40872.3,467.9375000000006
C2,ROBUSTNESS_2022,2022-02-05 00:00:00+00:00,4,MOMENTUM_BREAKOUT,ETH-USDT,2,0.2864393991357393,2995.87,0.07474385834002972,2983.69,42.52208333333334
C2,ROBUSTNESS_2022,2022-02-05 00:00:00+00:00,3,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.56072201403916,12.9744,0.1576946756966564,12.8416,0.23683750000000003
C2,ROBUSTNESS_2022,2022-02-05 00:00:00+00:00,2,MOMENTUM_BREAKOUT,AVAX-USDT,6,0.6470430826866455,77.731,0.05968399383801626,76.925,1.2456666666666656
C2,ROBUSTNESS_2022,2022-02-05 04:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,4,3.2315407036980837,21.7738,0.07156636941672079,20.7991,0.3016208333333332
C2,ROBUSTNESS_2022,2022-02-05 05:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,6,0.5616990982439495,79.381,0.08975467786884117,78.592,1.4046666666666674
C2,ROBUSTNESS_2022,2022-02-05 06:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,4,0.18488217607159996,22.1728,0.10218669688971072,22.1067,0.3575249999999997
C2,ROBUSTNESS_2022,2022-02-05 16:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.03339981152337282,3051.71,0.14569591121890046,3050.44,38.024166666666666
C2,ROBUSTNESS_2022,2022-02-05 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.004625349580660965,3001.58,0.12405254800922716,0.1194271984285662,36.17583333333332
C2,ROBUSTNESS_2022,2022-02-05 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ATOM-USDT,3,0.007619766221661051,30.6654,0.11625824487834713,0.10863847865668608,0.5295000000000004
C2,ROBUSTNESS_2022,2022-02-06 00:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,NEAR-USDT,5,0.012174761381237298,12.8154,0.18047917760521748,0.16830441622398018,0.30568749999999995
C2,ROBUSTNESS_2022,2022-02-06 04:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,5,0.2597729769315273,13.6675,0.29066528164691463,13.5936,0.28447916666666656
C2,ROBUSTNESS_2022,2022-02-07 00:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.8719263004779514,42394.8,0.13595331302299796,42185.0,240.61666666666648
C2,ROBUSTNESS_2022,2022-02-07 04:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.4748674156197409,42815.8,0.1476428395286753,42655.0,338.6208333333331
C2,ROBUSTNESS_2022,2022-02-07 05:00:00+00:00,2,MOMENTUM_BREAKOUT,ETH-USDT,2,0.30105612430705136,3087.0,0.15037190513810428,3077.7,30.89124999999994
C2,ROBUSTNESS_2022,2022-02-07 05:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.7098163914247683,81.852,0.20377669274663224,80.987,1.2186250000000012
C2,ROBUSTNESS_2022,2022-02-07 06:00:00+00:00,1,MOMENTUM_BREAKOUT,ATOM-USDT,3,0.022813875162871172,32.2995,0.10769879728798215,32.2879,0.5084625000000002
C2,ROBUSTNESS_2022,2022-02-07 15:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.9867237687366159,43412.0,0.14389909066715156,43028.0,389.16666666666697
C2,ROBUSTNESS_2022,2022-02-07 15:00:00+00:00,3,MOMENTUM_BREAKOUT,ETH-USDT,2,0.37142374272677303,3123.82,0.10529574733832714,3111.0,34.5158333333333
C2,ROBUSTNESS_2022,2022-02-07 15:00:00+00:00,2,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.4595697670850404,84.236,0.19144000792068017,83.612,1.357791666666668
C2,ROBUSTNESS_2022,2022-02-07 16:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,7,0.14426558634782938,22.5751,0.14681154782043282,22.5248,0.34866249999999965
C2,ROBUSTNESS_2022,2022-02-07 17:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.08114625464103277,3131.48,0.06840350871207357,3128.83,32.6570833333333
C2,ROBUSTNESS_2022,2022-02-07 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,DOT-USDT,7,0.0010229594888424565,22.5413,0.11748258681803514,0.11645962732919268,0.3505666666666663
C2,ROBUSTNESS_2022,2022-02-07 18:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.31995066296638175,44203.7,0.0908972001826236,44074.0,405.3750000000003
C2,ROBUSTNESS_2022,2022-02-07 19:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.14946929675761772,3162.9,0.07351957886019367,3157.76,34.3883333333333
C2,ROBUSTNESS_2022,2022-02-08 02:00:00+00:00,1,MOMENTUM_BREAKOUT,DOT-USDT,7,0.39247728719403085,22.8413,0.1082092086749793,22.7,0.3600208333333336
C2,ROBUSTNESS_2022,2022-02-08 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,5,0.005005570205177001,83.869,0.07115124268819129,0.06614567248301428,1.3827916666666678
C2,ROBUSTNESS_2022,2022-02-08 05:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,2.8635509334669793,89.158,0.12316549300210378,85.349,1.330166666666668
C2,ROBUSTNESS_2022,2022-02-08 06:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.9285898480613064,44875.1,0.08080944318266647,44500.0,403.9458333333341
C2,ROBUSTNESS_2022,2022-02-09 20:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.37102619386209135,3246.99,0.08173864953825238,3233.51,36.331666666666706
C2,ROBUSTNESS_2022,2022-02-10 18:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.7858666894256188,94.241,0.12035617057194137,93.09,1.4646249999999992
C2,ROBUSTNESS_2022,2022-02-11 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,5,0.04466512810615142,89.984,0.039196212033722144,-0.005468916072429275,2.196208333333333
C2,ROBUSTNESS_2022,2022-02-14 23:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ATOM-USDT,3,0.008736325409171686,27.1339,0.025197415649677035,0.01646109024050535,0.45116666666666666
C2,ROBUSTNESS_2022,2022-02-15 02:00:00+00:00,2,MOMENTUM_BREAKOUT,BTC-USDT,1,1.2495710896148964,43460.9,0.023763253172399024,43033.0,342.4375000000003
C2,ROBUSTNESS_2022,2022-02-15 02:00:00+00:00,3,MOMENTUM_BREAKOUT,ETH-USDT,2,1.1091308754425981,3020.71,0.022776829730754677,2985.6,31.655416666666593
C2,ROBUSTNESS_2022,2022-02-15 02:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,1.383203952011292,102.005,0.04325192276223211,99.8,1.5941249999999982
C2,ROBUSTNESS_2022,2022-02-15 07:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.010836625160740798,100.916,0.06487421914570324,0.05403759398496244,1.6275416666666658
C2,ROBUSTNESS_2022,2022-02-15 08:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.14320168827253552,3049.75,0.04489654676209698,3045.0,33.16999999999998
C2,ROBUSTNESS_2022,2022-02-15 08:00:00+00:00,2,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.09109193537922888,85.117,0.04746492739355146,85.0,1.2844166666666652
C2,ROBUSTNESS_2022,2022-02-15 09:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.5396741860632004,43994.4,0.040524112485513575,43806.4,348.35833333333386
C2,ROBUSTNESS_2022,2022-02-15 09:00:00+00:00,2,MOMENTUM_BREAKOUT,SOL-USDT,4,0.20761245674740114,102.836,0.07959770718290038,102.501,1.613583333333332
C2,ROBUSTNESS_2022,2022-02-15 11:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.2545382100291801,44270.9,0.047606314379624814,44180.4,355.54583333333386
C2,ROBUSTNESS_2022,2022-02-15 11:00:00+00:00,2,MOMENTUM_BREAKOUT,ATOM-USDT,3,0.12067099082978543,28.6333,0.03430924557949688,28.5771,0.46572916666666647
C2,ROBUSTNESS_2022,2022-02-15 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,AVAX-USDT,5,0.01699686882933027,89.07,0.09771878581728077,0.0807219169879505,1.3463749999999994
C2,ROBUSTNESS_2022,2022-02-15 19:00:00+00:00,1,MOMENTUM_BREAKOUT,NEAR-USDT,6,0.015018021625948152,11.353,0.027625409583808436,11.3505,0.16646666666666668
C2,ROBUSTNESS_2022,2022-02-16 00:00:00+00:00,5,MOMENTUM_BREAKOUT,BTC-USDT,1,0.08374955048546631,44563.5,0.05544687180264507,44537.3,312.83750000000026
C2,ROBUSTNESS_2022,2022-02-16 00:00:00+00:00,3,MOMENTUM_BREAKOUT,ETH-USDT,2,1.1594094561764177,3183.96,0.09080444412469046,3147.77,31.21416666666666
C2,ROBUSTNESS_2022,2022-02-16 00:00:00+00:00,2,MOMENTUM_BREAKOUT,SOL-USDT,4,1.2385070550750972,105.485,0.09927156389708092,103.671,1.4646666666666672
C2,ROBUSTNESS_2022,2022-02-16 00:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,1.2531645569620302,92.964,0.14337018952857683,91.347,1.2903333333333318
C2,ROBUSTNESS_2022,2022-02-16 00:00:00+00:00,4,MOMENTUM_BREAKOUT,NEAR-USDT,6,0.11271767810025984,11.5327,0.06832729664384773,11.5149,0.1579166666666667
C2,ROBUSTNESS_2022,2022-02-16 02:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.2230022713194288,94.072,0.1548528075818214,93.757,1.4125416666666648
C2,ROBUSTNESS_2022,2022-02-16 07:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.17397331485011605,94.899,0.1437335036698686,94.648,1.442749999999999
C2,ROBUSTNESS_2022,2022-02-17 01:00:00+00:00,1,MOMENTUM_BREAKOUT,AVAX-USDT,5,0.5341748547658304,98.301,0.26341156209032723,97.37,1.7428750000000015
