trade_count,final_equity,net_return,net_pnl,profit_factor,win_rate,maximum_drawdown,turnover,mean_holding_hours,policy_id,portfolio_id,universe_id,cost_multiplier,minimum_cash
287,63433.389132942546,-0.3656661086705746,-36566.610867057454,0.7552465872987947,0.4529616724738676,0.6916192183441836,53.89436371606555,168.0,BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,3511.8239206297876
380,83498.58858539686,-0.1650141141460314,-16501.411414603135,0.915462074805226,0.44473684210526315,0.5832577187742894,84.55654152534858,168.0,BASELINE_H168,UNION_FOCUS,E2,1.0,4279.031153973944
380,70580.08590789318,-0.29419914092106814,-29419.914092106817,0.8450188950901873,0.43157894736842106,0.61575287564912,78.1763227087477,168.0,BASELINE_H168,UNION_FOCUS,E2,2.0,3948.921742900233
326,44864.52780109218,-0.5513547219890782,-55135.47219890782,0.6257393589673287,0.450920245398773,0.7329317974478852,50.221194137319486,168.0,BASELINE_H168,MOMENTUM_BREAKOUT,E2,1.0,2768.239894544511
326,38765.250847034345,-0.6123474915296565,-61234.749152965655,0.5771818031689796,0.4447852760736196,0.7504771254213031,47.21535342804653,168.0,BASELINE_H168,MOMENTUM_BREAKOUT,E2,2.0,2559.604964837924
291,60228.72900015228,-0.3977127099984772,-39771.27099984772,0.7470903848618399,0.46048109965635736,0.6714915273428357,56.64852694512136,168.0,BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,3732.1204811209172
291,52964.25222516209,-0.4703574777483791,-47035.74777483791,0.6957829038659458,0.43986254295532645,0.6916192183441836,53.61741164428202,168.0,BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,3511.8239206297876
455,108014.87140356538,0.08014871403565382,8014.871403565383,1.0394859868757587,0.3252747252747253,0.4581659832762856,127.14781851710599,116.3076923076923,TIME_FAIL_72_H168,UNION_FOCUS,C2,1.0,5784.919822893331
455,88465.27687448252,-0.11534723125517488,-11534.723125517485,0.9414824423398611,0.31648351648351647,0.5072965627011601,115.35432593502841,116.3076923076923,TIME_FAIL_72_H168,UNION_FOCUS,C2,2.0,5242.356089406376
384,90189.87897028471,-0.09810121029715291,-9810.121029715287,0.9385830534298036,0.3151041666666667,0.47769066620912126,95.2131713928433,115.0,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,5416.8951399002035
384,75796.97744857095,-0.24203022551429054,-24203.02255142905,0.8457678781019047,0.3125,0.5187402046917419,87.66793542713052,115.0,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,4976.814932501917
338,108974.23620192012,0.08974236201920127,8974.236201920125,1.0546073283954558,0.3431952662721893,0.46659675696158465,100.57306412126287,116.3076923076923,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,7039.5227214038405
338,93919.9714743205,-0.06080028525679504,-6080.028525679503,0.9626342139509203,0.3254437869822485,0.4937680283188733,93.7664933535902,116.3076923076923,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,6562.586264229607
459,119072.53685432576,0.19072536854325772,19072.536854325765,1.0930119695127904,0.3202614379084967,0.4581659832762856,127.7049247380163,115.50326797385621,TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,5784.919822893331
459,97953.81276527751,-0.020461872347224852,-2046.1872347224853,0.9897137310029032,0.3115468409586057,0.5072965627011601,115.81756043677363,115.50326797385621,TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,5242.356089406376
388,92119.42121337843,-0.07880578786621573,-7880.578786621569,0.9507007269672837,0.3170103092783505,0.47769066620912126,96.02982716704834,114.55670103092784,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,5416.8951399002035
388,77328.70489223975,-0.22671295107760248,-22671.29510776025,0.8556742753487276,0.31443298969072164,0.5187402046917419,88.37935481527174,114.55670103092784,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,4976.814932501917
337,111861.76789531956,0.11861767895319564,11861.767895319557,1.0731576658378337,0.34718100890207715,0.46659675696158465,98.71027910742116,116.43916913946587,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,7039.5227214038405
337,96534.85562526564,-0.034651443747343635,-3465.1443747343583,0.9784334341218738,0.3293768545994065,0.4937680283188733,92.16568020531942,116.43916913946587,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,6346.284754873675
458,112108.65793267377,0.12108657932673772,12108.65793267377,1.0592006988273663,0.3231441048034934,0.4581659832762856,125.57797946476602,116.0174672489083,TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,5784.919822893331
458,92115.2738656381,-0.07884726134361908,-7884.726134361903,0.9602602512839181,0.314410480349345,0.5072965627011601,113.99793920537509,116.0174672489083,TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,5242.356089406376
385,93668.86878323932,-0.06331131216760677,-6331.131216760681,0.9602761790033102,0.3194805194805195,0.47769066620912126,94.95917564369948,115.13766233766233,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,5416.8951399002035
385,78730.54164501872,-0.21269458354981285,-21269.45835498128,0.8641873712701036,0.3168831168831169,0.5187402046917419,87.42795101508378,115.13766233766233,TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,4976.814932501917
338,106869.22276788748,0.06869222767887484,6869.222767887477,1.041395964682352,0.3431952662721893,0.46659675696158465,98.70916620344279,116.02366863905326,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,7039.5227214038405
338,92088.8613682678,-0.07911138631732206,-7911.138631732203,0.9517829350640044,0.3254437869822485,0.4937680283188733,92.13238121264003,116.02366863905326,TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,6592.536405047775
499,52219.6215609617,-0.47780378439038296,-47780.3784390383,0.7350594071403571,0.5551102204408818,0.6982866481365827,83.61590387268856,117.04008016032064,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,3339.106804500607
499,41702.422617708165,-0.5829757738229183,-58297.577382291835,0.6643231489002719,0.5470941883767535,0.7277305102954575,75.96147892818911,117.04008016032064,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,2963.070081652543
436,39461.668784833644,-0.6053833121516636,-60538.331215166356,0.6064233296258529,0.555045871559633,0.6961052442519913,66.43658324719468,112.86926605504587,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,3214.7747721388187
436,32463.47897306473,-0.6753652102693527,-67536.52102693527,0.547999387973296,0.5504587155963303,0.7374181647127497,61.212794538153446,112.86926605504587,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,2795.8275446297785
340,59040.03137588743,-0.40959968624112564,-40959.96862411257,0.7373869672423478,0.5470588235294118,0.6384200272797436,68.68493623434233,123.75,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,4138.62728336965
340,50654.81027914295,-0.4934518972085705,-49345.18972085705,0.6765331211607408,0.5411764705882353,0.6644350202845789,64.25854451996595,123.75,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,3859.2636472708855
505,55558.25213244402,-0.4444174786755598,-44441.74786755598,0.7546195914420675,0.5643564356435643,0.6982866481365827,84.77807449155796,117.29306930693069,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,3339.106804500607
505,44353.88164744891,-0.5564611835255109,-55646.11835255109,0.680696139383492,0.5584158415841585,0.7277305102954575,76.93352390897314,117.29306930693069,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,3026.292885344985
446,40880.04467117538,-0.5911995532882461,-59119.95532882462,0.6178596874760959,0.5582959641255605,0.6961052442519913,67.59869174049187,112.54260089686099,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,3183.304583546367
446,33482.38989640342,-0.6651761010359658,-66517.61010359658,0.5571524590829986,0.5538116591928252,0.7399969412634605,62.162601895596815,112.54260089686099,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,2742.4980834224825
338,58051.46998686498,-0.4194853001313502,-41948.53001313502,0.7312313964148286,0.5502958579881657,0.6384200272797436,66.20244495077492,124.64497041420118,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,4138.62728336965
338,49841.13598214327,-0.5015886401785673,-50158.86401785673,0.6714926563710153,0.5443786982248521,0.6644350202845789,62.10425561276026,124.64497041420118,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,3780.145357082325
503,52613.197190262654,-0.4738680280973735,-47386.802809737346,0.7386672927492992,0.5526838966202783,0.6982866481365827,83.59283233182968,117.03578528827038,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,3339.106804500607
503,41952.133005599695,-0.580478669944003,-58047.866994400305,0.6673709401591543,0.5467196819085487,0.7277305102954575,75.92393778716747,117.03578528827038,PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,2863.234527931895
438,41163.71607144672,-0.5883628392855329,-58836.28392855328,0.6178176858566659,0.5570776255707762,0.6961052442519913,67.09021186899916,112.76255707762557,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,3235.0867708116684
438,33826.941901856226,-0.6617305809814378,-66173.05809814378,0.5574812302543752,0.5525114155251142,0.7313550242409479,61.76018209308676,112.76255707762557,PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,2860.384543096481
337,49586.78913994193,-0.5041321086005807,-50413.21086005807,0.6853509499688863,0.5400593471810089,0.6384200272797436,65.31559481405925,125.71216617210682,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,4129.501084509864
337,42580.21297509215,-0.5741978702490784,-57419.78702490785,0.6326442544774108,0.5341246290801187,0.6665203119907295,61.29810559884261,125.71216617210682,PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,3677.468354499383
635,71734.08959479215,-0.2826591040520785,-28265.910405207847,0.8758100200184652,0.45511811023622045,0.4838478378639397,156.41462108756815,70.47874015748032,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,5515.487193081226
635,53913.356543232556,-0.4608664345676744,-46086.643456767444,0.7853370403798492,0.44724409448818897,0.5700940585997671,137.60059649385187,70.47874015748032,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,4620.2271812162
526,70193.33763232103,-0.2980666236767897,-29806.662367678975,0.8316658529296366,0.45817490494296575,0.46743243703577414,127.00977030562393,67.97718631178707,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,5520.683451682662
526,55450.52742273167,-0.44549472577268334,-44549.47257726833,0.738087852979011,0.4524714828897338,0.5311041040423038,113.85300542555338,67.97718631178707,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,4961.414847200611
407,91155.17256739846,-0.08844827432601543,-8844.827432601538,0.9515050581635632,0.44717444717444715,0.4025906526306981,124.21709010981478,74.52825552825553,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,7780.367595125059
407,75747.5419232307,-0.242524580767693,-24252.458076769297,0.8636354843986217,0.44226044226044225,0.435239328249842,114.24966962087053,74.52825552825553,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,6823.684049331599
636,78817.24887518547,-0.21182751124814536,-21182.75112481453,0.9065149374635659,0.4481132075471698,0.4838478378639397,156.16108081777983,70.58176100628931,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,5515.487193081226
636,59229.05918776352,-0.4077094081223648,-40770.94081223648,0.8095936573642554,0.4418238993710692,0.58371566480775,137.4205372414007,70.58176100628931,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,4409.264605650009
539,68704.72961281768,-0.31295270387182317,-31295.270387182318,0.8255867867985637,0.45083487940630795,0.46743243703577414,128.13859785492465,67.33580705009277,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,5520.683451682662
539,54031.95001793191,-0.45968049982068093,-45968.04998206809,0.7331222248373317,0.4452690166975881,0.5528167726223909,114.81560650866543,67.33580705009277,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,4696.935173337182
405,92448.56790829294,-0.07551432091707055,-7551.432091707058,0.9583753821275455,0.4444444444444444,0.4025906526306981,120.30279618976914,75.88888888888889,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,7173.712328179201
405,76932.16041823149,-0.23067839581768512,-23067.83958176851,0.8697224037607947,0.43950617283950616,0.4562653297675275,110.8720543671837,75.88888888888889,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,6123.403305468224
639,71398.25895591115,-0.28601741044088846,-28601.74104408885,0.8751451297979825,0.4491392801251956,0.48490892028182014,154.95782425029907,70.36932707355243,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,5450.378938634465
639,53646.01921078688,-0.46353980789213123,-46353.98078921312,0.785367569373081,0.4413145539906103,0.5937673036649382,136.4639414894881,70.36932707355243,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,4365.805901407628
532,67284.88863330912,-0.32715111366690874,-32715.11136669088,0.8165649707136388,0.45112781954887216,0.46788020224236343,125.91502463967022,67.99248120300751,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,5520.683451682662
532,53089.16811972539,-0.46910831880274606,-46910.83188027461,0.7260678195979102,0.44548872180451127,0.5614859802142032,112.9580726932375,67.99248120300751,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,4639.942441865956
405,81673.18605059393,-0.18326813949406073,-18326.813949406074,0.9015735099208513,0.43209876543209874,0.4025906526306981,119.39010546091299,75.02962962962962,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,7424.853108884594
405,67998.52137597845,-0.3200147862402155,-32001.478624021547,0.8233821095163681,0.4271604938271605,0.46690379354821343,110.07866122731687,75.02962962962962,TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,6445.501152941717
