policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_exit_component_count,selected
BASELINE_H168,False,-0.29419914092106814,0.8450188950901873,0.61575287564912,80.1546723715937,0,False
TIME_FAIL_72_H168,False,-0.11534723125517488,0.9414824423398611,0.5072965627011601,115.81756043677363,1,False
PROFIT_TRAIL_ARM6_GAP4_H168,False,-0.5829757738229183,0.6643231489002719,0.7277305102954575,76.93352390897314,1,False
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,False,-0.46353980789213123,0.7853370403798492,0.5937673036649382,137.60059649385187,2,False
