policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,-9810.121029715305,149919.75122146928,6990.219881206706,0.04662641062471074,-16800.340910922012,SOL-USDT,0.1235774620486908,-28336.82339663559,-45659.273504012206
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,-24203.022551429116,132722.9294070133,5847.572977117119,0.04405849843160653,-30050.595528546233,SOL-USDT,0.10475282963674097,-38106.12496449117,-50041.56810745555
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,8974.236201920048,173315.47877160582,10353.333873353457,0.05973692567296325,-1379.0976714334083,SOL-USDT,0.11902624440213562,-11654.854333022253,-39340.338467041
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,-6080.028525679507,156636.43400754308,8884.210652703392,0.05671867282343493,-14964.239178382899,SOL-USDT,0.09638575970910819,-21177.550215622137,-43654.177206792345
TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,19072.536854325655,224127.18685507527,10796.239252086574,0.04817014572653169,8276.297602239081,SOL-USDT,0.10936261867167707,-5438.599215661656,-43958.31106335281
TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,-2046.187234722449,196877.95477439417,8847.362846531621,0.044938311435985645,-10893.55008125407,SOL-USDT,0.08824437218270705,-19419.558750404252,-49159.42409130976
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,-7880.57878662162,151971.24664276885,7029.988032725761,0.046258671873968364,-14910.56681934738,SOL-USDT,0.11161031552919048,-24842.13757578548,-45659.273504012206
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,-22671.295107760372,134412.93337984962,5873.9376980529705,0.04370068824741203,-28545.232805813343,SOL-USDT,0.09370521433437734,-35266.48783943156,-50041.56810745555
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,11861.767895319495,174001.5485932587,8044.064813799049,0.04622984610672999,3817.703081520446,SOL-USDT,0.07872093749447898,-1835.7971354329675,-39340.338467041
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,-3465.1443747343837,157206.90672121014,6952.719456481023,0.04422655213750206,-10417.863831215407,SOL-USDT,0.05667097504809204,-12374.213062919816,-43654.177206792345
TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,12108.65793267372,216644.38424197788,10165.646478325667,0.04692319403475186,1943.0114543480522,SOL-USDT,0.08949879806874529,-7280.754065326724,-43958.31106335281
TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,-7884.726134361925,190524.33253115354,8320.631241548868,0.043672276034287236,-16205.357375910793,SOL-USDT,0.06880945811101875,-20994.602212794143,-49159.42409130977
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,-6331.13121676071,153047.57551158365,7148.413796295473,0.04670713516630934,-13479.545013056184,SOL-USDT,0.12047902476207109,-24770.15385659574,-45659.273504012206
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,-21269.45835498137,135339.3824714634,5980.587385373262,0.044189557216535114,-27250.04574035463,SOL-USDT,0.1021991042953269,-35101.0220194476,-50041.56810745555
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,6869.222767887357,172808.65238615265,9900.775930795942,0.05729328823577645,-3031.5531629085854,SOL-USDT,0.10482676535751906,-11245.749287544942,-39340.338467041
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,-7911.138631732269,156162.2789898851,8492.340901391082,0.05438151233654285,-16403.47953312335,SOL-USDT,0.0812917720324397,-20605.847015444255,-43654.17720679234
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,-47780.378439038315,132563.36550491385,5197.934458344082,0.03921094216751313,-52978.3128973824,JASMY-USDT,0.043651004663049386,-53566.90252484283,-68820.14865571406
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,-58297.57738229184,115374.14645359418,4985.890961009378,0.04321497592196536,-63283.46834330122,JASMY-USDT,0.04717286817363023,-63740.106783592346,-71887.95809595278
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,-60538.33121516633,93277.5216340805,2386.865725537446,0.025588863037130316,-62925.196940703776,JASMY-USDT,0.014254705449343567,-61867.97481110492,-68513.6791093255
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,-67536.52102693531,81880.35857442523,2336.4363261487106,0.028534759334560126,-69872.95735308403,JASMY-USDT,0.01426561778235863,-68704.59492624053,-71180.17183223515
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,-40959.96862411263,115010.84590096767,5863.310711250777,0.050980502450173215,-46823.27933536341,JASMY-USDT,0.04390762295238369,-46009.82148136703,-62529.706197175205
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,-49345.189720857095,103205.79138091518,5650.977059528564,0.05475445693422145,-54996.16678038566,JASMY-USDT,0.04583342009952144,-54075.46411392215,-65256.489756812145
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,-44441.74786755598,136671.9283575923,5197.934458344082,0.03803220252182335,-49639.68232590007,JASMY-USDT,0.04233879008909928,-50228.2719533605,-68820.14865571406
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,-55646.118352551115,118627.12170508639,4985.890961009378,0.04202994129289067,-60632.00931356049,JASMY-USDT,0.045879300813105255,-61088.64775385162,-71887.95809595278
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,-59119.95532882463,95587.4999991879,2386.865725537446,0.024970479671062897,-61506.82105436208,JASMY-USDT,0.013910224620895894,-60449.598924763224,-68513.6791093255
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,-66517.61010359661,83686.70166893586,2336.4363261487106,0.027918848270441343,-68854.04642974533,JASMY-USDT,0.013957700279861856,-67685.68400290183,-71180.17183223514
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,-41948.530013134994,114128.21947907908,5863.310711250777,0.0513747672399777,-47811.84072438577,JASMY-USDT,0.04424718864715211,-46998.38287038939,-62529.706197175205
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,-50158.86401785679,102528.32849284119,5650.977059528564,0.055116250724043844,-55809.841077385354,JASMY-USDT,0.046136267533078285,-54889.13841092184,-65256.48975681214
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,-47386.802809737346,133940.68316881027,5197.934458344082,0.03880773440428804,-52584.73726808143,JASMY-USDT,0.04320213955092009,-53173.32689554186,-68820.14865571406
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,-58047.86699440034,116464.44717975734,4985.890961009378,0.04281041194755248,-63033.75795540972,JASMY-USDT,0.04673125175187773,-63490.396395700845,-71887.95809595278
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,-58836.28392855327,95111.92809280998,2386.865725537446,0.025095335289684682,-61223.14965409072,JASMY-USDT,0.013979777537903838,-60165.92752449186,-68513.67910932552
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,-66173.0580981438,83364.23302327545,2336.4363261487106,0.02802684366443308,-68509.49442429251,JASMY-USDT,0.014011691308658633,-67341.13199744902,-71180.17183223515
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,-50413.21086005804,109807.2342837395,5863.310711250777,0.053396397327521335,-56276.52157130882,JASMY-USDT,0.045988343939213354,-55463.063717312434,-62529.706197175205
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,-57419.78702490792,98885.88594945724,5650.977059528564,0.057146447192847144,-63070.76408443649,JASMY-USDT,0.047835688052416316,-62150.061417972975,-65256.489756812145
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,-28265.910405207967,199336.27142468406,6952.039831408547,0.034875939946710906,-35217.95023661651,JASMY-USDT,0.03670620804526884,-35582.7890550906,-46517.35204688126
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,-46086.64345676738,168606.3969183322,6636.6196721211845,0.039361612568802835,-52723.26312888856,JASMY-USDT,0.040346934619414486,-52889.394729646374,-52875.8915538645
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,-29806.66236767902,147261.76306129756,2708.676356245508,0.018393616237760403,-32515.338723924528,SOL-USDT,0.03645556237934132,-35175.172757051936,-44731.05779434196
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,-44549.47257726829,125543.71738729728,2421.6534419604136,0.019289324008860683,-46971.1260192287,JASMY-USDT,0.03238381290079723,-48615.05683200909,-50267.38783129884
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,-8844.82743260145,173541.7699662203,8000.021425063606,0.046098535393645,-16844.848857665056,JASMY-USDT,0.057356519755214344,-18798.579390023828,-32167.240796423986
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,-24252.458076769322,153597.75442033116,7694.35101757758,0.05009416346362358,-31946.809094346903,JASMY-USDT,0.0613589618984787,-33677.05683793831,-37951.182492552194
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,-21182.751124814597,205406.93657592358,6952.039831408547,0.03384520477885077,-28134.790956223143,JASMY-USDT,0.03562138052323335,-28499.629774697227,-46517.35204688126
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,-40770.94081223641,173355.01869024165,6636.6196721211845,0.0382834008629412,-47407.56048435759,JASMY-USDT,0.039241732510983444,-47573.69208511541,-52875.89155386451
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,-31295.27038718236,148136.4929106953,2607.4996117611663,0.01760200717950781,-33902.76999894353,SOL-USDT,0.03361793541347314,-36275.31343823254,-44731.05779434196
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,-45968.04998206809,126275.77944153032,2421.6534419604136,0.01917749747948866,-48389.70342402851,JASMY-USDT,0.03219607333030396,-50033.634236808895,-50267.38783129882
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,-7551.432091707058,173866.0193512356,8000.021425063606,0.04601256447300583,-15551.453516770664,JASMY-USDT,0.05724955338923529,-17505.184049129435,-32167.240796423983
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,-23067.839581768603,153998.97963873096,7694.35101757758,0.04996364934123525,-30762.190599346184,JASMY-USDT,0.0611990987425912,-32492.43834293759,-37951.182492552194
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,-28601.741044088958,200478.15786422617,6952.039831408547,0.03467729305512082,-35553.780875497505,JASMY-USDT,0.036497136285729384,-35918.61969397159,-46517.35204688125
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,-46353.98078921303,169615.1560920024,6636.6196721211845,0.039127515636169674,-52990.60046133421,JASMY-USDT,0.040106977640542094,-53156.73206209202,-52875.8915538645
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,-32715.111366690966,145632.02055225818,2558.062056256337,0.017565244556490993,-35273.1734229473,SOL-USDT,0.03302183221558082,-37524.14751458365,-44731.05779434196
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,-46910.831880274556,124338.97094105436,2421.6534419604136,0.01947622232701646,-49332.48532223497,JASMY-USDT,0.03269758647647309,-50976.41613501536,-50267.38783129882
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,-18326.8139494061,167871.16928324575,8000.021425063606,0.047655719914390576,-26326.835374469705,JASMY-USDT,0.05929399312533296,-28280.56590682848,-32167.240796423983
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,-32001.478624021573,149188.99158481226,7694.35101757758,0.05157452259608195,-39695.82964159915,JASMY-USDT,0.06317221305039258,-41426.07738519056,-37951.182492552194
