policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-13 23:00:00+00:00,89463.55354206811,9316.791404256684,80146.76213781143,0.8958593635577455,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-14 23:00:00+00:00,91118.29001506302,9316.791404256684,81801.49861080633,0.8977505898901691,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-15 23:00:00+00:00,91472.75617526735,9316.791404256684,82155.96477101067,0.8981468166717842,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-16 23:00:00+00:00,91069.52211613108,25436.28916316478,65633.2329529663,0.7206937230797298,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-17 23:00:00+00:00,87590.55217748994,25510.893667055992,62079.65851043394,0.7087483406274028,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-18 23:00:00+00:00,86970.20153140559,41038.29558890682,45931.905942498764,0.528133833585661,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-19 23:00:00+00:00,85865.23377877261,71265.3345380813,14599.899240691313,0.17003271985850765,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-20 23:00:00+00:00,83784.63368742427,40082.94043835865,43701.69324906562,0.5215955638369648,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-21 23:00:00+00:00,77119.97494704621,40082.94043835865,37037.03450868756,0.4802521594971826,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-22 23:00:00+00:00,74932.48460475639,40082.94043835865,34849.54416639774,0.4650792556821964,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-23 23:00:00+00:00,75560.21800011693,40082.94043835865,35477.27756175829,0.4695232292964452,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-24 23:00:00+00:00,74523.12325838383,49826.66425088212,24696.459007501704,0.3313932364572946,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-25 23:00:00+00:00,74528.90160062992,36276.93475465661,38251.96684597331,0.5132501086752901,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-26 23:00:00+00:00,73230.08445053571,22468.518587322127,50761.56586321358,0.6931791250015722,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-27 23:00:00+00:00,73096.04110500301,47639.631468671614,25456.409636331395,0.3482597586887513,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-28 23:00:00+00:00,74273.82962195869,21104.87833041819,53168.9512915405,0.7158504087127529,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-29 23:00:00+00:00,76345.48135944789,21104.87833041819,55240.603029029706,0.7235608715196552,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-30 23:00:00+00:00,74887.24761520138,21104.87833041819,53782.36928478319,0.7181779408042483,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-01-31 23:00:00+00:00,77043.80075988469,21104.87833041819,55938.922429466504,0.7260664956523392,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-01 23:00:00+00:00,78036.55715623457,22073.66913541774,55962.88802081683,0.7171368145928743,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-02 23:00:00+00:00,76315.24473725416,22541.725836758007,53773.518900496165,0.7046235530742654,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-03 23:00:00+00:00,75759.13825044045,8905.26573517019,66853.87251527025,0.8824529166932753,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-04 23:00:00+00:00,82412.25639024551,23679.023533094532,58733.232857150986,0.712675946876547,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-05 23:00:00+00:00,84646.76991174676,8574.88622878629,76071.88368296047,0.8986980101222231,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-06 23:00:00+00:00,83871.85615449667,8574.88622878629,75296.96992571038,0.8977620548543618,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-07 23:00:00+00:00,88864.94565320035,8574.88622878629,80290.05942441407,0.9035065383120788,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-08 23:00:00+00:00,88463.97710349386,24425.92668687718,64038.05041661668,0.7238884403953337,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-09 23:00:00+00:00,89622.35859606025,40940.51187767461,48681.84671838565,0.5431886359719803,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-10 23:00:00+00:00,88014.74210617863,40758.68219584235,47256.059910336284,0.5369107354007564,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-11 23:00:00+00:00,84809.7479813497,56510.59848426954,28299.149497080158,0.3336780284184237,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-12 23:00:00+00:00,85173.0561038959,71230.26857483912,13942.787529056775,0.16369950976103367,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-13 23:00:00+00:00,84678.1418620385,71230.26857483912,13447.873287199376,0.15881162471785537,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-14 23:00:00+00:00,85158.03283611962,71230.26857483912,13927.764261280488,0.16355197269626282,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-15 23:00:00+00:00,88297.66316627387,9264.43578729394,79033.22737897992,0.895077225658305,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-16 23:00:00+00:00,89333.23837435046,9264.43578729394,80068.80258705652,0.896293519009449,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-17 23:00:00+00:00,84152.75999976572,24357.416861028447,59795.343138737284,0.7105571241977536,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-18 23:00:00+00:00,81763.03469305628,24357.416861028447,57405.61783202783,0.7020974459611514,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-19 23:00:00+00:00,81519.97154447183,24357.416861028447,57162.55468344339,0.7012092080068911,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-20 23:00:00+00:00,81082.15143951359,24357.416861028447,56724.73457848514,0.6995958243757405,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-21 23:00:00+00:00,78109.92347174608,24357.416861028447,53752.50661071763,0.6881648863753015,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-22 23:00:00+00:00,77630.37864823396,77630.37864823396,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-23 23:00:00+00:00,75446.02379574832,21920.131785618454,53525.892010129865,0.7094594163774375,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-24 23:00:00+00:00,73941.69406920284,21920.131785618454,52021.5622835844,0.7035484233685104,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-25 23:00:00+00:00,78984.08906556675,21920.131785618454,57063.957279948285,0.7224740825025913,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-26 23:00:00+00:00,79733.12265749526,21920.131785618454,57812.990871876806,0.7250812328048478,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-27 23:00:00+00:00,75821.55993698305,21920.131785618454,53901.428151364584,0.7108984330599798,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-02-28 23:00:00+00:00,82739.40791107008,8065.031387770641,74674.37652329945,0.9025249081255321,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-01 23:00:00+00:00,84324.191009577,8065.031387770641,76259.15962180636,0.904356848358561,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-02 23:00:00+00:00,85455.77300278307,39780.226939946944,45675.54606283612,0.5344933929899457,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-03 23:00:00+00:00,84861.94931164283,39780.226939946944,45081.72237169589,0.5312359984348226,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-04 23:00:00+00:00,81012.63340875096,39780.226939946944,41232.406468804016,0.5089626732754758,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-05 23:00:00+00:00,81673.03255393621,39780.226939946944,41892.805613989265,0.5129331470130437,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-06 23:00:00+00:00,79510.53388926083,39780.226939946944,39730.30694931388,0.49968607938979137,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-07 23:00:00+00:00,79046.62344162466,53008.05449381482,26038.56894780983,0.32940773197022283,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-08 23:00:00+00:00,78592.20441555484,53008.05449381482,25584.149921740012,0.325530376861098,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-09 23:00:00+00:00,80378.58398686691,37080.62718408996,43297.95680277696,0.5386752870621785,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-10 23:00:00+00:00,78283.85718470946,22954.43237065174,55329.424814057726,0.7067794920159448,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-11 23:00:00+00:00,78466.98916054188,9093.14648248949,69373.84267805239,0.8841150070906239,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-12 23:00:00+00:00,78175.28876104283,9093.14648248949,69082.14227855334,0.8836825980869176,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-13 23:00:00+00:00,75338.23544087251,9093.14648248949,66245.08895838301,0.8793023697823923,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-14 23:00:00+00:00,76656.46601483358,9093.14648248949,67563.31953234409,0.8813779586352193,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-15 23:00:00+00:00,77519.64761938596,9093.14648248949,68426.50113689646,0.8826988155682032,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-16 23:00:00+00:00,78970.21867157039,7923.7639123074405,71046.45475926294,0.8996613654412985,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-17 23:00:00+00:00,80568.4224447047,8093.539519257221,72474.88292544748,0.8995445203756852,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-18 23:00:00+00:00,82443.84812565504,22970.487738680167,59473.36038697488,0.7213802089433018,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-19 23:00:00+00:00,83580.4848655665,8312.926328903939,75267.55853666256,0.9005398647510275,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-20 23:00:00+00:00,81591.18329427019,8312.926328903939,73278.25696536625,0.898114894363988,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-21 23:00:00+00:00,81620.736545678,8312.926328903939,73307.81021677406,0.8981517849419097,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-22 23:00:00+00:00,82868.35457192101,8312.926328903939,74555.42824301707,0.8996851527721696,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-23 23:00:00+00:00,82841.57683650719,39160.42500293926,43681.15183356793,0.5272853741035772,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-24 23:00:00+00:00,84676.29523518388,24115.00906795317,60561.2861672307,0.7152094455599997,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-25 23:00:00+00:00,83528.08972324948,24115.00906795317,59413.080655296304,0.7112946178004006,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-26 23:00:00+00:00,84306.7779927746,38172.497145660716,46134.280847113885,0.5472191198087034,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-27 23:00:00+00:00,86291.72462691681,8632.626034841793,77659.09859207502,0.8999599779449879,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-28 23:00:00+00:00,88912.04572681838,8632.626034841793,80279.4196919766,0.9029082509093822,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-29 23:00:00+00:00,88526.5365762515,8632.626034841793,79893.91054140971,0.9024854425722828,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-30 23:00:00+00:00,90640.39314261638,25635.292394871838,65005.10074774453,0.7171758472567911,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-03-31 23:00:00+00:00,90296.41351740717,60077.28341156523,30219.130105841934,0.3346658956727705,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-01 23:00:00+00:00,90862.57690288255,27342.64301234916,63519.933890533386,0.6990769583656642,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-02 23:00:00+00:00,90694.72619756118,11018.709021789788,79676.01717577138,0.8785077205284502,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-03 23:00:00+00:00,92195.27991751587,41927.89907648132,50267.38084103456,0.545227270702005,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-04 23:00:00+00:00,90833.0436054473,41927.89907648132,48905.144528965975,0.5384069782071369,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-05 23:00:00+00:00,89198.09222904983,25764.10188375851,63433.99034529131,0.7111585994731878,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-06 23:00:00+00:00,84152.60659388006,25764.10188375851,58388.504710121546,0.6938407147850345,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-07 23:00:00+00:00,85238.98205549548,25764.10188375851,59474.88017173697,0.6977427315241213,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-08 23:00:00+00:00,84200.60420674951,55479.27553206142,28721.32867468809,0.3411059688379979,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-09 23:00:00+00:00,84233.68773788029,69269.00604103583,14964.681696844464,0.17765673210713265,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-10 23:00:00+00:00,84083.03634378944,69269.00604103583,14814.03030275362,0.17618334145526865,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-11 23:00:00+00:00,83259.0087441242,69269.00604103583,13990.002703088387,0.1680298974743162,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-12 23:00:00+00:00,83202.91303977565,83202.91303977565,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-13 23:00:00+00:00,83202.91303977565,83202.91303977565,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-14 23:00:00+00:00,83202.91303977565,83202.91303977565,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-15 23:00:00+00:00,84346.61002660556,68207.66803718208,16138.941989423478,0.19134073063911816,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-16 23:00:00+00:00,84321.78088508337,68207.66803718208,16114.112847901288,0.19110261522894254,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-17 23:00:00+00:00,83680.23205007004,53007.97830714866,30672.25374292139,0.3665412127988443,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-18 23:00:00+00:00,83967.63284140007,22931.80797425461,61035.824867145464,0.7268970530874829,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-19 23:00:00+00:00,89286.62144148113,8448.343015867973,80838.27842561316,0.9053795195800408,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-20 23:00:00+00:00,89543.2153050978,8448.343015867973,81094.87228922982,0.9056506627879936,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-21 23:00:00+00:00,86158.78506566575,8448.343015867973,77710.44204979778,0.9019444969026771,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-22 23:00:00+00:00,85917.94247866202,23473.514893102503,62444.42758555952,0.7267914685115717,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-23 23:00:00+00:00,87093.76032300334,23473.514893102503,63620.24542990084,0.7304799470588177,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-24 23:00:00+00:00,86540.56778163025,38108.227369180146,48432.3404124501,0.5596489791315041,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-25 23:00:00+00:00,84981.97102814974,40977.246911497976,44004.724116651756,0.5178124675653318,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-26 23:00:00+00:00,80824.76571167281,38838.64414533056,41986.121566342255,0.5194709962552798,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-27 23:00:00+00:00,81505.27657678488,38838.64414533056,42666.63243145432,0.5234830703415716,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-28 23:00:00+00:00,81260.50697794068,24071.47518689379,57189.03179104689,0.703773996962284,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-29 23:00:00+00:00,78635.07020435072,24071.47518689379,54563.59501745694,0.6938837197660191,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-04-30 23:00:00+00:00,77335.92481417074,24071.47518689379,53264.44962727695,0.6887413547489766,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-01 23:00:00+00:00,77891.71556955052,24071.47518689379,53820.24038265673,0.6909623185099826,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-02 23:00:00+00:00,77514.31652428154,52995.90968975078,24518.406834530775,0.3163081084105325,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-03 23:00:00+00:00,76088.95386430403,8775.500462132157,67313.45340217187,0.8846678786281874,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-04 23:00:00+00:00,81541.30310657372,8775.500462132157,72765.80264444156,0.8923796882340393,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-05 23:00:00+00:00,75727.37542698023,22720.138110030788,53007.23731694944,0.6999745735023053,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-06 23:00:00+00:00,75795.41877719646,22720.138110030788,53075.28066716568,0.7002439134637213,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-07 23:00:00+00:00,72986.85068591712,22720.138110030788,50266.712575886326,0.688709159300462,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-08 23:00:00+00:00,71925.34193230381,22720.138110030788,49205.20382227302,0.684114979510073,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-09 23:00:00+00:00,66212.68974667264,22720.138110030788,43492.551636641845,0.6568612724093037,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-10 23:00:00+00:00,66969.07763004603,66969.07763004603,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-11 23:00:00+00:00,66969.07763004603,66969.07763004603,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-12 23:00:00+00:00,66969.07763004603,66969.07763004603,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-13 23:00:00+00:00,66969.07763004603,66969.07763004603,0.0,0.0,0
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-14 23:00:00+00:00,69061.86359584653,42767.11168526804,26294.751910578485,0.38074199770305484,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-15 23:00:00+00:00,72341.37976225406,30463.123553603742,41878.25620865032,0.5788976702722686,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-16 23:00:00+00:00,75538.77014933887,30463.123553603742,45075.646595735125,0.5967220078725313,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-17 23:00:00+00:00,75662.32460856983,30463.123553603742,45199.20105496609,0.5973805495509008,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-18 23:00:00+00:00,70229.17308464108,30463.123553603742,39766.04953103733,0.5662326321728264,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-19 23:00:00+00:00,69936.09197942216,30463.123553603742,39472.96842581841,0.5644148437323729,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-20 23:00:00+00:00,68199.30217052897,30463.123553603742,37736.17861692523,0.5533220636564256,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-21 23:00:00+00:00,70830.5331292931,54272.44310821738,16558.090021075703,0.23377051237000843,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-22 23:00:00+00:00,70076.39090317454,57592.1819849149,12484.208918259637,0.17815142528543215,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-23 23:00:00+00:00,67704.26045137555,32312.664150765013,35391.59630061054,0.5227380974942986,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-24 23:00:00+00:00,67785.29505847085,20196.815234551985,47588.47982391886,0.7020472476053924,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-25 23:00:00+00:00,66701.12401771064,7978.7124535341045,58722.41156417654,0.8803811394330391,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-26 23:00:00+00:00,62169.247013052336,7978.7124535341045,54190.53455951823,0.8716614268810593,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-27 23:00:00+00:00,59245.56710826416,7978.7124535341045,51266.85465473005,0.865328110726766,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-28 23:00:00+00:00,61139.79176618637,7978.7124535341045,53161.07931265226,0.8695004967624576,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-29 23:00:00+00:00,62910.00546385477,18346.831150874452,44563.17431298032,0.708363860158688,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-30 23:00:00+00:00,66743.4025978071,6605.69278966011,60137.70980814699,0.9010285281757998,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-05-31 23:00:00+00:00,66457.54637172943,17976.196125620227,48481.3502461092,0.7295085794309858,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-01 23:00:00+00:00,63046.661778379654,31095.203741846268,31951.458036533386,0.5067906394290709,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-02 23:00:00+00:00,64192.67233845099,19835.15175337533,44357.52058507566,0.6910059819788154,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-03 23:00:00+00:00,62246.99123144611,19835.15175337533,42411.83947807078,0.6813476224156044,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-04 23:00:00+00:00,62823.59473234704,19835.15175337533,42988.44297897171,0.6842722572963105,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-05 23:00:00+00:00,63500.60281697117,19835.15175337533,43665.45106359584,0.6876383707640302,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-06 23:00:00+00:00,64748.36427250807,18192.385080593573,46555.9791919145,0.7190294259168182,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-07 23:00:00+00:00,63495.17345716889,18192.385080593573,45302.788376575314,0.7134839690946687,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-08 23:00:00+00:00,62748.611675540844,18192.385080593573,44556.22659494727,0.71007509816054,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-09 23:00:00+00:00,62826.48173838393,18275.94519074246,44550.53654764147,0.7091044304080975,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-10 23:00:00+00:00,60639.79384259878,18275.94519074246,42363.84865185632,0.6986146549544532,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-11 23:00:00+00:00,58031.66311188282,18275.94519074246,39755.71792114036,0.685069422265098,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-12 23:00:00+00:00,54899.464088772605,18275.94519074246,36623.51889803015,0.6671015738661821,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-13 23:00:00+00:00,51923.378675659245,43294.65590074518,8628.722774914064,0.16618184322737564,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-14 23:00:00+00:00,52165.23714598145,43294.65590074518,8870.581245236275,0.17004775077342135,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-15 23:00:00+00:00,53159.217138060005,33799.96665723321,19359.25048082679,0.36417486041129626,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-16 23:00:00+00:00,52044.045789183976,43386.93691002557,8657.108879158402,0.16634196569240514,1
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-17 23:00:00+00:00,51983.627303819165,33973.51196961574,18010.115334203423,0.3464574572478948,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-18 23:00:00+00:00,51878.80958163949,33973.51196961574,17905.29761202375,0.345137017530191,2
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-19 23:00:00+00:00,53190.70886321677,24359.27458337692,28831.434279839854,0.5420389179994138,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-20 23:00:00+00:00,52672.43995572414,5437.646657126748,47234.79329859739,0.8967648610602134,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-21 23:00:00+00:00,53807.67521685334,5437.646657126748,48370.0285597266,0.898942917804715,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-22 23:00:00+00:00,51635.02548765937,15396.870919307838,36238.15456835153,0.701813434313349,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-23 23:00:00+00:00,53756.76819706073,15396.870919307838,38359.89727775289,0.7135826532044072,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-24 23:00:00+00:00,57821.06127928676,5651.165623267734,52169.89565601903,0.9022645814823161,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-25 23:00:00+00:00,58090.93786549676,5651.165623267734,52439.772242229024,0.9027186368319204,5
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-26 23:00:00+00:00,56660.139125328205,16128.49995377756,40531.63917155065,0.7153466228153366,4
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-27 23:00:00+00:00,56946.602498125634,27398.711128457297,29547.891369668338,0.5188701357669386,3
BASELINE_H168,UNION_FOCUS,C2,1.0,2022-06-28 23:00:00+00:00,55202.64317058596,27398.711128457297,27803.93204212866,0.5036703035434296,3
