policy_id,portfolio_id,universe_id,cost_multiplier,period_id,trade_count,net_pnl,profit_factor
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,144,-68016.3389134951,0.44404045834043826
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,148,18544.216445614606,1.6212177235327856
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,144,-65898.1574418103,0.4645335794287471
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,143,37860.48885835308,2.332313895278622
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,144,-68016.3389134951,0.44404045834043826
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,143,31449.728046437656,2.1621620900953693
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,144,-65898.1574418103,0.4645335794287471
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,147,26126.88644196259,1.764211194822262
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,144,-68016.3389134951,0.44404045834043826
BASELINE_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,147,20980.591138657204,1.65011760153085
BASELINE_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,183,-56941.010730473434,0.5930518299283074
BASELINE_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,194,41209.49750073346,1.765515084989004
BASELINE_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,183,-60325.44019649712,0.5646165759990975
BASELINE_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,194,31663.818467300935,1.6325364713247852
BASELINE_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,183,-56941.010730473434,0.5930518299283074
BASELINE_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,195,55568.31375673534,2.0784329927680516
BASELINE_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,183,-60325.44019649712,0.5646165759990975
BASELINE_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,195,43928.99318904709,1.916678028492209
BASELINE_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,183,-56941.010730473434,0.5930518299283074
BASELINE_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,197,40439.599315870335,1.7316292958486605
BASELINE_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,183,-60325.44019649712,0.5646165759990975
BASELINE_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,197,30905.526104390286,1.6027759696292925
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,197,-68513.6791093255,0.4199046152372812
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,239,7975.347894159179,1.2233475276385477
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,197,-71180.17183223515,0.3918165782370003
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,239,3643.6508052998333,1.112529430771763
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,197,-68513.6791093255,0.4199046152372812
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,249,9393.723780500877,1.2566602000185305
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,197,-71180.17183223515,0.3918165782370003
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,249,4662.5617286385295,1.1405784707666176
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,197,-68513.6791093255,0.4199046152372812
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,241,9677.395180772244,1.2700120664496757
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,197,-71180.17183223515,0.3918165782370003
PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2023,241,5007.113734091352,1.1540652846214752
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2022,167,-62529.706197175205,0.5033546026396748
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2023,173,21569.73757306257,1.7173965878254085
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,167,-65256.489756812145,0.47553806435537643
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,173,15911.30003595505,1.5657273981845363
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,167,-62529.706197175205,0.5033546026396748
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,171,20581.17618404021,1.6821143101485898
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,167,-65256.489756812145,0.47553806435537643
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,171,15097.62573895535,1.5342099687706945
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,167,-62529.706197175205,0.5033546026396748
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,170,12116.495337117165,1.3530826357070467
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,167,-65256.489756812145,0.47553806435537643
PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,170,7836.702731904225,1.245818199546242
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,231,-68820.14865571406,0.5123112944041083
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,268,21039.770216675744,1.5363343501314894
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,231,-71887.95809595277,0.4813911233335887
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,268,13590.380713660932,1.3876893874635272
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,231,-68820.14865571406,0.5123112944041083
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,274,24378.400788158076,1.6094788454878686
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,231,-71887.95809595277,0.4813911233335887
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,274,16241.839743401666,1.455510650156966
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,231,-68820.14865571406,0.5123112944041083
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,272,21433.345845976713,1.5330010888787564
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,231,-71887.95809595277,0.4813911233335887
PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,272,13840.091101552434,1.3855671782421746
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,188,-45659.2735040122,0.5558081632215273
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,196,35849.152474296905,1.6296164244665785
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,188,-50041.56810745555,0.5170860334002282
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,196,25838.54555602643,1.4847596792962905
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,188,-45659.2735040122,0.5558081632215273
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,200,37778.69471739058,1.6620867597626028
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,188,-50041.56810745555,0.5170860334002282
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,200,27370.272999695175,1.511976295219902
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,188,-45659.2735040122,0.5558081632215273
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,197,39328.142287251496,1.6950041418736095
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,188,-50041.56810745555,0.5170860334002282
TIME_FAIL_72_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2023,197,28772.109752474185,1.5430272487916499
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2022,161,-39340.338467041,0.6397450882188965
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2023,177,48314.57466896105,1.8762188452026765
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,161,-43654.17720679234,0.6028410631705938
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,177,37574.148681112834,1.7116272535164678
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,161,-39340.338467041,0.6397450882188965
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,176,51202.1063623605,1.9672018605325308
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,161,-43654.17720679234,0.6028410631705938
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,176,40189.032832057965,1.7918098951015722
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,161,-39340.338467041,0.6397450882188965
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,177,46209.56123492836,1.8144370970384807
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,161,-43654.17720679234,0.6028410631705938
TIME_FAIL_72_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,177,35743.038575060076,1.6599858778954486
TIME_FAIL_72_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,220,-43958.31106335281,0.6516771382520129
TIME_FAIL_72_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,235,51973.18246691814,1.676908270442199
TIME_FAIL_72_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,220,-49159.424091309775,0.6103692403497303
TIME_FAIL_72_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,235,37624.700965792355,1.5303262090759782
TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,220,-43958.31106335281,0.6516771382520129
TIME_FAIL_72_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,239,63030.847917678475,1.7993285074419536
TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,220,-49159.424091309775,0.6103692403497303
TIME_FAIL_72_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,239,47113.23685658731,1.6475611626284046
TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,220,-43958.31106335281,0.6516771382520129
TIME_FAIL_72_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,238,56066.96899602653,1.7157257817315565
TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,220,-49159.424091309775,0.6103692403497303
TIME_FAIL_72_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,238,41274.69795694784,1.5713567582775005
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,235,-44731.05779434197,0.6047021021335076
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,291,14924.395426662944,1.2335199438653415
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,235,-50267.38783129882,0.5543490040710096
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,291,5717.915254030548,1.0997929673347338
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,235,-44731.05779434197,0.6047021021335076
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,304,13435.787407159602,1.2027311424414362
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,235,-50267.38783129882,0.5543490040710096
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,304,4299.337849230733,1.0723204764371346
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,235,-44731.05779434197,0.6047021021335076
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,297,12015.946427651,1.1843239400288106
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,235,-50267.38783129882,0.5543490040710096
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2023,297,3356.555951024269,1.0574217936676826
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2022,194,-32167.240796423983,0.7377477534429208
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2023,213,23322.413363822532,1.3904707718415505
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,194,-37951.182492552194,0.6888892817749133
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,213,13698.724415782872,1.2452150988906128
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,194,-32167.240796423983,0.7377477534429208
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,211,24615.808704716925,1.418922504019347
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,194,-37951.182492552194,0.6888892817749133
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,211,14883.342910783595,1.2702096581245306
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,194,-32167.240796423983,0.7377477534429208
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,211,13840.42684701788,1.2178210792716018
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,194,-37951.182492552194,0.6888892817749133
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,211,5949.703868530623,1.1004943321589238
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,283,-46517.352046881264,0.686599180370656
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,352,18251.441641673286,1.2305216691557628
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,283,-52875.8915538645,0.637517442730363
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,352,6789.24809709712,1.0986501136329951
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,283,-46517.352046881264,0.686599180370656
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,353,25334.60092206666,1.3241292923731873
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,283,-52875.8915538645,0.637517442730363
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,353,12104.95074162809,1.1773504507366013
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,283,-46517.352046881264,0.686599180370656
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,356,17915.611002792295,1.2221340967553365
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,283,-52875.8915538645,0.637517442730363
TIME_FAIL_72_PLUS_PROFIT_TRAIL_ARM6_GAP4_H168,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,356,6521.910764651474,1.0930404428726794
