decision_time,year,eligible_count,current_seed_only_eligible_count,current_seed_only_eligible_share,current_seed_top_4_slots,current_seed_top_6_slots,current_seed_top_10_slots,current_seed_top_4_slot_share,current_seed_top_6_slot_share,current_seed_top_10_slot_share,current_seed_hysteresis_slots,current_seed_hysteresis_slot_share,current_seed_liquidity_share,new_entries_current_seed,evidence_strong_displaced,multi_channel_top_6_slot_share,multi_channel_top_10_slot_share,multi_channel_liquidity_share,d_eligible_count
2024-10-28T00:00:00+00:00,2024,366,67,0.1830601092896175,1,2,2,0.25,0.3333333333333333,0.2,2,0.3333333333333333,0.08238384007270484,67,2,0.6666666666666666,0.8,0.9176161599272952,299
2024-11-04T00:00:00+00:00,2024,366,67,0.1830601092896175,1,2,2,0.25,0.3333333333333333,0.2,2,0.3333333333333333,0.07717496080829217,67,2,0.6666666666666666,0.8,0.9228250391917079,299
2024-11-11T00:00:00+00:00,2024,366,67,0.1830601092896175,0,2,2,0.0,0.3333333333333333,0.2,2,0.3333333333333333,0.06469391399710256,67,2,0.6666666666666666,0.8,0.9353060860028972,299
2024-11-18T00:00:00+00:00,2024,366,67,0.1830601092896175,0,2,2,0.0,0.3333333333333333,0.2,2,0.3333333333333333,0.060957124475237684,67,2,0.6666666666666666,0.8,0.9390428755247622,299
2024-11-25T00:00:00+00:00,2024,366,67,0.1830601092896175,0,1,2,0.0,0.16666666666666666,0.2,2,0.3333333333333333,0.09052341830882833,67,2,0.8333333333333334,0.8,0.9094765816911717,299
2024-12-02T00:00:00+00:00,2024,364,65,0.17857142857142858,0,0,2,0.0,0.0,0.2,2,0.3333333333333333,0.08796709207665444,65,2,1.0,0.8,0.9120329079233453,299
2024-12-09T00:00:00+00:00,2024,364,65,0.17857142857142858,0,0,2,0.0,0.0,0.2,2,0.3333333333333333,0.0959122658703636,65,2,1.0,0.8,0.9040877341296365,299
2024-12-16T00:00:00+00:00,2024,364,65,0.17857142857142858,0,0,2,0.0,0.0,0.2,2,0.3333333333333333,0.09257836704886414,65,2,1.0,0.8,0.9074216329511359,299
2024-12-23T00:00:00+00:00,2024,364,65,0.17857142857142858,0,0,2,0.0,0.0,0.2,2,0.3333333333333333,0.08171756497347041,65,2,1.0,0.8,0.9182824350265294,299
2024-12-30T00:00:00+00:00,2024,364,65,0.17857142857142858,0,0,2,0.0,0.0,0.2,2,0.3333333333333333,0.08145421396798355,65,2,1.0,0.8,0.9185457860320165,299
