hypothesis_id,decision,carry_forward,long_horizon_evidence,standalone_net_return,standalone_profit_factor,standalone_median_bars_held,overlay_delta_net_return_vs_v3,overlay_profit_factor,overlay_two_x_capital_feasible,noncore_overlay_net_pnl,rationale
DAILY_PULLBACK_RECLAIM,REJECT_LONG_HORIZON_HYPOTHESIS,False,True,0.14629693379348674,2.082988420636476,227.0,-0.057222837799927984,1.4614987087648976,True,-2890.8725776135916,"Insufficient long-horizon evidence; failed gates: overlay_delta_net_return_vs_v3_gte_2pp, overlay_two_x_return_not_below_v3"
DAILY_COMPRESSION_BREAKOUT,REJECT_LONG_HORIZON_HYPOTHESIS,False,True,0.12063940147386365,1.9953327451000653,218.0,-0.050050402748665235,1.4620507507268297,True,-2966.6395893156277,"Insufficient long-horizon evidence; failed gates: standalone_top_3_profit_share_lte_45pct, overlay_delta_net_return_vs_v3_gte_2pp, overlay_two_x_return_not_below_v3"
WEEKLY_TREND_ACCELERATION,REJECT_LONG_HORIZON_HYPOTHESIS,False,True,0.007057619427903727,1.1730479483983105,281.0,-0.025621477774663948,1.4879579568210655,True,-2055.0628772648356,"Insufficient long-horizon evidence; failed gates: candidate_count_between_12_and_400, standalone_trade_count_gte_12, standalone_profit_factor_gte_1_25, standalone_top_3_profit_share_lte_45pct, overlay_delta_net_return_vs_v3_gte_2pp, overlay_two_x_return_not_below_v3"
CROSS_SECTIONAL_LEADER_PULLBACK,REJECT_LONG_HORIZON_HYPOTHESIS,False,True,0.13263489964905806,1.3772846130839786,210.0,-0.08685520334586805,1.4150094470922707,True,-4619.35734617062,"Insufficient long-horizon evidence; failed gates: overlay_delta_net_return_vs_v3_gte_2pp, overlay_profit_factor_preserved, overlay_two_x_return_not_below_v3"
DEEP_PULLBACK_RECOVERY,PROMISING_LONG_HORIZON_HYPOTHESIS,False,True,0.09452225772681389,1.2574416987120915,288.0,-0.08867839872128203,1.4214822002784044,True,741.4981182410754,"Positive long-horizon evidence; failed gates: overlay_delta_net_return_vs_v3_gte_2pp, overlay_profit_factor_preserved, overlay_drawdown_not_worse_by_more_than_3pp, overlay_two_x_return_not_below_v3"
