conclusion_pass_count,cost_multiplier,maximum_maximum_drawdown,maximum_net_return,maximum_profit_factor,maximum_trade_count,minimum_cash_observed,minimum_maximum_drawdown,minimum_net_return,minimum_profit_factor,minimum_trade_count,positive_run_count,positive_run_fraction,profit_factor_at_least_one_count,run_count,run_type
18,1.0,0.3642866632994281,1.2504809573751392,1.3650551538515787,1190,27.594472316704923,0.1543458776707618,0.1237710506381064,1.0327471684255882,832,18,1.0,18,18,LOYO
7,2.0,0.7158454849142997,0.3543062067691487,1.0973202991722737,1145,20.81036901847256,0.2725303589045432,-0.3562121689923718,0.8745435699548569,581,7,0.3888888888888889,7,18,LOYO
79,1.0,0.4020082857788559,1.2277317566403785,1.2522314698894557,1263,10.048366092574724,0.1600255888091348,0.1069295220312001,1.0218146874020508,1153,79,1.0,79,79,LOAO
5,2.0,0.7582997880159184,0.1219715532920935,1.0245409920639506,1147,1.29571548615786,0.4176873630588585,-0.5828532553896647,0.8747048542288506,914,5,0.06329113924050633,5,79,LOAO
