decision_time,pair,canonical_asset_id,c_rank,d_rank,worst_rank,best_rank,presence_count,c_liquidity,d_liquidity,provenance_category
2020-05-11T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,218031.88775749932,218031.88775749932,MULTI_CHANNEL_CONFIRMED
2020-05-11T00:00:00+00:00,ATOM-USDT,ATOM,10,9,10,9,2,115671.56137837488,115671.56137837488,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,30852140.94678364,30852140.94678364,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7003650.541234216,7003650.541234216,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5866132.460030068,5866132.460030068,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,LTC-USDT,LTC,5,4,5,4,2,1070285.982605148,1070285.982605148,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,894279.8775202569,894279.8775202569,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,XTZ-USDT,XTZ,7,6,7,6,2,817292.571232674,817292.571232674,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,TRX-USDT,TRX,8,7,8,7,2,449490.6295668384,449490.6295668384,MULTI_CHANNEL_CONFIRMED
2020-05-18T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,291429.1134305523,291429.1134305523,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,32646405.18749745,32646405.18749745,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7290540.007047436,7290540.007047436,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,6341944.954726884,6341944.954726884,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,LTC-USDT,LTC,5,4,5,4,2,1055831.693414275,1055831.693414275,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,1012727.0023776796,1012727.0023776796,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,XTZ-USDT,XTZ,7,6,7,6,2,688835.8692602597,688835.8692602597,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,TRX-USDT,TRX,8,7,8,7,2,669956.4793619502,669956.4793619502,MULTI_CHANNEL_CONFIRMED
2020-05-25T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,322726.5525002014,322726.5525002014,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,30685031.77784993,30685031.77784993,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7209697.467145413,7209697.467145413,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,7175145.162385289,7175145.162385289,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,XRP-USDT,XRP,5,4,5,4,2,1021697.4337201793,1021697.4337201793,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,LTC-USDT,LTC,6,5,6,5,2,873360.0742147415,873360.0742147415,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,TRX-USDT,TRX,7,6,7,6,2,649610.2671795896,649610.2671795896,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,XTZ-USDT,XTZ,8,7,8,7,2,571592.9662263421,571592.9662263421,MULTI_CHANNEL_CONFIRMED
2020-06-01T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,350281.38728497725,350281.38728497725,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,27184268.95523933,27184268.95523933,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,8288801.610077938,8288801.610077938,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,7329116.064804576,7329116.064804576,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,1147518.0852131052,1147518.0852131052,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,LTC-USDT,LTC,6,5,6,5,2,862926.9882192707,862926.9882192707,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,TRX-USDT,TRX,7,6,7,6,2,688189.477078835,688189.477078835,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,XTZ-USDT,XTZ,8,7,8,7,2,549254.6949421912,549254.6949421912,MULTI_CHANNEL_CONFIRMED
2020-06-08T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,443723.6175276194,443723.6175276194,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,23059697.837885544,23059697.837885544,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7719985.410635291,7719985.410635291,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,6995404.840342386,6995404.840342386,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,991736.2185323528,991736.2185323528,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,ADA-USDT,ADA,6,5,6,5,2,797530.5911137793,797530.5911137793,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,LTC-USDT,LTC,7,6,7,6,2,742772.3895583176,742772.3895583176,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,TRX-USDT,TRX,8,7,8,7,2,702590.2733055884,702590.2733055884,MULTI_CHANNEL_CONFIRMED
2020-06-15T00:00:00+00:00,XTZ-USDT,XTZ,9,8,9,8,2,465375.0172845172,465375.0172845172,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,21976852.889758,21976852.889758,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7538355.188982878,7538355.188982878,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5894893.482538141,5894893.482538141,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,1179535.4168341318,1179535.4168341318,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,816892.739885052,816892.739885052,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,SENSO-USDT,SENSO,6,6,6,6,2,765304.4400669984,765304.4400669984,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,572695.2667283008,572695.2667283008,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,TRX-USDT,TRX,9,8,9,8,2,539641.8428164256,539641.8428164256,MULTI_CHANNEL_CONFIRMED
2020-06-22T00:00:00+00:00,XTZ-USDT,XTZ,10,9,10,9,2,353809.90349905915,353809.90349905915,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,21811164.39154693,21811164.39154693,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,8032304.45693201,8032304.45693201,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5570863.628677981,5570863.628677981,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,1035383.9626072056,1035383.9626072056,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,SENSO-USDT,SENSO,5,5,5,5,2,756307.4601552358,756307.4601552358,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,688852.7689917159,688852.7689917159,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,552953.0384081847,552953.0384081847,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,TRX-USDT,TRX,9,8,9,8,2,425705.53595515806,425705.53595515806,MULTI_CHANNEL_CONFIRMED
2020-06-29T00:00:00+00:00,XTZ-USDT,XTZ,10,9,10,9,2,353262.41792806087,353262.41792806087,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,18730831.25527281,18730831.25527281,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7120856.302470938,7120856.302470938,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5261951.14076614,5261951.14076614,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,1035383.9626072056,1035383.9626072056,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,SENSO-USDT,SENSO,5,5,5,5,2,756307.4601552358,756307.4601552358,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,XRP-USDT,XRP,7,6,7,6,2,526220.8745560969,526220.8745560969,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,470958.782894024,470958.782894024,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,TRX-USDT,TRX,9,8,9,8,2,359055.86085376446,359055.86085376446,MULTI_CHANNEL_CONFIRMED
2020-07-06T00:00:00+00:00,XTZ-USDT,XTZ,10,9,10,9,2,313819.0515884536,313819.0515884536,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,19305325.72591293,19305325.72591293,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,7761213.982177606,7761213.982177606,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5382335.5821732525,5382335.5821732525,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,1265938.288972314,1265938.288972314,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,SENSO-USDT,SENSO,5,5,5,5,2,779397.3774259351,779397.3774259351,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,XRP-USDT,XRP,7,6,7,6,2,587124.0782854297,587124.0782854297,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,424407.5831593082,424407.5831593082,MULTI_CHANNEL_CONFIRMED
2020-07-13T00:00:00+00:00,XTZ-USDT,XTZ,10,8,10,8,2,353262.41792806087,353262.41792806087,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,18331422.761065196,18331422.761065196,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,8389968.756832808,8389968.756832808,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5377520.557324681,5377520.557324681,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,2027790.682477579,2027790.682477579,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,838683.6060394434,838683.6060394434,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,ATOM-USDT,ATOM,7,6,7,6,2,816659.6243128285,816659.6243128285,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,SENSO-USDT,SENSO,8,7,8,7,2,779397.3774259351,779397.3774259351,MULTI_CHANNEL_CONFIRMED
2020-07-20T00:00:00+00:00,XTZ-USDT,XTZ,9,8,9,8,2,591324.1021917488,591324.1021917488,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,18331422.761065196,18331422.761065196,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,8506382.315719202,8506382.315719202,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5939421.857461488,5939421.857461488,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,2209598.389513873,2209598.389513873,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,XTZ-USDT,XTZ,5,5,5,5,2,1157243.6793166578,1157243.6793166578,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,XRP-USDT,XRP,6,6,6,6,2,1125992.8397104647,1125992.8397104647,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,ATOM-USDT,ATOM,8,7,8,7,2,960508.9842371622,960508.9842371622,MULTI_CHANNEL_CONFIRMED
2020-07-27T00:00:00+00:00,SENSO-USDT,SENSO,9,8,9,8,2,751399.4222466766,751399.4222466766,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,24491956.15446368,24491956.15446368,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,12159464.469151547,12159464.469151547,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,5939421.857461488,5939421.857461488,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,2427901.5622047978,2427901.5622047978,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,XRP-USDT,XRP,6,5,6,5,2,1526280.6582939196,1526280.6582939196,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,XTZ-USDT,XTZ,7,6,7,6,2,1440524.1479782416,1440524.1479782416,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,ATOM-USDT,ATOM,8,7,8,7,2,1066893.4909420083,1066893.4909420083,MULTI_CHANNEL_CONFIRMED
2020-08-03T00:00:00+00:00,SENSO-USDT,SENSO,9,8,9,8,2,714883.1471229014,714883.1471229014,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,35979187.95921853,35979187.95921853,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,24397624.779897917,24397624.779897917,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,6148902.414225046,6148902.414225046,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,2908450.6112170466,2908450.6112170466,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,ADA-USDT,ADA,6,5,6,5,2,1970829.1900873785,1970829.1900873785,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,XTZ-USDT,XTZ,7,6,7,6,2,1727394.738070411,1727394.738070411,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,1027125.423388144,1027125.423388144,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,ATOM-USDT,ATOM,9,8,9,8,2,869431.0867664966,869431.0867664966,MULTI_CHANNEL_CONFIRMED
2020-08-10T00:00:00+00:00,SENSO-USDT,SENSO,10,9,10,9,2,713714.6612586624,713714.6612586624,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,45821005.68895313,45821005.68895313,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,30967831.51377891,30967831.51377891,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,6864612.476282451,6864612.476282451,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,3831465.723129701,3831465.723129701,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,ADA-USDT,ADA,6,5,6,5,2,2028679.973298692,2028679.973298692,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,XTZ-USDT,XTZ,7,6,7,6,2,1925759.6770834576,1925759.6770834576,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,1826908.37018556,1826908.37018556,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,ATOM-USDT,ATOM,9,8,9,8,2,926048.1355413216,926048.1355413216,MULTI_CHANNEL_CONFIRMED
2020-08-17T00:00:00+00:00,SENSO-USDT,SENSO,10,9,10,9,2,708946.8756889101,708946.8756889101,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,49756367.09081512,49756367.09081512,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,33992022.69846132,33992022.69846132,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,7672906.72702777,7672906.72702777,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,4677017.436364321,4677017.436364321,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,XTZ-USDT,XTZ,5,5,5,5,2,3221865.883158224,3221865.883158224,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,LTC-USDT,LTC,7,6,7,6,2,2368038.5041237827,2368038.5041237827,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,ADA-USDT,ADA,8,7,8,7,2,2245813.388706158,2245813.388706158,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,ATOM-USDT,ATOM,9,8,9,8,2,1690980.9398243022,1690980.9398243022,MULTI_CHANNEL_CONFIRMED
2020-08-24T00:00:00+00:00,ZEC-USDT,ZEC,10,9,10,9,2,968129.7524213002,968129.7524213002,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,46068570.98385382,46068570.98385382,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,31982967.45956185,31982967.45956185,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,8421138.997287821,8421138.997287821,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,4620645.47673257,4620645.47673257,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,XTZ-USDT,XTZ,5,5,5,5,2,3293574.4181164354,3293574.4181164354,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,ATOM-USDT,ATOM,7,6,7,6,2,2779410.0655792127,2779410.0655792127,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,LTC-USDT,LTC,8,7,8,7,2,2442475.745662409,2442475.745662409,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,ADA-USDT,ADA,9,8,9,8,2,2148526.6422979943,2148526.6422979943,MULTI_CHANNEL_CONFIRMED
2020-08-31T00:00:00+00:00,TRX-USDT,TRX,10,9,10,9,2,1728268.3044613227,1728268.3044613227,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,48080976.78136071,48080976.78136071,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,32322849.7789471,32322849.7789471,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,8566648.843305875,8566648.843305875,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,4773298.432281975,4773298.432281975,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,XTZ-USDT,XTZ,5,5,5,5,2,3286828.976888982,3286828.976888982,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,ATOM-USDT,ATOM,6,6,6,6,2,3238737.546795873,3238737.546795873,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,LTC-USDT,LTC,7,7,7,7,2,3107581.6922911718,3107581.6922911718,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,TRX-USDT,TRX,8,8,8,8,2,2963200.246979951,2963200.246979951,MULTI_CHANNEL_CONFIRMED
2020-09-07T00:00:00+00:00,ADA-USDT,ADA,10,9,10,9,2,2398010.8713402096,2398010.8713402096,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,46121544.8963076,46121544.8963076,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,34011754.34472597,34011754.34472597,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,8566648.843305875,8566648.843305875,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,3934627.191949482,3934627.191949482,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,TRX-USDT,TRX,5,5,5,5,2,3815430.488181616,3815430.488181616,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,LTC-USDT,LTC,6,6,6,6,2,3400327.990665742,3400327.990665742,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,ATOM-USDT,ATOM,7,7,7,7,2,2978342.0630568983,2978342.0630568983,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,XTZ-USDT,XTZ,8,8,8,8,2,2447548.634116793,2447548.634116793,MULTI_CHANNEL_CONFIRMED
2020-09-14T00:00:00+00:00,ADA-USDT,ADA,10,9,10,9,2,2289333.7343841773,2289333.7343841773,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,39265349.14319205,39265349.14319205,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,31859136.348464224,31859136.348464224,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,7823183.051069459,7823183.051069459,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,TRX-USDT,TRX,4,4,4,4,2,3258234.309478293,3258234.309478293,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,3105981.322974913,3105981.322974913,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,ATOM-USDT,ATOM,6,6,6,6,2,2383383.322436796,2383383.322436796,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,2289333.7343841773,2289333.7343841773,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,LTC-USDT,LTC,8,8,8,8,2,2249145.929663148,2249145.929663148,MULTI_CHANNEL_CONFIRMED
2020-09-21T00:00:00+00:00,XTZ-USDT,XTZ,10,9,10,9,2,1314106.1650286424,1314106.1650286424,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,33639556.752684504,33639556.752684504,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,31859136.348464224,31859136.348464224,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,7276200.461178442,7276200.461178442,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,TRX-USDT,TRX,4,4,4,4,2,3496723.9683829923,3496723.9683829923,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,2705101.863520244,2705101.863520244,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,2136679.7195624067,2136679.7195624067,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,ATOM-USDT,ATOM,7,7,7,7,2,2086609.1041898788,2086609.1041898788,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,LTC-USDT,LTC,8,8,8,8,2,1625491.316252546,1625491.316252546,MULTI_CHANNEL_CONFIRMED
2020-09-28T00:00:00+00:00,XTZ-USDT,XTZ,10,9,10,9,2,1166546.5239768063,1166546.5239768063,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,25287364.03273408,25287364.03273408,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,25009054.10939022,25009054.10939022,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,KCS-USDT,KCS,3,3,3,3,2,6621408.448818658,6621408.448818658,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,TRX-USDT,TRX,4,4,4,4,2,2703491.691612495,2703491.691612495,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,2395691.846528028,2395691.846528028,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,ATOM-USDT,ATOM,6,6,6,6,2,1670175.8058482488,1670175.8058482488,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,1548896.1101296376,1548896.1101296376,MULTI_CHANNEL_CONFIRMED
2020-10-05T00:00:00+00:00,LTC-USDT,LTC,8,8,8,8,2,1029564.1050518184,1029564.1050518184,MULTI_CHANNEL_CONFIRMED
2020-10-12T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,20969041.789351016,20969041.789351016,MULTI_CHANNEL_CONFIRMED
2020-10-12T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,12069420.75889556,12069420.75889556,MULTI_CHANNEL_CONFIRMED
