metric,period,exact_match_count,decision_count,exact_match_rate,threshold,additional_exact_weeks_to_reach_50pct,threshold_distance_weeks,leave_one_week_min_rate,leave_one_week_max_rate,leave_one_week_severe_count,leave_one_week_rates,leave_one_year_rates,leave_one_year_severe
TOP_4,FULL,257,313,0.8210862619808307,0.5,0,100,0.8205128205128205,0.8237179487179487,0,0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.823717948718;0.823717948718;0.823717948718;0.823717948718;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513;0.820512820513,"{""2019"": 0.842911877394636, ""2020"": 0.8697318007662835, ""2021"": 0.7931034482758621, ""2022"": 0.7854406130268199, ""2023"": 0.7854406130268199, ""2024"": 0.85}","{""2019"": false, ""2020"": false, ""2021"": false, ""2022"": false, ""2023"": false, ""2024"": false}"
TOP_4,POST_WARMUP,248,301,0.8239202657807309,0.5,0,97,0.8233333333333334,0.8266666666666667,0,0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.826666666667;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.826666666667;0.826666666667;0.826666666667;0.826666666667;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333;0.823333333333,"{""2019"": 0.842911877394636, ""2020"": 0.8755020080321285, ""2021"": 0.7951807228915663, ""2022"": 0.7871485943775101, ""2023"": 0.7871485943775101, ""2024"": 0.8548387096774194}","{""2019"": false, ""2020"": false, ""2021"": false, ""2022"": false, ""2023"": false, ""2024"": false}"
TOP_6,FULL,156,313,0.4984025559105431,0.5,1,-1,0.4967948717948718,0.5,156,0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.500000000000;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.496794871795;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.500000000000;0.496794871795;0.496794871795;0.496794871795;0.496794871795;0.496794871795,"{""2019"": 0.5632183908045977, ""2020"": 0.5440613026819924, ""2021"": 0.5095785440613027, ""2022"": 0.39846743295019155, ""2023"": 0.4559386973180077, ""2024"": 0.5192307692307693}","{""2019"": false, ""2020"": false, ""2021"": false, ""2022"": true, ""2023"": true, ""2024"": false}"
TOP_6,POST_WARMUP,148,301,0.49169435215946844,0.5,3,-3,0.49,0.49333333333333335,301,0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.493333333333;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.490000000000;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.493333333333;0.490000000000;0.490000000000;0.490000000000;0.490000000000;0.490000000000,"{""2019"": 0.5632183908045977, ""2020"": 0.5381526104417671, ""2021"": 0.5020080321285141, ""2022"": 0.3855421686746988, ""2023"": 0.4457831325301205, ""2024"": 0.5120967741935484}","{""2019"": false, ""2020"": false, ""2021"": false, ""2022"": true, ""2023"": true, ""2024"": false}"
TOP_8,FULL,112,313,0.35782747603833864,0.5,45,-45,0.3557692307692308,0.358974358974359,313,0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.355769230769;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.355769230769;0.355769230769;0.355769230769;0.355769230769;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974;0.358974358974,"{""2019"": 0.39846743295019155, ""2020"": 0.4099616858237548, ""2021"": 0.38697318007662834, ""2022"": 0.22988505747126436, ""2023"": 0.3218390804597701, ""2024"": 0.4}","{""2019"": true, ""2020"": true, ""2021"": true, ""2022"": true, ""2023"": true, ""2024"": true}"
