decision_time,year,core_size,c_eligible_count,d_eligible_count,top_6_complete,core_liquidity_share_of_c,consensus_top6_liquidity_share_of_c,consensus_vs_c_top6_jaccard,consensus_vs_d_top6_jaccard,consensus_turnover,provenance_current_seed_only_slots
2024-08-05T00:00:00+00:00,2024,8,363,299,True,0.7209623221575668,0.9776938298634464,0.7142857142857143,1.0,0,0
2024-08-12T00:00:00+00:00,2024,8,363,299,True,0.7373501843816805,0.9759226395393629,0.7142857142857143,1.0,2,0
2024-08-19T00:00:00+00:00,2024,7,363,299,True,0.7543071507466893,0.9865806068962735,0.7142857142857143,1.0,0,0
2024-08-26T00:00:00+00:00,2024,7,364,299,True,0.7472403579114587,0.9869597674142198,0.7142857142857143,1.0,2,0
2024-09-02T00:00:00+00:00,2024,7,364,299,True,0.7183248386093392,0.9837750288314215,0.7142857142857143,1.0,0,0
2024-09-09T00:00:00+00:00,2024,8,364,299,True,0.7133643713629405,0.9918081633861332,0.5,1.0,2,0
2024-09-16T00:00:00+00:00,2024,7,365,299,True,0.6880418096821952,1.0,1.0,1.0,0,0
2024-09-23T00:00:00+00:00,2024,7,366,299,True,0.6923758233957849,1.0,1.0,1.0,0,0
2024-09-30T00:00:00+00:00,2024,7,366,299,True,0.6711537125085303,1.0,1.0,1.0,0,0
2024-10-07T00:00:00+00:00,2024,8,366,299,True,0.657116666901549,0.9941550574278001,0.7142857142857143,1.0,0,0
2024-10-14T00:00:00+00:00,2024,8,366,299,True,0.641195182076474,0.9646091740972051,0.5,1.0,2,0
2024-10-21T00:00:00+00:00,2024,8,366,299,True,0.6281334191075149,0.9534516418560521,0.5,1.0,4,0
2024-10-28T00:00:00+00:00,2024,8,366,299,True,0.6595301522314735,0.97139054456412,0.5,1.0,2,0
2024-11-04T00:00:00+00:00,2024,8,366,299,True,0.6908591012826832,0.9773955084806399,0.5,1.0,0,0
2024-11-11T00:00:00+00:00,2024,8,366,299,True,0.7186127001222886,0.9892571337334652,0.5,1.0,2,0
2024-11-18T00:00:00+00:00,2024,8,366,299,True,0.714374661903349,0.9904110892293484,0.5,1.0,0,0
2024-11-25T00:00:00+00:00,2024,8,366,299,True,0.6920003232556222,0.994740443737456,0.7142857142857143,1.0,2,0
2024-12-02T00:00:00+00:00,2024,8,364,299,True,0.6748224452587421,1.0,1.0,1.0,0,0
2024-12-09T00:00:00+00:00,2024,8,364,299,True,0.6376312367060476,1.0,1.0,1.0,0,0
2024-12-16T00:00:00+00:00,2024,8,364,299,True,0.6186923704836725,1.0,1.0,1.0,0,0
2024-12-23T00:00:00+00:00,2024,8,364,299,True,0.6317518232908451,1.0,1.0,1.0,0,0
2024-12-30T00:00:00+00:00,2024,8,364,299,True,0.6492507957224692,1.0,1.0,1.0,0,0
