architecture_id,symbol,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars
COMPOSITE_ALPHA_V1,AVAX/USDT,39,1051.1059375329742,0.010511059375329741,0.28205128205128205,1.0703477117930784,0.05390286859143457,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,BTC/USDT,214,14068.767877647519,0.14068767877647517,0.3644859813084112,1.2859071538768532,0.13148381194063105,-0.5325406241575364,2.307123651818332,-1.1988141399188175,16.574766355140188
COMPOSITE_ALPHA_V1,ETH/USDT,190,24000.95515860391,0.2400095515860391,0.48947368421052634,1.5369594212290807,0.25264163324846217,-0.2123790319311863,2.322137775939009,-0.9598083911511052,17.54736842105263
COMPOSITE_ALPHA_V1,LINK/USDT,38,3944.286545460228,0.03944286545460228,0.2894736842105263,1.2799993463514794,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,NEAR/USDT,23,3978.9973262813614,0.03978997326281362,0.5217391304347826,1.6660884197491121,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,SOL/USDT,50,2070.0852991451047,0.02070085299145105,0.4,1.1292806044619421,0.08280341196580418,-1.069155600608866,1.9126105805454465,-1.0054972338508243,13.86
