scope,fold_id,observations,m05_compounded_return,equal_weight_compounded_return,exposure_matched_equal_weight_return,volatility_matched_equal_weight_return,btc_compounded_return,average_gross_exposure,maximum_gross_exposure,beta_vs_equal_weight,alpha_vs_equal_weight_daily,r_squared_vs_equal_weight,beta_vs_btc,alpha_vs_btc_daily,maximum_reconstruction_error
fold,WF01,365,-0.44848395230348514,-0.6919943686459925,-0.2242807331229294,-0.5104541967695213,-0.6421183822192986,0.19087346548337397,0.7550381845522444,0.20589383366407504,-0.0010101937590320349,0.264033893311695,0.2192525306495938,-0.00098760643710536,2.9103830456733704e-11
fold,WF02,365,1.089405160917281,1.0553370544508485,0.7283088697770279,0.4915387942227105,1.5560580411124527,0.6260608885659572,0.9288314833046547,0.785487719137121,0.0005517981243570887,0.5980547474694631,0.7583319371520802,0.00023531426160684809,2.9103830456733704e-11
fold,WF03,366,2.198835011111014,1.6109315348366482,1.1117291028181446,1.8567872191742691,1.2133514045395648,0.7160929523471293,1.0,0.7918788516250156,0.0013289494121310327,0.5384818309190638,0.8186212315039044,0.0018220159139255275,5.820766091346741e-11
aggregate,ALL,1096,2.6861470605832407,0.6528642734813177,1.831158230505876,1.085959055970179,1.0246990245886805,0.5111962224334445,1.0,0.5125545801254701,0.0010411436967309306,0.3975780808321143,0.5321184006123605,0.0010502834895656015,5.820766091346741e-11
