rd01_fold_id,fill_id,candidate_id,position_id,symbol,timestamp,fill_type,price,quantity,notional,fee,cash_before,cash_after,position_quantity_before,position_quantity_after,portfolio_heat_before,portfolio_heat_after,reason,fill_day,fill_available_at,fill_btc_dominance_pct,fill_eth_dominance_pct,fill_stablecoin_dominance_pct,fill_altcoin_share_pct,fill_btc_dominance_change_7d_pp,fill_btc_dominance_change_28d_pp,fill_btc_dominance_change_84d_pp,fill_stablecoin_dominance_change_7d_pp,fill_stablecoin_dominance_change_28d_pp,fill_stablecoin_dominance_change_84d_pp,fill_dominance_age_hours,fill_dominance_quadrant,fill_dominance_tag_status
WF01,FILL-584b3274208eb3782199,CAND-bbd828e6e8257032af5b,POS-f92ff79838baa96409b2,XMR,2022-03-22 04:00:00+00:00,ENTRY,194.77,114.1593702027686,22234.820534393242,44.46964106878649,51749.97169753801,29470.681522075978,0.0,114.1593702027686,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-03-21 00:00:00+00:00,2022-03-22 00:00:00+00:00,41.26861754395211,18.183341715014627,9.86949299826938,58.73138245604789,-0.9902100727834692,0.5334951547315328,0.8907054928675464,-0.504454421913314,-0.6460772255157465,3.085531586426602,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,FILL-a1272a9ca3d7ae6877db,CAND-bbd828e6e8257032af5b,POS-f92ff79838baa96409b2,XMR,2022-03-28 04:00:00+00:00,REBALANCE_EXIT,217.33,114.1593702027686,24810.2559261677,49.620511852335405,29470.681522075978,54231.31693639135,114.1593702027686,0.0,0.0,0.0,REBALANCE_EXIT,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,42.19023460535306,18.522514766699366,8.816906831634714,57.80976539464694,0.520637945101015,1.3476519527151112,2.5118701452781025,-1.0796553261475594,-1.6644099950749656,1.420615656814011,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,FILL-4e854075548536f722fc,CAND-f2b0b8cd03abd65f843a,POS-aaf9b93f36fd6d00d806,NEAR,2022-03-28 04:00:00+00:00,ENTRY,13.2633,1809.6573602010362,24002.028465554402,48.004056931108806,54231.31693639135,30181.284413905836,0.0,1809.6573602010362,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,42.19023460535306,18.522514766699366,8.816906831634714,57.80976539464694,0.520637945101015,1.3476519527151112,2.5118701452781025,-1.0796553261475594,-1.6644099950749656,1.420615656814011,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,FILL-316ca1a4935641a8de56,CAND-f2b0b8cd03abd65f843a,POS-aaf9b93f36fd6d00d806,NEAR,2022-04-04 04:00:00+00:00,REBALANCE_EXIT,16.3603,1809.6573602010362,29606.53731009701,59.21307462019402,30181.284413905836,59728.60864938265,1809.6573602010362,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-03 00:00:00+00:00,2022-04-04 00:00:00+00:00,41.17324407596528,19.500664059247704,8.727594076653974,58.82675592403472,-1.0169905293877832,-0.4872472857769168,1.3842566984694002,-0.0893127549807406,-1.778102375325977,0.3777712193207776,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-08cf7a133833d16ab8d6,CAND-07d12dbb2e1191742df6,POS-c322d7af0b67bb6364df,AAVE,2022-04-04 20:00:00+00:00,ENTRY,236.467,107.59173891268293,25441.895725465394,50.88379145093079,59728.60864938265,34235.82913246633,0.0,107.59173891268293,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-03 00:00:00+00:00,2022-04-04 00:00:00+00:00,41.17324407596528,19.500664059247704,8.727594076653974,58.82675592403472,-1.0169905293877832,-0.4872472857769168,1.3842566984694002,-0.0893127549807406,-1.778102375325977,0.3777712193207776,20.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-e3cf82ba33c0719be85f,CAND-6f5824d5923934863997,POS-4774862460ae98b8c7bd,SNX,2022-04-11 04:00:00+00:00,REBALANCE_EXIT,4.951109,2930.703898120655,14510.234446320259,29.02046889264052,34235.82913246633,48717.04310989395,2930.703898120655,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-10 00:00:00+00:00,2022-04-11 00:00:00+00:00,40.95446170098385,19.481576869930496,9.523789208623745,59.04553829901615,-0.2187823749814299,-0.5653771260760863,1.594508390241458,0.7961951319697711,-1.1521004338805323,1.3711205502198105,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-731645db6a3553964ce6,CAND-7a91ad6877025aa7b872,POS-42b43bfd1fb410bee7b4,ZEC,2022-04-11 04:00:00+00:00,REBALANCE_EXIT,159.6,124.54447889018242,19877.298830873115,39.75459766174623,48717.04310989395,68554.58734310533,124.54447889018242,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-10 00:00:00+00:00,2022-04-11 00:00:00+00:00,40.95446170098385,19.481576869930496,9.523789208623745,59.04553829901615,-0.2187823749814299,-0.5653771260760863,1.594508390241458,0.7961951319697711,-1.1521004338805323,1.3711205502198105,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-9dcc2aecad586583deca,CAND-4b197dad97c30812189e,POS-7c8cb62d30136a10aa0f,NEAR,2022-04-12 12:00:00+00:00,ENTRY,16.6633,1297.4219812840038,21619.33170072974,43.23866340145948,68554.58734310533,46892.01697897413,0.0,1297.4219812840038,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-11 00:00:00+00:00,2022-04-12 00:00:00+00:00,40.866495866212,19.274750152979188,10.156789883055854,59.133504133788,-0.529990305409278,-1.3923317505235815,1.3658082756335617,1.4262463835274488,-0.217157537126841,1.7709815408753382,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-a3b6d48b12cdad31c26d,CAND-be2f790e9f4554688d2b,POS-759fdcfda3b7eddc4b89,SOL,2022-04-17 16:00:00+00:00,ENTRY,105.1,68.47389655825883,7196.606528273003,14.393213056546006,46892.01697897413,39681.01723764458,0.0,68.47389655825883,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-16 00:00:00+00:00,2022-04-17 00:00:00+00:00,40.5951638985709,19.23119010341594,9.813381585268688,59.4048361014291,-0.3984980616248847,-1.122489355739205,0.1240520451256799,0.3935626790847912,0.1264515410565039,-0.5849134769144868,16.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-b9095eee4ac7e5e34133,CAND-07d12dbb2e1191742df6,POS-c322d7af0b67bb6364df,AAVE,2022-04-18 04:00:00+00:00,REBALANCE_EXIT,169.297,107.59173891268293,18214.95862270048,36.42991724540096,39681.01723764458,57859.54594309966,107.59173891268293,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,40.62001790062771,19.15815020934933,10.000782393777984,59.37998209937229,-0.3344438003561407,-1.0495787596243389,0.2781147919496973,0.4769931851542388,0.1042202359957098,-0.12677999360643,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-dada05c714cd197d46a6,CAND-be2f790e9f4554688d2b,POS-759fdcfda3b7eddc4b89,SOL,2022-04-18 04:00:00+00:00,REBALANCE_EXIT,101.18,68.47389655825883,6928.188853764629,13.856377707529258,57859.54594309966,64773.87841915676,68.47389655825883,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,40.62001790062771,19.15815020934933,10.000782393777984,59.37998209937229,-0.3344438003561407,-1.0495787596243389,0.2781147919496973,0.4769931851542388,0.1042202359957098,-0.12677999360643,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-4dc1aa7ba17c2b44ef46,CAND-84e1a97f068d46ee31bd,POS-525b6f42f34cc50c6611,XMR,2022-04-18 16:00:00+00:00,ENTRY,252.69,84.31338807748824,21305.150033300502,42.610300066601006,64773.87841915676,43426.118085789654,0.0,84.31338807748824,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,40.62001790062771,19.15815020934933,10.000782393777984,59.37998209937229,-0.3344438003561407,-1.0495787596243389,0.2781147919496973,0.4769931851542388,0.1042202359957098,-0.12677999360643,16.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-5ea7ed193129ce4fbdb2,CAND-57087f5b9b0fc633ede2,POS-960070c3980eaa91d84e,DOGE,2022-04-19 16:00:00+00:00,ENTRY,0.14286,102136.16302738743,14591.172250092568,29.18234450018514,43426.118085789654,28805.7634911969,0.0,102136.16302738743,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-18 00:00:00+00:00,2022-04-19 00:00:00+00:00,40.93621612521313,19.168186092713388,9.810381440085637,59.06378387478687,0.0697202590011301,-0.3324014187389821,-0.2535652718447636,-0.346408442970219,-0.059111558183746,-0.3832148707346814,16.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-d72354b5521bd30bf0b4,CAND-57087f5b9b0fc633ede2,POS-960070c3980eaa91d84e,DOGE,2022-04-25 04:00:00+00:00,REBALANCE_EXIT,0.1287,102136.16302738743,13144.924181624763,26.289848363249526,28805.7634911969,41924.39782445841,102136.16302738743,0.0,0.0,0.0,REBALANCE_EXIT,2022-04-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,41.009151336442734,18.972192437536687,10.21024067983082,58.99084866355727,0.389133435815026,-1.181083268910328,-0.0996341078728733,0.2094582860528362,1.3933338481961055,0.2898213754101633,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-f585e9a625225253aca1,CAND-325ca2665ed41bbb401b,POS-05f0f2e33255f368510a,SNX,2022-04-26 00:00:00+00:00,ENTRY,6.17196,3366.59967189775,20778.518510966038,41.557037021932075,41924.39782445841,21104.322276470437,0.0,3366.59967189775,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-04-25 00:00:00+00:00,2022-04-26 00:00:00+00:00,41.202434931633775,19.169367162949356,10.00563159344508,58.79756506836623,0.2662188064206461,-1.0300262419974189,0.2374767823160795,0.1952501533594457,1.2682172384915535,0.2683430186656537,0.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-c54e70f0cbaaecadf6e2,CAND-4b197dad97c30812189e,POS-7c8cb62d30136a10aa0f,NEAR,2022-05-02 04:00:00+00:00,REBALANCE_EXIT,11.7865,1297.4219812840038,15292.06418240391,30.58412836480782,21104.322276470437,36365.80233050954,1297.4219812840038,0.0,0.0,0.0,REBALANCE_EXIT,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,41.97832105312755,19.297346477171125,10.73030683052693,58.02167894687245,0.9691697166848172,0.8050769771622726,0.7859953465695853,0.5200661506961097,2.002712753872956,1.6898888314356046,4.0,BTC_UP_STABLE_UP,TAGGED
WF01,FILL-18f34cb4475a2c9aa1dd,CAND-325ca2665ed41bbb401b,POS-05f0f2e33255f368510a,SNX,2022-05-02 04:00:00+00:00,REBALANCE_EXIT,4.713065,3366.59967189775,15867.00308263277,31.73400616526554,36365.80233050954,52201.07140697705,3366.59967189775,0.0,0.0,0.0,REBALANCE_EXIT,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,41.97832105312755,19.297346477171125,10.73030683052693,58.02167894687245,0.9691697166848172,0.8050769771622726,0.7859953465695853,0.5200661506961097,2.002712753872956,1.6898888314356046,4.0,BTC_UP_STABLE_UP,TAGGED
WF01,FILL-d175f2c42504673484f3,CAND-84e1a97f068d46ee31bd,POS-525b6f42f34cc50c6611,XMR,2022-05-02 04:00:00+00:00,REBALANCE_EXIT,213.64,84.31338807748824,18012.712228874585,36.02542445774917,52201.07140697705,70177.75821139388,84.31338807748824,0.0,0.0,0.0,REBALANCE_EXIT,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,41.97832105312755,19.297346477171125,10.73030683052693,58.02167894687245,0.9691697166848172,0.8050769771622726,0.7859953465695853,0.5200661506961097,2.002712753872956,1.6898888314356046,4.0,BTC_UP_STABLE_UP,TAGGED
WF01,FILL-b531a4545a75ca907077,CAND-ec75194eeb2e70b58291,POS-ddecbaf3b0912c0feb17,AAVE,2022-08-01 16:00:00+00:00,ENTRY,98.134,178.78043851110186,17544.43955284847,35.08887910569694,70177.75821139388,52598.22977943971,0.0,178.78043851110186,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,39.201593863252725,17.72289984662484,13.424171315723529,60.79840613674728,0.0425005133387728,0.1673392220140996,-1.6757957799246412,-0.4164927508541254,-2.8469823506205127,1.7312168857286547,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,FILL-89984bbb70e0d2567834,CAND-dbbbe6a0dee139f98cca,POS-9c0b152db491d8691bcb,DEXE,2022-08-02 12:00:00+00:00,ENTRY,3.974,4369.286981855934,17363.54646589548,34.72709293179096,52598.22977943971,35199.95622061244,0.0,4369.286981855934,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-08-01 00:00:00+00:00,2022-08-02 00:00:00+00:00,39.39206901920078,17.33272988533909,13.503011011016808,60.60793098079922,0.3358602121505214,-0.1217319612018883,-0.964669633550379,-1.0327913169405214,-2.1811908777552578,0.9735046043873066,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-1b28e38b24428c812d3c,CAND-deb021795386f4437cdf,POS-e9817ea6020c5bd95535,UNI,2022-08-03 08:00:00+00:00,ENTRY,8.4889,2063.1189434935777,17513.61039942263,35.027220798845256,35199.95622061244,17651.318600390965,0.0,2063.1189434935777,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-08-02 00:00:00+00:00,2022-08-03 00:00:00+00:00,39.14221078342467,17.498550696152,13.614939578501287,60.85778921657533,0.1962489527332067,-0.5115159894690748,-1.065851829687091,-1.101474367518561,-2.1536229403469243,1.5530930372700915,8.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-5f70111cd34bbc6358e8,CAND-ec75194eeb2e70b58291,POS-ddecbaf3b0912c0feb17,AAVE,2022-08-08 04:00:00+00:00,REBALANCE_EXIT,103.0,178.78043851110186,18414.385166643493,36.82877033328699,17651.318600390965,36028.87499670117,178.78043851110186,0.0,0.0,0.0,REBALANCE_EXIT,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-b2e40c76b58a088a064f,CAND-deb021795386f4437cdf,POS-e9817ea6020c5bd95535,UNI,2022-08-08 04:00:00+00:00,REBALANCE_EXIT,8.8668,2063.1189434935777,18293.263048168854,36.58652609633771,36028.87499670117,54285.55151877368,2063.1189434935777,0.0,0.0,0.0,REBALANCE_EXIT,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-a0f2b7ec5856f5e18cd6,CAND-36bba3c0b6299f53dda9,POS-51bbff2fd9e2704ea077,SNX,2022-08-08 12:00:00+00:00,ENTRY,4.238889,4249.124367925172,18011.566542829965,36.02313308565993,54285.55151877368,36237.96184285806,0.0,4249.124367925172,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-cb77bd07bef92cc1a275,CAND-1be0e750462af95608e1,POS-7298d3435526823ffc59,AVAX,2022-08-09 20:00:00+00:00,ENTRY,27.348,654.9362488940274,17911.19653475386,35.822393069507726,36237.96184285806,18290.942915034688,0.0,654.9362488940274,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-08-08 00:00:00+00:00,2022-08-09 00:00:00+00:00,38.86781448566515,18.20829819196545,13.073596994588108,61.13218551433485,-0.5242545335356326,-0.9065534376528744,-3.196190711466862,-0.4294140164286997,-2.873090220692795,1.391643638844391,20.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-957c654d85c0404bb155,CAND-1be0e750462af95608e1,POS-7298d3435526823ffc59,AVAX,2022-08-15 04:00:00+00:00,REBALANCE_EXIT,28.892,654.9362488940274,18922.41810304624,37.84483620609248,18290.942915034688,37175.51618187483,654.9362488940274,0.0,0.0,0.0,REBALANCE_EXIT,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,38.47481340308568,19.245562071946413,12.665782347417984,61.52518659691432,-0.1938034230724952,-0.4156100833259657,-3.786199330666534,-0.7137654458960601,-2.227765099455617,1.0731102010475482,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-f6f0e7b8a87378481119,CAND-dbbbe6a0dee139f98cca,POS-9c0b152db491d8691bcb,DEXE,2022-08-15 04:00:00+00:00,REBALANCE_EXIT,3.8384,4369.286981855934,16771.07115115582,33.54214230231164,37175.51618187483,53913.045190728335,4369.286981855934,0.0,0.0,0.0,REBALANCE_EXIT,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,38.47481340308568,19.245562071946413,12.665782347417984,61.52518659691432,-0.1938034230724952,-0.4156100833259657,-3.786199330666534,-0.7137654458960601,-2.227765099455617,1.0731102010475482,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,FILL-fdd47079cbb0816b9802,CAND-36bba3c0b6299f53dda9,POS-51bbff2fd9e2704ea077,SNX,2022-08-22 04:00:00+00:00,REBALANCE_EXIT,2.977454,4249.124367925172,12651.572345776274,25.30314469155255,53913.045190728335,66539.31439181305,4249.124367925172,0.0,0.0,0.0,REBALANCE_EXIT,2022-08-21 00:00:00+00:00,2022-08-22 00:00:00+00:00,38.12202539267941,18.02111013299999,14.080761030539335,61.87797460732059,-0.3527880104062646,-1.037067957234541,-4.904045539977822,1.414978683121351,0.2400969639616814,1.932688169552048,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-5d3720d7bd4c0eac77c6,CAND-5504511b25fdf8314c08,POS-d19d925803ad66d2892a,SHIB,2022-09-06 00:00:00+00:00,ENTRY,1.263e-05,882449339.7172358,11145.335160628687,22.290670321257373,66539.31439181305,55371.688560863106,0.0,882449339.7172358,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-09-05 00:00:00+00:00,2022-09-06 00:00:00+00:00,36.38497742804671,18.64644685289192,14.593174937603926,63.61502257195329,-0.9284332555526832,-2.48283705761844,-5.0083742023929645,-0.0415537289106833,1.5195779430158185,-0.7910638504008851,0.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-d50791ca14963c7cfa1e,CAND-5504511b25fdf8314c08,POS-d19d925803ad66d2892a,SHIB,2022-09-12 04:00:00+00:00,REBALANCE_EXIT,1.284e-05,882449339.7172358,11330.649521969308,22.661299043938616,55371.688560863106,66679.67678378848,882449339.7172358,0.0,0.0,0.0,REBALANCE_EXIT,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,37.65585324224558,19.17097667909387,13.789964323335314,62.34414675775442,0.8944404278742155,-0.8189601608400991,-1.7254828573114622,-0.8474628588346871,1.1241819759173293,-1.7459216272109028,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,FILL-167f1eb22bd4c545cb39,CAND-bc2633918e9afae53cda,POS-94e44381df1c55122a04,UNI,2022-10-24 12:00:00+00:00,ENTRY,6.2041,886.683537445004,5501.07333466255,11.0021466693251,66679.67678378848,61167.60130245661,0.0,886.683537445004,0.0,0.0,WEEKLY_SELECTION_NEXT_OPEN,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,37.64987402135844,16.48554530915182,14.605316909709243,62.350125978641564,0.1199489695341071,1.1545080829103966,-1.5517198418942897,-0.2891803934527495,-0.7616026773229088,1.1811455939857165,12.0,BTC_UP_STABLE_DOWN,TAGGED
