signal_id,regime_id,state,decision_count,mean_rank_ic,evaluable,positive
BN_TAKER_BUY_IMBALANCE_18,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.032491429287519434,True,False
BN_TAKER_BUY_IMBALANCE_18,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.010272760445174242,True,False
BN_TAKER_BUY_IMBALANCE_18,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,-0.022903489083860435,True,False
BN_TAKER_BUY_IMBALANCE_18,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.02082269270498464,True,False
BN_TAKER_BUY_IMBALANCE_18,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.03148077975664182,True,False
BN_TAKER_BUY_IMBALANCE_18,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.011454507178645108,True,False
BN_TAKER_BUY_IMBALANCE_18,MARKET_BREADTH_TERCILE,HIGH,243,-0.027676530145665953,True,False
BN_TAKER_BUY_IMBALANCE_18,MARKET_BREADTH_TERCILE,LOW,251,-0.002986211023029269,True,False
BN_TAKER_BUY_IMBALANCE_18,MARKET_BREADTH_TERCILE,MID,234,-0.03676395811674326,True,False
BN_TAKER_BUY_IMBALANCE_18,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.022084755482822935,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC_TREND_STATE,DOWN,180,-0.021761960899891936,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC_TREND_STATE,UP,548,-0.004772607346229292,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.00919541628672113,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.0012234295965874173,True,True
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.0218256345063909,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.031384422437911445,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,0.009705924662821214,True,True
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,-0.0038047880665033613,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.0001705666211759021,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.015507856479164719,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.012120563344701275,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,MARKET_BREADTH_TERCILE,HIGH,243,0.008747753830767877,True,True
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,MARKET_BREADTH_TERCILE,LOW,251,-0.0050903287611626675,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,MARKET_BREADTH_TERCILE,MID,234,-0.03154091217751695,True,False
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.008973271686420606,True,False
BN_TRADE_COUNT_ZSCORE_42,BTC_TREND_STATE,DOWN,180,0.003662442283131938,True,True
BN_TRADE_COUNT_ZSCORE_42,BTC_TREND_STATE,UP,548,-0.02487872965471758,True,False
BN_TRADE_COUNT_ZSCORE_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.014301604506668094,True,False
BN_TRADE_COUNT_ZSCORE_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,-0.017741886736020375,True,False
BN_TRADE_COUNT_ZSCORE_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.02362218591362084,True,False
BN_TRADE_COUNT_ZSCORE_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.02957564654550807,True,False
BN_TRADE_COUNT_ZSCORE_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.02038594866181073,True,False
BN_TRADE_COUNT_ZSCORE_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,-0.002433599736871179,True,False
BN_TRADE_COUNT_ZSCORE_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.024408168963522867,True,False
BN_TRADE_COUNT_ZSCORE_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.010039111249956207,True,False
BN_TRADE_COUNT_ZSCORE_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.019257420740179363,True,False
BN_TRADE_COUNT_ZSCORE_42,MARKET_BREADTH_TERCILE,HIGH,243,-0.006714640388544179,True,False
BN_TRADE_COUNT_ZSCORE_42,MARKET_BREADTH_TERCILE,LOW,251,-0.024577065406849712,True,False
BN_TRADE_COUNT_ZSCORE_42,MARKET_BREADTH_TERCILE,MID,234,-0.022110270120880196,True,False
BN_TRADE_COUNT_ZSCORE_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.017821846483271266,True,False
BN_TRADE_COUNT_ACCEL_6_42,BTC_TREND_STATE,DOWN,180,-0.007420155408661154,True,False
BN_TRADE_COUNT_ACCEL_6_42,BTC_TREND_STATE,UP,548,-0.01842762978554572,True,False
BN_TRADE_COUNT_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.013435979125061493,True,False
BN_TRADE_COUNT_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,-0.012274879537721143,True,False
BN_TRADE_COUNT_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.02382523339141804,True,False
BN_TRADE_COUNT_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.04310981352795092,True,False
BN_TRADE_COUNT_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.0016408256494463394,True,False
BN_TRADE_COUNT_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,-0.0003858047182538804,True,False
BN_TRADE_COUNT_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.028892317315962642,True,False
BN_TRADE_COUNT_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.0005119591589715344,True,True
BN_TRADE_COUNT_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.01941372994821271,True,False
BN_TRADE_COUNT_ACCEL_6_42,MARKET_BREADTH_TERCILE,HIGH,243,-0.016020932538599635,True,False
BN_TRADE_COUNT_ACCEL_6_42,MARKET_BREADTH_TERCILE,LOW,251,-0.016391408807949544,True,False
BN_TRADE_COUNT_ACCEL_6_42,MARKET_BREADTH_TERCILE,MID,234,-0.01464375589044024,True,False
BN_TRADE_COUNT_ACCEL_6_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.01570600150554679,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC_TREND_STATE,DOWN,180,-0.010411818917566042,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC_TREND_STATE,UP,548,-0.014211357063106372,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.0009931248217420767,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,-0.02376759502242404,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.019543172602127,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.024574448087888227,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.02143167656098691,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.0073656457829755825,True,True
BN_AVG_TRADE_SIZE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.0009330671632979133,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.014882539296858855,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.02757264957264957,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,MARKET_BREADTH_TERCILE,HIGH,243,-0.014607398813443936,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,MARKET_BREADTH_TERCILE,LOW,251,-6.44804051865459e-05,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,MARKET_BREADTH_TERCILE,MID,234,-0.0260520024887841,True,False
BN_AVG_TRADE_SIZE_ACCEL_6_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.013271910818329919,True,False
BN_FLOW_PRICE_CONFIRMATION_6,BTC_TREND_STATE,DOWN,180,0.0051075863090675735,True,True
BN_FLOW_PRICE_CONFIRMATION_6,BTC_TREND_STATE,UP,548,0.007509732870974149,True,True
BN_FLOW_PRICE_CONFIRMATION_6,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.002805032729289797,True,False
BN_FLOW_PRICE_CONFIRMATION_6,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.000483030924375492,True,True
BN_FLOW_PRICE_CONFIRMATION_6,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,0.03098173950358995,True,True
BN_FLOW_PRICE_CONFIRMATION_6,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,0.01081756864348725,True,True
BN_FLOW_PRICE_CONFIRMATION_6,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,0.005933326923624577,True,True
BN_FLOW_PRICE_CONFIRMATION_6,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.00368819765730913,True,True
BN_FLOW_PRICE_CONFIRMATION_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,0.006272357895670682,True,True
BN_FLOW_PRICE_CONFIRMATION_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.015240005061059303,True,True
BN_FLOW_PRICE_CONFIRMATION_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.003133146886599708,True,False
BN_FLOW_PRICE_CONFIRMATION_6,MARKET_BREADTH_TERCILE,HIGH,243,-0.01600220811105944,True,False
BN_FLOW_PRICE_CONFIRMATION_6,MARKET_BREADTH_TERCILE,LOW,251,0.004825412257751865,True,True
BN_FLOW_PRICE_CONFIRMATION_6,MARKET_BREADTH_TERCILE,MID,234,0.03295750958640053,True,True
BN_FLOW_PRICE_CONFIRMATION_6,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.006915795534239004,True,True
BN_KC_RETURN_DIVERGENCE_1,BTC_TREND_STATE,DOWN,180,0.03259397984356772,True,True
BN_KC_RETURN_DIVERGENCE_1,BTC_TREND_STATE,UP,548,0.004078141065208059,True,True
BN_KC_RETURN_DIVERGENCE_1,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,0.002654475979838229,True,True
BN_KC_RETURN_DIVERGENCE_1,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.017338964823883092,True,True
BN_KC_RETURN_DIVERGENCE_1,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,0.016795967113382115,True,True
BN_KC_RETURN_DIVERGENCE_1,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,0.019994895251992443,True,True
BN_KC_RETURN_DIVERGENCE_1,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,0.0005437361265420095,True,True
BN_KC_RETURN_DIVERGENCE_1,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.012361271842735217,True,True
BN_KC_RETURN_DIVERGENCE_1,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,0.012557820285727337,True,True
BN_KC_RETURN_DIVERGENCE_1,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.006877301346901847,True,True
BN_KC_RETURN_DIVERGENCE_1,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,0.014797522633422244,True,True
BN_KC_RETURN_DIVERGENCE_1,MARKET_BREADTH_TERCILE,HIGH,243,0.021636401347685144,True,True
BN_KC_RETURN_DIVERGENCE_1,MARKET_BREADTH_TERCILE,LOW,251,0.018801115996619856,True,True
BN_KC_RETURN_DIVERGENCE_1,MARKET_BREADTH_TERCILE,MID,234,-0.008012769090012266,True,False
BN_KC_RETURN_DIVERGENCE_1,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.011128760543373908,True,True
BN_KC_RETURN_DIVERGENCE_6,BTC_TREND_STATE,DOWN,180,0.00200835375237803,True,True
BN_KC_RETURN_DIVERGENCE_6,BTC_TREND_STATE,UP,548,0.004945742946156274,True,True
BN_KC_RETURN_DIVERGENCE_6,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.008019201399687387,True,False
BN_KC_RETURN_DIVERGENCE_6,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.026609253099066765,True,True
BN_KC_RETURN_DIVERGENCE_6,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.004985374008857544,True,False
BN_KC_RETURN_DIVERGENCE_6,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,0.008348708844667907,True,True
BN_KC_RETURN_DIVERGENCE_6,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.002340262188701798,True,False
BN_KC_RETURN_DIVERGENCE_6,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.006465220891728488,True,True
BN_KC_RETURN_DIVERGENCE_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,0.004128057250893134,True,True
BN_KC_RETURN_DIVERGENCE_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.007273724415620021,True,False
BN_KC_RETURN_DIVERGENCE_6,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,0.01939711689038278,True,True
BN_KC_RETURN_DIVERGENCE_6,MARKET_BREADTH_TERCILE,HIGH,243,0.0016517983971266884,True,True
BN_KC_RETURN_DIVERGENCE_6,MARKET_BREADTH_TERCILE,LOW,251,0.024303149921299796,True,True
BN_KC_RETURN_DIVERGENCE_6,MARKET_BREADTH_TERCILE,MID,234,-0.01465686679840321,True,False
BN_KC_RETURN_DIVERGENCE_6,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.004219465398244069,True,True
BN_KC_PRICE_BASIS_REVERSION_42,BTC_TREND_STATE,DOWN,180,-0.009416164933406313,True,False
BN_KC_PRICE_BASIS_REVERSION_42,BTC_TREND_STATE,UP,548,-0.01157474122487966,True,False
BN_KC_PRICE_BASIS_REVERSION_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,0.00414176650858974,True,True
BN_KC_PRICE_BASIS_REVERSION_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,-0.028833763016049466,True,False
BN_KC_PRICE_BASIS_REVERSION_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.012557003825079465,True,False
BN_KC_PRICE_BASIS_REVERSION_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.015071408514254024,True,False
BN_KC_PRICE_BASIS_REVERSION_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.0029822253098115196,True,False
BN_KC_PRICE_BASIS_REVERSION_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,-0.014931607018256002,True,False
BN_KC_PRICE_BASIS_REVERSION_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.0009918695944104304,True,False
BN_KC_PRICE_BASIS_REVERSION_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,-0.017868303496100288,True,False
BN_KC_PRICE_BASIS_REVERSION_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,-0.015462675255778699,True,False
BN_KC_PRICE_BASIS_REVERSION_42,MARKET_BREADTH_TERCILE,HIGH,243,-0.006911885711374858,True,False
BN_KC_PRICE_BASIS_REVERSION_42,MARKET_BREADTH_TERCILE,LOW,251,-0.012408536038155489,True,False
BN_KC_PRICE_BASIS_REVERSION_42,MARKET_BREADTH_TERCILE,MID,234,-0.013862124383786631,True,False
BN_KC_PRICE_BASIS_REVERSION_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,-0.011041027306658228,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,BTC_TREND_STATE,DOWN,180,-0.020194635079692554,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,BTC_TREND_STATE,UP,548,0.008308824184736595,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,0.0030511742048000483,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.0032483803695708175,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,-0.004210009493657994,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,0.007968499958725317,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,-0.012425125959608714,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.008018087947354082,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.00701369756334755,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.00866440014900136,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,0.002568860258515433,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,MARKET_BREADTH_TERCILE,HIGH,243,-0.004356377110740666,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,MARKET_BREADTH_TERCILE,LOW,251,0.011927096883821708,True,True
BN_KC_TURNOVER_SHARE_ACCEL_6_42,MARKET_BREADTH_TERCILE,MID,234,-0.00434572795315501,True,False
BN_KC_TURNOVER_SHARE_ACCEL_6_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.0012612655753997174,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,BTC_TREND_STATE,DOWN,180,-0.0077700354137135745,True,False
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,BTC_TREND_STATE,UP,548,0.01642865901612441,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,-0.0010638055316712666,True,False
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.02052066469007376,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,0.01601625828544627,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,-0.0034016636514600115,True,False
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,0.021137794198139027,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.014509618488398324,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,-0.013085194988228436,True,False
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.03364346892907041,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,0.011351858869100251,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,MARKET_BREADTH_TERCILE,HIGH,243,0.009348205048503047,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,MARKET_BREADTH_TERCILE,LOW,251,0.022912937530330024,True,True
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,MARKET_BREADTH_TERCILE,MID,234,-0.0017883007715014782,True,False
BN_LOG_MEDIAN_QUOTE_TURNOVER_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.010445465338417215,True,True
BN_LOW_REALIZED_VOLATILITY_42,BTC_TREND_STATE,DOWN,180,0.060879074097464896,True,True
BN_LOW_REALIZED_VOLATILITY_42,BTC_TREND_STATE,UP,548,0.07115425335913633,True,True
BN_LOW_REALIZED_VOLATILITY_42,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,301,0.048968751237052306,True,True
BN_LOW_REALIZED_VOLATILITY_42,BTC_REALIZED_VOLATILITY_TERCILE,LOW,241,0.09719662382418143,True,True
BN_LOW_REALIZED_VOLATILITY_42,BTC_REALIZED_VOLATILITY_TERCILE,MID,186,0.06336980491596732,True,True
BN_LOW_REALIZED_VOLATILITY_42,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,254,0.06920181064900044,True,True
BN_LOW_REALIZED_VOLATILITY_42,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,240,0.07719836357767393,True,True
BN_LOW_REALIZED_VOLATILITY_42,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,234,0.05917050006351509,True,True
BN_LOW_REALIZED_VOLATILITY_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,HIGH,266,0.049503305440562376,True,True
BN_LOW_REALIZED_VOLATILITY_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,LOW,262,0.07686070911919819,True,True
BN_LOW_REALIZED_VOLATILITY_42,AVERAGE_PAIRWISE_CORRELATION_TERCILE,MID,200,0.08322689570965433,True,True
BN_LOW_REALIZED_VOLATILITY_42,MARKET_BREADTH_TERCILE,HIGH,243,0.08098339545763981,True,True
BN_LOW_REALIZED_VOLATILITY_42,MARKET_BREADTH_TERCILE,LOW,251,0.05487802484642711,True,True
BN_LOW_REALIZED_VOLATILITY_42,MARKET_BREADTH_TERCILE,MID,234,0.0705017728448321,True,True
BN_LOW_REALIZED_VOLATILITY_42,PIT_UNIVERSE_SIZE_TERCILE,LOW,728,0.0686136870581736,True,True
