signal_id,fold_id,grid_id,decision_time,evaluable,matched,rank_ic,top_excess,top_symbols,universe_mean,top_count
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-15 00:00:00+00:00,True,29,0.387192118226601,0.0026774867152672653,1INCH|SNX|NEO|QNT|DASH|LTC,0.010685774379812269,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-16 00:00:00+00:00,True,28,-0.03557744937055282,-0.005124886844645798,PAXG|ALGO|BCH|1INCH|UNI|COMP,-0.008785390833553262,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-17 00:00:00+00:00,True,28,-0.4663382594417077,-0.0069346848724359,1INCH|BCH|UNI|ETC|DASH|CRV,0.003299686806365621,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-18 00:00:00+00:00,True,28,0.07279693486590039,0.0017937721740694315,XMR|PAXG|LTC|LINK|AAVE|BCH,-0.04295124634463145,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-19 00:00:00+00:00,True,28,-0.003284072249589491,0.002464349093298495,NEO|CRV|1INCH|ZEC|LTC|LINK,0.02599700172164974,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-20 00:00:00+00:00,True,28,-0.3223864258347017,-0.022080369027337426,COMP|PAXG|ICP|QNT|ETC|DASH,0.07791018216647846,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-21 00:00:00+00:00,True,28,0.21784345922276957,0.005638420556854694,BCH|LTC|ZEC|1INCH|ETH|ALGO,-0.010950071729486187,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-22 00:00:00+00:00,True,28,0.16365626710454298,-0.0004223661688204407,UNI|PAXG|LDO|MANA|XMR|CRV,0.011799788101142584,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-23 00:00:00+00:00,True,28,-0.12205801860974275,0.013627728872104086,SNX|LDO|LTC|QNT|COMP|MANA,0.01752375081052459,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-24 00:00:00+00:00,True,28,-0.331143951833607,-0.022910279645364108,LDO|SNX|AAVE|DASH|CRV|COMP,-0.0479827470688217,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-25 00:00:00+00:00,True,28,-0.012588943623426382,-0.003918848234660197,1INCH|XMR|CRV|DASH|COMP|XLM,0.03661206111419587,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-26 00:00:00+00:00,True,28,-0.15435139573070608,-0.012564442375040012,PAXG|QNT|DASH|ETH|LTC|ALGO,0.002861095235178916,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-27 00:00:00+00:00,True,28,0.3043240284619595,0.00392896302942982,ICP|BCH|LTC|SHIB|CRV|DASH,0.024281337778810082,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-28 00:00:00+00:00,True,28,-0.07334428024083196,-0.0008374546347939393,PAXG|ZEC|AVAX|ADA|ICP|ETH,-0.013712694322813797,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-29 00:00:00+00:00,True,28,0.14066776135741654,0.016403502769120844,MANA|SNX|ZEC|LTC|XLM|QNT,0.03396296330866529,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-30 00:00:00+00:00,True,28,-0.11001642036124795,0.006441074698095524,DASH|ICP|SNX|XMR|1INCH|ETC,-0.054531828007843716,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-01-31 00:00:00+00:00,True,28,-0.3070607553366174,-0.005604833492141885,SNX|PAXG|LTC|DASH|1INCH|ETH,0.01901366817897825,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-01 00:00:00+00:00,True,28,0.34537493158182814,0.009081392220919922,CRV|LDO|BTC|XLM|QNT|MANA,0.04018597733770373,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-02 00:00:00+00:00,True,28,0.010946907498631636,-0.003749676570998379,XMR|ZEC|AAVE|COMP|LTC|NEO,-0.00940209041047581,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-03 00:00:00+00:00,True,28,-0.38149972632731255,-0.013950886164796162,NEO|XMR|AAVE|PAXG|ICP|BTC,0.018912195214442457,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-04 00:00:00+00:00,True,28,0.11603721948549535,0.014084518081586624,CRV|AAVE|ALGO|ZEC|SHIB|LINK,0.002049708218804212,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-05 00:00:00+00:00,True,28,-0.026272577996715927,-0.0018672419103874585,XMR|AAVE|1INCH|COMP|ETH|CRV,-0.03309564865049644,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-06 00:00:00+00:00,True,28,-0.30103995621237,-0.011651867317138883,BCH|UNI|LRC|ETH|ETC|ALGO,-0.010240712710759646,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-07 00:00:00+00:00,True,28,-0.10290093048713739,-0.020440428001276177,XMR|NEO|SNX|CRV|BTC|LTC,0.05980989167376768,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-08 00:00:00+00:00,True,28,-0.09469074986316366,0.0049148600418276005,XMR|UNI|ADA|QNT|ETH|XLM,-0.020253610863953702,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-09 00:00:00+00:00,True,28,-0.3125342090859332,-0.012758377108896962,DASH|UNI|QNT|SHIB|MANA|XMR,-0.0788078119386831,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-10 00:00:00+00:00,True,28,-0.1839080459770115,0.020050911700988504,1INCH|DASH|LRC|BCH|ALGO|XLM,0.003369210991393134,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-11 00:00:00+00:00,True,28,0.15544608648056923,-0.0028198161129449756,XMR|UNI|LTC|ALGO|QNT|SHIB,0.022402143822312013,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-12 00:00:00+00:00,True,28,0.20361247947454844,-0.0017014108608745752,QNT|1INCH|XLM|XMR|MANA|ZEC,-0.014086024646834632,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-13 00:00:00+00:00,True,28,0.11767925561029009,0.018842520479769656,1INCH|DASH|MANA|CRV|BCH|LRC,-0.0066623409349185715,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-14 00:00:00+00:00,True,28,0.15270935960591134,0.0007134377128134028,1INCH|ZEC|DASH|ICP|ALGO|ETH,0.03352671541679553,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-15 00:00:00+00:00,True,28,-0.2014230979748221,-0.007329034291375082,UNI|BCH|XMR|CRV|LTC|LINK,0.06914477621495424,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-16 00:00:00+00:00,True,28,-0.12643678160919541,-0.0008790285568453862,PAXG|XMR|SNX|ADA|ETH|BTC,-0.049333240767680295,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-17 00:00:00+00:00,True,28,-0.0361247947454844,0.016952264417765255,1INCH|UNI|XMR|ICP|ZEC|BTC,0.0547922043662774,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-18 00:00:00+00:00,True,28,-0.2676518883415435,0.0030317695687990497,QNT|DASH|BCH|SNX|XMR|LDO,0.010973674923985186,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-19 00:00:00+00:00,True,28,-0.03284072249589491,0.005348668941670084,PAXG|SHIB|LINK|ICP|ETH|CRV,-0.004037703464210903,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-20 00:00:00+00:00,True,28,-0.08483853311439518,-0.020721240295422678,XMR|ZEC|LINK|QNT|ALGO|DASH,0.039619680708837125,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-21 00:00:00+00:00,True,28,0.11767925561029009,0.002592962302796653,XMR|ZEC|BCH|SNX|LRC|ETC,-0.025716295870514532,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-22 00:00:00+00:00,True,28,-0.11658456486042693,-0.019847830393334594,COMP|UNI|1INCH|CRV|XMR|MANA,-0.013216725159898936,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-23 00:00:00+00:00,True,28,0.3191023535851122,0.007636016719496997,ZEC|LRC|CRV|AAVE|LTC|LDO,-0.010453574849110426,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-24 00:00:00+00:00,True,28,0.15435139573070608,-0.0012411956274871669,QNT|ALGO|MANA|SHIB|1INCH|LRC,-0.042143875597375535,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-25 00:00:00+00:00,True,28,0.021346469622331693,-0.0023958420793914748,QNT|XMR|1INCH|ALGO|AAVE|ETH,-0.013122438017458549,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-26 00:00:00+00:00,True,28,-0.1625615763546798,-0.0030032669582613983,1INCH|QNT|ALGO|XMR|AAVE|SNX,0.02732881683203275,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-27 00:00:00+00:00,True,28,0.13683634373289547,-0.0010085149954460236,1INCH|LRC|XMR|LTC|DASH|ALGO,-0.00684668068473165,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-02-28 00:00:00+00:00,True,28,0.0016420361247947454,0.005534159234522346,QNT|1INCH|MANA|SHIB|UNI|AVAX,-0.027130447576474405,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-01 00:00:00+00:00,True,28,0.27476737821565406,0.007955353014598099,XMR|LRC|AAVE|MANA|COMP|BTC,0.0363821298974901,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-02 00:00:00+00:00,True,28,-0.3541324575807334,-0.006074017764626117,COMP|ICP|DASH|LTC|LINK|ZEC,-0.02278247236787139,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-03 00:00:00+00:00,True,28,-0.27367268746579093,-0.00985137467295144,LTC|XMR|ZEC|ALGO|BCH|LDO,-0.04441430275787903,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-04 00:00:00+00:00,True,28,0.016967706622879036,-0.008811093049990025,LDO|SNX|XMR|ZEC|MANA|CRV,-0.020292994880884353,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-05 00:00:00+00:00,True,28,-0.19157088122605365,-0.004416072272361228,AAVE|COMP|ETC|SHIB|UNI|DOGE,0.003588594500356951,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-06 00:00:00+00:00,True,29,0.04433497536945813,0.008143421998228598,XMR|UNI|QNT|SNX|SHIB|AVAX,0.0027630249979009275,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-07 00:00:00+00:00,True,29,0.10689655172413794,0.00024101993674200198,BCH|XLM|COMP|XMR|ZEC|UNI,-0.013204423337424363,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-08 00:00:00+00:00,True,29,0.07635467980295567,0.012416528525222313,ZEC|ALGO|SHIB|ETH|PAXG|MANA,-0.05133966512829637,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-09 00:00:00+00:00,True,29,-0.20492610837438424,0.007648560143186628,PAXG|UNI|XLM|NEO|AAVE|CRV,-0.05332169657664346,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-10 00:00:00+00:00,True,29,0.4266009852216749,0.026864259211671578,PAXG|CRV|QNT|XLM|AAVE|UNI,-0.0017428222747914886,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-11 00:00:00+00:00,True,29,0.07192118226600985,0.01169800077384751,XMR|BCH|ZEC|PAXG|UNI|NEO,-0.01455210690661374,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-12 00:00:00+00:00,True,29,0.07241379310344828,0.0014388819688914561,AAVE|BCH|1INCH|CRV|LDO|QNT,0.09046156573214803,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-13 00:00:00+00:00,True,29,-0.15073891625615762,-0.0060891708366833525,AAVE|CRV|QNT|MANA|DOGE|NEO,0.04469158250511209,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-14 00:00:00+00:00,True,29,-0.1605911330049261,-0.0054761209786933045,SHIB|XMR|LINK|1INCH|SNX|AVAX,0.026721781518491493,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-15 00:00:00+00:00,True,29,0.3044334975369458,0.003991930268451391,ICP|LDO|ETH|AAVE|XMR|DOGE,-0.0727857074708731,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-16 00:00:00+00:00,True,29,0.12758620689655173,0.002447289363278666,XMR|BCH|ZEC|AAVE|NEO|AVAX,0.019612910196361598,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-17 00:00:00+00:00,True,29,-0.13891625615763548,-0.013873767966355213,COMP|XMR|UNI|QNT|DOGE|ICP,0.0810916774664562,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-18 00:00:00+00:00,True,29,-0.05123152709359606,0.0036067133623346216,XMR|ETH|QNT|ZEC|DOGE|PAXG,-0.029608504235219484,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-19 00:00:00+00:00,True,29,-0.05172413793103448,-0.006798990895472125,PAXG|1INCH|UNI|LRC|SNX|DOGE,0.02525017128140298,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-20 00:00:00+00:00,True,28,0.22714833059660647,0.004905369519615989,PAXG|DASH|ALGO|QNT|NEO|XMR,-0.03903664851044998,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-21 00:00:00+00:00,True,28,-0.28735632183908044,-0.040326578915660855,PAXG|XMR|SNX|ICP|ETH|AAVE,0.04922839405833484,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-22 00:00:00+00:00,True,28,0.26710454296661196,0.0012174881421987138,QNT|UNI|DASH|BCH|ZEC|SHIB,-0.03899259462466336,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-23 00:00:00+00:00,True,28,0.04050355774493705,-0.003901832024001066,BCH|AAVE|ICP|1INCH|DASH|AVAX,0.04145689027445705,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-24 00:00:00+00:00,True,28,0.02079912424740011,0.013488742423373206,AAVE|MANA|BCH|XMR|NEO|1INCH,-0.036825974526205084,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-25 00:00:00+00:00,True,28,-0.1959496442255063,-0.011029449957471326,AAVE|XMR|QNT|DASH|LTC|ETH,-0.011424016201140126,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-26 00:00:00+00:00,True,28,0.18226600985221675,-0.001058499370031947,ZEC|ALGO|MANA|AVAX|CRV|QNT,0.01706725912218601,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-27 00:00:00+00:00,True,29,-0.21280788177339902,-0.003707950876654851,BCH|XMR|PAXG|ZEC|COMP|LINK,-0.029075288845078307,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-28 00:00:00+00:00,True,29,0.28423645320197044,-0.005367158298383339,ICP|QNT|AVAX|CRV|BTC|1INCH,0.023067231704655855,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-29 00:00:00+00:00,True,29,0.09901477832512315,-0.004789656203415905,BCH|AAVE|ETH|AVAX|COMP|ICP,0.0392032739703733,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-30 00:00:00+00:00,True,29,-0.019704433497536946,-0.008509042742832335,BCH|ZEC|ALGO|DOGE|SNX|LINK,-0.013584162274092093,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-03-31 00:00:00+00:00,True,29,0.2517241379310345,0.007164496176428815,XMR|LDO|BCH|SNX|ETH|AVAX,0.024012377566394887,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-01 00:00:00+00:00,True,29,0.2270935960591133,0.017094208548545892,AAVE|SNX|MANA|SHIB|XMR|DOGE,0.0017913418545746351,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-02 00:00:00+00:00,True,29,-0.21428571428571427,-0.0009251897797032012,BCH|ETH|1INCH|PAXG|SNX|ALGO,-0.02000658344525097,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-03 00:00:00+00:00,True,28,-0.31746031746031744,-0.017370763325694406,XMR|QNT|1INCH|AVAX|ETH|ALGO,0.006791510598634143,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-04 00:00:00+00:00,True,28,-0.002736726874657909,0.004194724017430901,1INCH|NEO|LRC|XMR|AAVE|ETH,0.02145719018519035,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-05 00:00:00+00:00,True,28,-0.13409961685823754,0.0006216542116080498,XMR|ALGO|BCH|DASH|1INCH|UNI,0.004539930144806641,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-06 00:00:00+00:00,True,28,0.07936507936507936,0.0033906908239942114,ZEC|1INCH|LDO|XMR|MANA|SNX,-0.01245890982082566,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-07 00:00:00+00:00,True,28,-0.16037219485495346,-0.006062743985943558,AAVE|BCH|LDO|CRV|1INCH|ICP,-0.005913419891492605,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-08 00:00:00+00:00,True,28,-0.009304871373836891,-0.0014782067353676176,PAXG|ALGO|LINK|CRV|DASH|XRP,-0.007326408755438238,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-09 00:00:00+00:00,True,28,0.08921729611384784,-0.00025862957279485475,QNT|BCH|ZEC|LDO|ADA|CRV,0.006167972722657007,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-10 00:00:00+00:00,True,29,0.06551724137931035,-0.0009823867942819337,1INCH|XMR|AVAX|XRP|ETC|LTC,0.021656612595016608,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-11 00:00:00+00:00,True,29,0.03300492610837438,-0.0017171825455845522,QNT|XLM|UNI|DASH|CRV|ETC,-0.0012778854669715416,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-12 00:00:00+00:00,True,29,0.017733990147783252,0.007139790533609404,XMR|AAVE|CRV|ETH|COMP|BCH,-0.0058562270894151796,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-13 00:00:00+00:00,True,29,0.10886699507389162,-0.007937758475465725,COMP|PAXG|QNT|BCH|AAVE|XMR,0.027012004834759466,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-14 00:00:00+00:00,True,29,-0.25024630541871923,-0.019441852818579127,PAXG|XMR|QNT|UNI|ALGO|XRP,0.023208208210198696,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-15 00:00:00+00:00,True,29,0.09359605911330049,0.0023234074954671287,XMR|ALGO|DASH|ZEC|1INCH|BTC,0.002336762635478034,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-16 00:00:00+00:00,True,29,-0.35911330049261087,-0.0064108069039185474,ZEC|SHIB|ALGO|ICP|ETC|PAXG,0.01531765844155481,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-17 00:00:00+00:00,True,28,0.06732348111658457,-0.007913507221090778,XMR|ZEC|ALGO|AVAX|QNT|AAVE,-0.01661154691466018,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-18 00:00:00+00:00,True,28,0.021346469622331693,0.0008351903664807828,XRP|PAXG|ALGO|MANA|ICP|XMR,0.02475614924345002,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-19 00:00:00+00:00,True,28,-0.05090311986863711,0.0031191991204004843,XMR|AVAX|1INCH|ALGO|PAXG|AAVE,-0.08267056723939285,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-20 00:00:00+00:00,True,28,-0.06951286261631089,-0.0007084459816693173,ALGO|UNI|DASH|PAXG|ADA|LRC,-0.02167909143791619,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-21 00:00:00+00:00,True,28,0.3552271483305966,0.013325899538132197,1INCH|ALGO|PAXG|XMR|ZEC|ICP,-0.043668379416930914,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-22 00:00:00+00:00,True,28,0.20580186097427478,0.007574574300320658,AAVE|XMR|QNT|ETC|BTC|ETH,0.02499965500404394,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-23 00:00:00+00:00,True,28,0.2561576354679803,0.0023523911888128687,AAVE|QNT|XMR|LDO|UNI|MANA,-0.013561330610341617,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-24 00:00:00+00:00,True,28,0.010399562123700055,0.001926917463820738,XMR|ZEC|SHIB|MANA|ETC|LDO,-0.007350647625150907,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-25 00:00:00+00:00,True,28,-0.48659003831417624,-0.005482696918209571,AAVE|ZEC|BCH|PAXG|ETC|QNT,0.018489377588816264,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-26 00:00:00+00:00,True,28,0.18883415435139572,-0.0027751005790402176,XMR|BCH|SNX|AAVE|UNI|SHIB,-0.019661923782208414,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-27 00:00:00+00:00,True,28,0.06239737274220033,-0.008426467764175268,QNT|XMR|ZEC|BCH|1INCH|CRV,0.021504449831202473,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-28 00:00:00+00:00,True,28,0.17350848385331144,-0.0028408884066212664,NEO|QNT|LDO|UNI|ETC|XMR,-0.0026574802180045604,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-29 00:00:00+00:00,True,28,0.021346469622331693,-0.002041005056713875,QNT|AAVE|SNX|XRP|BCH|ETC,0.011306477175797485,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-04-30 00:00:00+00:00,True,28,-0.1713191023535851,-0.0032849193581972573,ALGO|ETC|LDO|PAXG|1INCH|DOGE,-0.020909540820828843,6
BN_TAKER_BUY_IMBALANCE_1,WF01,PRIMARY_GRID,2023-05-01 00:00:00+00:00,True,28,-0.07060755336617405,0.0023388180099870627,DASH|LRC|ALGO|UNI|SHIB|LDO,-0.024130077216700734,6
