schema_version,fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,exit_reason,alignment_tier,holding_hours,holding_bucket,path_bar_count,entry_price,exit_price,gross_exit_return,net_return_fraction,reported_mfe,reported_mae,path_mfe,path_mae,mfe_reconstruction_error,mae_reconstruction_error,gross_return_reconstruction_error,time_to_mfe_bar_close_hours,time_to_mae_bar_close_hours,time_to_mfe_fraction,peak_to_exit_hours,peak_to_exit_giveback,giveback_fraction_of_mfe,captured_mfe_fraction,maximum_close_return,minimum_close_return,positive_close_ratio,post_mae_max_close_return,recovered_to_intrabar_breakeven_after_mae,recovered_to_close_breakeven_after_mae,hours_mae_to_close_breakeven,excursion_order,hours_to_high_5pct,hours_to_high_10pct,hours_to_high_20pct,eligible_mfe_10pct,winner_to_loser_10pct,severe_giveback_after_10pct,early_peak_severe_giveback,deep_mae_10pct,deep_mae_close_recovery,deep_mae_profitable_exit,stale_loser_14d,trade_logic_changed
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-aa6a939ab4662e7e4339,POS-b8e7bdf4235f1689a4ef,CAND-10c2c5cb9a3d0fd2b3e6,SNX,2023-02-15T16:00:00+00:00,2023-02-20T04:00:00+00:00,REBALANCE_EXIT,FULL,108.0,LE_7D,27,2.539864,2.67448,0.05300126305975428,0.04879766520322835,0.09494051650009605,-0.05094800351514883,0.09494051650009605,-0.05094800351514883,0.0,0.0,4.163336342344337e-17,96.0,32.0,0.8888888888888888,12.0,0.04193925344034177,0.4417424192157133,0.5582575807842868,0.07647811063899468,-0.03812684458695437,0.8518518518518519,0.07236135478120076,True,True,16.0,MAE_BEFORE_MFE,8.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-2e33d7d824219beef1d8,POS-3ecb61fd9f8d8446563d,CAND-276bc46cacb9c5fe2de6,DOT,2023-02-23T00:00:00+00:00,2023-02-27T04:00:00+00:00,REBALANCE_EXIT,FULL,100.0,LE_7D,25,7.1878,6.669,-0.07217785692423284,-0.07588173773491452,0.026878878099001025,-0.11744901082389603,0.026878878099001025,-0.11744901082389603,0.0,0.0,2.7755575615628914e-17,8.0,72.0,0.08,92.0,0.09905673502323387,3.6853002070393477,-2.6853002070393477,0.01976960961629426,-0.09975235816244199,0.12,-0.06844931689807732,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-9119fd62024e0c90af79,POS-d17f1836a22776fba01e,CAND-39b4ecac810420a6ac70,LINK,2023-02-20T08:00:00+00:00,2023-02-27T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,8.3683,7.4329,-0.11177897541914128,-0.11532476793243808,0.0035730076598592397,-0.14361339818123153,0.0035730076598592397,-0.14361339818123153,0.0,0.0,4.163336342344337e-17,4.0,136.0,0.024390243902439025,160.0,0.11535198307900052,32.28428093645477,-31.28428093645477,-0.027640022465733716,-0.12530621512135076,0.0,-0.10420276519723237,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-84b3bfec065689496d42,POS-20bd5479133b4541fc5c,CAND-7b7b65867da803f8223b,DEXE,2023-03-02T00:00:00+00:00,2023-03-06T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,100.0,LE_7D,25,3.03,2.8249,-0.0676897689768976,-0.07141156630633119,0.0065676567656767215,-0.08910891089108908,0.0065676567656767215,-0.08910891089108908,0.0,0.0,4.163336342344337e-17,4.0,28.0,0.04,96.0,0.07425742574257432,11.306532663316329,-10.306532663316329,-0.01650165016501648,-0.0729042904290429,0.0,-0.054125412541254025,True,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-f58ddd3139efd187499a,POS-a51674e6d2e9bb88f142,CAND-620b46c8d33fd3e60271,GRAM,2023-03-06T08:00:00+00:00,2023-03-13T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,164.0,LE_7D,41,2.4156,2.3934,-0.009190263288623823,-0.013145591578888827,0.008941877794336639,-0.08925318761384327,0.008941877794336639,-0.08925318761384327,0.0,0.0,2.949029909160572e-17,72.0,128.0,0.43902439024390244,92.0,0.018132141082960462,2.027777777777784,-1.027777777777784,-0.009521443947673514,-0.08424408014571949,0.0,-0.009521443947673514,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-1d395b44c18e465ffb97,POS-47296280b9ee54fdc9ec,CAND-c47f32334278446eeea0,TRX,2023-02-20T04:00:00+00:00,2023-03-13T04:00:00+00:00,REBALANCE_EXIT,FULL,504.0,GT_14D_LE_28D,126,0.072113,0.065647,-0.08966483158376437,-0.09329890411237209,0.013326307323228814,-0.2398180633172936,0.013326307323228814,-0.2398180633172936,0.0,0.0,0.0,4.0,464.0,0.007936507936507936,500.0,0.10299113890699318,7.728407908428724,-6.728407908428724,0.0013728453954211517,-0.23886123167806084,0.007936507936507936,-0.08990057271227103,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-eda6ef9324cad7b65c71,POS-c3efa0abf0490701fac7,CAND-75325a512b05fed4d279,DEXE,2023-03-13T16:00:00+00:00,2023-03-20T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,156.0,LE_7D,39,2.9229,2.861,-0.021177597591433006,-0.025085072251746676,0.05713503712066803,-0.09353724041191958,0.05713503712066803,-0.09353724041191958,0.0,0.0,3.122502256758253e-17,24.0,52.0,0.15384615384615385,132.0,0.07831263471210104,1.3706586826347265,-0.37065868263472646,0.04813712408908977,-0.08727633514660083,0.28205128205128205,0.01683259776249635,True,True,56.0,MFE_BEFORE_MAE,24.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-2115a2a2a9a791cdcfb9,POS-404d5ffdd2ff3484803a,CAND-7d177f6749013df85b5e,ETH,2023-03-15T20:00:00+00:00,2023-03-20T04:00:00+00:00,REBALANCE_EXIT,FULL,104.0,LE_7D,26,1647.7,1751.04,0.06271772774170059,0.05847534160301108,0.11761242944710815,-0.009601262365721897,0.11761242944710815,-0.009601262365721897,0.0,0.0,9.71445146547012e-17,68.0,8.0,0.6538461538461539,36.0,0.054894701705407556,0.46674234996645847,0.5332576500335415,0.10546215937367243,-0.000916428961582838,0.9615384615384616,0.10546215937367243,True,True,4.0,MAE_BEFORE_MFE,36.0,56.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-a79dfac605949909f8b1,POS-3e14dc8a60a94a952b63,CAND-c62d42d6b49b8bc6e3c0,GRAM,2023-03-22T08:00:00+00:00,2023-03-27T04:00:00+00:00,REBALANCE_EXIT,FULL,116.0,LE_7D,29,2.4165,2.0981,-0.13176081109042004,-0.1352268357966459,0.01593213325056908,-0.22710531760811092,0.01593213325056908,-0.22710531760811092,0.0,0.0,0.0,8.0,40.0,0.06896551724137931,108.0,0.14769294434098912,9.270129870129832,-8.270129870129832,0.015228636457686795,-0.16052141527001862,0.034482758620689655,-0.09786881853920959,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-c820d9aa42e9d45c34d4,POS-b5c12b287c1110940f9e,CAND-cbb1bec1d483ac801ed8,SNX,2023-02-27T16:00:00+00:00,2023-03-27T04:00:00+00:00,REBALANCE_EXIT,FULL,660.0,GT_14D_LE_28D,165,2.763725,2.43207,-0.12000289464400404,-0.12351585714043514,0.24223647432360296,-0.2804815963961682,0.24223647432360296,-0.2804815963961682,0.0,0.0,0.0,140.0,292.0,0.21212121212121213,520.0,0.362239368967607,1.4953956458418916,-0.49539564584189144,0.17520990691910376,-0.2734117902468588,0.6424242424242425,0.15748925815701642,True,True,28.0,MFE_BEFORE_MAE,12.0,48.0,140.0,True,True,True,True,True,True,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-14bd9df4de5451286c59,POS-0a3a7909aec80c019378,CAND-0a7fcde443d510ed5421,BTC,2023-03-22T16:00:00+00:00,2023-04-03T04:00:00+00:00,REBALANCE_EXIT,FULL,276.0,GT_7D_LE_14D,69,28596.2,27754.0,-0.02945146557934275,-0.03332591082653099,0.020593645309516573,-0.07295374909953078,0.020593645309516573,-0.07295374909953078,0.0,0.0,1.3877787807814457e-17,180.0,120.0,0.6521739130434783,96.0,0.05004511088885932,2.4301239599252917,-1.4301239599252917,0.004367713192661826,-0.067337618284947,0.028985507246376812,0.004367713192661826,True,True,64.0,MAE_BEFORE_MFE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-cf2bfe8b8cde39bf3a77,POS-f067bec25f4c8bbc80a0,CAND-7682066df2834c35cdda,XLM,2023-04-03T08:00:00+00:00,2023-04-10T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,0.10818,0.103748,-0.040968755777407995,-0.0447972238182167,0.020974302089110886,-0.050998336106489184,0.020974302089110886,-0.050998336106489184,0.0,0.0,4.85722573273506e-17,4.0,152.0,0.024390243902439025,160.0,0.06194305786651888,2.9532833847509767,-1.9532833847509767,0.014069144019227098,-0.04708818635607326,0.0975609756097561,-0.03137363653170633,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-3011444c8b7065fe28b6,POS-58b075edecc46966d5f8,CAND-bfac0787147e178721b5,XMR,2023-03-27T08:00:00+00:00,2023-04-10T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,332.0,GT_7D_LE_14D,83,162.02,159.82,-0.013578570546846191,-0.017516380644463557,0.037094185902974974,-0.07610171583755099,0.037094185902974974,-0.07610171583755099,0.0,0.0,1.734723475976807e-17,56.0,20.0,0.1686746987951807,276.0,0.050672756449821166,1.3660565723793707,-0.3660565723793707,0.01833107023824221,-0.0714109369213679,0.012048192771084338,-0.006418960622145531,True,False,,MAE_BEFORE_MFE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-17e20dbad16e0a1b0294,POS-d1a8d74412857aea56b9,CAND-ac7da6670b32dd0c42cb,BTC,2023-04-10T16:00:00+00:00,2023-04-17T04:00:00+00:00,REBALANCE_EXIT,FULL,156.0,LE_7D,39,28440.0,29979.0,0.05411392405063298,0.049905884433664324,0.09071729957805896,-0.0023206751054852814,0.09071729957805896,-0.0023206751054852814,0.0,0.0,6.938893903907228e-17,88.0,4.0,0.5641025641025641,68.0,0.036603375527425985,0.4034883720930218,0.5965116279069782,0.08301687763713073,0.025464135021097123,1.0,0.08301687763713073,True,True,0.0,MAE_BEFORE_MFE,12.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-e4b12a9cfda0d6704a26,POS-f23a37940682fb0e55a1,CAND-0e2178f8c10b564e5df6,DOGE,2023-04-11T00:00:00+00:00,2023-04-24T04:00:00+00:00,REBALANCE_EXIT,FULL,316.0,GT_7D_LE_14D,79,0.08471,0.07944,-0.062212253571006904,-0.06595591722940611,0.12147326171644446,-0.1011686931885255,0.12147326171644446,-0.1011686931885255,0.0,0.0,2.7755575615628914e-17,156.0,264.0,0.4936708860759494,160.0,0.18368551528745136,1.512147716229348,-0.5121477162293478,0.11132097745248504,-0.08110022429465225,0.5949367088607594,-0.04981702278361455,False,False,,MFE_BEFORE_MAE,76.0,152.0,,True,True,True,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-1a7d6bff9692d5599323,POS-c70b46fd1f35e0f80bc6,CAND-741d3306fac923293676,XRP,2023-03-27T08:00:00+00:00,2023-04-24T04:00:00+00:00,REBALANCE_EXIT,FULL,668.0,GT_14D_LE_28D,167,0.45998,0.47149,0.02502282707943837,0.020930919586107197,0.2717944258446019,-0.04304534979781727,0.2717944258446019,-0.04304534979781727,0.0,0.0,8.673617379884035e-17,52.0,616.0,0.07784431137724551,616.0,0.24677159876516352,0.9079347304431286,0.0920652695568714,0.23998869516065935,-0.033327535979825185,0.9640718562874252,0.026131570937866888,True,True,16.0,MFE_BEFORE_MAE,8.0,36.0,48.0,True,False,True,True,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-6ca5b71504bf28da5957,POS-4fddecfa42a959710da0,CAND-26530a757e7e8f1cb732,ADA,2023-04-17T12:00:00+00:00,2023-05-01T04:00:00+00:00,REBALANCE_EXIT,FULL,328.0,GT_7D_LE_14D,82,0.442657,0.390587,-0.11763058078828525,-0.1211530135995097,0.012038666507024454,-0.15012978446065461,0.012038666507024454,-0.15012978446065461,0.0,0.0,4.163336342344337e-17,24.0,184.0,0.07317073170731707,304.0,0.1296692472953097,10.7710639894916,-9.7710639894916,0.010656106195090054,-0.14522530989005034,0.024390243902439025,-0.06266251296150305,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-624143a0d87b8ea58763,POS-b3fa6e183799948c5698,CAND-8c96aea4bb749e93e2b5,GRAM,2023-04-24T12:00:00+00:00,2023-05-01T04:00:00+00:00,REBALANCE_EXIT,FULL,160.0,LE_7D,40,2.2995,2.1163,-0.07966949336812357,-0.08334346744649437,0.004305283757338518,-0.08236573168080019,0.004305283757338518,-0.08236573168080019,0.0,0.0,4.163336342344337e-17,20.0,160.0,0.125,140.0,0.08397477712546209,19.505050505050665,-18.505050505050665,-0.0005653402913676775,-0.08027832137421187,0.0,-0.08027832137421187,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-b7f38503f116bdef1276,POS-c25d04b98e9a9511a003,CAND-1a4a5638e4215a9d0ae0,DEXE,2023-04-24T12:00:00+00:00,2023-05-08T04:00:00+00:00,REBALANCE_EXIT,FULL,328.0,GT_7D_LE_14D,82,3.149,2.717,-0.13718640838361384,-0.14063077401880897,0.19977770720863752,-0.13928231184503015,0.19977770720863752,-0.13928231184503015,0.0,0.0,0.0,20.0,328.0,0.06097560975609756,308.0,0.33696411559225137,1.6866952789699576,-0.6866952789699575,0.06703715465227056,-0.1368370911400444,0.36585365853658536,-0.1368370911400444,False,False,,MFE_BEFORE_MAE,12.0,20.0,,True,True,True,True,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-bc82083381f2d1db4684,POS-e4d19b9b5e45129a23b0,CAND-cdf03c72fdf74299dd15,BNB,2023-05-05T16:00:00+00:00,2023-05-15T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,228.0,GT_7D_LE_14D,57,326.874,313.944,-0.03955652636795837,-0.043390632051120155,0.006225640460850279,-0.07869393099481758,0.006225640460850279,-0.07869393099481758,0.0,0.0,5.551115123125783e-17,4.0,160.0,0.017543859649122806,224.0,0.045782166828808646,7.3538083538084456,-6.3538083538084456,0.0032244840519588536,-0.07040021537350782,0.017543859649122806,-0.039483103581196444,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-510ba51ae4b057a0dcee,POS-0c2f2b8a17201129a7b4,CAND-c521adb9a25aabd2b864,SOL,2023-05-05T16:00:00+00:00,2023-05-15T04:00:00+00:00,REBALANCE_EXIT,FOUR_HOUR_ONLY,228.0,GT_7D_LE_14D,57,22.316,21.231,-0.04861982434127965,-0.052417749194208704,0.04400430184620907,-0.11597060405090509,0.04400430184620907,-0.11597060405090509,0.0,0.0,3.469446951953614e-17,12.0,148.0,0.05263157894736842,216.0,0.09262412618748872,2.104887983706716,-1.1048879837067158,0.025138913783832262,-0.10445420326223331,0.12280701754385964,-0.0486646352392901,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-b62da9010a2b07db77a4,POS-859893ad84c8f92c10db,CAND-4f2a6a8b55b7bdc310f6,SNX,2023-05-30T04:00:00+00:00,2023-06-05T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,144.0,LE_7D,36,2.452446,2.322597,-0.05294673154882923,-0.056727383319093404,0.0075712166547192705,-0.06489969605854728,0.0075712166547192705,-0.06489969605854728,0.0,0.0,2.0816681711721685e-17,12.0,48.0,0.08333333333333333,132.0,0.0605179482035485,7.993160275743346,-6.993160275743346,0.0028991464032235292,-0.055395307378837355,0.027777777777777776,-0.020054671947924763,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-1d5caaf5ecb0ecd715b2,POS-737c69f57d89d7a5cbd5,CAND-78cc8579ef9bc8f1e5c8,LTC,2023-05-23T04:00:00+00:00,2023-06-12T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,480.0,GT_14D_LE_28D,120,92.746,76.153,-0.1789079852500376,-0.1821857976841692,0.05191598559506616,-0.2114053436266793,0.05191598559506616,-0.2114053436266793,0.0,0.0,2.7755575615628914e-17,272.0,436.0,0.5666666666666667,208.0,0.23082397084510375,4.4461059190031085,-3.446105919003108,0.042837426951027435,-0.1806870377159122,0.20833333333333334,-0.15507946434347564,False,False,,MFE_BEFORE_MAE,272.0,,,False,False,False,False,True,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-e5b3f8d77a081d8f82a2,POS-9eaa95b80527167f9594,CAND-7533aad590eb48277711,TRX,2023-05-10T00:00:00+00:00,2023-06-19T04:00:00+00:00,REBALANCE_EXIT,FULL,964.0,GT_28D,241,0.069081,0.069994,0.013216369189791743,0.009171593264882304,0.2415570127820963,-0.06645821571778054,0.2415570127820963,-0.06645821571778054,0.0,0.0,9.194034422677078e-17,588.0,752.0,0.6099585062240664,376.0,0.22834064359230455,0.9452867501647987,0.05471324983520128,0.2255323460864782,-0.035668273476064494,0.9336099585062241,0.050448024782501655,True,True,12.0,MFE_BEFORE_MAE,256.0,280.0,576.0,True,False,True,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-78e1108d3cbff135c91f,POS-75d1d3fdcbc3d6dd7361,CAND-777c5ce5991ab34fe9b6,XRP,2023-06-06T20:00:00+00:00,2023-06-26T04:00:00+00:00,REBALANCE_EXIT,FULL,464.0,GT_14D_LE_28D,116,0.52829,0.48437,-0.08313615627780202,-0.08679629138248143,0.07092695299929952,-0.13744344962047372,0.07092695299929952,-0.13744344962047372,0.0,0.0,2.7755575615628914e-17,160.0,236.0,0.3448275862068966,304.0,0.15406310927710154,2.172137710168137,-1.1721377101681372,0.06324178008290882,-0.12385242953680753,0.06896551724137931,-0.022222642866607467,False,False,,MFE_BEFORE_MAE,160.0,,,False,False,False,False,True,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-31bb5b29cf627f1042b5,POS-b471d04dfac106d27ecc,CAND-20f71a712400a28819f3,BTC,2023-06-26T08:00:00+00:00,2023-07-03T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,30404.6,30759.5,0.011672575860231627,0.0076339627829453685,0.02887063141761459,-0.029752076988350362,0.02887063141761459,-0.029752076988350362,0.0,0.0,9.71445146547012e-17,96.0,104.0,0.5853658536585366,68.0,0.017198055557382963,0.59569377990431,0.40430622009569,0.016563283187412514,-0.011087138130414398,0.6829268292682927,0.011669286884221641,True,True,8.0,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-5ef89e340b575a2276e2,POS-360e185d92a8fa0795e2,CAND-6f599ea49640a1020579,SYN,2023-06-26T08:00:00+00:00,2023-07-03T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,0.68,0.733,0.07794117647058818,0.07363801808148399,0.14411764705882346,-0.09705882352941186,0.14411764705882346,-0.09705882352941186,0.0,0.0,4.163336342344337e-17,160.0,68.0,0.975609756097561,4.0,0.06617647058823528,0.4591836734693879,0.5408163265306121,0.08676470588235285,-0.08088235294117652,0.4878048780487805,0.08676470588235285,True,True,24.0,MAE_BEFORE_MFE,44.0,160.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-a2b4f2f24a656eb99fe2,POS-1f8c6aa066911c5b22f5,CAND-4710792768f2340c9549,UNI,2023-06-30T04:00:00+00:00,2023-07-03T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,72.0,LE_7D,18,5.186,5.7542,0.10956421133821825,0.10513481328896393,0.11461627458542245,-0.07539529502506748,0.11461627458542245,-0.07539529502506748,0.0,0.0,2.7755575615628914e-17,72.0,12.0,1.0,0.0,0.005052063247204197,0.04407806191117249,0.9559219380888275,0.1096991901272657,-0.038526802930967996,0.8888888888888888,0.1096991901272657,True,True,4.0,MAE_BEFORE_MFE,36.0,72.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-6d7d997d66882c80b550,POS-c8ea6e43459acb875d5c,CAND-7a8f8cba9961a8988a4d,LTC,2023-07-06T04:00:00+00:00,2023-07-10T04:00:00+00:00,REBALANCE_EXIT,FULL,96.0,LE_7D,24,103.71,93.875,-0.09483174235849956,-0.09844518849678903,0.022264005399672326,-0.11611223604281162,0.022264005399672326,-0.11611223604281162,0.0,0.0,5.551115123125783e-17,8.0,96.0,0.08333333333333333,88.0,0.11709574775817189,5.259419662191389,-4.259419662191389,0.0015234789316362907,-0.09490888053225333,0.041666666666666664,-0.09490888053225333,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-187ba98a5f6e81c5f71a,POS-bbd77ce7be173a4cb3c5,CAND-ed331a7d8863fc7221f0,XLM,2023-07-03T04:00:00+00:00,2023-07-10T04:00:00+00:00,REBALANCE_EXIT,FULL,168.0,LE_7D,42,0.109244,0.098146,-0.10158910329171389,-0.10517557393725599,0.0018948409065944194,-0.1310277909999633,0.0018948409065944194,-0.1310277909999633,0.0,0.0,5.551115123125783e-17,4.0,108.0,0.023809523809523808,164.0,0.10348394419830831,54.61352657004807,-53.61352657004807,0.0002654608033392236,-0.12745780088608982,0.023809523809523808,-0.08831606312474816,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-39309f1c814bc17aad73,POS-b84443de028c5a9fdd46,CAND-f81671750825e5cc2e63,XMR,2023-07-03T12:00:00+00:00,2023-07-10T04:00:00+00:00,REBALANCE_EXIT,FULL,160.0,LE_7D,40,170.03,165.12,-0.02887725695465504,-0.03275399445184204,0.014526848203258336,-0.048756101864376844,0.014526848203258336,-0.048756101864376844,0.0,0.0,3.469446951953614e-18,4.0,52.0,0.025,156.0,0.043404105157913375,2.9878542510121324,-1.9878542510121324,-0.0021172734223373624,-0.0452861259777686,0.0,-0.0044109862965359126,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-0b4656618484c4279616,POS-200ea77ee53456f4fac4,CAND-f092ddec88c8bbb5afb3,AAVE,2023-07-11T16:00:00+00:00,2023-07-17T04:00:00+00:00,REBALANCE_EXIT,FULL,132.0,LE_7D,33,73.355,78.777,0.07391452525390219,0.0696274413207529,0.19964555926658023,-0.009760752504941794,0.19964555926658023,-0.009760752504941794,0.0,0.0,2.7755575615628914e-17,72.0,4.0,0.5454545454545454,60.0,0.12573103401267804,0.6297712529873679,0.37022874701263214,0.17367595937563896,-0.0029445845545635896,0.9393939393939394,0.17367595937563896,True,True,8.0,MAE_BEFORE_MFE,24.0,60.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-bfbc6b2e8678d2d76584,POS-0c426749395b7320496d,CAND-10825ce9a3d8b2d4d40c,UNI,2023-07-13T08:00:00+00:00,2023-07-17T04:00:00+00:00,REBALANCE_EXIT,FULL,92.0,LE_7D,23,5.3209,5.9797,0.12381364054953115,0.1193273585513294,0.15634573098535953,-0.002067319438440851,0.15634573098535953,-0.002067319438440851,0.0,0.0,1.3877787807814457e-17,36.0,4.0,0.391304347826087,56.0,0.03253209043582839,0.2080778939776408,0.7919221060223592,0.13266552650867336,0.00646507169839694,1.0,0.13266552650867336,True,True,0.0,MAE_BEFORE_MFE,12.0,16.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-4c333ae3022e0b1fd60d,POS-191e5d6d55949155acf8,CAND-c550641585b47eb85fb9,SOL,2023-07-10T16:00:00+00:00,2023-07-24T04:00:00+00:00,REBALANCE_EXIT,FULL,324.0,GT_7D_LE_14D,81,21.157,24.313,0.14917048730916482,0.14458298037379883,0.5236092073545398,-0.01106016921113584,0.5236092073545398,-0.01106016921113584,0.0,0.0,5.551115123125783e-17,84.0,4.0,0.25925925925925924,240.0,0.37443872004537493,0.7151110308719985,0.28488896912800155,0.3669707425438389,0.006900789336862445,1.0,0.3669707425438389,True,True,0.0,MAE_BEFORE_MFE,16.0,72.0,72.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-e1ee554c924b58e51d5a,POS-5e82a97b810aed6243d4,CAND-41f42be96d8b73e67f12,SNX,2023-07-18T00:00:00+00:00,2023-08-14T04:00:00+00:00,REBALANCE_EXIT,FULL,652.0,GT_14D_LE_28D,163,2.660486,2.512799,-0.05551128628378432,-0.059281700310595604,0.21202404372734907,-0.11294402601629938,0.21202404372734907,-0.11294402601629938,0.0,0.0,4.163336342344337e-17,88.0,416.0,0.13496932515337423,564.0,0.2675353300111334,1.2618159964686302,-0.26181599646863024,0.1780873870413151,-0.09949347600400826,0.44785276073619634,-0.011732818740636142,False,False,,MFE_BEFORE_MAE,28.0,60.0,88.0,True,True,True,True,True,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-4d4b9e4349a2d02b838b,POS-7eb7b33be8a255989b79,CAND-318ea4eead78d8b8d3cf,XLM,2023-07-18T00:00:00+00:00,2023-08-14T04:00:00+00:00,REBALANCE_EXIT,FULL,652.0,GT_14D_LE_28D,163,0.128969,0.13758,0.0667679830036676,0.06250942818129766,0.40111189510657597,-0.0297590893935753,0.40111189510657597,-0.0297590893935753,0.0,0.0,0.0,56.0,12.0,0.08588957055214724,596.0,0.33434391210290837,0.8335427499951672,0.16645725000483283,0.33974055780846557,-0.02015988338282837,0.9754601226993865,0.33974055780846557,True,True,4.0,MAE_BEFORE_MFE,28.0,28.0,44.0,True,False,True,True,False,False,False,False,False
