signal_id,symbol,aggregate_contribution
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,SNX,-0.03763328413442512
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,COMP,0.07487444856262845
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,ETC,-0.07108787514088555
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,LDO,-0.04168402998965466
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,XRP,0.0732115432269878
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BTC,0.03553853525818902
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,LRC,-0.013343523439839172
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,FTT,-0.042545029436247175
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,MATIC,-0.049884118549434524
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,BAT,-0.0012574632880462467
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,UMA,-0.021660959005869333
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,ZRX,0.04046368630216057
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,LPT,-0.02573259756477991
BN_TAKER_BUY_IMBALANCE_ACCEL_6_42,FLOW,-0.046535971800534266
BN_TRADE_COUNT_ZSCORE_42,AVAX,0.09500591662328062
BN_TRADE_COUNT_ZSCORE_42,BAL,0.000615585687203957
BN_TRADE_COUNT_ZSCORE_42,LDO,-0.011601097079106825
BN_TRADE_COUNT_ZSCORE_42,NEO,0.06906132025233212
BN_TRADE_COUNT_ZSCORE_42,QNT,-0.07375019184825313
BN_TRADE_COUNT_ZSCORE_42,XMR,0.03508938252968292
BN_TRADE_COUNT_ZSCORE_42,ICP,0.17240563060648117
BN_TRADE_COUNT_ZSCORE_42,UNI,-0.011516895183526745
BN_TRADE_COUNT_ZSCORE_42,XRP,0.07044535811140781
BN_TRADE_COUNT_ZSCORE_42,ZEC,-0.0569426504224841
BN_TRADE_COUNT_ZSCORE_42,1INCH,-0.12261494616453324
BN_TRADE_COUNT_ZSCORE_42,BTC,0.061473730421550875
BN_TRADE_COUNT_ZSCORE_42,PAXG,-0.12518774368575267
BN_TRADE_COUNT_ZSCORE_42,ETC,0.01859691425253707
BN_TRADE_COUNT_ZSCORE_42,MANA,0.04324171709892521
BN_TRADE_COUNT_ZSCORE_42,SHIB,0.20206271999215497
BN_TRADE_COUNT_ZSCORE_42,LINK,-0.10462545538150994
BN_TRADE_COUNT_ZSCORE_42,ADA,-0.01123718131240376
BN_TRADE_COUNT_ZSCORE_42,XLM,0.16810622406719328
BN_TRADE_COUNT_ZSCORE_42,SNX,-0.10292081721410969
BN_TRADE_COUNT_ZSCORE_42,BCH,-0.008629843574093262
BN_TRADE_COUNT_ZSCORE_42,DOGE,0.10291359442120761
BN_TRADE_COUNT_ZSCORE_42,ALGO,-0.006199623198261005
BN_TRADE_COUNT_ZSCORE_42,ETH,0.007081350420727174
BN_TRADE_COUNT_ZSCORE_42,AAVE,0.08486816364993553
BN_TRADE_COUNT_ZSCORE_42,CRV,-0.20455371483489465
BN_TRADE_COUNT_ZSCORE_42,DASH,-0.012032061919785465
BN_TRADE_COUNT_ZSCORE_42,COMP,-0.0540470793179713
BN_TRADE_COUNT_ZSCORE_42,LTC,-0.1099258570740888
BN_TRADE_COUNT_ZSCORE_42,LRC,-0.030506433681197202
BN_TRADE_COUNT_ZSCORE_42,FTT,0.09240000972553505
BN_TRADE_COUNT_ZSCORE_42,MATIC,-0.04883093286192887
BN_TRADE_COUNT_ZSCORE_42,UMA,-0.03466850147462866
BN_TRADE_COUNT_ZSCORE_42,ZRX,0.04083869291768605
BN_TRADE_COUNT_ZSCORE_42,LPT,-0.014849753134971682
BN_TRADE_COUNT_ZSCORE_42,FLOW,-0.021368197740212796
BN_TRADE_COUNT_ACCEL_6_42,ALGO,-0.07040103692383205
BN_TRADE_COUNT_ACCEL_6_42,AVAX,0.06986947126647816
BN_TRADE_COUNT_ACCEL_6_42,BTC,-0.0013637321586086894
BN_TRADE_COUNT_ACCEL_6_42,COMP,0.04290120692808175
BN_TRADE_COUNT_ACCEL_6_42,LDO,0.02846935154738858
BN_TRADE_COUNT_ACCEL_6_42,NEO,0.016116867443630768
BN_TRADE_COUNT_ACCEL_6_42,BAL,0.00269892108516621
BN_TRADE_COUNT_ACCEL_6_42,LTC,-0.0963470915186267
BN_TRADE_COUNT_ACCEL_6_42,UNI,-0.1009821091569512
BN_TRADE_COUNT_ACCEL_6_42,XRP,-0.03599550703447977
BN_TRADE_COUNT_ACCEL_6_42,ZEC,-0.04660576560891757
BN_TRADE_COUNT_ACCEL_6_42,1INCH,-0.047820009812014556
BN_TRADE_COUNT_ACCEL_6_42,ICP,0.10420323261854708
BN_TRADE_COUNT_ACCEL_6_42,PAXG,-0.15660668483454449
BN_TRADE_COUNT_ACCEL_6_42,AAVE,0.03639879447934496
BN_TRADE_COUNT_ACCEL_6_42,ETC,-0.003246702620330232
BN_TRADE_COUNT_ACCEL_6_42,MANA,0.02946813846097946
BN_TRADE_COUNT_ACCEL_6_42,BCH,0.0047936944080864624
BN_TRADE_COUNT_ACCEL_6_42,SHIB,0.12057843633813393
BN_TRADE_COUNT_ACCEL_6_42,SNX,-0.03010502753236556
BN_TRADE_COUNT_ACCEL_6_42,XMR,0.04583291812779616
BN_TRADE_COUNT_ACCEL_6_42,ADA,-0.010114024052573174
BN_TRADE_COUNT_ACCEL_6_42,CRV,-0.004069468992664816
BN_TRADE_COUNT_ACCEL_6_42,DOGE,0.13112325415964293
BN_TRADE_COUNT_ACCEL_6_42,XLM,0.13061150748653733
BN_TRADE_COUNT_ACCEL_6_42,DASH,-0.018020915462173864
BN_TRADE_COUNT_ACCEL_6_42,LINK,-0.05379535668256838
BN_TRADE_COUNT_ACCEL_6_42,QNT,-0.08496582938771743
BN_TRADE_COUNT_ACCEL_6_42,ETH,-0.013987956191380728
BN_TRADE_COUNT_ACCEL_6_42,LRC,-0.019074488516184672
BN_TRADE_COUNT_ACCEL_6_42,FTT,-0.003181332383847045
BN_TRADE_COUNT_ACCEL_6_42,MATIC,0.003655376299852375
BN_TRADE_COUNT_ACCEL_6_42,BAT,-0.00014711463134051465
BN_TRADE_COUNT_ACCEL_6_42,UMA,0.009187214338370503
BN_TRADE_COUNT_ACCEL_6_42,LPT,-0.018002925693653346
BN_TRADE_COUNT_ACCEL_6_42,ZRX,0.0446320664148836
BN_TRADE_COUNT_ACCEL_6_42,FLOW,-0.016151579821013777
BN_AVG_TRADE_SIZE_ACCEL_6_42,1INCH,-0.05658284858135022
BN_AVG_TRADE_SIZE_ACCEL_6_42,AVAX,-0.016705305787514453
BN_AVG_TRADE_SIZE_ACCEL_6_42,BAL,0.001345609729011269
BN_AVG_TRADE_SIZE_ACCEL_6_42,CRV,-0.009152756191869466
BN_AVG_TRADE_SIZE_ACCEL_6_42,ICP,0.07988968851591262
BN_AVG_TRADE_SIZE_ACCEL_6_42,LTC,-0.0192540958983278
BN_AVG_TRADE_SIZE_ACCEL_6_42,PAXG,-0.12051683313457795
BN_AVG_TRADE_SIZE_ACCEL_6_42,UNI,0.047493442107242434
BN_AVG_TRADE_SIZE_ACCEL_6_42,XLM,0.08409964964812508
BN_AVG_TRADE_SIZE_ACCEL_6_42,BCH,0.04403123686942354
BN_AVG_TRADE_SIZE_ACCEL_6_42,ZEC,0.03223292752936566
BN_AVG_TRADE_SIZE_ACCEL_6_42,ETC,-0.06850603294174985
BN_AVG_TRADE_SIZE_ACCEL_6_42,ETH,-0.03094944104327161
BN_AVG_TRADE_SIZE_ACCEL_6_42,XRP,0.004491757613293052
BN_AVG_TRADE_SIZE_ACCEL_6_42,LDO,-0.1445120959531558
BN_AVG_TRADE_SIZE_ACCEL_6_42,QNT,-0.003119976063733281
BN_AVG_TRADE_SIZE_ACCEL_6_42,SHIB,0.04778218492178925
BN_AVG_TRADE_SIZE_ACCEL_6_42,BTC,0.07287036068680278
BN_AVG_TRADE_SIZE_ACCEL_6_42,MANA,-0.011552043010739798
BN_AVG_TRADE_SIZE_ACCEL_6_42,XMR,-0.019498014635759515
BN_AVG_TRADE_SIZE_ACCEL_6_42,AAVE,0.12566337791817214
BN_AVG_TRADE_SIZE_ACCEL_6_42,COMP,-0.02502814932942414
BN_AVG_TRADE_SIZE_ACCEL_6_42,SNX,-0.07539082471740663
BN_AVG_TRADE_SIZE_ACCEL_6_42,ALGO,-0.050964653000974594
BN_AVG_TRADE_SIZE_ACCEL_6_42,NEO,0.1485894953842997
BN_AVG_TRADE_SIZE_ACCEL_6_42,DOGE,0.06751012911772993
BN_AVG_TRADE_SIZE_ACCEL_6_42,LINK,0.005691665752576816
BN_AVG_TRADE_SIZE_ACCEL_6_42,DASH,-0.01292615477249633
BN_AVG_TRADE_SIZE_ACCEL_6_42,LRC,-0.01558735635769334
BN_AVG_TRADE_SIZE_ACCEL_6_42,ADA,0.012488336173372385
BN_AVG_TRADE_SIZE_ACCEL_6_42,FTT,-0.22516114978845522
BN_AVG_TRADE_SIZE_ACCEL_6_42,MATIC,-0.0370360537425387
BN_AVG_TRADE_SIZE_ACCEL_6_42,BAT,-0.005065011199893655
BN_AVG_TRADE_SIZE_ACCEL_6_42,UMA,-0.06843793416899786
BN_AVG_TRADE_SIZE_ACCEL_6_42,LPT,0.001050159400946181
BN_AVG_TRADE_SIZE_ACCEL_6_42,ZRX,0.028435240763126642
BN_AVG_TRADE_SIZE_ACCEL_6_42,FLOW,-0.02976610752498514
BN_FLOW_PRICE_CONFIRMATION_6,1INCH,-0.03753931381775488
BN_FLOW_PRICE_CONFIRMATION_6,AVAX,-0.05625754562026972
BN_FLOW_PRICE_CONFIRMATION_6,LDO,0.09065605576752682
BN_FLOW_PRICE_CONFIRMATION_6,NEO,0.07876065171366146
BN_FLOW_PRICE_CONFIRMATION_6,PAXG,-0.15332933232744655
BN_FLOW_PRICE_CONFIRMATION_6,XMR,-0.08560707101980257
BN_FLOW_PRICE_CONFIRMATION_6,AAVE,0.034308906774424934
