portfolio,cost_mode,transaction_cost,fold_id,rebalance_time,eligible_count,eligible_symbols,pretrade_equity,posttrade_equity,turnover,fee,posttrade_cash,maximum_target_weight
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-16T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",135817.84379413593,135737.35415322293,20122.410228246757,80.48964091298703,1.446665010007564e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-23T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",142496.20269171757,142474.276911907,5481.444952638839,21.925779810555355,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-30T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",149387.486197832,149367.44091986847,5011.3194908815885,20.045277963526356,1.1599610161283636e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-06T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",145978.38883482822,145914.55305395368,15958.94521864226,63.835780874569046,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-13T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",139271.93852063926,139208.97869371396,15739.956731325761,62.95982692530305,7.389644451905042e-13,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-20T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",153040.03372329613,152969.45739827445,17644.08125542444,70.57632502169777,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-27T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",147040.53448078447,147011.22836582328,7326.528740307815,29.30611496123126,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-06T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",134702.0191298335,134644.76522915228,14313.475170305665,57.25390068122266,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-13T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",128088.79780491388,128065.61623984468,5795.391267304028,23.181565069216113,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-20T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",139437.2507654928,139377.05758203036,15048.29586560476,60.193183462419036,7.496225862269057e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-27T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",135703.81352092494,135640.84080461663,15743.179077085319,62.972716308341276,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-03T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",138526.08170558527,138473.3950172944,13171.672072730278,52.68668829092111,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-10T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",139873.76980310248,139824.98918924475,12195.153464434192,48.78061385773677,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-17T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",151592.64912880096,151534.0971822508,14637.986637532034,58.551946550128136,1.3884005056752358e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-24T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",132557.68821214564,132539.68466532795,4500.8867044216895,18.003546817686757,7.101874643922201e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-01T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",132546.54610917735,132530.94973849948,3899.0926694767004,15.596370677906801,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-08T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",126319.42428061397,126305.82107172965,3400.8022210800823,13.60320888432033,1.4560797012563853e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-15T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",119319.61910966062,119303.21023274958,4102.219227762162,16.408876911048647,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-22T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",119735.66583904237,119689.64610510031,11504.933485512707,46.01973394205083,4.781952611665474e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-29T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",123539.69937636312,123526.28570519167,3353.417792865608,13.413671171462433,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-05T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",121935.6878401957,121919.93027184746,3939.39208706187,15.75756834824748,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-12T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",99679.02592877619,99620.13241618901,14723.37814679788,58.89351258719152,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-19T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",100171.31185206457,100157.61498941947,3424.21566127299,13.69686264509196,6.048495038157853e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-26T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",117557.61641550781,117497.0330895198,15145.831497009349,60.583325988037394,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-03T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",128821.934274061,128764.96939641461,14241.219411596257,56.964877646385034,1.6839862837514374e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-10T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",121231.57289337707,121209.1344323055,5609.6152678984,22.4384610715936,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-17T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",132777.32398498966,132729.0021038702,12080.470279869887,48.32188111947955,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-24T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",132710.27457093538,132683.95356949244,6580.250360736795,26.321001442947182,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-31T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",130316.73932728913,130298.15357181197,4646.438869292165,18.58575547716866,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-07T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",124097.8147370512,124076.64242414112,5293.0782275227575,21.17231291009103,9.99733629214461e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-14T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",123702.60917019221,123691.88362707137,2681.385780211437,10.72554312084575,1.5653256468795007e-11,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-21T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",108009.84215082195,107988.07057742093,5442.893350251634,21.771573401006535,6.0396132539608516e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-28T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",106116.18495860518,106106.57992043419,2401.2595427487126,9.60503817099485,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-04T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",103256.11418994593,103248.09288297498,2005.3267427375113,8.021306970950045,7.0397021545431926e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-11T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",102194.02174756967,102183.56794488282,2613.4506717158147,10.45380268686326,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-18T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",102843.58040457375,102831.5207594494,3014.911281089153,12.059645124356612,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-25T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",104237.70957298588,104221.26192762027,4111.911341404326,16.447645365617305,7.034373084024992e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-02T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",112627.01747953723,112608.28551651794,4682.990754822983,18.731963019291932,2.2666313270747196e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-09T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",107388.16127067096,107376.48517305605,2919.0244037325733,11.676097614930294,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-16T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",103199.36060430629,103190.0214054425,2334.7997159509664,9.339198863803865,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-23T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",110850.09597457954,110830.5189833609,4894.247804660693,19.57699121864277,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-30T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",122397.91471586029,122376.35473267987,5389.995795103316,21.559983180413262,5.755396159656812e-13,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-06T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DASH,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",131422.11079770463,131389.3043433624,8201.613585561128,32.806454342244514,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-13T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",155246.6457508606,155124.78415458335,30465.399069317595,121.86159627727038,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-20T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",152704.1624729914,152677.0616233782,6775.212403306286,27.100849613225147,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-27T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",154173.69128997278,154151.7801770356,5477.778234299862,21.911112937199448,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-04T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",160769.46295052412,160744.52783693158,6233.77839813952,24.93511359255808,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-11T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",182835.98326055222,182775.8938771526,15022.345849917616,60.08938339967047,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-18T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",175047.3305386257,174984.1349352674,15798.900839590231,63.19560335836093,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-25T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP,ZEC",185041.08304895138,184998.19506091456,10721.99700921255,42.887988036850196,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-01T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LRC,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP",100000.0,99601.593625498,99601.593625498,398.40637450199205,3.694822225952521e-12,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-08T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BAT,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP",87901.8949952175,87860.5133715205,10345.405924254977,41.38162369701991,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-15T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BAT,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UNI,XLM,XMR,XRP",94250.13473949429,94232.33326345551,4450.369009696602,17.801476038786408,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-22T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP",91328.65957464857,91288.90240013221,9939.293629089867,39.75717451635947,0.0,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-01-29T00:00:00+00:00,29,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,NEO,PAXG,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP",88698.9860194938,88683.8091455336,3794.218490048859,15.176873960195437,1.666933258093195e-11,0.034482758620689655
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-05T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,MATIC,NEO,PAXG,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP",86597.71296327493,86560.35968304667,9338.320057062898,37.35328022825159,5.4711790653527714e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-12T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,MATIC,NEO,PAXG,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP",91896.90682304732,91879.97062658577,4234.049115386908,16.93619646154763,5.123013124830322e-12,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-19T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LPT,LTC,MANA,MATIC,NEO,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP",97946.04850822702,97905.8881760248,10040.083050558638,40.16033220223456,0.0,0.03333333333333333
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF03,2024-02-26T00:00:00+00:00,30,"1INCH,AAVE,ADA,ALGO,AVAX,BCH,BTC,COMP,CRO,CRV,DOGE,ETC,ETH,FTT,ICP,LDO,LINK,LTC,MANA,MATIC,NEO,QNT,SHIB,SNX,UMA,UNI,XLM,XMR,XRP,ZEC",99897.48564456715,99851.41889610293,11516.687116059446,46.06674846423778,0.0,0.03333333333333333
