treatment_mode,fold_id,rebalance_time,pit_market_cap_universe_count,liquidity_eligible_count,final_rankable_count,selected_count,selected_symbols,daily_market_regime,excluded_symbols_by_reason
PIT_CONTROL,WF01,2022-10-17T00:00:00+00:00,30,52,30,0,,CRISIS,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-10-24T00:00:00+00:00,30,52,30,3,"AAVE,QNT,UNI",DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-10-31T00:00:00+00:00,30,52,30,3,"DOGE,ETH,QNT",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-11-07T00:00:00+00:00,30,52,30,3,"ALGO,DOGE,LTC",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-11-14T00:00:00+00:00,30,52,30,2,"DOGE,LTC",CRISIS,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-11-21T00:00:00+00:00,30,52,30,2,"DOGE,LTC",CRISIS,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-11-28T00:00:00+00:00,30,52,30,1,LTC,CRISIS,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-12-05T00:00:00+00:00,30,52,30,3,"DASH,LTC,PAXG",RECOVERY,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-12-12T00:00:00+00:00,30,52,30,3,"DASH,LTC,QNT",DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-12-19T00:00:00+00:00,30,52,30,2,"DASH,QNT",CRISIS,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""GRAM"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF01,2022-12-26T00:00:00+00:00,30,52,30,1,DASH,CRISIS,"{""INSUFFICIENT_HISTORY"":[""GRAM""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-01-02T00:00:00+00:00,30,52,30,0,,CRISIS,"{""INSUFFICIENT_HISTORY"":[""GRAM""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-01-09T00:00:00+00:00,30,52,30,3,"ETC,LDO,PAXG",RECOVERY,"{""INSUFFICIENT_HISTORY"":[""GRAM""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-01-16T00:00:00+00:00,30,52,30,3,"LDO,MANA,PAXG",UPTREND,"{""INSUFFICIENT_HISTORY"":[""GRAM""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-01-23T00:00:00+00:00,30,53,30,3,"FTT,LDO,PAXG",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-01-30T00:00:00+00:00,30,53,30,3,"FTT,MANA,PAXG",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-02-06T00:00:00+00:00,30,53,30,2,"FTT,MANA",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-02-13T00:00:00+00:00,30,53,30,3,"DASH,LRC,SHIB",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-02-20T00:00:00+00:00,30,53,30,3,"DASH,LDO,LRC",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-02-27T00:00:00+00:00,30,53,30,3,"DASH,LDO,NEO",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-03-06T00:00:00+00:00,30,53,30,3,"LDO,NEO,SNX",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-03-13T00:00:00+00:00,30,53,30,3,"NEO,PAXG,SNX",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-03-20T00:00:00+00:00,30,53,30,3,"BTC,NEO,SNX",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""SYN"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-03-27T00:00:00+00:00,30,53,30,3,"BTC,PAXG,XRP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""SYN""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-04-03T00:00:00+00:00,30,53,30,3,"LRC,XLM,XRP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""SYN""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-04-10T00:00:00+00:00,30,53,30,3,"BTC,NEO,XRP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""SYN""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-04-17T00:00:00+00:00,30,53,30,3,"ADA,FTT,XRP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""SYN""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-04-24T00:00:00+00:00,30,54,30,3,"ADA,FTT,ICP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-05-01T00:00:00+00:00,30,54,30,3,"CRO,FTT,ICP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-05-08T00:00:00+00:00,30,54,30,3,"CRO,FTT,ICP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-05-15T00:00:00+00:00,30,54,30,0,,NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-05-22T00:00:00+00:00,30,54,30,2,"LTC,PAXG",DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-05-29T00:00:00+00:00,30,54,30,3,"LDO,LTC,SNX",RECOVERY,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-06-05T00:00:00+00:00,30,54,30,3,"LDO,LTC,XRP",DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""FTT"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-06-12T00:00:00+00:00,30,54,30,1,XRP,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-06-19T00:00:00+00:00,30,54,30,1,XRP,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""COMP"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""PEPE"",""QTUM"",""SEI"",""SUI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-06-26T00:00:00+00:00,30,54,30,3,"BCH,BTC,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""PEPE"",""SUI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-07-03T00:00:00+00:00,30,54,30,3,"BCH,COMP,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""PEPE"",""SUI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-07-10T00:00:00+00:00,30,54,30,3,"BCH,COMP,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""PEPE"",""SUI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-07-17T00:00:00+00:00,30,54,30,3,"BCH,COMP,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""PEPE"",""SUI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""SOL"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
