signal_id,label_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread
MKT_PIT_EW_RETURN_6BAR,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.025750675312019435,0.02341841157461715,0.5724137931034483,0.012575008928999092,0.005908829871436527,0.0066661790575625645,0.0071277627716190796,0.005447246157380012
MKT_PIT_EW_RETURN_6BAR,PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.028191730415329453,0.04152762139877436,0.5902777777777778,0.028463209308941473,0.014362814927692005,0.014100394381249468,0.019238412574814543,0.00922479673412693
MKT_PIT_EW_RETURN_6BAR,BTC_SPOT_FORWARD_72H_RETURN,726,0.0056217790135250564,0.019665619076237654,0.5241379310344828,0.010577145062104774,0.008095243072685401,0.0024819019894193727,0.005002248276185219,0.005574896785919555
MKT_PIT_EW_RETURN_6BAR,BTC_SPOT_FORWARD_7D_RETURN,722,0.005283868036589437,0.019326258808444043,0.5625,0.024845626343189337,0.019408897566329426,0.0054367287768599115,0.017578451115316147,0.00726717522787319
MKT_PIT_EW_RETURN_6BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.026209468048950958,0.023097192316449418,0.5862068965517241,0.012629395288497733,0.006026051750425865,0.006603343538071868,0.00739889608847437,0.005230499200023363
MKT_PIT_EW_RETURN_6BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.02798968258387707,0.04047952903566712,0.5902777777777778,0.02902399967351498,0.014563873590883729,0.014460126082631253,0.02046162431841337,0.008562375355101612
MKT_PIT_EW_RETURN_18BAR,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.04840603627614274,0.05685177125088971,0.593103448275862,0.015784050722842377,0.005908829871436527,0.009875220851405849,0.003641820179868001,0.012142230542974376
MKT_PIT_EW_RETURN_18BAR,PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.03993875371305136,0.05658264451629098,0.5555555555555556,0.03535268407986844,0.014362814927692005,0.020989869152176436,0.01886390377445962,0.01648878030540882
MKT_PIT_EW_RETURN_18BAR,BTC_SPOT_FORWARD_72H_RETURN,726,0.03295205921656358,0.057256516787168636,0.5517241379310345,0.015359685791028404,0.008095243072685401,0.0072644427183430026,0.006710793161747725,0.008648892629280678
MKT_PIT_EW_RETURN_18BAR,BTC_SPOT_FORWARD_7D_RETURN,722,-0.012417301116359704,0.00787266912149895,0.5833333333333334,0.02766524047572957,0.019408897566329426,0.008256342909400145,0.024328353139209388,0.0033368873365201834
MKT_PIT_EW_RETURN_18BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.04812273254508058,0.05540338565195488,0.5862068965517241,0.015902075482129557,0.006026051750425865,0.009876023731703692,0.0038156930762394763,0.01208638240589008
MKT_PIT_EW_RETURN_18BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.03906162954652856,0.05696644943394064,0.5763888888888888,0.03583253364737699,0.014563873590883729,0.021268660056493263,0.019197949429762915,0.016634584217614077
MKT_PIT_EW_RETURN_42BAR,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.0708058155036979,0.0508440918289725,0.6413793103448275,0.025475848360002325,0.005908829871436527,0.019567018488565797,0.006924879525412742,0.018550968834589582
MKT_PIT_EW_RETURN_42BAR,PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.05151733473626437,0.09561451306304565,0.5972222222222222,0.04668009295055635,0.014362814927692005,0.03231727802286434,0.0125923382106622,0.03408775473989415
MKT_PIT_EW_RETURN_42BAR,BTC_SPOT_FORWARD_72H_RETURN,726,-0.0014545109588509485,0.004632787007748587,0.5724137931034483,0.01312392915504237,0.008095243072685401,0.005028686082356969,0.009138775574521217,0.003985153580521154
MKT_PIT_EW_RETURN_42BAR,BTC_SPOT_FORWARD_7D_RETURN,722,0.010898769939370187,-0.006112720467117542,0.6180555555555556,0.025070918116434363,0.019408897566329426,0.0056620205501049375,0.021752335742864053,0.0033185823735703106
MKT_PIT_EW_RETURN_42BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.06867558092905529,0.05053621640209843,0.6413793103448275,0.02578825469515782,0.006026051750425865,0.019762202944731955,0.007257444392830749,0.01853081030232707
MKT_PIT_EW_RETURN_42BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.04997626169138203,0.09810596102932485,0.625,0.04801008444057244,0.014563873590883729,0.03344621084968871,0.01296477050968591,0.03504531393088653
MKT_BREADTH_POSITIVE_6BAR,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.019294440376096,0.02903660772286353,0.5448275862068965,0.006215828130320604,0.005908829871436527,0.00030699825888407667,0.004437886645036928,0.001777941485283676
MKT_BREADTH_POSITIVE_6BAR,PIT_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.02672273563267068,0.041376445755057854,0.5902777777777778,0.019399736865532216,0.014362814927692005,0.0050369219378402115,0.012911297074013397,0.00648843979151882
MKT_BREADTH_POSITIVE_6BAR,BTC_SPOT_FORWARD_72H_RETURN,726,0.018723851171236507,0.051402769198190285,0.5517241379310345,0.008588332471351646,0.008095243072685401,0.0004930893986662445,0.0044762197971398255,0.00411211267421182
MKT_BREADTH_POSITIVE_6BAR,BTC_SPOT_FORWARD_7D_RETURN,722,0.015268281382607852,0.04639379564786071,0.5763888888888888,0.022503672454283155,0.019408897566329426,0.0030947748879537294,0.017296164522261216,0.005207507932021939
MKT_BREADTH_POSITIVE_6BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,0.020017360388040056,0.027966459550502698,0.5517241379310345,0.006491024480521377,0.006026051750425865,0.00046497273009551195,0.00472278108356644,0.0017682433969549369
MKT_BREADTH_POSITIVE_6BAR,BINANCE_MATCHED_EQUAL_WEIGHT_FORWARD_7D_RETURN,722,0.025936753108643358,0.04028449561320421,0.5833333333333334,0.019604887800594793,0.014563873590883729,0.005041014209711064,0.013534056231757713,0.00607083156883708
MKT_BREADTH_THRUST_6_42,PIT_EQUAL_WEIGHT_FORWARD_72H_RETURN,726,-0.02814469939035689,-0.027454431617936276,0.5448275862068965,0.005493906502801746,0.005908829871436527,-0.0004149233686347809,0.009388106089171165,-0.0038941995863694193
