entity,fold_id,alpha_intercept,beta,downside_beta,upside_beta,correlation,r_squared,residual_return,residual_volatility,volatility_matched_btc_return,maximum_btc_exposure,observations
M02_TSM_84,WF01,-0.00028934268895293756,0.31138137023423385,0.36070391384392864,0.19833831456622703,0.5051579676747266,0.25518457230526037,1.6653345369377348e-16,0.006964230223508264,-0.5799462979056141,1.0,2188
M02_TSM_84,WF02,-0.0001153814282692521,0.7473775167214188,0.8686949118254851,0.5520226531495563,0.6249418750974985,0.3905523472503776,-1.6653345369377348e-16,0.008399341495158374,0.6782064891423454,1.0,2188
M02_TSM_84,WF03,7.279536837100396e-05,1.144705816072792,1.1471485389865033,1.0457745794703652,0.6652957056813548,0.44261837599805154,-1.942890293094024e-16,0.014228272043852188,1.1992713553369514,1.0,2194
M05_DUAL_28,WF01,-0.00017526004839146483,0.1944208548266042,0.185543241203114,0.1554824534281834,0.3921399891644408,0.15377377110188772,-1.3877787807814457e-16,0.0059707422901678405,-0.5083622495649938,1.0,2188
M05_DUAL_28,WF02,5.018548070323753e-05,0.7732223159435048,0.7975543833720472,0.6138289059579435,0.6052987015329864,0.36638651807751954,-1.1102230246251565e-16,0.009147943507339641,0.8171495233746973,1.0,2188
M05_DUAL_28,WF03,0.0003021001050743216,0.9189554699557954,0.8894335438653254,0.8310976061069463,0.5624304288353299,0.31632798727989364,1.942890293094024e-16,0.014963949254867992,1.2759337560528077,1.0,2194
