universe_mode,cost_mode,fold_id,candidate_id,symbol,signal_bar_close,scheduled_entry,accepted,fill_timestamp,fill_price,signal_atr,structural_reference,raw_distance_atr,applied_distance_atr,stop_price,stop_classification,stop_exit_time,stop_exit_price,stop_exit_reason
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-57c4f3427ef83e7e9474,SNX,2022-02-07T04:00:00+00:00,2022-02-07T04:00:00+00:00,True,2022-02-07T04:00:00+00:00,5.841641,0.23631042857142864,5.498433,1.4472573304001448,2.2,5.320552057142857,MINIMUM_ATR_FLOOR,2022-02-10T12:00:00+00:00,5.320552057142857,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-f0525cf311b5e6bbd708,DOGE,2022-02-09T00:00:00+00:00,2022-02-09T00:00:00+00:00,True,2022-02-09T00:00:00+00:00,0.1582,0.00654,0.1489,1.4220183486238536,2.2,0.143812,MINIMUM_ATR_FLOOR,2022-02-11T20:00:00+00:00,0.143812,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-42f0987a435eab09a98f,BTC,2022-02-09T20:00:00+00:00,2022-02-09T20:00:00+00:00,True,2022-02-09T20:00:00+00:00,44457.5,1052.7428571428572,42668.3,1.7032649405634246,2.2,42145.36571428571,MINIMUM_ATR_FLOOR,2022-02-11T16:00:00+00:00,42145.36571428571,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-16a75983b3be06ff9343,XRP,2022-02-15T04:00:00+00:00,2022-02-15T04:00:00+00:00,True,2022-02-15T04:00:00+00:00,0.82368,0.027861428571428568,0.779,1.6079577500897282,2.2,0.7625048571428571,MINIMUM_ATR_FLOOR,2022-02-17T20:00:00+00:00,0.7625048571428571,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-7a91ad6877025aa7b872,ZEC,2022-03-21T20:00:00+00:00,2022-03-21T20:00:00+00:00,True,2022-03-21T20:00:00+00:00,178.519,6.666071428571426,165.545,1.980326814894191,2.2,164.08064285714286,MINIMUM_ATR_FLOOR,2022-04-04T16:00:00+00:00,164.08064285714286,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-6f5824d5923934863997,SNX,2022-03-22T04:00:00+00:00,2022-03-22T04:00:00+00:00,True,2022-03-22T04:00:00+00:00,5.076076,0.28332700000000005,4.894025,0.657985296141913,2.2,4.457130599999999,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-bbd828e6e8257032af5b,XMR,2022-03-22T04:00:00+00:00,2022-03-22T04:00:00+00:00,True,2022-03-22T04:00:00+00:00,194.77,4.815714285714283,188.03,1.3850489469000278,2.2,184.10542857142858,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-f2b0b8cd03abd65f843a,NEAR,2022-03-28T04:00:00+00:00,2022-03-28T04:00:00+00:00,True,2022-03-28T04:00:00+00:00,13.2633,0.4093857142857142,12.1452,2.7375161391632052,2.7375161391632052,12.1452,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-07d12dbb2e1191742df6,AAVE,2022-04-04T20:00:00+00:00,2022-04-04T20:00:00+00:00,True,2022-04-04T20:00:00+00:00,236.467,9.399214285714283,226.835,1.0068926733997523,2.2,215.62072857142857,MINIMUM_ATR_FLOOR,2022-04-06T00:00:00+00:00,215.62072857142857,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-4b197dad97c30812189e,NEAR,2022-04-12T12:00:00+00:00,2022-04-12T12:00:00+00:00,True,2022-04-12T12:00:00+00:00,16.6633,0.8416642857142854,14.9,2.0901445265757457,2.2,14.80753857142857,MINIMUM_ATR_FLOOR,2022-04-18T08:00:00+00:00,14.80753857142857,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-6c0145adfe98e5b1cb2c,AAVE,2022-04-15T20:00:00+00:00,2022-04-15T20:00:00+00:00,True,2022-04-15T20:00:00+00:00,173.487,5.786214285714286,166.463,1.2194501709728809,2.2,160.78932857142857,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-be2f790e9f4554688d2b,SOL,2022-04-17T16:00:00+00:00,2022-04-17T16:00:00+00:00,True,2022-04-17T16:00:00+00:00,105.1,1.7192857142857139,99.84,3.058828417116744,3.058828417116744,99.84,STRUCTURE_WITHIN_BOUNDS,2022-04-17T20:00:00+00:00,99.84,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-84e1a97f068d46ee31bd,XMR,2022-04-18T16:00:00+00:00,2022-04-18T16:00:00+00:00,True,2022-04-18T16:00:00+00:00,252.69,6.597142857142856,228.66,3.637938501515808,3.4,230.2297142857143,MAXIMUM_ATR_CAP,2022-04-26T20:00:00+00:00,230.2297142857143,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-57087f5b9b0fc633ede2,DOGE,2022-04-19T16:00:00+00:00,2022-04-19T16:00:00+00:00,True,2022-04-19T16:00:00+00:00,0.14286,0.0031635714285714284,0.13279,3.186272296229399,3.186272296229399,0.13279,STRUCTURE_WITHIN_BOUNDS,2022-04-24T08:00:00+00:00,0.13279,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-325ca2665ed41bbb401b,SNX,2022-04-26T00:00:00+00:00,2022-04-26T00:00:00+00:00,True,2022-04-26T00:00:00+00:00,6.17196,0.30367085714285713,5.3,2.9088105731017055,2.9088105731017055,5.3,STRUCTURE_WITHIN_BOUNDS,2022-04-29T16:00:00+00:00,5.3,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-496b2e2fc2ce1a81c11d,NEAR,2022-05-02T00:00:00+00:00,2022-05-02T00:00:00+00:00,False,,,0.6209428571428574,10.088,2.8136244420926717,2.8136244420926717,10.088,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-ec75194eeb2e70b58291,AAVE,2022-08-01T16:00:00+00:00,2022-08-01T16:00:00+00:00,True,2022-08-01T16:00:00+00:00,98.134,5.005714285714289,93.701,0.917351598173518,2.2,87.28042857142857,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-dbbbe6a0dee139f98cca,DEXE,2022-08-02T12:00:00+00:00,2022-08-02T12:00:00+00:00,True,2022-08-02T12:00:00+00:00,3.974,0.14464285714285713,3.7436,1.4069135802469137,2.2,3.628885714285714,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-deb021795386f4437cdf,UNI,2022-08-03T08:00:00+00:00,2022-08-03T08:00:00+00:00,True,2022-08-03T08:00:00+00:00,8.4889,0.3445785714285717,7.8133,1.9403412035405543,2.2,7.723827142857142,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-36bba3c0b6299f53dda9,SNX,2022-08-08T12:00:00+00:00,2022-08-08T12:00:00+00:00,True,2022-08-08T12:00:00+00:00,4.238889,0.13923164285714293,4.021241,1.6430101326514963,2.2,3.9436903857142855,MINIMUM_ATR_FLOOR,2022-08-09T08:00:00+00:00,3.9436903857142855,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-1be0e750462af95608e1,AVAX,2022-08-09T20:00:00+00:00,2022-08-09T20:00:00+00:00,True,2022-08-09T20:00:00+00:00,27.348,1.0837142857142854,26.951,0.3654099657263388,2.2,24.962828571428574,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-5504511b25fdf8314c08,SHIB,2022-09-06T00:00:00+00:00,2022-09-06T00:00:00+00:00,True,2022-09-06T00:00:00+00:00,1.263e-05,3.057142857142857e-07,1.221e-05,1.406542056074764,2.2,1.196742857142857e-05,MINIMUM_ATR_FLOOR,2022-09-06T16:00:00+00:00,1.196742857142857e-05,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-bc2633918e9afae53cda,UNI,2022-10-24T12:00:00+00:00,2022-10-24T12:00:00+00:00,True,2022-10-24T12:00:00+00:00,6.2041,0.10618571428571418,5.9701,2.2225211892909997,2.2225211892909997,5.9701,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-a8a9fd53337d9db2fe32,TRX,2022-10-26T12:00:00+00:00,2022-10-26T12:00:00+00:00,True,2022-10-26T12:00:00+00:00,0.062935,0.0005057142857142839,0.06115,3.5276836158192233,3.4,0.06121457142857144,MAXIMUM_ATR_CAP,,,
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-a4bc759b3863aa2b0e72,AAVE,2022-10-27T04:00:00+00:00,2022-10-27T04:00:00+00:00,True,2022-10-27T04:00:00+00:00,85.013,2.4141428571428563,80.847,1.7277353689567463,2.2,79.70688571428572,MINIMUM_ATR_FLOOR,2022-11-02T20:00:00+00:00,79.70688571428572,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-77cfceb5421b427c22dd,ETH,2022-10-31T12:00:00+00:00,2022-10-31T12:00:00+00:00,True,2022-10-31T12:00:00+00:00,1621.43,33.33357142857145,1561.83,1.788287226519813,2.2,1548.106142857143,MINIMUM_ATR_FLOOR,2022-10-31T12:00:00+00:00,1548.106142857143,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-1075b00a97b1c5032d7b,DOGE,2022-10-31T16:00:00+00:00,2022-10-31T16:00:00+00:00,True,2022-10-31T16:00:00+00:00,0.12687,0.016561428571428567,0.10148,1.534287932372984,2.2,0.09045485714285714,MINIMUM_ATR_FLOOR,2022-11-08T16:00:00+00:00,0.09045485714285714,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-9baf80fa41c6e43ec544,LTC,2022-11-07T04:00:00+00:00,2022-11-07T04:00:00+00:00,True,2022-11-07T04:00:00+00:00,71.52,2.269214285714285,67.112,1.9746923101136373,2.2,66.60072857142858,MINIMUM_ATR_FLOOR,2022-11-07T20:00:00+00:00,66.60072857142858,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-8de8a268b9feaaff3594,BNB,2022-11-07T20:00:00+00:00,2022-11-07T20:00:00+00:00,True,2022-11-07T20:00:00+00:00,342.364,7.774999999999993,326.479,2.0270096463022513,2.2,325.134,MINIMUM_ATR_FLOOR,2022-11-08T04:00:00+00:00,325.134,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-052935f6ec24882d1d04,LTC,2022-12-05T04:00:00+00:00,2022-12-05T04:00:00+00:00,True,2022-12-05T04:00:00+00:00,77.841,1.0530000000000004,75.472,2.250712250712254,2.250712250712254,75.472,STRUCTURE_WITHIN_BOUNDS,2022-12-08T04:00:00+00:00,75.472,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-c9ed355a0524eaa966d4,LTC,2022-12-13T12:00:00+00:00,2022-12-13T12:00:00+00:00,True,2022-12-13T12:00:00+00:00,76.912,1.4303571428571453,73.54,2.3497627965043586,2.3497627965043586,73.54,STRUCTURE_WITHIN_BOUNDS,2022-12-15T00:00:00+00:00,73.54,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-bf296e8f5cc40b0e3d26,SNX,2022-12-14T08:00:00+00:00,2022-12-14T08:00:00+00:00,True,2022-12-14T08:00:00+00:00,1.923054,0.049564285714285714,1.77816,2.888127972330308,2.888127972330308,1.77816,STRUCTURE_WITHIN_BOUNDS,2022-12-16T08:00:00+00:00,1.77816,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF01,CAND-37d7d87bc937ef9d298e,DEXE,2022-12-15T00:00:00+00:00,2022-12-15T00:00:00+00:00,True,2022-12-15T00:00:00+00:00,2.4189,0.07557857142857143,2.3455,0.9645591153955227,2.2,2.2521271428571428,MINIMUM_ATR_FLOOR,2022-12-16T20:00:00+00:00,2.2521271428571428,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-a2ee4842f29b4a8cec0d,XMR,2023-01-09T04:00:00+00:00,2023-01-09T04:00:00+00:00,True,2023-01-09T04:00:00+00:00,160.09,2.0528571428571456,153.68,3.098121085594978,3.098121085594978,153.68,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-38921539b7f81ce91c02,DEXE,2023-01-09T16:00:00+00:00,2023-01-09T16:00:00+00:00,True,2023-01-09T16:00:00+00:00,2.4705,0.03175714285714288,2.3574,3.838506522717036,3.4,2.3713257142857143,MAXIMUM_ATR_CAP,2023-01-25T04:00:00+00:00,2.3713257142857143,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-4233467697ad539728d8,SOL,2023-01-11T20:00:00+00:00,2023-01-11T20:00:00+00:00,True,2023-01-11T20:00:00+00:00,16.013,0.6930714285714286,15.304,1.0114397608986894,2.2,14.480242857142857,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-d1bb81d9370ff2e31d7f,NEAR,2023-01-16T04:00:00+00:00,2023-01-16T04:00:00+00:00,True,2023-01-16T04:00:00+00:00,2.3356,0.15655000000000005,1.9472,2.4765250718620253,2.4765250718620253,1.9472,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-48842217dda2ee0a3ca6,DEXE,2023-02-01T20:00:00+00:00,2023-02-01T20:00:00+00:00,True,2023-02-01T20:00:00+00:00,2.774,0.09543571428571426,2.645,1.3454082778235172,2.2,2.5634414285714286,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-eb4011ce3bea2bfbbe3d,SHIB,2023-02-07T04:00:00+00:00,2023-02-07T04:00:00+00:00,True,2023-02-07T04:00:00+00:00,1.4118e-05,5.72214285714286e-07,1.3927e-05,0.3302958432155773,2.2,1.2857128571428571e-05,MINIMUM_ATR_FLOOR,2023-02-09T16:00:00+00:00,1.2857128571428571e-05,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-8d4c52b08c62eae6380e,AVAX,2023-02-08T00:00:00+00:00,2023-02-08T00:00:00+00:00,True,2023-02-08T00:00:00+00:00,20.848,0.49349999999999994,19.436,2.8530901722391113,2.8530901722391113,19.436,STRUCTURE_WITHIN_BOUNDS,2023-02-09T00:00:00+00:00,19.436,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-87f5c5241c4733f71e7c,SHIB,2023-02-15T08:00:00+00:00,2023-02-15T08:00:00+00:00,True,2023-02-15T08:00:00+00:00,1.288e-05,3.762142857142859e-07,1.1962e-05,2.4321245490791727,2.4321245490791727,1.1962e-05,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-10c2c5cb9a3d0fd2b3e6,SNX,2023-02-15T16:00:00+00:00,2023-02-15T16:00:00+00:00,True,2023-02-15T16:00:00+00:00,2.539864,0.08064750000000001,2.292649,3.1053783440280216,3.1053783440280216,2.292649,STRUCTURE_WITHIN_BOUNDS,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-c47f32334278446eeea0,TRX,2023-02-20T04:00:00+00:00,2023-02-20T04:00:00+00:00,True,2023-02-20T04:00:00+00:00,0.072113,0.0010806428571428553,0.069666,2.258840637186862,2.258840637186862,0.069666,STRUCTURE_WITHIN_BOUNDS,2023-02-21T20:00:00+00:00,0.069666,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-39b4ecac810420a6ac70,LINK,2023-02-20T08:00:00+00:00,2023-02-20T08:00:00+00:00,True,2023-02-20T08:00:00+00:00,8.3683,0.26550714285714305,7.4906,3.3057491054854564,3.3057491054854564,7.4906,STRUCTURE_WITHIN_BOUNDS,2023-02-22T00:00:00+00:00,7.4906,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-276bc46cacb9c5fe2de6,DOT,2023-02-23T00:00:00+00:00,2023-02-23T00:00:00+00:00,True,2023-02-23T00:00:00+00:00,7.1878,0.17513571428571423,6.8811,1.7546392593498907,2.2,6.803101428571428,MINIMUM_ATR_FLOOR,2023-02-24T12:00:00+00:00,6.803101428571428,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-cbb1bec1d483ac801ed8,SNX,2023-02-27T16:00:00+00:00,2023-02-27T16:00:00+00:00,True,2023-02-27T16:00:00+00:00,2.763725,0.0824,2.3976,4.4223786407766985,3.4,2.481844,MAXIMUM_ATR_CAP,2023-03-09T12:00:00+00:00,2.481844,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-10f593243fc6ba800bd3,TRX,2023-02-28T00:00:00+00:00,2023-02-28T00:00:00+00:00,True,2023-02-28T00:00:00+00:00,0.069417,0.0007404285714285715,0.06676,3.577657727185026,3.4,0.06689154285714285,MAXIMUM_ATR_CAP,2023-03-03T00:00:00+00:00,0.06689154285714285,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-7b7b65867da803f8223b,DEXE,2023-03-02T00:00:00+00:00,2023-03-02T00:00:00+00:00,True,2023-03-02T00:00:00+00:00,3.03,0.06243571428571434,2.917,1.8098615719025266,2.2,2.8926414285714284,MINIMUM_ATR_FLOOR,2023-03-03T00:00:00+00:00,2.8926414285714284,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-620b46c8d33fd3e60271,GRAM,2023-03-06T08:00:00+00:00,2023-03-06T08:00:00+00:00,True,2023-03-06T08:00:00+00:00,2.4156,0.041307142857142924,2.3133,2.5153034757046444,2.5153034757046444,2.3133,STRUCTURE_WITHIN_BOUNDS,2023-03-07T08:00:00+00:00,2.3133,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-75325a512b05fed4d279,DEXE,2023-03-13T16:00:00+00:00,2023-03-13T16:00:00+00:00,True,2023-03-13T16:00:00+00:00,2.9229,0.06422857142857152,2.608,4.670818505338069,3.4,2.6896228571428566,MAXIMUM_ATR_CAP,2023-03-15T12:00:00+00:00,2.6896228571428566,STRUCTURAL_ATR_STOP
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-7d177f6749013df85b5e,ETH,2023-03-15T20:00:00+00:00,2023-03-15T20:00:00+00:00,True,2023-03-15T20:00:00+00:00,1647.7,53.507857142857105,1626.1,0.40237081336519737,2.2,1529.9127142857144,MINIMUM_ATR_FLOOR,,,
FIXED_SURVIVOR_30,ZERO_COST,WF02,CAND-b31ed2ea8cf754cc4029,SNX,2023-03-17T12:00:00+00:00,2023-03-17T12:00:00+00:00,True,2023-03-17T12:00:00+00:00,3.120888,0.24146300000000012,2.518237,2.4958316595089083,2.4958316595089083,2.518237,STRUCTURE_WITHIN_BOUNDS,2023-03-24T16:00:00+00:00,2.518237,STRUCTURAL_ATR_STOP
