signal_id,grid_id,quintile,decision_count,mean_return,median_return,positive_return_share
MKT_CROSS_SECTIONAL_DISPERSION_42,REPLICATION_B,4,145,0.0021865052561992056,0.00019921215872907108,0.5103448275862069
MKT_CROSS_SECTIONAL_DISPERSION_42,REPLICATION_B,5,145,0.00467972143045011,0.0034096604537081038,0.5310344827586206
MKT_DISPERSION_ACCEL_18_42,PRIMARY_GRID,1,146,-0.0009523589375573987,-0.0023803041290312446,0.4794520547945205
MKT_DISPERSION_ACCEL_18_42,PRIMARY_GRID,2,146,0.001601611252188228,0.0013298757080820196,0.5342465753424658
MKT_DISPERSION_ACCEL_18_42,PRIMARY_GRID,3,145,0.00169976645324613,0.00048191738970789025,0.5103448275862069
MKT_DISPERSION_ACCEL_18_42,PRIMARY_GRID,4,146,0.005695980891028048,0.004222161427860218,0.541095890410959
MKT_DISPERSION_ACCEL_18_42,PRIMARY_GRID,5,145,0.0016663842106572192,0.00631519149189295,0.6206896551724138
MKT_DISPERSION_ACCEL_18_42,REPLICATION_A,1,146,0.0001782612266277614,-0.0029813784036736178,0.4794520547945205
MKT_DISPERSION_ACCEL_18_42,REPLICATION_A,2,145,0.0003761027855349284,4.096827398795873e-05,0.503448275862069
MKT_DISPERSION_ACCEL_18_42,REPLICATION_A,3,146,0.0028313154746023657,0.003351435286259228,0.5205479452054794
MKT_DISPERSION_ACCEL_18_42,REPLICATION_A,4,145,0.0031553529242352987,0.002739257821904669,0.5724137931034483
MKT_DISPERSION_ACCEL_18_42,REPLICATION_A,5,145,0.003112261353511575,0.00519937162735867,0.5655172413793104
MKT_DISPERSION_ACCEL_18_42,REPLICATION_B,1,146,0.0026461468265844565,-0.0007739439486786385,0.4931506849315068
MKT_DISPERSION_ACCEL_18_42,REPLICATION_B,2,145,0.00379866693999459,0.004141862420452476,0.5448275862068965
MKT_DISPERSION_ACCEL_18_42,REPLICATION_B,3,146,0.0030130943862624435,0.0034742378965566664,0.5821917808219178
MKT_DISPERSION_ACCEL_18_42,REPLICATION_B,4,145,-0.0015977889273350607,-8.637593132672464e-05,0.496551724137931
MKT_DISPERSION_ACCEL_18_42,REPLICATION_B,5,145,0.0017002327598512716,0.0032400720079868457,0.5724137931034483
MKT_AVG_PAIRWISE_CORRELATION_42,PRIMARY_GRID,1,146,0.002358605024022744,0.0023780995006864223,0.5342465753424658
MKT_AVG_PAIRWISE_CORRELATION_42,PRIMARY_GRID,2,146,0.001676571511018608,0.002212856097449404,0.547945205479452
MKT_AVG_PAIRWISE_CORRELATION_42,PRIMARY_GRID,3,145,0.0008241262945057405,0.00048019872519485066,0.503448275862069
MKT_AVG_PAIRWISE_CORRELATION_42,PRIMARY_GRID,4,146,0.0034238150280219933,0.0020633121710540215,0.5684931506849316
MKT_AVG_PAIRWISE_CORRELATION_42,PRIMARY_GRID,5,145,0.0014205849198731105,0.0026184126045878018,0.5310344827586206
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_A,1,146,0.0027079256534286167,-0.0009723077331054597,0.4726027397260274
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_A,2,145,-0.00017378106480000298,0.002614941572813249,0.5310344827586206
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_A,3,146,0.003871865384017159,0.0038626604148796284,0.5547945205479452
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_A,4,145,0.0014624695012404603,0.004580776472370199,0.5724137931034483
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_A,5,145,0.001760192122789724,0.001441611702582272,0.5103448275862069
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_B,1,146,-0.0004552667039452499,-0.0005922304907877448,0.4863013698630137
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_B,2,145,0.004190025720348175,0.003921489166050688,0.5379310344827586
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_B,3,146,0.005529701827007054,0.004291180491990039,0.5821917808219178
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_B,4,145,-0.0026890012269245086,0.0008758566872694236,0.5172413793103449
MKT_AVG_PAIRWISE_CORRELATION_42,REPLICATION_B,5,145,0.0029889255143190257,0.0027022899282362605,0.5655172413793104
MKT_CORRELATION_CHANGE_18_42,PRIMARY_GRID,1,146,0.0005152933322035541,0.003170142796442105,0.541095890410959
MKT_CORRELATION_CHANGE_18_42,PRIMARY_GRID,2,146,0.0003618758445926159,-1.7438401385170643e-05,0.5
MKT_CORRELATION_CHANGE_18_42,PRIMARY_GRID,3,145,0.0021669957422354204,0.002197528572207926,0.5241379310344828
MKT_CORRELATION_CHANGE_18_42,PRIMARY_GRID,4,146,0.0006089993775194547,0.002128147470725609,0.5547945205479452
MKT_CORRELATION_CHANGE_18_42,PRIMARY_GRID,5,145,0.006091730363710102,0.0031841875323907662,0.5655172413793104
MKT_CORRELATION_CHANGE_18_42,REPLICATION_A,1,146,0.0015035767957959007,0.0019354226251312205,0.5273972602739726
MKT_CORRELATION_CHANGE_18_42,REPLICATION_A,2,145,0.0017375144671942454,0.0032415059055763734,0.5517241379310345
MKT_CORRELATION_CHANGE_18_42,REPLICATION_A,3,146,0.0028967517756632484,0.0028491459184712465,0.5273972602739726
MKT_CORRELATION_CHANGE_18_42,REPLICATION_A,4,145,0.004667046596101225,0.002175075098419295,0.5379310344827586
MKT_CORRELATION_CHANGE_18_42,REPLICATION_A,5,145,-0.0011611872624511664,-0.00024694471228617896,0.496551724137931
MKT_CORRELATION_CHANGE_18_42,REPLICATION_B,1,146,0.0028970188734338447,0.0023602837839179994,0.5205479452054794
MKT_CORRELATION_CHANGE_18_42,REPLICATION_B,2,145,0.0006076428266962118,0.002064791115898712,0.5586206896551724
MKT_CORRELATION_CHANGE_18_42,REPLICATION_B,3,146,0.002124064424235244,0.004865231562718517,0.5753424657534246
MKT_CORRELATION_CHANGE_18_42,REPLICATION_B,4,145,0.0035116723259186067,0.0012265301543459247,0.5103448275862069
MKT_CORRELATION_CHANGE_18_42,REPLICATION_B,5,145,0.00042435462414398877,0.0009972081139677143,0.5241379310344828
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,PRIMARY_GRID,1,146,-0.0008943308102490949,0.0012308624497351132,0.5205479452054794
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,PRIMARY_GRID,2,146,0.0015727657943390206,-0.0005006975927455545,0.4931506849315068
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,PRIMARY_GRID,3,145,0.0012065664267542615,0.0018329329196247524,0.5172413793103449
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,PRIMARY_GRID,4,146,0.0054972456436060595,0.0031473516347323947,0.5958904109589042
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,PRIMARY_GRID,5,145,0.0023303061432358627,0.004450482800162651,0.5586206896551724
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_A,1,146,-0.003869609505699886,-0.0036518293154754263,0.4246575342465753
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_A,2,145,0.004478896933297406,0.0032697921599818213,0.5862068965517241
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_A,3,146,0.0010120087545568701,0.0035262182864634816,0.547945205479452
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_A,4,145,0.002831984087733175,0.0020631782119535018,0.5241379310344828
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_A,5,145,0.005240476787399349,0.003407571950449184,0.5586206896551724
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_B,1,146,-0.003816655944129836,-0.0009868237373652482,0.4863013698630137
MKT_AGG_QUOTE_TURNOVER_ACCEL_6_42,REPLICATION_B,2,145,0.0023481766222806758,0.002347764937568179,0.5448275862068965
