rebalance_time,panel_asset_count,top_candidate_count,registered_overlap_count,top_candidate_market_cap_usd,registered_overlap_market_cap_usd,registered_overlap_rate,registered_cap_overlap_rate,missing_local_candidate_count,snapshot_complete
2022-09-19T00:00:00+00:00,114,30,10,950283793093.9573,622794214611.2909,0.3333333333333333,0.6553770769714826,20,True
2022-09-26T00:00:00+00:00,114,30,10,950508302137.6732,620863546177.6957,0.3333333333333333,0.6531910818468251,20,True
2022-10-03T00:00:00+00:00,114,30,10,941772411672.3545,617359951491.6877,0.3333333333333333,0.655529875201387,20,True
2022-10-10T00:00:00+00:00,114,30,10,968142466618.5522,642033000541.6014,0.3333333333333333,0.6631596306110206,20,True
2022-10-17T00:00:00+00:00,114,30,10,949954647425.071,626466139830.7125,0.3333333333333333,0.6594695247071002,20,True
2022-10-24T00:00:00+00:00,114,30,10,962109595076.93,638665928591.7279,0.3333333333333333,0.6638182717018432,20,True
2022-10-31T00:00:00+00:00,114,30,10,1026347624414.517,695684623186.1951,0.3333333333333333,0.6778255306851325,20,True
2022-11-07T00:00:00+00:00,114,30,10,1035065280883.3774,702776535048.0065,0.3333333333333333,0.6789683201896417,20,True
2022-11-14T00:00:00+00:00,114,30,10,856906767154.3428,544282314726.2918,0.3333333333333333,0.63517098427612,20,True
2022-11-21T00:00:00+00:00,113,30,10,844508362396.4857,533665499833.4804,0.3333333333333333,0.63192447061043,20,True
2022-11-28T00:00:00+00:00,113,30,10,867312603148.3209,553615638539.1414,0.3333333333333333,0.6383115344219971,20,True
2022-12-05T00:00:00+00:00,113,30,10,892101228414.995,578672986743.7925,0.3333333333333333,0.6486629188617153,20,True
2022-12-12T00:00:00+00:00,113,30,10,881832251012.9393,571851737139.7141,0.3333333333333333,0.6484813143121516,20,True
2022-12-19T00:00:00+00:00,113,30,10,854051556010.7186,547447194178.36676,0.3333333333333333,0.6410001718578874,20,True
2022-12-26T00:00:00+00:00,113,30,10,854364182600.1511,550783528703.4474,0.3333333333333333,0.6446706684580412,20,True
2023-01-02T00:00:00+00:00,113,30,10,844302399754.094,542464142541.6895,0.3333333333333333,0.6424998231672492,20,True
2023-01-09T00:00:00+00:00,113,30,10,869882705876.3092,565766016660.2009,0.3333333333333333,0.6503934528624238,20,True
2023-01-16T00:00:00+00:00,113,30,10,998003767280.9526,683409261794.6143,0.3333333333333333,0.6847762345191876,20,True
2023-01-23T00:00:00+00:00,113,30,10,1048070666694.7052,731897562496.9199,0.3333333333333333,0.6983284484099734,20,True
2023-01-30T00:00:00+00:00,113,30,10,1078590927907.783,758357980984.8807,0.3333333333333333,0.7031006485989271,20,True
2023-02-06T00:00:00+00:00,113,30,10,1058756958817.0989,738582638736.9932,0.3333333333333333,0.6975941292156209,20,True
2023-02-13T00:00:00+00:00,113,30,10,1005551419097.4264,695136821415.9772,0.3333333333333333,0.6912991302224262,20,True
2023-02-20T00:00:00+00:00,113,30,10,1092659313731.6747,771975193527.242,0.3333333333333333,0.7065104226227431,20,True
2023-02-27T00:00:00+00:00,113,30,10,1064228913931.1862,746744869972.5095,0.3333333333333333,0.7016769232608865,20,True
2023-03-06T00:00:00+00:00,112,30,10,1025527373687.6459,710889625312.8671,0.3333333333333333,0.6931941979828509,20,True
2023-03-13T00:00:00+00:00,112,30,10,1013445038847.7104,705056908048.0382,0.3333333333333333,0.6957031521410275,20,True
2023-03-20T00:00:00+00:00,112,30,10,1163631440700.3835,854835849244.511,0.3333333333333333,0.7346276658956463,20,True
2023-03-27T00:00:00+00:00,112,30,10,1164830997122.412,856273706307.7167,0.3333333333333333,0.7351055289763472,20,True
2023-04-03T00:00:00+00:00,112,30,10,1176145781575.09,870548263682.2339,0.3333333333333333,0.7401703745571394,20,True
2023-04-10T00:00:00+00:00,112,30,10,1187504146951.6055,881678249994.366,0.3333333333333333,0.7424633019241971,20,True
2023-04-17T00:00:00+00:00,112,30,10,1269124457618.168,957789026436.6082,0.3333333333333333,0.7546848700986669,20,True
2023-04-24T00:00:00+00:00,111,30,10,1163727625062.8176,860799308712.1915,0.3333333333333333,0.7396913935644742,20,True
2023-05-01T00:00:00+00:00,112,30,10,1202310298754.7087,899245908395.4655,0.3333333333333333,0.7479316357240374,20,True
2023-05-08T00:00:00+00:00,112,30,10,1187565030176.3374,885516248921.9401,0.3333333333333333,0.7456570599678679,20,True
2023-05-15T00:00:00+00:00,112,30,10,1131227687816.5005,833091652300.2146,0.3333333333333333,0.7364491351058167,20,True
2023-05-22T00:00:00+00:00,112,30,10,1131299509489.5151,834634665881.2168,0.3333333333333333,0.7377663111140527,20,True
2023-05-29T00:00:00+00:00,112,30,10,1173873713811.1267,876769120640.0555,0.3333333333333333,0.7469024225727959,20,True
2023-06-05T00:00:00+00:00,112,30,10,1157329998860.9224,861663192866.9438,0.3333333333333333,0.7445267933217127,20,True
2023-06-12T00:00:00+00:00,112,30,10,1094204678910.8271,809305694413.0948,0.3333333333333333,0.7396291662896917,20,True
2023-06-19T00:00:00+00:00,112,30,10,1101346147212.4968,810689376138.5515,0.3333333333333333,0.7360895375086238,20,True
2023-06-26T00:00:00+00:00,112,30,10,1210459094855.5562,918790496108.8606,0.3333333333333333,0.7590429945247342,20,True
2023-07-03T00:00:00+00:00,112,30,10,1224282253613.7446,929459936349.3137,0.3333333333333333,0.7591876249172146,20,True
2023-07-10T00:00:00+00:00,112,30,10,1208162359245.3965,907323457815.3412,0.3333333333333333,0.7509946414669336,20,True
2023-07-17T00:00:00+00:00,112,30,10,1250752648002.9873,950547505359.9341,0.3333333333333333,0.7599804060999787,20,True
2023-07-24T00:00:00+00:00,112,30,10,1244003923996.0684,946381610110.042,0.3333333333333333,0.7607545216336737,20,True
2023-07-31T00:00:00+00:00,113,30,10,1220621749858.6282,925175849783.4371,0.3333333333333333,0.7579545833019857,20,True
2023-08-07T00:00:00+00:00,113,30,10,1196144822859.8237,903877817767.0388,0.3333333333333333,0.7556591814743525,20,True
2023-08-14T00:00:00+00:00,112,30,10,1204193879184.1394,910732624387.0181,0.3333333333333333,0.7563006589969167,20,True
2023-08-21T00:00:00+00:00,112,30,10,1101790296791.8645,816348975174.6912,0.3333333333333333,0.7409295376367839,20,True
2023-08-28T00:00:00+00:00,113,30,10,1090345177426.1664,808148387963.2424,0.3333333333333333,0.741185823255468,20,True
2023-09-04T00:00:00+00:00,113,30,10,1082716733817.3354,800635426842.2405,0.3333333333333333,0.7394689689697871,20,True
2023-09-11T00:00:00+00:00,113,30,10,1076806527864.3094,796045998408.7266,0.3333333333333333,0.7392655763218385,20,True
2023-09-18T00:00:00+00:00,113,30,10,1087617663090.5941,807637479063.1346,0.3333333333333333,0.74257480957797,20,True
2023-09-25T00:00:00+00:00,113,30,10,1081435052578.3185,800061942119.8317,0.3333333333333333,0.7398150635235586,20,True
2023-10-02T00:00:00+00:00,113,30,10,1140095680833.7122,856219115216.6735,0.3333333333333333,0.7510063669310196,20,True
2023-10-09T00:00:00+00:00,113,30,10,1124726986852.3389,841879470647.4246,0.3333333333333333,0.7485189565900865,20,True
2023-10-16T00:00:00+00:00,113,30,10,1092976943088.394,812257837127.7858,0.3333333333333333,0.7431609991996828,20,True
2023-10-23T00:00:00+00:00,113,30,10,1175629705123.9497,889062221751.7435,0.3333333333333333,0.7562434139566143,20,True
2023-10-30T00:00:00+00:00,114,30,10,1297504369775.4937,1002770400550.0814,0.3333333333333333,0.772845490087706,20,True
2023-11-06T00:00:00+00:00,114,30,10,1338786858355.1504,1040202457010.9038,0.3333333333333333,0.7769739077726749,20,True
2023-11-13T00:00:00+00:00,114,30,10,1416695870818.6099,1103435700460.4478,0.3333333333333333,0.7788797321918142,20,True
2023-11-20T00:00:00+00:00,114,30,10,1414508230355.9556,1102129614549.8594,0.3333333333333333,0.7791609768665062,20,True
2023-11-27T00:00:00+00:00,114,30,10,1420622273784.4583,1109353307501.3872,0.3333333333333333,0.780892520111016,20,True
2023-12-04T00:00:00+00:00,114,30,10,1492240389132.2253,1177070664795.7039,0.3333333333333333,0.7887942675778931,20,True
2023-12-11T00:00:00+00:00,114,30,10,1613324483132.7925,1285261777285.8184,0.3333333333333333,0.7966542321294635,20,True
2023-12-18T00:00:00+00:00,113,30,10,1539590240178.401,1210835991810.3032,0.3333333333333333,0.786466398793225,20,True
2023-12-25T00:00:00+00:00,113,30,10,1590520542905.184,1255340392933.2825,0.3333333333333333,0.7892638661807697,20,True
2024-01-01T00:00:00+00:00,113,30,10,1576622186463.946,1239422276340.6416,0.3333333333333333,0.7861251014870103,20,True
2024-01-08T00:00:00+00:00,113,30,9,1579066243556.1729,1244837321511.1687,0.3,0.7883376182545097,21,True
2024-01-15T00:00:00+00:00,113,30,10,1588672208485.2427,1247925589804.0718,0.3333333333333333,0.7855148363134873,20,True
2024-01-22T00:00:00+00:00,113,30,10,1571770816987.5898,1235738223594.7737,0.3333333333333333,0.7862076393320202,20,True
2024-01-29T00:00:00+00:00,113,30,10,1552065616370.6584,1215262461591.7324,0.3333333333333333,0.7829968325910701,20,True
2024-02-05T00:00:00+00:00,113,30,10,1572163035536.7263,1232475253690.3425,0.3333333333333333,0.7839360332432593,20,True
2024-02-12T00:00:00+00:00,113,30,9,1725493434400.8906,1373725420179.9448,0.3,0.7961348289087617,21,True
2024-02-19T00:00:00+00:00,113,30,9,1860599432590.2043,1504250821942.1848,0.3,0.8084764488227676,21,True
2024-02-26T00:00:00+00:00,113,30,9,1888365359246.4988,1524457706527.6675,0.3,0.8072895952380535,21,True
2024-03-04T00:00:00+00:00,113,30,9,2217741194326.829,1820034987101.579,0.3,0.8206705957202687,21,True
2024-03-11T00:00:00+00:00,113,30,9,2410553189234.6567,1985410804460.5566,0.3,0.823632854619117,21,True
2024-03-18T00:00:00+00:00,113,30,9,2359542471936.1714,1938076855424.9966,0.3,0.8213782453488399,21,True
2024-03-25T00:00:00+00:00,113,30,9,2324595689689.549,1900838795928.4612,0.3,0.8177072702833409,21,True
2024-04-01T00:00:00+00:00,112,30,9,2446471911714.0757,2010620330224.378,0.3,0.8218448454679677,21,True
2024-04-08T00:00:00+00:00,112,30,9,2374856804497.4263,1938382442946.5532,0.3,0.8162102402450994,21,True
2024-04-15T00:00:00+00:00,112,30,9,2209165593294.835,1801119864873.381,0.3,0.8152941863389794,21,True
2024-04-22T00:00:00+00:00,112,30,9,2207748967094.6167,1790821189999.435,0.3,0.8111525434688094,21,True
2024-04-29T00:00:00+00:00,112,30,9,2170710051304.949,1759875804905.1863,0.3,0.8107373915955359,21,True
2024-05-06T00:00:00+00:00,112,30,9,2182831397382.4182,1770652363158.1758,0.3,0.8111722990980823,21,True
2024-05-13T00:00:00+00:00,112,30,9,2088514283000.786,1685323984725.5242,0.3,0.8069487474627388,21,True
2024-05-20T00:00:00+00:00,112,30,9,2214264951997.088,1804407127863.3523,0.3,0.814901182550861,21,True
2024-05-27T00:00:00+00:00,112,30,9,2361133778647.4785,1946906495294.1108,0.3,0.8245642465923094,21,True
2024-06-03T00:00:00+00:00,112,30,9,2335874507372.9966,1925088286206.1428,0.3,0.8241402867019436,21,True
2024-06-10T00:00:00+00:00,112,30,10,2354064646977.1216,1950363337002.1858,0.3333333333333333,0.8285088260030018,20,True
2024-06-17T00:00:00+00:00,114,30,10,2274623640203.7896,1877934705805.0925,0.3333333333333333,0.8256023865279284,20,True
2024-06-24T00:00:00+00:00,117,30,10,2165352613899.0398,1779764514760.596,0.3333333333333333,0.821928263940285,20,True
2024-07-01T00:00:00+00:00,117,30,10,2158312833746.9094,1771974005629.8757,0.3333333333333333,0.8209996150343343,20,True
2024-07-08T00:00:00+00:00,117,30,10,1941719190752.306,1564858424017.7505,0.3333333333333333,0.805913868220799,20,True
2024-07-15T00:00:00+00:00,117,30,10,2107257977745.26,1720529888528.2056,0.3333333333333333,0.8164780519038068,20,True
2024-07-22T00:00:00+00:00,117,30,10,2302249016825.5654,1905423247289.117,0.3333333333333333,0.8276356003906093,20,True
2024-07-29T00:00:00+00:00,117,30,10,2261096523897.1855,1871341596352.734,0.3333333333333333,0.827625701324472,20,True
2024-08-05T00:00:00+00:00,117,30,10,1959752714273.4155,1588702764786.8975,0.3333333333333333,0.8106649135964656,20,True
2024-08-12T00:00:00+00:00,118,30,10,1957203746788.999,1583888118494.429,0.3333333333333333,0.8092607226472798,20,True
2024-08-19T00:00:00+00:00,118,30,10,1970768973947.6257,1593382299418.3984,0.3333333333333333,0.8085079075639758,20,True
2024-08-26T00:00:00+00:00,118,30,10,2124869827127.747,1732493330860.7864,0.3333333333333333,0.8153409252380659,20,True
2024-09-02T00:00:00+00:00,118,30,10,1916542847899.2424,1538008823843.0413,0.3333333333333333,0.8024912281657991,20,True
2024-09-09T00:00:00+00:00,118,30,10,1850405369610.1992,1473043709933.7627,0.3333333333333333,0.7960654103830609,20,True
2024-09-16T00:00:00+00:00,118,30,10,1948877979073.8838,1566484137125.237,0.3333333333333333,0.8037876942247754,20,True
2024-09-23T00:00:00+00:00,118,30,10,2080256582432.463,1689547093304.795,0.3333333333333333,0.8121820681029608,20,True
2024-09-30T00:00:00+00:00,118,30,10,2150661074787.6096,1751354557095.7808,0.3333333333333333,0.8143331265102928,20,True
2024-10-07T00:00:00+00:00,118,30,10,2043860082555.3384,1652558859336.5059,0.3333333333333333,0.8085479399697421,20,True
2024-10-14T00:00:00+00:00,118,30,10,2044087535817.6143,1654427646580.1716,0.3333333333333333,0.8093722101379662,20,True
2024-10-21T00:00:00+00:00,118,30,10,2217267351489.4434,1821926222318.7285,0.3333333333333333,0.8216989354463071,20,True
2024-10-28T00:00:00+00:00,118,30,10,2155189033443.2996,1768227100886.1406,0.3333333333333333,0.8204510478883988,20,True
2024-11-04T00:00:00+00:00,118,30,10,2161031461774.073,1774575374932.741,0.3333333333333333,0.821170541161823,20,True
2024-11-11T00:00:00+00:00,117,30,11,2563974407371.0327,2141185907878.4475,0.36666666666666664,0.8351042435224263,19,True
2024-11-18T00:00:00+00:00,117,30,10,2825987884912.0186,2381931357103.7163,0.3333333333333333,0.8428667970662135,20,True
2024-11-25T00:00:00+00:00,117,30,10,3162524560251.4062,2683470489574.304,0.3333333333333333,0.8485216283540832,20,True
2024-12-02T00:00:00+00:00,117,30,9,3304659470294.4287,2806860264261.0596,0.3,0.849364447227291,21,True
2024-12-09T00:00:00+00:00,117,30,10,3490024056333.509,2960009092023.126,0.3333333333333333,0.8481342948486157,20,True
2024-12-16T00:00:00+00:00,115,30,10,3518851726466.934,2995369464149.239,0.3333333333333333,0.8512349189423528,20,True
2024-12-23T00:00:00+00:00,115,30,10,3157839051379.296,2662400432701.8374,0.3333333333333333,0.843108337500273,20,True
2024-12-30T00:00:00+00:00,115,30,10,3117154106917.065,2621580847854.991,0.3333333333333333,0.8410174017504041,20,True
