universe_mode,fold_id,symbol,candidate_id,entry_time,stop_exit_time,stop_exit_price,stop_exit_reason,matched_control_trade,control_exit_time,control_exit_price,stopped_trade_recovery_mfe
FIXED_SURVIVOR_30,WF01,ETH,CAND-77cfceb5421b427c22dd,2022-10-31T12:00:00+00:00,2022-10-31T12:00:00+00:00,1548.106142857143,STRUCTURAL_ATR_STOP,True,2022-11-07T04:00:00+00:00,1587.45,0.08409879241391982
FIXED_SURVIVOR_30,WF01,AAVE,CAND-a4bc759b3863aa2b0e72,2022-10-27T04:00:00+00:00,2022-11-02T20:00:00+00:00,79.70688571428572,STRUCTURAL_ATR_STOP,True,2022-11-07T04:00:00+00:00,87.238,0.23290477503108709
FIXED_SURVIVOR_30,WF01,LTC,CAND-9baf80fa41c6e43ec544,2022-11-07T04:00:00+00:00,2022-11-07T20:00:00+00:00,66.60072857142858,STRUCTURAL_ATR_STOP,True,2022-12-19T04:00:00+00:00,62.587,0.27609715123236533
FIXED_SURVIVOR_30,WF01,BNB,CAND-8de8a268b9feaaff3594,2022-11-07T20:00:00+00:00,2022-11-08T04:00:00+00:00,325.134,STRUCTURAL_ATR_STOP,True,2022-11-14T04:00:00+00:00,271.038,0.22826895987500517
FIXED_SURVIVOR_30,WF01,DOGE,CAND-1075b00a97b1c5032d7b,2022-10-31T16:00:00+00:00,2022-11-08T16:00:00+00:00,0.09045485714285714,STRUCTURAL_ATR_STOP,True,2022-11-28T04:00:00+00:00,0.09516,0.19263910648405513
FIXED_SURVIVOR_30,WF01,LTC,CAND-052935f6ec24882d1d04,2022-12-05T04:00:00+00:00,2022-12-08T04:00:00+00:00,75.472,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF01,LTC,CAND-c9ed355a0524eaa966d4,2022-12-13T12:00:00+00:00,2022-12-15T00:00:00+00:00,73.54,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF01,SNX,CAND-bf296e8f5cc40b0e3d26,2022-12-14T08:00:00+00:00,2022-12-16T08:00:00+00:00,1.77816,STRUCTURAL_ATR_STOP,True,2022-12-19T04:00:00+00:00,1.594023,-0.04193773338732165
FIXED_SURVIVOR_30,WF01,DEXE,CAND-37d7d87bc937ef9d298e,2022-12-15T00:00:00+00:00,2022-12-16T20:00:00+00:00,2.2521271428571428,STRUCTURAL_ATR_STOP,True,2022-12-19T04:00:00+00:00,2.2329,0.06787931917063794
FIXED_SURVIVOR_30,WF02,DEXE,CAND-38921539b7f81ce91c02,2023-01-09T16:00:00+00:00,2023-01-25T04:00:00+00:00,2.3713257142857143,STRUCTURAL_ATR_STOP,True,2023-02-20T04:00:00+00:00,2.994,0.6024791436737014
FIXED_SURVIVOR_30,WF02,AVAX,CAND-8d4c52b08c62eae6380e,2023-02-08T00:00:00+00:00,2023-02-09T00:00:00+00:00,19.436,STRUCTURAL_ATR_STOP,True,2023-02-13T04:00:00+00:00,17.516,0.027732043630376735
FIXED_SURVIVOR_30,WF02,SHIB,CAND-eb4011ce3bea2bfbbe3d,2023-02-07T04:00:00+00:00,2023-02-09T16:00:00+00:00,1.2857128571428571e-05,STRUCTURAL_ATR_STOP,True,2023-02-20T04:00:00+00:00,1.3428e-05,0.08889009876677645
FIXED_SURVIVOR_30,WF02,TRX,CAND-c47f32334278446eeea0,2023-02-20T04:00:00+00:00,2023-02-21T20:00:00+00:00,0.069666,STRUCTURAL_ATR_STOP,True,2023-03-13T04:00:00+00:00,0.065647,0.011540780294548192
FIXED_SURVIVOR_30,WF02,LINK,CAND-39b4ecac810420a6ac70,2023-02-20T08:00:00+00:00,2023-02-22T00:00:00+00:00,7.4906,STRUCTURAL_ATR_STOP,True,2023-02-27T04:00:00+00:00,7.4329,0.09522601660748164
FIXED_SURVIVOR_30,WF02,DOT,CAND-276bc46cacb9c5fe2de6,2023-02-23T00:00:00+00:00,2023-02-24T12:00:00+00:00,6.803101428571428,STRUCTURAL_ATR_STOP,True,2023-02-27T04:00:00+00:00,6.669,-0.010583618269902506
FIXED_SURVIVOR_30,WF02,DEXE,CAND-7b7b65867da803f8223b,2023-03-02T00:00:00+00:00,2023-03-03T00:00:00+00:00,2.8926414285714284,STRUCTURAL_ATR_STOP,True,2023-03-06T04:00:00+00:00,2.8249,0.047934932431998645
FIXED_SURVIVOR_30,WF02,TRX,CAND-10f593243fc6ba800bd3,2023-02-28T00:00:00+00:00,2023-03-03T00:00:00+00:00,0.06689154285714285,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,GRAM,CAND-620b46c8d33fd3e60271,2023-03-06T08:00:00+00:00,2023-03-07T08:00:00+00:00,2.3133,STRUCTURAL_ATR_STOP,True,2023-03-13T04:00:00+00:00,2.3934,0.053559849565555595
FIXED_SURVIVOR_30,WF02,SNX,CAND-cbb1bec1d483ac801ed8,2023-02-27T16:00:00+00:00,2023-03-09T12:00:00+00:00,2.481844,STRUCTURAL_ATR_STOP,True,2023-03-27T04:00:00+00:00,2.43207,0.36450921169904316
FIXED_SURVIVOR_30,WF02,DEXE,CAND-75325a512b05fed4d279,2023-03-13T16:00:00+00:00,2023-03-15T12:00:00+00:00,2.6896228571428566,STRUCTURAL_ATR_STOP,True,2023-03-20T04:00:00+00:00,2.861,0.13361618410653442
FIXED_SURVIVOR_30,WF02,BTC,CAND-0a7fcde443d510ed5421,2023-03-22T16:00:00+00:00,2023-03-22T16:00:00+00:00,27300.1,STRUCTURAL_ATR_STOP,True,2023-04-03T04:00:00+00:00,27754.0,0.06904736612686402
FIXED_SURVIVOR_30,WF02,GRAM,CAND-c62d42d6b49b8bc6e3c0,2023-03-22T08:00:00+00:00,2023-03-23T00:00:00+00:00,2.3481,STRUCTURAL_ATR_STOP,True,2023-03-27T04:00:00+00:00,2.0981,-0.005578978748775665
FIXED_SURVIVOR_30,WF02,SNX,CAND-b31ed2ea8cf754cc4029,2023-03-17T12:00:00+00:00,2023-03-24T16:00:00+00:00,2.518237,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,XMR,CAND-bfac0787147e178721b5,2023-03-27T08:00:00+00:00,2023-03-27T12:00:00+00:00,155.50542857142858,STRUCTURAL_ATR_STOP,True,2023-04-10T04:00:00+00:00,159.82,0.0805410559851838
FIXED_SURVIVOR_30,WF02,DOGE,CAND-0e2178f8c10b564e5df6,2023-04-11T00:00:00+00:00,2023-04-12T00:00:00+00:00,0.08058,STRUCTURAL_ATR_STOP,True,2023-04-24T04:00:00+00:00,0.07944,0.17895259369570615
FIXED_SURVIVOR_30,WF02,ADA,CAND-26530a757e7e8f1cb732,2023-04-17T12:00:00+00:00,2023-04-19T08:00:00+00:00,0.42248594285714286,STRUCTURAL_ATR_STOP,True,2023-05-01T04:00:00+00:00,0.390587,0.007304520292408023
FIXED_SURVIVOR_30,WF02,DOGE,CAND-919e2e63676fca0a136f,2023-04-17T08:00:00+00:00,2023-04-19T08:00:00+00:00,0.08763,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,GRAM,CAND-8c96aea4bb749e93e2b5,2023-04-24T12:00:00+00:00,2023-04-26T16:00:00+00:00,2.2446800000000002,STRUCTURAL_ATR_STOP,True,2023-05-01T04:00:00+00:00,2.1163,0.005221234207102965
FIXED_SURVIVOR_30,WF02,ADA,CAND-564abdaf2f4efa4e1f2d,2023-04-26T12:00:00+00:00,2023-04-26T20:00:00+00:00,0.3814328,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,DEXE,CAND-1a4a5638e4215a9d0ae0,2023-04-24T12:00:00+00:00,2023-05-01T16:00:00+00:00,2.9706142857142854,STRUCTURAL_ATR_STOP,True,2023-05-08T04:00:00+00:00,2.717,0.03985226720784074
FIXED_SURVIVOR_30,WF02,BNB,CAND-cdf03c72fdf74299dd15,2023-05-05T16:00:00+00:00,2023-05-06T12:00:00+00:00,320.401,STRUCTURAL_ATR_STOP,True,2023-05-15T04:00:00+00:00,313.944,0.01572716689398601
FIXED_SURVIVOR_30,WF02,SOL,CAND-c521adb9a25aabd2b864,2023-05-05T16:00:00+00:00,2023-05-08T00:00:00+00:00,21.15,STRUCTURAL_ATR_STOP,True,2023-05-15T04:00:00+00:00,21.231,0.013522458628841605
FIXED_SURVIVOR_30,WF02,TRX,CAND-7533aad590eb48277711,2023-05-10T00:00:00+00:00,2023-05-11T16:00:00+00:00,0.067065,STRUCTURAL_ATR_STOP,True,2023-06-19T04:00:00+00:00,0.069994,0.2788786997688808
FIXED_SURVIVOR_30,WF02,LTC,CAND-78cc8579ef9bc8f1e5c8,2023-05-23T04:00:00+00:00,2023-05-24T00:00:00+00:00,89.809,STRUCTURAL_ATR_STOP,True,2023-06-12T04:00:00+00:00,76.153,0.08631651616207736
FIXED_SURVIVOR_30,WF02,LTC,CAND-8d3ad62030e2cc00e513,2023-05-30T12:00:00+00:00,2023-05-31T04:00:00+00:00,88.7355857142857,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,SNX,CAND-4f2a6a8b55b7bdc310f6,2023-05-30T04:00:00+00:00,2023-05-31T04:00:00+00:00,2.3542840000000003,STRUCTURAL_ATR_STOP,True,2023-06-05T04:00:00+00:00,2.322597,0.020804202041894593
FIXED_SURVIVOR_30,WF02,LTC,CAND-9b74bf3390a2c6cefd29,2023-06-10T00:00:00+00:00,2023-06-10T00:00:00+00:00,86.47342857142857,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,TRX,CAND-2b07eb9ec32d12fe0eff,2023-05-15T04:00:00+00:00,2023-06-10T04:00:00+00:00,0.068455,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,XRP,CAND-777c5ce5991ab34fe9b6,2023-06-06T20:00:00+00:00,2023-06-10T04:00:00+00:00,0.48548,STRUCTURAL_ATR_STOP,True,2023-06-26T04:00:00+00:00,0.48437,0.16536211584411298
FIXED_SURVIVOR_30,WF02,XRP,CAND-f2c16fefbadaaf36d421,2023-06-12T12:00:00+00:00,2023-06-14T20:00:00+00:00,0.48321,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,TRX,CAND-d9e5148b88793fb37704,2023-06-13T04:00:00+00:00,2023-06-16T12:00:00+00:00,0.0689195,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,XRP,CAND-b538de73b062b157a34e,2023-06-19T20:00:00+00:00,2023-06-20T12:00:00+00:00,0.47411,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,SYN,CAND-6f599ea49640a1020579,2023-06-26T08:00:00+00:00,2023-06-26T20:00:00+00:00,0.648,STRUCTURAL_ATR_STOP,True,2023-07-03T04:00:00+00:00,0.733,0.2006172839506173
FIXED_SURVIVOR_30,WF02,BTC,CAND-20f71a712400a28819f3,2023-06-26T08:00:00+00:00,2023-06-30T12:00:00+00:00,29670.968571428573,STRUCTURAL_ATR_STOP,True,2023-07-03T04:00:00+00:00,30759.5,0.03786635498152635
FIXED_SURVIVOR_30,WF02,XLM,CAND-ed331a7d8863fc7221f0,2023-07-03T04:00:00+00:00,2023-07-04T12:00:00+00:00,0.104473,STRUCTURAL_ATR_STOP,True,2023-07-10T04:00:00+00:00,0.098146,0.009543135546983494
FIXED_SURVIVOR_30,WF02,XMR,CAND-f81671750825e5cc2e63,2023-07-03T12:00:00+00:00,2023-07-05T08:00:00+00:00,162.7,STRUCTURAL_ATR_STOP,True,2023-07-10T04:00:00+00:00,165.12,0.04486785494775658
FIXED_SURVIVOR_30,WF02,LTC,CAND-7a8f8cba9961a8988a4d,2023-07-06T04:00:00+00:00,2023-07-06T12:00:00+00:00,97.41275714285715,STRUCTURAL_ATR_STOP,True,2023-07-10T04:00:00+00:00,93.875,0.017597724440022722
FIXED_SURVIVOR_30,WF02,XRP,CAND-b06f9071e6990b157b71,2023-07-27T12:00:00+00:00,2023-08-01T00:00:00+00:00,0.67793,STRUCTURAL_ATR_STOP,True,2023-08-14T04:00:00+00:00,0.63004,0.044340861150856226
FIXED_SURVIVOR_30,WF02,SNX,CAND-41f42be96d8b73e67f12,2023-07-18T00:00:00+00:00,2023-08-01T12:00:00+00:00,2.4428159857142857,STRUCTURAL_ATR_STOP,True,2023-08-14T04:00:00+00:00,2.512799,0.08773522669700662
FIXED_SURVIVOR_30,WF02,SNX,CAND-3f31da067d5df8ea2615,2023-08-07T04:00:00+00:00,2023-08-08T08:00:00+00:00,2.461254,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,LINK,CAND-46e8f502fccabad4af0c,2023-08-14T12:00:00+00:00,2023-08-15T08:00:00+00:00,7.3071,STRUCTURAL_ATR_STOP,True,2023-08-21T04:00:00+00:00,6.208,0.003544497817191461
FIXED_SURVIVOR_30,WF02,SHIB,CAND-55f7908387506bbb12c4,2023-08-14T08:00:00+00:00,2023-08-15T16:00:00+00:00,9.662514285714285e-06,STRUCTURAL_ATR_STOP,True,2023-08-28T04:00:00+00:00,7.967e-06,0.052107112020532975
FIXED_SURVIVOR_30,WF02,AAVE,CAND-9a6bfcf98e2f250cca2d,2023-10-05T08:00:00+00:00,2023-10-09T08:00:00+00:00,64.13821428571428,STRUCTURAL_ATR_STOP,True,2023-10-30T04:00:00+00:00,84.103,0.4167217003457935
FIXED_SURVIVOR_30,WF02,SOL,CAND-00c6f75e417179a6dcf2,2023-10-05T00:00:00+00:00,2023-10-12T08:00:00+00:00,21.455357142857142,STRUCTURAL_ATR_STOP,True,2023-12-04T04:00:00+00:00,64.231,2.179159384103204
FIXED_SURVIVOR_30,WF02,AAVE,CAND-cab5bc2b153c767d6c04,2023-10-16T04:00:00+00:00,2023-10-17T08:00:00+00:00,63.02668571428571,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,AAVE,CAND-39025e738de99140849f,2023-10-26T00:00:00+00:00,2023-10-26T12:00:00+00:00,78.39377142857143,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF02,PEPE,CAND-45bb7ada7cafdaeecfa5,2023-10-30T04:00:00+00:00,2023-11-02T16:00:00+00:00,1.0775857142857143e-06,STRUCTURAL_ATR_STOP,True,2023-11-13T04:00:00+00:00,1.1871e-06,0.3558086197982262
FIXED_SURVIVOR_30,WF02,NEAR,CAND-2b55102618e605d57113,2023-11-20T08:00:00+00:00,2023-11-21T16:00:00+00:00,1.760975714285714,STRUCTURAL_ATR_STOP,True,2023-11-27T04:00:00+00:00,1.7883,0.0876924562113699
FIXED_SURVIVOR_30,WF02,SOL,CAND-4d11c68722aad2262eec,2023-12-27T00:00:00+00:00,2023-12-28T12:00:00+00:00,98.22098571428572,STRUCTURAL_ATR_STOP,True,2024-01-01T00:00:00+00:00,101.706,0.1193127334295303
FIXED_SURVIVOR_30,WF03,AVAX,CAND-d1cb128b4c7ebfbcf05e,2024-01-01T20:00:00+00:00,2024-01-03T12:00:00+00:00,37.51,STRUCTURAL_ATR_STOP,True,2024-01-08T04:00:00+00:00,31.906,0.05174620101306315
FIXED_SURVIVOR_30,WF03,NEAR,CAND-2805e663267b37ecb3a8,2024-01-02T04:00:00+00:00,2024-01-03T12:00:00+00:00,3.523,STRUCTURAL_ATR_STOP,True,2024-01-15T04:00:00+00:00,3.3729,0.14998580755038327
FIXED_SURVIVOR_30,WF03,BNB,CAND-f47d6e3403098dc7cc90,2024-01-11T12:00:00+00:00,2024-01-12T20:00:00+00:00,291.6674428571429,STRUCTURAL_ATR_STOP,True,2024-01-15T04:00:00+00:00,309.63,0.06285088580090803
FIXED_SURVIVOR_30,WF03,SUI,CAND-ef694f26be1afe603ce4,2024-01-15T08:00:00+00:00,2024-01-18T16:00:00+00:00,1.16892,STRUCTURAL_ATR_STOP,True,2024-02-26T04:00:00+00:00,1.64686,0.6885586695411148
FIXED_SURVIVOR_30,WF03,SEI,CAND-3caf6a6455deee5d19d0,2024-02-20T12:00:00+00:00,2024-02-21T12:00:00+00:00,0.8407571428571428,STRUCTURAL_ATR_STOP,True,2024-02-26T04:00:00+00:00,0.8182,0.05642872920666764
FIXED_SURVIVOR_30,WF03,UNI,CAND-aa4ab14ca16f0cd92a26,2024-02-27T12:00:00+00:00,2024-02-28T16:00:00+00:00,9.885857142857143,STRUCTURAL_ATR_STOP,True,2024-03-04T04:00:00+00:00,12.3387,0.36422161529457675
FIXED_SURVIVOR_30,WF03,SOL,CAND-09d6506cf02a78882f3d,2024-04-08T12:00:00+00:00,2024-04-09T08:00:00+00:00,173.818,STRUCTURAL_ATR_STOP,True,2024-04-15T04:00:00+00:00,148.093,0.02170661266382079
FIXED_SURVIVOR_30,WF03,NEAR,CAND-6775fbcfed7bb2e6755a,2024-05-08T04:00:00+00:00,2024-05-13T00:00:00+00:00,6.679345714285715,STRUCTURAL_ATR_STOP,True,2024-05-27T04:00:00+00:00,7.8906,0.2760082146625995
FIXED_SURVIVOR_30,WF03,TRX,CAND-cd227e5963427a342e61,2024-05-15T16:00:00+00:00,2024-05-16T04:00:00+00:00,0.12441285714285713,STRUCTURAL_ATR_STOP,True,2024-05-20T04:00:00+00:00,0.1216,0.011149513715853931
FIXED_SURVIVOR_30,WF03,NEAR,CAND-03fb667223a5ae87364c,2024-05-20T04:00:00+00:00,2024-05-23T12:00:00+00:00,7.565844285714286,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,SOL,CAND-42d7c11a1c2a356eee0f,2024-05-20T04:00:00+00:00,2024-05-24T08:00:00+00:00,164.16197142857143,STRUCTURAL_ATR_STOP,True,2024-05-27T04:00:00+00:00,165.371,0.03855356095173601
FIXED_SURVIVOR_30,WF03,ONDO,CAND-b0c287fdf1be7f0d2fe8,2024-05-27T16:00:00+00:00,2024-05-30T04:00:00+00:00,1.1515332857142857,STRUCTURAL_ATR_STOP,True,2024-06-17T04:00:00+00:00,1.11751,0.28776129912751114
FIXED_SURVIVOR_30,WF03,UNI,CAND-88e13e316a472d414422,2024-05-28T08:00:00+00:00,2024-05-31T16:00:00+00:00,10.16629,STRUCTURAL_ATR_STOP,True,2024-06-03T04:00:00+00:00,9.5761,0.017027843982416302
FIXED_SURVIVOR_30,WF03,ONDO,CAND-2b82bea6082f0bcd66f6,2024-06-03T04:00:00+00:00,2024-06-07T16:00:00+00:00,1.2522027142857146,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,UNI,CAND-91c3cbafc2d2cccc9f5c,2024-06-10T16:00:00+00:00,2024-06-11T00:00:00+00:00,9.796178571428571,STRUCTURAL_ATR_STOP,True,2024-06-24T04:00:00+00:00,9.5423,0.23233768269697008
FIXED_SURVIVOR_30,WF03,ONDO,CAND-b5573b677b9787a2ebfa,2024-06-12T12:00:00+00:00,2024-06-14T16:00:00+00:00,1.1568595714285714,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,XMR,CAND-21ce221de9cde9176859,2024-06-17T12:00:00+00:00,2024-06-18T12:00:00+00:00,167.60757142857142,STRUCTURAL_ATR_STOP,True,2024-07-08T04:00:00+00:00,149.16,0.0359317214616115
FIXED_SURVIVOR_30,WF03,GRAM,CAND-386d5defc5521f193fc6,2024-06-25T00:00:00+00:00,2024-07-04T12:00:00+00:00,7.0335,STRUCTURAL_ATR_STOP,True,2024-07-08T04:00:00+00:00,7.0876,0.09766119286272823
FIXED_SURVIVOR_30,WF03,XMR,CAND-3b7230fae545b45b3b8d,2024-06-26T04:00:00+00:00,2024-07-04T12:00:00+00:00,155.75,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,AAVE,CAND-5cd1a3419e6c278aecf5,2024-07-17T04:00:00+00:00,2024-07-21T16:00:00+00:00,95.36898571428571,STRUCTURAL_ATR_STOP,True,2024-07-22T04:00:00+00:00,96.96,0.0507399155969992
FIXED_SURVIVOR_30,WF03,SOL,CAND-7476520c0a8ae8d755d9,2024-07-22T20:00:00+00:00,2024-07-25T00:00:00+00:00,168.874,STRUCTURAL_ATR_STOP,True,2024-08-05T04:00:00+00:00,126.114,0.1481933275696674
FIXED_SURVIVOR_30,WF03,SOL,CAND-9317cc1a437eba7f510a,2024-07-29T04:00:00+00:00,2024-07-30T16:00:00+00:00,178.059,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,XRP,CAND-740b777f02ce4d2d6119,2024-07-29T04:00:00+00:00,2024-08-01T12:00:00+00:00,0.58315,STRUCTURAL_ATR_STOP,True,2024-08-19T04:00:00+00:00,0.56647,0.10434708051101782
FIXED_SURVIVOR_30,WF03,ZEC,CAND-61f084039de6fbbf52cd,2024-07-16T08:00:00+00:00,2024-08-05T04:00:00+00:00,26.595,STRUCTURAL_ATR_STOP,True,2024-08-26T04:00:00+00:00,40.0,0.7049821394999061
FIXED_SURVIVOR_30,WF03,SUI,CAND-0364f2b6f08fdc2930e0,2024-08-12T12:00:00+00:00,2024-08-16T12:00:00+00:00,0.818,STRUCTURAL_ATR_STOP,True,2024-08-19T04:00:00+00:00,0.848,0.04767726161369201
FIXED_SURVIVOR_30,WF03,SUI,CAND-c255674246c53260c1b6,2024-08-27T04:00:00+00:00,2024-08-27T08:00:00+00:00,0.8956,STRUCTURAL_ATR_STOP,True,2024-09-09T04:00:00+00:00,0.919,0.1009379187137116
FIXED_SURVIVOR_30,WF03,SYN,CAND-42d21552cf2732fe7008,2024-08-22T04:00:00+00:00,2024-08-27T20:00:00+00:00,0.5171871428571428,STRUCTURAL_ATR_STOP,True,2024-09-16T04:00:00+00:00,0.4531,0.032894973082415735
FIXED_SURVIVOR_30,WF03,TRX,CAND-702a3e8ea4145a7af77a,2024-09-09T08:00:00+00:00,2024-09-13T16:00:00+00:00,0.15024142857142855,STRUCTURAL_ATR_STOP,True,2024-09-16T04:00:00+00:00,0.1485,-0.004269318905760988
FIXED_SURVIVOR_30,WF03,SEI,CAND-7e5ae01288d1fe1c3cbc,2024-10-01T04:00:00+00:00,2024-10-01T16:00:00+00:00,0.4361,STRUCTURAL_ATR_STOP,True,2024-10-14T04:00:00+00:00,0.5084,0.17152029351066278
FIXED_SURVIVOR_30,WF03,TAO,CAND-a5ccadad71e26ff04e13,2024-09-25T12:00:00+00:00,2024-10-02T16:00:00+00:00,496.5368571428572,STRUCTURAL_ATR_STOP,True,2024-10-21T04:00:00+00:00,590.97,0.3728890216177305
FIXED_SURVIVOR_30,WF03,SEI,CAND-03c7d1949095c48ad79d,2024-10-08T04:00:00+00:00,2024-10-09T20:00:00+00:00,0.4009,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,TAO,CAND-6352588184fa9b0b74e7,2024-10-08T12:00:00+00:00,2024-10-10T12:00:00+00:00,550.46,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,TAO,CAND-94cd216dcbb77a032530,2024-10-14T04:00:00+00:00,2024-10-15T08:00:00+00:00,616.87,STRUCTURAL_ATR_STOP,False,NaT,,
FIXED_SURVIVOR_30,WF03,ENA,CAND-1e4b8976059739cff916,2024-10-17T00:00:00+00:00,2024-10-25T20:00:00+00:00,0.33391714285714286,STRUCTURAL_ATR_STOP,True,2024-10-28T04:00:00+00:00,0.3361,0.118840430902448
FIXED_SURVIVOR_30,WF03,SYN,CAND-005925b9a61430251066,2024-10-24T16:00:00+00:00,2024-10-25T20:00:00+00:00,0.5654985714285714,STRUCTURAL_ATR_STOP,True,2024-11-04T04:00:00+00:00,0.4673,0.11406116978949044
FIXED_SURVIVOR_30,WF03,PEPE,CAND-f4665cbfe4953fef95b8,2024-11-19T20:00:00+00:00,2024-11-21T00:00:00+00:00,1.8220714285714284e-05,STRUCTURAL_ATR_STOP,True,2024-11-25T04:00:00+00:00,2.003e-05,0.22662589674232647
