signal_id,family,fold_id,grid_id,decision_time,matched_symbol_count,evaluable,exclusion_reason,rank_ic,top_count,top_excess,top_hit_rate
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-12 00:00:00+00:00,30,True,,-0.03670745272525028,6,0.008060315427111737,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-13 00:00:00+00:00,30,True,,0.12569521690767518,6,-0.021503362150696,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-14 00:00:00+00:00,30,True,,-0.10122358175750834,6,-0.01649047523329878,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-15 00:00:00+00:00,30,True,,-0.11279199110122358,6,0.01748263743610317,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-16 00:00:00+00:00,30,True,,0.04160177975528365,6,0.01985666954511562,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-17 00:00:00+00:00,30,True,,0.14304783092324805,6,-0.023964451343459765,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-18 00:00:00+00:00,30,True,,0.09010011123470522,6,0.007199158166657914,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-19 00:00:00+00:00,30,True,,0.021579532814238044,6,-0.003740055848989926,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-20 00:00:00+00:00,30,True,,0.24315906562847608,6,-0.011562732894403668,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-21 00:00:00+00:00,30,True,,-0.3263626251390434,6,-0.015406541863045173,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-22 00:00:00+00:00,30,True,,0.11368186874304784,6,-0.00257116133332432,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-23 00:00:00+00:00,30,True,,0.3268075639599555,6,0.0020032620897335214,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-24 00:00:00+00:00,30,True,,-0.34505005561735264,6,-0.017088765662024545,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-25 00:00:00+00:00,30,True,,0.10611790878754171,6,-0.0029491352024924034,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-26 00:00:00+00:00,30,True,,-0.30945494994438266,6,-0.019874842460136773,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-27 00:00:00+00:00,30,True,,-0.16529477196885428,6,0.00020888750142935772,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-28 00:00:00+00:00,30,True,,0.18843159065628476,6,0.0038054783460103464,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-29 00:00:00+00:00,30,True,,0.2164627363737486,6,0.019980373727484964,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-30 00:00:00+00:00,30,True,,0.24582869855394884,6,0.026020308580691362,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-01-31 00:00:00+00:00,30,True,,-0.12836484983314794,6,-0.005987273151596391,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-01 00:00:00+00:00,30,True,,-0.004226918798665183,6,0.014676064475195996,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-02 00:00:00+00:00,30,True,,-0.07007786429365963,6,-0.007805326394206214,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-03 00:00:00+00:00,30,True,,0.1835372636262514,6,0.00612771148430236,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-04 00:00:00+00:00,30,True,,-0.08209121245828699,6,-0.0079156660369468,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-05 00:00:00+00:00,30,True,,0.4100111234705228,6,0.004584786899187534,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-06 00:00:00+00:00,30,True,,-0.1728587319243604,6,-0.012586607211460809,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-07 00:00:00+00:00,30,True,,-0.23826473859844272,6,-0.01733945781704789,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-08 00:00:00+00:00,30,True,,-0.21913236929922136,6,-0.004246496932785795,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-09 00:00:00+00:00,30,True,,-0.09276974416017797,6,2.9903086685087454e-05,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-10 00:00:00+00:00,30,True,,-0.026473859844271412,6,-0.0009039891864849512,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-11 00:00:00+00:00,30,True,,0.18264738598442715,6,-0.0002513178761607629,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-12 00:00:00+00:00,30,True,,-0.03581757508342603,6,0.006068968490709928,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-13 00:00:00+00:00,30,True,,0.4767519466073415,6,0.027708033363896746,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-14 00:00:00+00:00,30,True,,-0.29699666295884314,6,4.6796868921838986e-05,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-15 00:00:00+00:00,30,True,,0.34505005561735264,6,0.001276474192193372,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-16 00:00:00+00:00,30,True,,0.13904338153503892,6,0.006219834643343275,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-17 00:00:00+00:00,30,True,,0.06295884315906562,6,-0.005245276553012532,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-18 00:00:00+00:00,30,True,,-0.24315906562847608,6,-0.0011260315486184298,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-19 00:00:00+00:00,30,True,,0.13370411568409343,6,-0.0012902641475228387,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-20 00:00:00+00:00,30,True,,-0.29833147942157956,6,-0.02698235692324985,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-21 00:00:00+00:00,30,True,,0.09721913236929922,6,-0.0054244668944331345,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-22 00:00:00+00:00,30,True,,0.22046718576195773,6,0.0026644492587013582,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-23 00:00:00+00:00,30,True,,-0.20044493882091213,6,0.002175754695541013,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-24 00:00:00+00:00,30,True,,0.2307007786429366,6,0.006194550830207472,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-25 00:00:00+00:00,30,True,,-0.09232480533926585,6,-0.005290191332198428,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-26 00:00:00+00:00,30,True,,0.011790878754171301,6,0.004442034326740969,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-27 00:00:00+00:00,30,True,,-0.14838709677419354,6,0.015751038610825704,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-02-28 00:00:00+00:00,30,True,,-0.15061179087875418,6,-0.0034628957249292075,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-01 00:00:00+00:00,30,True,,0.05139043381535039,6,-0.007637466001198825,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-02 00:00:00+00:00,30,True,,0.19021134593993325,6,-0.004374821546817915,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-03 00:00:00+00:00,30,True,,0.4353726362625139,6,0.005711113873365918,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-04 00:00:00+00:00,30,True,,0.0985539488320356,6,0.0025522591112619557,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-05 00:00:00+00:00,30,True,,0.4189098998887653,6,0.017194297582285398,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-06 00:00:00+00:00,30,True,,0.1804226918798665,6,-0.00677813964754969,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-07 00:00:00+00:00,30,True,,0.3232480533926585,6,0.018025451044290187,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-08 00:00:00+00:00,30,True,,0.05494994438264739,6,0.01439955457299677,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-09 00:00:00+00:00,30,True,,0.11590656284760846,6,0.006518723687472708,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-10 00:00:00+00:00,30,True,,-0.207119021134594,6,-0.022478223333231774,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-11 00:00:00+00:00,30,True,,-0.17419354838709677,6,-0.006929109405638749,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-12 00:00:00+00:00,30,True,,-0.2796440489432703,6,-0.03478055936863591,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-13 00:00:00+00:00,30,True,,-0.3913236929922136,6,-0.013897846924134642,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-14 00:00:00+00:00,30,True,,-0.3299221357063404,6,-0.0008486417708894918,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-15 00:00:00+00:00,30,True,,0.41490545050055616,6,0.018166386678324757,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-16 00:00:00+00:00,30,True,,-0.3370411568409344,6,-0.01135150225763515,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-17 00:00:00+00:00,30,True,,-0.0028921023359288096,6,0.004772943121584217,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-18 00:00:00+00:00,30,True,,-0.033592880978865404,6,-0.0015534676295267079,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-19 00:00:00+00:00,30,True,,0.04382647385984427,6,-0.004189342106326141,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-20 00:00:00+00:00,30,True,,-0.18843159065628476,6,-0.010723703328431693,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-21 00:00:00+00:00,30,True,,0.1746384872080089,6,-0.002245055166972834,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-22 00:00:00+00:00,30,True,,-0.19199110122358176,6,-0.0021352474510573163,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-23 00:00:00+00:00,30,True,,0.0896551724137931,6,-0.005386476110293706,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-24 00:00:00+00:00,30,True,,0.23692992213570635,6,0.00974517731478107,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-25 00:00:00+00:00,30,True,,0.01935483870967742,6,-0.0010025469483275467,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-26 00:00:00+00:00,30,True,,-0.006896551724137931,6,0.0030790000798225185,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-27 00:00:00+00:00,30,True,,0.15595105672969967,6,-0.003098498975575348,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-28 00:00:00+00:00,30,True,,-0.17686318131256953,6,-0.008739133222900571,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-29 00:00:00+00:00,30,True,,-0.010456062291434927,6,-0.011021954363905611,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-30 00:00:00+00:00,30,True,,0.21379310344827587,6,-0.004415571495639377,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-03-31 00:00:00+00:00,30,True,,-0.2943270300333704,6,-0.0024256319738899315,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-01 00:00:00+00:00,30,True,,-0.09410456062291435,6,-0.005298745081309856,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-02 00:00:00+00:00,30,True,,0.15550611790878754,6,-0.0020410962510167587,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-03 00:00:00+00:00,30,True,,0.05539488320355951,6,0.02559937395631018,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-04 00:00:00+00:00,30,True,,0.1492769744160178,6,-0.004607166114791138,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-05 00:00:00+00:00,30,True,,-0.185761957730812,6,-0.005855575521773086,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-06 00:00:00+00:00,30,True,,0.09010011123470522,6,0.009774440466594658,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-07 00:00:00+00:00,30,True,,-0.053615127919911014,6,-0.0027817139541431325,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-08 00:00:00+00:00,30,True,,-0.011345939933259178,6,-0.0012861421152301931,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-09 00:00:00+00:00,30,True,,-0.5154616240266964,6,-0.006851425527561035,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-10 00:00:00+00:00,30,True,,0.053170189098998885,6,0.0015701770806158671,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-11 00:00:00+00:00,30,True,,-0.1604004449388209,6,-0.002864525067358196,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-12 00:00:00+00:00,30,True,,-0.0002224694104560623,6,0.00015100425606679683,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-13 00:00:00+00:00,30,True,,-0.23515016685205783,6,-0.003916759071264455,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-14 00:00:00+00:00,30,True,,0.10077864293659622,6,-0.0019017050558900635,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-15 00:00:00+00:00,30,True,,-0.0660734149054505,6,0.0019302519698758771,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-16 00:00:00+00:00,30,True,,0.14126807563959956,6,0.00031844418662466123,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-17 00:00:00+00:00,30,True,,-0.014460511679644048,6,-0.008508958620804554,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-18 00:00:00+00:00,30,True,,-0.013125695216907676,6,-0.007364738091558576,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-19 00:00:00+00:00,30,True,,-0.05539488320355951,6,0.002614308686732736,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-20 00:00:00+00:00,30,True,,0.26229143492769746,6,0.018203665998634728,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-21 00:00:00+00:00,30,True,,-0.15817575083426028,6,-0.0092092328784079,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-22 00:00:00+00:00,30,True,,0.03759733036707453,6,0.004329861076866014,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-23 00:00:00+00:00,30,True,,-0.03670745272525028,6,0.0036448989027900464,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-24 00:00:00+00:00,30,True,,0.1635150166852058,6,0.003273313494728843,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-25 00:00:00+00:00,30,True,,0.19688542825361513,6,0.0010798558804503977,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-26 00:00:00+00:00,30,True,,0.21601779755283648,6,0.000885219303485521,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-27 00:00:00+00:00,30,True,,0.21601779755283648,6,0.0024825352103989874,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-28 00:00:00+00:00,30,True,,-0.2814238042269188,6,-0.0019219694898024147,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-29 00:00:00+00:00,30,True,,0.05539488320355951,6,-0.004495741771333791,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-04-30 00:00:00+00:00,30,True,,0.08253615127919911,6,0.0031008304283323997,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-01 00:00:00+00:00,30,True,,0.18798665183537264,6,0.0012550044246326351,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-02 00:00:00+00:00,30,True,,0.23025583982202447,6,0.002659653536830949,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-03 00:00:00+00:00,30,True,,0.11546162402669632,6,-0.0037304375940602798,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-04 00:00:00+00:00,30,True,,0.2671857619577308,6,0.0038835099598442443,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-05 00:00:00+00:00,30,True,,-0.203559510567297,6,-0.0030382978497264755,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-06 00:00:00+00:00,30,True,,-0.04293659621802002,6,-0.001183384540942467,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-07 00:00:00+00:00,30,True,,-0.17953281423804227,6,-0.000950228713238346,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-08 00:00:00+00:00,30,True,,0.3210233592880979,6,0.019923616757924548,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-09 00:00:00+00:00,30,True,,-0.13770856507230256,6,-0.008069240568851659,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-10 00:00:00+00:00,30,True,,0.015795328142380424,6,-0.00926317776117442,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-11 00:00:00+00:00,30,True,,0.43804226918798667,6,0.010036001098738884,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-12 00:00:00+00:00,30,True,,0.17908787541713014,6,-0.001843197568181392,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-13 00:00:00+00:00,30,True,,0.10923248053392659,6,0.0013900038240681287,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-14 00:00:00+00:00,30,True,,0.10923248053392659,6,-0.0018764370324432077,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-15 00:00:00+00:00,30,True,,-0.19421579532814237,6,0.007888855483131885,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-16 00:00:00+00:00,30,True,,-0.20934371523915463,6,-0.0009007189283383064,0.6666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-17 00:00:00+00:00,30,True,,0.04293659621802002,6,0.01148242222930923,1.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-18 00:00:00+00:00,30,True,,-0.22625139043381534,6,-0.010277267699520684,0.0
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-19 00:00:00+00:00,30,True,,0.034482758620689655,6,-0.0005937706232891063,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-20 00:00:00+00:00,30,True,,0.1804226918798665,6,0.004814751219741597,0.5
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-21 00:00:00+00:00,30,True,,-0.1003337041156841,6,0.00448722744013292,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-22 00:00:00+00:00,30,True,,-0.08609566184649611,6,0.0014664531665537165,0.3333333333333333
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-23 00:00:00+00:00,30,True,,-0.0442714126807564,6,-0.003488423976431684,0.8333333333333334
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-24 00:00:00+00:00,30,True,,-0.11458449286612474,6,0.006535760176139927,0.16666666666666666
REVERSAL_1BAR_VOL_NORMALIZED,REVERSAL,WF01,PRIMARY_GRID,2023-05-25 00:00:00+00:00,30,True,,0.23870967741935484,6,0.007352194854396684,0.6666666666666666
