symbol,entry_signal_time,exit_signal_time,entry_price,exit_price,net_trade_return_after_round_trip_cost,holding_days,exit_reason
DOT/USDT,2022-06-16 00:00:00+00:00,2022-06-19 00:00:00+00:00,8.5032,7.0511,-0.17408129925115423,3,ROTATION_EXIT
TRX/USDT,2022-06-19 00:00:00+00:00,2022-06-22 00:00:00+00:00,0.060877,0.064932,0.0623517982023043,3,ROTATION_EXIT
SOL/USDT,2022-06-16 00:00:00+00:00,2022-06-25 00:00:00+00:00,34.746,41.904,0.20119491633207454,9,ROTATION_EXIT
DOGE/USDT,2022-06-22 00:00:00+00:00,2022-06-25 00:00:00+00:00,0.0658,0.06692,0.012961311419713795,3,ROTATION_EXIT
XRP/USDT,2022-06-25 00:00:00+00:00,2022-06-28 00:00:00+00:00,0.36724,0.35378,-0.04049748232540473,3,ROTATION_EXIT
AVAX/USDT,2022-06-25 00:00:00+00:00,2022-06-28 00:00:00+00:00,20.478,19.328,-0.05992566093518614,3,ROTATION_EXIT
DOGE/USDT,2022-06-28 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.07213,0.06643,-0.08270053543266975,3,ROTATION_EXIT
BNB/USDT,2022-07-01 00:00:00+00:00,2022-07-04 00:00:00+00:00,219.336,219.063,-0.0052317129609913415,3,ROTATION_EXIT
TRX/USDT,2022-07-01 00:00:00+00:00,2022-07-07 00:00:00+00:00,0.064836,0.067553,0.03774642706689768,6,ROTATION_EXIT
ADA/USDT,2022-07-04 00:00:00+00:00,2022-07-07 00:00:00+00:00,0.456159,0.462232,0.009268177269438738,3,ROTATION_EXIT
SOL/USDT,2022-07-07 00:00:00+00:00,2022-07-10 00:00:00+00:00,37.057,38.065,0.023100734332937023,3,ROTATION_EXIT
BNB/USDT,2022-07-07 00:00:00+00:00,2022-07-10 00:00:00+00:00,238.496,243.255,0.015882539563299103,3,ROTATION_EXIT
XRP/USDT,2022-07-10 00:00:00+00:00,2022-07-13 00:00:00+00:00,0.34486,0.31169,-0.0997920067769118,3,ROTATION_EXIT
BTC/USDT,2022-07-10 00:00:00+00:00,2022-07-13 00:00:00+00:00,21590.0,19327.9,-0.10834911002450864,3,ROTATION_EXIT
SOL/USDT,2022-07-13 00:00:00+00:00,2022-07-16 00:00:00+00:00,32.685,37.367,0.13868228053606702,3,ROTATION_EXIT
AVAX/USDT,2022-07-13 00:00:00+00:00,2022-07-16 00:00:00+00:00,16.756,19.356,0.1505568476320216,3,ROTATION_EXIT
AAVE/USDT,2022-07-16 00:00:00+00:00,2022-07-19 00:00:00+00:00,90.422,96.215,0.05981849752972446,3,ROTATION_EXIT
ETH/USDT,2022-07-16 00:00:00+00:00,2022-07-22 00:00:00+00:00,1231.34,1574.94,0.2739396221768622,6,ROTATION_EXIT
DOT/USDT,2022-07-19 00:00:00+00:00,2022-07-22 00:00:00+00:00,7.6592,7.5283,-0.02101434794918211,3,ROTATION_EXIT
BTC/USDT,2022-07-22 00:00:00+00:00,2022-07-25 00:00:00+00:00,23149.1,22577.9,-0.028568339042353563,3,ROTATION_EXIT
BNB/USDT,2022-07-28 00:00:00+00:00,2022-07-31 00:00:00+00:00,271.514,287.671,0.055277491305977255,3,ROTATION_EXIT
DOT/USDT,2022-07-28 00:00:00+00:00,2022-07-31 00:00:00+00:00,7.6861,8.2117,0.0641181824950301,3,ROTATION_EXIT
SOL/USDT,2022-07-31 00:00:00+00:00,2022-08-03 00:00:00+00:00,43.839,39.758,-0.09671102376555751,3,ROTATION_EXIT
LINK/USDT,2022-07-31 00:00:00+00:00,2022-08-03 00:00:00+00:00,7.8206,7.1753,-0.08617547402701187,3,ROTATION_EXIT
BTC/USDT,2022-08-03 00:00:00+00:00,2022-08-06 00:00:00+00:00,22980.5,23307.5,0.010180635226576973,3,ROTATION_EXIT
XRP/USDT,2022-08-03 00:00:00+00:00,2022-08-06 00:00:00+00:00,0.37147,0.37626,0.008851223710814482,3,ROTATION_EXIT
DOT/USDT,2022-08-06 00:00:00+00:00,2022-08-09 00:00:00+00:00,8.806,9.2787,0.049473004932673925,3,ROTATION_EXIT
NEAR/USDT,2022-08-06 00:00:00+00:00,2022-08-12 00:00:00+00:00,5.1973,5.7604,0.10392018763926725,6,ROTATION_EXIT
AVAX/USDT,2022-08-09 00:00:00+00:00,2022-08-12 00:00:00+00:00,27.901,28.524,0.01824779529504128,3,ROTATION_EXIT
LINK/USDT,2022-08-12 00:00:00+00:00,2022-08-15 00:00:00+00:00,8.9574,8.7645,-0.02544131376873815,3,ROTATION_EXIT
ADA/USDT,2022-08-12 00:00:00+00:00,2022-08-15 00:00:00+00:00,0.530351,0.569621,0.06975769607723104,3,ROTATION_EXIT
SHIB/USDT,2022-08-15 00:00:00+00:00,2022-08-18 00:00:00+00:00,1.691e-05,1.478e-05,-0.1294501476054395,3,ROTATION_EXIT
DOGE/USDT,2022-08-15 00:00:00+00:00,2022-08-21 00:00:00+00:00,0.08166,0.06934,-0.15425920141104021,6,ROTATION_EXIT
XRP/USDT,2022-08-18 00:00:00+00:00,2022-08-21 00:00:00+00:00,0.37962,0.33683,-0.11626002512650269,3,ROTATION_EXIT
BNB/USDT,2022-08-21 00:00:00+00:00,2022-08-24 00:00:00+00:00,283.686,299.278,0.05075075063665424,3,ROTATION_EXIT
BTC/USDT,2022-08-21 00:00:00+00:00,2022-08-24 00:00:00+00:00,21141.4,21522.9,0.013981110026817456,3,ROTATION_EXIT
AVAX/USDT,2022-08-24 00:00:00+00:00,2022-08-27 00:00:00+00:00,23.524,20.669,-0.12487293734245508,3,ROTATION_EXIT
XRP/USDT,2022-08-27 00:00:00+00:00,2022-08-30 00:00:00+00:00,0.3393,0.33387,-0.019931666287230976,3,ROTATION_EXIT
NEAR/USDT,2022-08-27 00:00:00+00:00,2022-08-30 00:00:00+00:00,3.9352,4.0343,0.021090417254533644,3,ROTATION_EXIT
ETH/USDT,2022-09-02 00:00:00+00:00,2022-09-05 00:00:00+00:00,1585.97,1578.81,-0.008488580950799185,3,ROTATION_EXIT
NEAR/USDT,2022-09-02 00:00:00+00:00,2022-09-05 00:00:00+00:00,4.3437,4.2409,-0.027563998553989166,3,ROTATION_EXIT
ADA/USDT,2022-09-05 00:00:00+00:00,2022-09-08 00:00:00+00:00,0.50354,0.478724,-0.0530783529655946,3,ROTATION_EXIT
BTC/USDT,2022-09-05 00:00:00+00:00,2022-09-08 00:00:00+00:00,20003.0,19293.7,-0.03931014140294131,3,ROTATION_EXIT
XRP/USDT,2022-09-08 00:00:00+00:00,2022-09-11 00:00:00+00:00,0.33687,0.35743,0.056796787284516315,3,ROTATION_EXIT
NEAR/USDT,2022-09-08 00:00:00+00:00,2022-09-11 00:00:00+00:00,4.3764,4.8133,0.0954403686913714,3,ROTATION_EXIT
SOL/USDT,2022-09-11 00:00:00+00:00,2022-09-14 00:00:00+00:00,35.041,32.981,-0.06254560881946025,3,ROTATION_EXIT
XRP/USDT,2022-09-14 00:00:00+00:00,2022-09-17 00:00:00+00:00,0.33279,0.3553,0.0633782166728174,3,ROTATION_EXIT
BTC/USDT,2022-09-14 00:00:00+00:00,2022-09-17 00:00:00+00:00,20174.0,19803.0,-0.022308609706333415,3,ROTATION_EXIT
LINK/USDT,2022-09-17 00:00:00+00:00,2022-09-20 00:00:00+00:00,7.6557,7.304,-0.04974825092816315,3,ROTATION_EXIT
BNB/USDT,2022-09-17 00:00:00+00:00,2022-09-20 00:00:00+00:00,274.819,271.875,-0.014661756797446301,3,ROTATION_EXIT
AVAX/USDT,2022-09-20 00:00:00+00:00,2022-09-23 00:00:00+00:00,17.28,17.685,0.01935192115768447,3,ROTATION_EXIT
LINK/USDT,2022-09-26 00:00:00+00:00,2022-09-29 00:00:00+00:00,7.8759,7.7956,-0.014146974908345489,3,ROTATION_EXIT
DOGE/USDT,2022-09-26 00:00:00+00:00,2022-09-29 00:00:00+00:00,0.06117,0.06051,-0.014738546448055279,3,ROTATION_EXIT
BTC/USDT,2022-09-29 00:00:00+00:00,2022-10-02 00:00:00+00:00,19413.9,19311.5,-0.00924553110746762,3,ROTATION_EXIT
AVAX/USDT,2022-09-29 00:00:00+00:00,2022-10-02 00:00:00+00:00,17.261,16.964,-0.021129746763352886,3,ROTATION_EXIT
BNB/USDT,2022-10-02 00:00:00+00:00,2022-10-05 00:00:00+00:00,282.987,296.263,0.04273451915901938,3,ROTATION_EXIT
LINK/USDT,2022-10-05 00:00:00+00:00,2022-10-08 00:00:00+00:00,7.7218,7.6042,-0.01916082879954828,3,ROTATION_EXIT
SHIB/USDT,2022-10-05 00:00:00+00:00,2022-10-08 00:00:00+00:00,1.161e-05,1.11e-05,-0.04774430467230906,3,ROTATION_EXIT
BTC/USDT,2022-10-08 00:00:00+00:00,2022-10-11 00:00:00+00:00,19532.5,19132.4,-0.02439405331152611,3,ROTATION_EXIT
ADA/USDT,2022-10-08 00:00:00+00:00,2022-10-11 00:00:00+00:00,0.423947,0.401016,-0.057865398918848676,3,ROTATION_EXIT
XLM/USDT,2022-10-11 00:00:00+00:00,2022-10-14 00:00:00+00:00,0.123583,0.111993,-0.09740075774428025,3,ROTATION_EXIT
SHIB/USDT,2022-10-14 00:00:00+00:00,2022-10-17 00:00:00+00:00,1.038e-05,1.028e-05,-0.013587468608063369,3,ROTATION_EXIT
ETH/USDT,2022-10-17 00:00:00+00:00,2022-10-20 00:00:00+00:00,1305.61,1285.26,-0.019516378124488698,3,ROTATION_EXIT
LINK/USDT,2022-10-17 00:00:00+00:00,2022-10-20 00:00:00+00:00,7.1722,6.7713,-0.059665254416295,3,ROTATION_EXIT
BNB/USDT,2022-10-23 00:00:00+00:00,2022-10-26 00:00:00+00:00,270.427,284.106,0.046389022957682435,3,ROTATION_EXIT
DOT/USDT,2022-10-26 00:00:00+00:00,2022-10-29 00:00:00+00:00,6.438,6.5154,0.007982357744901636,3,ROTATION_EXIT
AVAX/USDT,2022-10-23 00:00:00+00:00,2022-11-01 00:00:00+00:00,15.678,19.276,0.22458539993619087,9,ROTATION_EXIT
DOGE/USDT,2022-10-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,0.08384,0.12687,0.5071986275540523,3,ROTATION_EXIT
LINK/USDT,2022-11-01 00:00:00+00:00,2022-11-04 00:00:00+00:00,7.8543,7.7168,-0.021428464512732504,3,ROTATION_EXIT
LTC/USDT,2022-11-04 00:00:00+00:00,2022-11-07 00:00:00+00:00,61.875,68.279,0.09909380431057091,3,ROTATION_EXIT
XRP/USDT,2022-11-04 00:00:00+00:00,2022-11-07 00:00:00+00:00,0.45483,0.471,0.03141780550764439,3,ROTATION_EXIT
LINK/USDT,2022-11-10 00:00:00+00:00,2022-11-13 00:00:00+00:00,6.2268,6.2835,0.005077434262329206,3,ROTATION_EXIT
ETH/USDT,2022-11-13 00:00:00+00:00,2022-11-16 00:00:00+00:00,1257.12,1253.22,-0.00708196055388266,3,ROTATION_EXIT
ADA/USDT,2022-11-16 00:00:00+00:00,2022-11-19 00:00:00+00:00,0.337325,0.325894,-0.03774393849224389,3,ROTATION_EXIT
XRP/USDT,2022-11-16 00:00:00+00:00,2022-11-19 00:00:00+00:00,0.38877,0.38272,-0.019491792965757204,3,ROTATION_EXIT
XMR/USDT,2022-11-22 00:00:00+00:00,2022-11-25 00:00:00+00:00,126.17,136.64,0.07865998999860291,3,ROTATION_EXIT
XRP/USDT,2022-11-22 00:00:00+00:00,2022-11-28 00:00:00+00:00,0.36442,0.39616,0.08275759550543826,6,ROTATION_EXIT
LINK/USDT,2022-11-25 00:00:00+00:00,2022-11-28 00:00:00+00:00,6.8364,6.8998,0.00524484936860814,3,ROTATION_EXIT
DOGE/USDT,2022-11-28 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.0987,0.10673,0.0770408524389925,3,ROTATION_EXIT
SOL/USDT,2022-11-28 00:00:00+00:00,2022-12-01 00:00:00+00:00,14.118,14.159,-0.0010995150936262688,3,ROTATION_EXIT
LINK/USDT,2022-12-01 00:00:00+00:00,2022-12-04 00:00:00+00:00,7.6658,7.2372,-0.059679487850462065,3,ROTATION_EXIT
XMR/USDT,2022-12-04 00:00:00+00:00,2022-12-07 00:00:00+00:00,145.3,143.45,-0.016673466556220262,3,ROTATION_EXIT
ADA/USDT,2022-12-04 00:00:00+00:00,2022-12-07 00:00:00+00:00,0.319582,0.318168,-0.008398882717196132,3,ROTATION_EXIT
ETH/USDT,2022-12-07 00:00:00+00:00,2022-12-10 00:00:00+00:00,1271.16,1263.0,-0.010385723408276593,3,ROTATION_EXIT
SOL/USDT,2022-12-07 00:00:00+00:00,2022-12-10 00:00:00+00:00,14.311,13.591,-0.054102123472989816,3,ROTATION_EXIT
XMR/USDT,2022-12-10 00:00:00+00:00,2022-12-13 00:00:00+00:00,149.1,150.55,0.00569417837698194,3,ROTATION_EXIT
BTC/USDT,2022-12-10 00:00:00+00:00,2022-12-13 00:00:00+00:00,17127.1,17203.7,0.0004625742180650594,3,ROTATION_EXIT
XRP/USDT,2022-12-13 00:00:00+00:00,2022-12-16 00:00:00+00:00,0.3875,0.37783,-0.028847234563131874,3,ROTATION_EXIT
SOL/USDT,2022-12-13 00:00:00+00:00,2022-12-19 00:00:00+00:00,13.326,12.383,-0.07447344542492396,6,ROTATION_EXIT
SHIB/USDT,2022-12-16 00:00:00+00:00,2022-12-22 00:00:00+00:00,8.86e-06,8.26e-06,-0.07144176657970736,6,ROTATION_EXIT
BNB/USDT,2022-12-19 00:00:00+00:00,2022-12-22 00:00:00+00:00,251.045,246.155,-0.023392836705047992,3,ROTATION_EXIT
XRP/USDT,2022-12-25 00:00:00+00:00,2022-12-28 00:00:00+00:00,0.35177,0.36756,0.040716077581312904,3,ROTATION_EXIT
SHIB/USDT,2022-12-25 00:00:00+00:00,2022-12-28 00:00:00+00:00,8.31e-06,8.2e-06,-0.017176237176669717,3,ROTATION_EXIT
LTC/USDT,2022-12-28 00:00:00+00:00,2022-12-31 00:00:00+00:00,68.704,67.953,-0.014879329603485036,3,ROTATION_EXIT
BNB/USDT,2022-12-28 00:00:00+00:00,2022-12-31 00:00:00+00:00,246.495,245.84,-0.006638662875875001,3,ROTATION_EXIT
ADA/USDT,2022-12-31 00:00:00+00:00,2023-01-03 00:00:00+00:00,0.245746,0.253703,0.028257687095026185,3,ROTATION_EXIT
LTC/USDT,2023-01-03 00:00:00+00:00,2023-01-06 00:00:00+00:00,74.761,74.247,-0.01083981232970177,3,ROTATION_EXIT
SOL/USDT,2022-12-31 00:00:00+00:00,2023-01-09 00:00:00+00:00,9.904,14.453,0.45348378364434305,9,ROTATION_EXIT
ADA/USDT,2023-01-06 00:00:00+00:00,2023-01-12 00:00:00+00:00,0.269175,0.322905,0.19482105724466336,6,ROTATION_EXIT
AVAX/USDT,2023-01-12 00:00:00+00:00,2023-01-15 00:00:00+00:00,15.842,16.946,0.06541795842729381,3,ROTATION_EXIT
BTC/USDT,2023-01-15 00:00:00+00:00,2023-01-18 00:00:00+00:00,20948.0,21131.7,0.0047423103001558164,3,ROTATION_EXIT
DOGE/USDT,2023-01-15 00:00:00+00:00,2023-01-18 00:00:00+00:00,0.0873,0.08282,-0.055104453178408286,3,ROTATION_EXIT
SHIB/USDT,2023-01-21 00:00:00+00:00,2023-01-24 00:00:00+00:00,1.2224e-05,1.1997e-05,-0.02248791030504438,3,ROTATION_EXIT
XRP/USDT,2023-01-21 00:00:00+00:00,2023-01-24 00:00:00+00:00,0.41287,0.42349,0.021627682218820832,3,ROTATION_EXIT
ADA/USDT,2023-01-27 00:00:00+00:00,2023-01-30 00:00:00+00:00,0.379661,0.397728,0.04340520483550825,3,ROTATION_EXIT
AVAX/USDT,2023-01-30 00:00:00+00:00,2023-02-02 00:00:00+00:00,20.993,20.934,-0.00679125719408602,3,ROTATION_EXIT
LTC/USDT,2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,94.864,98.518,0.03437251824568088,6,ROTATION_EXIT
DOGE/USDT,2023-02-02 00:00:00+00:00,2023-02-08 00:00:00+00:00,0.09398,0.09254,-0.019253257689770487,6,ROTATION_EXIT
SHIB/USDT,2023-02-05 00:00:00+00:00,2023-02-08 00:00:00+00:00,1.4708e-05,1.4387e-05,-0.025729748010098974,3,ROTATION_EXIT
ETH/USDT,2023-02-08 00:00:00+00:00,2023-02-14 00:00:00+00:00,1670.98,1505.45,-0.10265818887067568,6,ROTATION_EXIT
BTC/USDT,2023-02-11 00:00:00+00:00,2023-02-14 00:00:00+00:00,21625.1,21773.1,0.002824562065643521,3,ROTATION_EXIT
ADA/USDT,2023-02-14 00:00:00+00:00,2023-02-20 00:00:00+00:00,0.359045,0.399169,0.10731387702946393,6,ROTATION_EXIT
ETH/USDT,2023-02-17 00:00:00+00:00,2023-02-20 00:00:00+00:00,1638.41,1679.78,0.021157275295661915,3,ROTATION_EXIT
DOT/USDT,2023-02-20 00:00:00+00:00,2023-02-23 00:00:00+00:00,7.4372,7.1884,-0.037311919483788314,3,ROTATION_EXIT
SOL/USDT,2023-02-20 00:00:00+00:00,2023-02-23 00:00:00+00:00,24.826,24.156,-0.030872115432391545,3,ROTATION_EXIT
AVAX/USDT,2023-02-23 00:00:00+00:00,2023-02-26 00:00:00+00:00,20.315,17.943,-0.1202869181646552,3,ROTATION_EXIT
SHIB/USDT,2023-02-23 00:00:00+00:00,2023-02-26 00:00:00+00:00,1.3145e-05,1.2398e-05,-0.06059285005492998,3,ROTATION_EXIT
ETH/USDT,2023-02-26 00:00:00+00:00,2023-03-01 00:00:00+00:00,1594.57,1605.26,0.002685223255865621,3,ROTATION_EXIT
GRAM/USDT,2023-03-01 00:00:00+00:00,2023-03-04 00:00:00+00:00,2.509,2.3891,-0.051589208987366075,3,ROTATION_EXIT
BNB/USDT,2023-03-01 00:00:00+00:00,2023-03-04 00:00:00+00:00,301.336,290.397,-0.040148769018895414,3,ROTATION_EXIT
XRP/USDT,2023-03-04 00:00:00+00:00,2023-03-07 00:00:00+00:00,0.37729,0.36958,-0.02434564727789512,3,ROTATION_EXIT
XMR/USDT,2023-03-04 00:00:00+00:00,2023-03-10 00:00:00+00:00,144.94,142.27,-0.022339893140447376,6,ROTATION_EXIT
LTC/USDT,2023-03-07 00:00:00+00:00,2023-03-10 00:00:00+00:00,87.349,76.66,-0.1258746859621951,3,ROTATION_EXIT
XRP/USDT,2023-03-10 00:00:00+00:00,2023-03-13 00:00:00+00:00,0.37067,0.37143,-0.0019498596892598696,3,ROTATION_EXIT
BNB/USDT,2023-03-10 00:00:00+00:00,2023-03-13 00:00:00+00:00,277.12,288.05,0.03529193057303415,3,ROTATION_EXIT
ETH/USDT,2023-03-13 00:00:00+00:00,2023-03-16 00:00:00+00:00,1579.95,1650.23,0.040312829829438845,3,ROTATION_EXIT
SOL/USDT,2023-03-13 00:00:00+00:00,2023-03-16 00:00:00+00:00,20.211,19.24,-0.051843371788904524,3,ROTATION_EXIT
BNB/USDT,2023-03-16 00:00:00+00:00,2023-03-19 00:00:00+00:00,306.328,330.965,0.07611378142099223,3,ROTATION_EXIT
SOL/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,21.2,22.532,0.05858735359469747,3,ROTATION_EXIT
AVAX/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,16.984,17.422,0.021694011882029463,3,ROTATION_EXIT
XRP/USDT,2023-03-22 00:00:00+00:00,2023-03-25 00:00:00+00:00,0.46932,0.42575,-0.09645785561749587,3,ROTATION_EXIT
ADA/USDT,2023-03-22 00:00:00+00:00,2023-03-25 00:00:00+00:00,0.369599,0.359575,-0.031005032864581894,3,ROTATION_EXIT
LTC/USDT,2023-03-25 00:00:00+00:00,2023-03-28 00:00:00+00:00,93.594,89.248,-0.05024124880994252,3,ROTATION_EXIT
XMR/USDT,2023-03-25 00:00:00+00:00,2023-03-28 00:00:00+00:00,162.31,151.72,-0.06897707265525632,3,ROTATION_EXIT
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-03 00:00:00+00:00,0.376027,0.381544,0.01062123267606041,3,ROTATION_EXIT
SOL/USDT,2023-03-31 00:00:00+00:00,2023-04-03 00:00:00+00:00,20.55,20.516,-0.005639912389333479,3,ROTATION_EXIT
DOGE/USDT,2023-04-03 00:00:00+00:00,2023-04-09 00:00:00+00:00,0.07904,0.08135,0.025117023038942365,6,ROTATION_EXIT
SHIB/USDT,2023-04-06 00:00:00+00:00,2023-04-09 00:00:00+00:00,1.1225e-05,1.0861e-05,-0.0362901813299904,3,ROTATION_EXIT
DOT/USDT,2023-04-09 00:00:00+00:00,2023-04-12 00:00:00+00:00,6.1288,6.4158,0.04264913587522767,3,ROTATION_EXIT
SOL/USDT,2023-04-09 00:00:00+00:00,2023-04-15 00:00:00+00:00,20.036,24.717,0.2287047984286965,6,ROTATION_EXIT
BTC/USDT,2023-04-12 00:00:00+00:00,2023-04-15 00:00:00+00:00,30200.3,30463.2,0.004678444226106304,3,ROTATION_EXIT
AVAX/USDT,2023-04-18 00:00:00+00:00,2023-04-21 00:00:00+00:00,20.526,18.305,-0.11176429174195701,3,ROTATION_EXIT
BNB/USDT,2023-04-18 00:00:00+00:00,2023-04-21 00:00:00+00:00,339.964,318.075,-0.06812121424339612,3,ROTATION_EXIT
BTC/USDT,2023-04-21 00:00:00+00:00,2023-04-24 00:00:00+00:00,28237.1,27587.4,-0.026908901456500933,3,ROTATION_EXIT
DOGE/USDT,2023-04-21 00:00:00+00:00,2023-04-24 00:00:00+00:00,0.08388,0.07876,-0.06478792534149624,3,ROTATION_EXIT
GRAM/USDT,2023-04-24 00:00:00+00:00,2023-04-27 00:00:00+00:00,2.3296,2.231,-0.0461479170779322,3,ROTATION_EXIT
BNB/USDT,2023-04-24 00:00:00+00:00,2023-04-27 00:00:00+00:00,330.578,330.479,-0.004290295921415721,3,ROTATION_EXIT
DOGE/USDT,2023-04-27 00:00:00+00:00,2023-04-30 00:00:00+00:00,0.07861,0.08157,0.033511910157550284,3,ROTATION_EXIT
XMR/USDT,2023-04-27 00:00:00+00:00,2023-04-30 00:00:00+00:00,156.87,154.49,-0.019103248211297053,3,ROTATION_EXIT
SOL/USDT,2023-04-30 00:00:00+00:00,2023-05-03 00:00:00+00:00,23.187,22.255,-0.044026493956495605,3,ROTATION_EXIT
BTC/USDT,2023-04-30 00:00:00+00:00,2023-05-03 00:00:00+00:00,29226.0,28668.0,-0.023008386839541983,3,ROTATION_EXIT
ADA/USDT,2023-05-03 00:00:00+00:00,2023-05-06 00:00:00+00:00,0.391663,0.39411,0.002230761105405321,3,ROTATION_EXIT
XMR/USDT,2023-05-03 00:00:00+00:00,2023-05-06 00:00:00+00:00,152.7,158.17,0.03168685549660344,3,ROTATION_EXIT
XRP/USDT,2023-05-06 00:00:00+00:00,2023-05-09 00:00:00+00:00,0.4669,0.42817,-0.08661225418086504,3,ROTATION_EXIT
LTC/USDT,2023-05-06 00:00:00+00:00,2023-05-09 00:00:00+00:00,88.623,77.742,-0.12628039341242359,3,ROTATION_EXIT
DOGE/USDT,2023-05-09 00:00:00+00:00,2023-05-12 00:00:00+00:00,0.0724,0.07192,-0.010595383817999515,3,ROTATION_EXIT
GRAM/USDT,2023-05-09 00:00:00+00:00,2023-05-12 00:00:00+00:00,2.0459,1.945,-0.053113285623874074,3,ROTATION_EXIT
XMR/USDT,2023-05-12 00:00:00+00:00,2023-05-15 00:00:00+00:00,152.57,154.08,0.005865571079771703,3,ROTATION_EXIT
LTC/USDT,2023-05-12 00:00:00+00:00,2023-05-18 00:00:00+00:00,80.899,93.874,0.1557528954994989,6,ROTATION_EXIT
GRAM/USDT,2023-05-15 00:00:00+00:00,2023-05-18 00:00:00+00:00,2.0016,1.9608,-0.02429433698550132,3,ROTATION_EXIT
XRP/USDT,2023-05-18 00:00:00+00:00,2023-05-21 00:00:00+00:00,0.44847,0.46848,0.04044823591161384,3,ROTATION_EXIT
GRAM/USDT,2023-05-24 00:00:00+00:00,2023-05-27 00:00:00+00:00,2.026,1.9161,-0.058020287165057804,3,ROTATION_EXIT
ADA/USDT,2023-05-30 00:00:00+00:00,2023-06-02 00:00:00+00:00,0.378742,0.364386,-0.041745131858993534,3,ROTATION_EXIT
DOGE/USDT,2023-05-30 00:00:00+00:00,2023-06-02 00:00:00+00:00,0.07313,0.07143,-0.027145490231078928,3,ROTATION_EXIT
SHIB/USDT,2023-06-02 00:00:00+00:00,2023-06-05 00:00:00+00:00,8.455e-06,8.604e-06,0.013560342354911548,3,ROTATION_EXIT
SOL/USDT,2023-06-02 00:00:00+00:00,2023-06-08 00:00:00+00:00,20.494,18.633,-0.09443657819522455,6,ROTATION_EXIT
ADA/USDT,2023-06-05 00:00:00+00:00,2023-06-08 00:00:00+00:00,0.377411,0.322251,-0.149562230930536,3,ROTATION_EXIT
BTC/USDT,2023-06-08 00:00:00+00:00,2023-06-11 00:00:00+00:00,26342.3,25841.0,-0.02294627593758858,3,ROTATION_EXIT
XMR/USDT,2023-06-08 00:00:00+00:00,2023-06-11 00:00:00+00:00,145.2,137.74,-0.05516432699339591,3,ROTATION_EXIT
BNB/USDT,2023-06-11 00:00:00+00:00,2023-06-14 00:00:00+00:00,238.806,244.11,0.018129816596048398,3,ROTATION_EXIT
SHIB/USDT,2023-06-20 00:00:00+00:00,2023-06-23 00:00:00+00:00,7.23e-06,7.797e-06,0.07411815373402564,3,ROTATION_EXIT
LTC/USDT,2023-06-23 00:00:00+00:00,2023-06-26 00:00:00+00:00,85.938,88.191,0.022119901786875173,3,ROTATION_EXIT
AVAX/USDT,2023-06-23 00:00:00+00:00,2023-06-26 00:00:00+00:00,12.662,13.434,0.0567344224834172,3,ROTATION_EXIT
LINK/USDT,2023-06-26 00:00:00+00:00,2023-06-29 00:00:00+00:00,6.1568,5.8113,-0.05988481068009499,3,ROTATION_EXIT
SOL/USDT,2023-06-29 00:00:00+00:00,2023-07-02 00:00:00+00:00,15.973,18.699,0.1659896884375618,3,ROTATION_EXIT
LTC/USDT,2023-07-02 00:00:00+00:00,2023-07-05 00:00:00+00:00,107.117,104.291,-0.030269064082501962,3,ROTATION_EXIT
DOGE/USDT,2023-07-02 00:00:00+00:00,2023-07-05 00:00:00+00:00,0.06853,0.06891,0.0015308650173753158,3,ROTATION_EXIT
SOL/USDT,2023-07-08 00:00:00+00:00,2023-07-11 00:00:00+00:00,21.495,21.303,-0.012888667884050409,3,ROTATION_EXIT
BNB/USDT,2023-07-08 00:00:00+00:00,2023-07-14 00:00:00+00:00,235.607,256.161,0.08289822118020584,6,ROTATION_EXIT
AVAX/USDT,2023-07-11 00:00:00+00:00,2023-07-14 00:00:00+00:00,13.38,14.099,0.04953038616339822,3,ROTATION_EXIT
XRP/USDT,2023-07-14 00:00:00+00:00,2023-07-17 00:00:00+00:00,0.8157,0.74713,-0.0877192042297652,3,ROTATION_EXIT
ADA/USDT,2023-07-14 00:00:00+00:00,2023-07-17 00:00:00+00:00,0.35666,0.314477,-0.12179217519651442,3,ROTATION_EXIT
XMR/USDT,2023-07-17 00:00:00+00:00,2023-07-20 00:00:00+00:00,165.41,165.81,-0.0015834361142895714,3,ROTATION_EXIT
SHIB/USDT,2023-07-17 00:00:00+00:00,2023-07-20 00:00:00+00:00,7.855e-06,7.743e-06,-0.01819353018977954,3,ROTATION_EXIT
LINK/USDT,2023-07-20 00:00:00+00:00,2023-07-23 00:00:00+00:00,6.9132,7.88,0.13529811291032456,3,ROTATION_EXIT
DOGE/USDT,2023-07-20 00:00:00+00:00,2023-07-29 00:00:00+00:00,0.07002,0.07716,0.0975717801757241,9,ROTATION_EXIT
ADA/USDT,2023-07-26 00:00:00+00:00,2023-07-29 00:00:00+00:00,0.30358,0.309869,0.01664140590286589,3,ROTATION_EXIT
