universe_mode,fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,net_pnl,return_fraction,exit_reason,alignment_tier,holding_hours,mfe,mae,natural_reselection_sequence,previous_position_id
PIT_UNIVERSE,WF01,TRADE-53bd80f3ac2b48b16e3b,POS-e1d8dbdd7fdf5223a729,CAND-b9523da2ec7591260a1e,QNT,2022-12-13T00:00:00+00:00,2022-12-26T04:00:00+00:00,120.812,106.5,30.432982834359894,-435.5568503253587,-449.3924147134467,-0.12198415472468627,REBALANCE_EXIT,FOUR_HOUR_ONLY,316.0,0.0549614276727477,-0.1722676555309075,2,POS-48aabdbc8afd09f433c2
PIT_UNIVERSE,WF01,TRADE-ce4d071150e0a612be0c,POS-f7738cf740600c67f97d,CAND-3f40d9463ca3bdc81185,DASH,2022-12-05T04:00:00+00:00,2023-01-01T00:00:00+00:00,45.59,41.99,246.27148303178254,-886.5773389144175,-929.7142518822645,-0.08264147292167148,END_OF_FOLD_EXIT,FULL,644.0,0.10221539811362135,-0.1520070190831324,0,
PIT_UNIVERSE,WF02,TRADE-56a4981205d43c37f3c6,POS-24c1c6b09c20e18f915f,CAND-ff299f48e9200e85f049,ETC,2023-01-10T16:00:00+00:00,2023-01-16T04:00:00+00:00,20.1524,22.4828,831.166511184772,1936.9504376649936,1866.0765367896636,0.11118518406706966,REBALANCE_EXIT,MEDIUM,132.0,0.184712490819952,-0.03499831285603705,0,
PIT_UNIVERSE,WF02,TRADE-ebe13cf16eaeccfe8fed,POS-1850eaab8886efc31076,CAND-7f010e0d0848e529e885,MANA,2023-01-17T04:00:00+00:00,2023-01-23T04:00:00+00:00,0.73404,0.72716,35986.38398220725,-247.58632179758575,-352.7529303471882,-0.013327385879975645,REBALANCE_EXIT,FULL,144.0,0.06314369789112306,-0.1638739033295188,0,
PIT_UNIVERSE,WF02,TRADE-48b438e97608e3a5d203,POS-3c6f03b79682cab26fd2,CAND-adea8469e03086f90938,LDO,2023-01-11T20:00:00+00:00,2023-01-30T04:00:00+00:00,1.8311,2.2856,13693.296063216692,6223.603060731988,6110.8606769251,0.24322857752356145,REBALANCE_EXIT,FULL,440.0,0.54797662607176,-0.06143847960242477,0,
PIT_UNIVERSE,WF02,TRADE-68967f6aa1f3962ee1b2,POS-b3b49e166329144ee541,CAND-a87e5a637873a977e29e,PAXG,2023-01-11T08:00:00+00:00,2023-02-06T04:00:00+00:00,1870.0,1863.61,13.344026204811316,-85.26832744874564,-184.9111068058368,-0.007395487100665033,REBALANCE_EXIT,FULL,620.0,0.06417112299465244,-0.015053475935828953,0,
PIT_UNIVERSE,WF02,TRADE-9c84bddc5b0b1a955ba0,POS-be5fee6c863845d6faae,CAND-4d5b5c9d9a61807c074f,FTT,2023-01-23T20:00:00+00:00,2023-02-13T04:00:00+00:00,2.29,1.667,8142.86763978682,-5073.006539587189,-5137.449194088462,-0.27495838018286567,REBALANCE_EXIT,MEDIUM,488.0,0.02183406113537112,-0.3187772925764192,0,
PIT_UNIVERSE,WF02,TRADE-28bf2ee314cd78b8c9da,POS-77ad5caf8c40ada4070a,CAND-c32c7fb2e1484bf17466,MANA,2023-01-31T00:00:00+00:00,2023-02-13T04:00:00+00:00,0.75224,0.64725,34793.842172147335,-3653.0054896537495,-3750.3927580167465,-0.1430046691685225,REBALANCE_EXIT,FULL,316.0,0.12854939912793784,-0.15367435924704886,1,POS-1850eaab8886efc31076
PIT_UNIVERSE,WF02,TRADE-72b430b4e456d19ffc3b,POS-3513dab333a9200764eb,CAND-87f5c5241c4733f71e7c,SHIB,2023-02-15T08:00:00+00:00,2023-02-20T04:00:00+00:00,1.288e-05,1.3428e-05,1312124391.711253,719.044166657765,650.0054296634858,0.038384721240748224,REBALANCE_EXIT,MEDIUM,116.0,0.08695652173913038,-0.025698757763975233,0,
PIT_UNIVERSE,WF02,TRADE-4a5cc5b07f193c14a679,POS-2b6cc01874bde41af40f,CAND-50fa7122ababd6687ade,LRC,2023-02-14T20:00:00+00:00,2023-02-27T04:00:00+00:00,0.4077,0.3712,61322.392463949625,-2238.2673249341633,-2333.795347914504,-0.09316123700599789,REBALANCE_EXIT,FULL,296.0,0.21265636497424567,-0.14937454010301698,0,
PIT_UNIVERSE,WF02,TRADE-d27a69cc94ac1a19ec55,POS-48249545784aff811154,CAND-856a36a52973628a2e6f,DASH,2023-02-13T12:00:00+00:00,2023-03-06T04:00:00+00:00,64.12,63.83,384.2460668451986,-111.43135938510999,-209.7599278907963,-0.008496730805388696,REBALANCE_EXIT,FULL,496.0,0.21350592638802235,-0.05614472863381159,0,
PIT_UNIVERSE,WF02,TRADE-91ce7d95b4b61f1bac4f,POS-726227a8a5aee09389af,CAND-29d8ca39cf43617942bc,LDO,2023-02-20T04:00:00+00:00,2023-03-13T04:00:00+00:00,3.0222,2.4963,8732.89499237995,-4592.629476492616,-4689.0144385235135,-0.17730966496627548,REBALANCE_EXIT,FULL,504.0,0.09129111243465005,-0.3409105949308451,1,POS-3c6f03b79682cab26fd2
PIT_UNIVERSE,WF02,TRADE-bef0327a80c2b9b53e77,POS-e7f9c7008e58d5d64f75,CAND-91bf580fac42688d8105,PAXG,2023-03-15T04:00:00+00:00,2023-03-20T04:00:00+00:00,1908.69,1965.03,11.61894613606632,654.6114253059756,564.5943372535698,0.02540777646567822,REBALANCE_EXIT,FULL,120.0,0.04259989835960787,-0.008539888614704338,1,POS-b3b49e166329144ee541
PIT_UNIVERSE,WF02,TRADE-1c99cd868ab7f67ef49f,POS-9ea6fde92119ee09afdb,CAND-38b6637020cdd79835c2,NEO,2023-02-27T04:00:00+00:00,2023-03-27T04:00:00+00:00,13.1441,12.7781,1916.7746616648064,-701.5395261693185,-800.9135584385334,-0.03172605041360889,REBALANCE_EXIT,FULL,672.0,0.0529362984152586,-0.30865559452530034,0,
PIT_UNIVERSE,WF02,TRADE-77e53988319995c817fb,POS-4117e8c701cdf688c6c2,CAND-eac7ceae5c00cf28f9a6,SNX,2023-03-06T12:00:00+00:00,2023-03-27T04:00:00+00:00,3.216063,2.43207,7043.936004767491,-5522.396520185681,-5601.966694982511,-0.24679300818281522,REBALANCE_EXIT,FULL,496.0,0.05299523050388011,-0.3816815777551622,0,
PIT_UNIVERSE,WF02,TRADE-14bd9df4de5451286c59,POS-0a3a7909aec80c019378,CAND-0a7fcde443d510ed5421,BTC,2023-03-22T16:00:00+00:00,2023-04-03T04:00:00+00:00,28596.2,27754.0,0.7379017362814652,-621.4608422962505,-704.6226631358661,-0.03332591082653098,REBALANCE_EXIT,FULL,276.0,0.020593645309516573,-0.07295374909953078,0,
PIT_UNIVERSE,WF02,TRADE-9bcec570b08e26714013,POS-195795a25dee33b66782,CAND-93f48a4b01e3752ca415,PAXG,2023-03-28T12:00:00+00:00,2023-04-03T04:00:00+00:00,1984.23,1975.69,10.915490727335976,-93.21829081144884,-179.6672308934334,-0.008278771124287041,REBALANCE_EXIT,FULL,136.0,0.00592673228405971,-0.009691416821638654,2,POS-e7f9c7008e58d5d64f75
PIT_UNIVERSE,WF02,TRADE-fc0f140f90ab396e1aa4,POS-8d6ace8b9d79787c68ae,CAND-e3e3841d4c0f8a8a1e2a,LRC,2023-04-04T20:00:00+00:00,2023-04-10T04:00:00+00:00,0.3595,0.3533,60306.657583546206,-373.9012770179855,-459.87444806908894,-0.021169344204497776,REBALANCE_EXIT,FULL,128.0,0.033936022253129305,-0.04784422809457578,1,POS-2b6cc01874bde41af40f
PIT_UNIVERSE,WF02,TRADE-cf2bfe8b8cde39bf3a77,POS-f067bec25f4c8bbc80a0,CAND-7682066df2834c35cdda,XLM,2023-04-03T08:00:00+00:00,2023-04-10T04:00:00+00:00,0.10818,0.103748,202826.22123035675,-898.9258124929394,-984.8949233187535,-0.0447972238182167,REBALANCE_EXIT,FULL,164.0,0.020974302089110886,-0.050998336106489184,0,
PIT_UNIVERSE,WF02,TRADE-17e20dbad16e0a1b0294,POS-d1a8d74412857aea56b9,CAND-ac7da6670b32dd0c42cb,BTC,2023-04-10T16:00:00+00:00,2023-04-17T04:00:00+00:00,28440.0,29979.0,0.757865351028608,1166.3547752330276,1077.807303349547,0.04990588443366431,REBALANCE_EXIT,FULL,156.0,0.09071729957805896,-0.0023206751054852814,1,POS-0a3a7909aec80c019378
PIT_UNIVERSE,WF02,TRADE-e587224fb4a2fda410ec,POS-331bd63c4048a561a9ba,CAND-4637050acc3fa208a3a8,NEO,2023-04-10T20:00:00+00:00,2023-04-17T04:00:00+00:00,12.3344,13.3492,1185.6253894192155,1203.172645182619,1142.2703886792442,0.0779535105428007,REBALANCE_EXIT,MEDIUM,152.0,0.15155175768582163,-0.031772927746789414,1,POS-9ea6fde92119ee09afdb
PIT_UNIVERSE,WF02,TRADE-1a7d6bff9692d5599323,POS-c70b46fd1f35e0f80bc6,CAND-741d3306fac923293676,XRP,2023-03-27T08:00:00+00:00,2023-04-24T04:00:00+00:00,0.45998,0.47149,46506.81662237806,535.2934593235724,448.6540503650794,0.02093091958610719,REBALANCE_EXIT,FULL,668.0,0.2717944258446019,-0.04304534979781727,0,
PIT_UNIVERSE,WF02,TRADE-6ca5b71504bf28da5957,POS-4fddecfa42a959710da0,CAND-26530a757e7e8f1cb732,ADA,2023-04-17T12:00:00+00:00,2023-05-01T04:00:00+00:00,0.442657,0.390587,49818.339613171665,-2594.040943657849,-2677.062608803124,-0.1211530135995097,REBALANCE_EXIT,FULL,328.0,0.012038666507024454,-0.15012978446065461,0,
PIT_UNIVERSE,WF02,TRADE-4b31eb8e1c001c1d3dbe,POS-88e2ddfbfeb85dfb6b33,CAND-e805ea145c5f05b05a4b,CRO,2023-05-03T00:00:00+00:00,2023-05-15T04:00:00+00:00,0.07324,0.06411,268047.1209606665,-2447.270214370885,-2520.90275849878,-0.12815303309274403,REBALANCE_EXIT,FULL,292.0,0.004642271982523205,-0.16589295466957943,0,
PIT_UNIVERSE,WF02,TRADE-99808dce9b032e156954,POS-09574055f81342bd2e51,CAND-c9ebe7ad1b5062d3228f,FTT,2023-04-18T08:00:00+00:00,2023-05-15T04:00:00+00:00,1.863,1.102,11938.498804212539,-9085.19759000574,-9155.992887914721,-0.4108422982269491,REBALANCE_EXIT,FULL,644.0,0.25067096081588836,-0.4514224369296833,1,POS-be5fee6c863845d6faae
PIT_UNIVERSE,WF02,TRADE-1f41d7cb59c865dbfbe3,POS-c8df18e511f91381045a,CAND-a848e5296356e694907d,ICP,2023-04-26T16:00:00+00:00,2023-05-15T04:00:00+00:00,5.7,5.29,2347.254603153608,-962.3743872929797,-1013.9670434702961,-0.07563469552123826,REBALANCE_EXIT,MEDIUM,444.0,0.19649122807017538,-0.136842105263158,0,
PIT_UNIVERSE,WF02,TRADE-b62da9010a2b07db77a4,POS-859893ad84c8f92c10db,CAND-4f2a6a8b55b7bdc310f6,SNX,2023-05-30T04:00:00+00:00,2023-06-05T04:00:00+00:00,2.452446,2.322597,4847.327535171302,-629.4206331144588,-675.7130279455129,-0.05672738331909341,REBALANCE_EXIT,MEDIUM,144.0,0.0075712166547192705,-0.06489969605854728,1,POS-4117e8c701cdf688c6c2
PIT_UNIVERSE,WF02,TRADE-622db6d92f204d6b8241,POS-7c7f3ebd28fb40b0dff4,CAND-9cc934edd1a1ed9f4619,LDO,2023-05-30T00:00:00+00:00,2023-06-12T04:00:00+00:00,2.1824,1.8137,8120.794212725888,-2994.1368262320334,-3059.0398377389815,-0.1722600436955999,REBALANCE_EXIT,FULL,316.0,0.12202162756598245,-0.25045821114369504,2,POS-726227a8a5aee09389af
PIT_UNIVERSE,WF02,TRADE-1d5caaf5ecb0ecd715b2,POS-737c69f57d89d7a5cbd5,CAND-78cc8579ef9bc8f1e5c8,LTC,2023-05-23T04:00:00+00:00,2023-06-12T04:00:00+00:00,92.746,76.153,128.41135977638407,-2130.7296927695397,-2174.1067932792826,-0.1821857976841692,REBALANCE_EXIT,MEDIUM,480.0,0.05191598559506616,-0.2114053436266793,0,
PIT_UNIVERSE,WF02,TRADE-78e1108d3cbff135c91f,POS-75d1d3fdcbc3d6dd7361,CAND-777c5ce5991ab34fe9b6,XRP,2023-06-06T20:00:00+00:00,2023-06-26T04:00:00+00:00,0.52829,0.48437,34048.678213337866,-1495.4179471297996,-1564.377416088837,-0.08679629138248142,REBALANCE_EXIT,FULL,464.0,0.07092695299929952,-0.13744344962047372,1,POS-c70b46fd1f35e0f80bc6
PIT_UNIVERSE,WF02,TRADE-31bb5b29cf627f1042b5,POS-b471d04dfac106d27ecc,CAND-20f71a712400a28819f3,BTC,2023-06-26T08:00:00+00:00,2023-07-03T04:00:00+00:00,30404.6,30759.5,0.5231863856691169,185.67884827397035,121.67839945056147,0.007633962782945369,REBALANCE_EXIT,FULL,164.0,0.02887063141761459,-0.029752076988350362,2,POS-d1a8d74412857aea56b9
PIT_UNIVERSE,WF02,TRADE-0de4e705dd276d6df5ec,POS-8c8ba684b76c51c5f63b,CAND-13a6d281779b861427c0,BCH,2023-06-26T16:00:00+00:00,2023-07-24T04:00:00+00:00,222.53,247.58,71.35534805073027,1787.4514686707942,1720.3617433265365,0.10812769822777493,REBALANCE_EXIT,FULL,660.0,0.4821372399227071,-0.045521952096346574,0,
PIT_UNIVERSE,WF02,TRADE-3ee936a428bf916621cf,POS-0a1a02a084c69b034718,CAND-bdeec3504a82f9e59a48,FTT,2023-06-26T20:00:00+00:00,2023-07-24T04:00:00+00:00,1.262,1.389,12592.407396611157,1599.235739369617,1532.4707953527848,0.09624016626018961,REBALANCE_EXIT,FULL,656.0,0.9667194928684628,-0.0689381933438985,2,POS-09574055f81342bd2e51
PIT_UNIVERSE,WF02,TRADE-1891957e1bff156ad6cf,POS-c1cb6403c008a6de8a5c,CAND-3ac6e4482e2fdb60f5a3,COMP,2023-07-06T04:00:00+00:00,2023-07-31T04:00:00+00:00,60.51,75.9,298.4405392617683,4592.999899238617,4511.579351317221,0.24933078810153625,REBALANCE_EXIT,FULL,600.0,0.41728639894232367,-0.14361262601222935,0,
PIT_UNIVERSE,WF02,TRADE-7496c2a54a358301fa85,POS-84ce857a90d103781c0f,CAND-fab04debe2afba2246d6,SNX,2023-08-05T00:00:00+00:00,2023-08-14T04:00:00+00:00,2.498571,2.512799,4488.457536115416,63.86177382384872,18.875130938323302,0.0016797066272940637,REBALANCE_EXIT,MEDIUM,220.0,0.06346267526518168,-0.02438433808765106,2,POS-859893ad84c8f92c10db
PIT_UNIVERSE,WF02,TRADE-edfcba92268acc8e409a,POS-6cebef58fe922567494b,CAND-02318426cd23f5b86d4e,XLM,2023-07-27T00:00:00+00:00,2023-08-14T04:00:00+00:00,0.155723,0.13758,112479.07050190703,-2040.7077761160983,-2106.68867374694,-0.12003507225577609,REBALANCE_EXIT,FULL,436.0,0.10645184076854419,-0.14354976464619873,1,POS-f067bec25f4c8bbc80a0
