daily_timestamp,membership_snapshot_time,eligible_member_count,valid_return_count,market_return,missing_reason
2021-11-29 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-11-30 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-01 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-02 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-03 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-04 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-05 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-06 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-07 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-08 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-09 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-10 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-11 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-12 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-13 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-14 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-15 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-16 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-17 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-18 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-19 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-20 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-21 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-22 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-23 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-24 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-25 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-26 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-27 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-28 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-29 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-30 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2021-12-31 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2022-01-01 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2022-01-02 00:00:00+00:00,,0,0,,NO_KNOWN_MEMBERSHIP
2022-01-03 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,0.008201501924341345,
2022-01-04 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,-0.003716143800948765,
2022-01-05 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,-0.014471458639658603,
2022-01-06 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,-0.07161443553280626,
2022-01-07 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,0.007078633611394233,
2022-01-08 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,-0.053646901404610474,
2022-01-09 00:00:00+00:00,2022-01-03 00:00:00+00:00,30,30,-0.03251374068289388,
2022-01-10 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,0.024054472061325494,
2022-01-11 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,-0.03590747254485108,
2022-01-12 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,0.038445035648299576,
2022-01-13 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,0.04670039943623819,
2022-01-14 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,-0.03519223646742704,
2022-01-15 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,0.028960371299433206,
2022-01-16 00:00:00+00:00,2022-01-10 00:00:00+00:00,30,30,0.005575086980361788,
2022-01-17 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,0.003197355635519599,
2022-01-18 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.04340831049138632,
2022-01-19 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.020216144636344757,
2022-01-20 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.04317396462491136,
2022-01-21 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.04565006135252571,
2022-01-22 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.1379160554756923,
2022-01-23 00:00:00+00:00,2022-01-17 00:00:00+00:00,30,30,-0.09756345001162928,
2022-01-24 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,0.054406600515636186,
2022-01-25 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,-0.036147524449024256,
2022-01-26 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,0.012657435190181638,
2022-01-27 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,-0.0011681977926811596,
2022-01-28 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,-0.00945500799688529,
2022-01-29 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,0.028117016256860843,
2022-01-30 00:00:00+00:00,2022-01-24 00:00:00+00:00,30,30,0.0195388434465768,
2022-01-31 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,-0.011935451416880153,
2022-02-01 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,0.0285627321987195,
2022-02-02 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,0.014537889876097556,
2022-02-03 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,-0.04043682245173471,
2022-02-04 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,0.016323461791152703,
2022-02-05 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,0.07714136478468075,
2022-02-06 00:00:00+00:00,2022-01-31 00:00:00+00:00,30,30,0.01086666331895392,
2022-02-07 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,0.039871179764288486,
2022-02-08 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,0.05552982287805523,
2022-02-09 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,-0.01784932104643049,
2022-02-10 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,0.021648248782053712,
2022-02-11 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,-0.050489995885789125,
2022-02-12 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,-0.06249077526705358,
2022-02-13 00:00:00+00:00,2022-02-07 00:00:00+00:00,30,30,0.0016357264975995693,
2022-02-14 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,-0.015691957580615402,
2022-02-15 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,0.007254369907358926,
2022-02-16 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,0.06704778633838608,
2022-02-17 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,-0.010404833411739341,
2022-02-18 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,-0.08470088581292551,
2022-02-19 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,-0.015775421795799223,
2022-02-20 00:00:00+00:00,2022-02-14 00:00:00+00:00,30,30,0.0022736405967979916,
2022-02-21 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,-0.06209947837062497,
2022-02-22 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,-0.06965066051593466,
2022-02-23 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,0.0398584969737263,
2022-02-24 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,-0.031093558501798825,
2022-02-25 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,0.002410306144888677,
2022-02-26 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,0.05329992156223558,
2022-02-27 00:00:00+00:00,2022-02-21 00:00:00+00:00,30,30,0.003039821565132696,
2022-02-28 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,-0.04742691011493861,
2022-03-01 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,0.10856139586300657,
2022-03-02 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,0.008096471358968786,
2022-03-03 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,-0.015292578615913495,
2022-03-04 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,-0.022805145395601377,
2022-03-05 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,-0.07706437826640095,
2022-03-06 00:00:00+00:00,2022-02-28 00:00:00+00:00,30,30,0.020821030701262358,
2022-03-07 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,-0.05256133861814542,
2022-03-08 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,-0.01749391138014417,
2022-03-09 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,0.03815122129781365,
2022-03-10 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,0.047209857449374906,
2022-03-11 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,-0.04054154780987477,
2022-03-12 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,-0.01599687210395203,
2022-03-13 00:00:00+00:00,2022-03-07 00:00:00+00:00,30,30,0.0072742857696909665,
2022-03-14 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,-0.030033812770366423,
2022-03-15 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,0.027728764267014133,
2022-03-16 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,-0.0002396067986841194,
2022-03-17 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,0.05724646534833,
2022-03-18 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,0.0017197843604669833,
2022-03-19 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,0.03090789251578906,
2022-03-20 00:00:00+00:00,2022-03-14 00:00:00+00:00,30,30,0.03291868586288562,
2022-03-21 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,-0.016123747460278823,
2022-03-22 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,0.012633499526101098,
2022-03-23 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,0.03302306952908871,
2022-03-24 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,0.026607225979173088,
2022-03-25 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,0.03115711417930819,
2022-03-26 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,-0.019819487585325816,
2022-03-27 00:00:00+00:00,2022-03-21 00:00:00+00:00,30,30,0.02024066786864822,
2022-03-28 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,0.05074272537669052,
2022-03-29 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,-0.017271017582088866,
2022-03-30 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,0.035432407495220905,
2022-03-31 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,0.005201228492411975,
2022-04-01 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,-0.03927265912896738,
2022-04-02 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,0.0293090911544836,
2022-04-03 00:00:00+00:00,2022-03-28 00:00:00+00:00,30,30,-0.008873524402979779,
2022-04-04 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,0.028981994945963336,
2022-04-05 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,-0.018671768980314467,
2022-04-06 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,-0.03396832338728631,
2022-04-07 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,-0.10086266934334827,
2022-04-08 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,0.03664236169360289,
2022-04-09 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,-0.0498924402689663,
2022-04-10 00:00:00+00:00,2022-04-04 00:00:00+00:00,30,30,0.02592421065115493,
2022-04-11 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,-0.027073041192441628,
2022-04-12 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,-0.08945892848119966,
2022-04-13 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,0.04030887902378661,
2022-04-14 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,0.03321934084084792,
2022-04-15 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,-0.026801021642119584,
2022-04-16 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,0.02069032570929358,
2022-04-17 00:00:00+00:00,2022-04-11 00:00:00+00:00,30,30,0.0004414385240531784,
2022-04-18 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,-0.032435401720505824,
2022-04-19 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,0.02826262820302387,
2022-04-20 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,0.025595271741839183,
2022-04-21 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,-0.009030286132138191,
2022-04-22 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,-0.03539607969424969,
2022-04-23 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,0.0006820511577656674,
2022-04-24 00:00:00+00:00,2022-04-18 00:00:00+00:00,30,30,-0.009395265651360306,
2022-04-25 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,-0.010448141304994326,
2022-04-26 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,0.015339764047393787,
2022-04-27 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,-0.08355874960254879,
2022-04-28 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,0.02664051547951338,
2022-04-29 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,-0.008098327840411094,
2022-04-30 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,-0.05527946077587354,
2022-05-01 00:00:00+00:00,2022-04-25 00:00:00+00:00,30,30,-0.08330751710252667,
2022-05-02 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,0.04053058057588208,
2022-05-03 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,-0.010379280272524315,
2022-05-04 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,-0.008300701002521343,
2022-05-05 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,0.09558263118697702,
2022-05-06 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,-0.09137423379342587,
2022-05-07 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,-0.004239532191692222,
2022-05-08 00:00:00+00:00,2022-05-02 00:00:00+00:00,30,30,-0.03491885487870576,
2022-05-09 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,-0.022161558013497965,
2022-05-10 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,-0.19642391081921234,
2022-05-11 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,0.04966319548396739,
2022-05-12 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,-0.20976765454098933,
2022-05-13 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,-0.0538042788555236,
2022-05-14 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,0.0865585576037649,
2022-05-15 00:00:00+00:00,2022-05-09 00:00:00+00:00,30,30,0.040665372986036306,
2022-05-16 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,0.05592560356824741,
2022-05-17 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,-0.07897889937131033,
2022-05-18 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,0.05203670425646343,
2022-05-19 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,-0.11097908295441936,
2022-05-20 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,0.04904057888150285,
2022-05-21 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,-0.02679354305609525,
2022-05-22 00:00:00+00:00,2022-05-16 00:00:00+00:00,30,30,0.01976514622623523,
2022-05-23 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,0.03272624683897057,
2022-05-24 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,-0.025202196471952192,
2022-05-25 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,0.01852959868663848,
2022-05-26 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,-0.01466396803945561,
2022-05-27 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,-0.07313451590094053,
2022-05-28 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,-0.030688463509637144,
2022-05-29 00:00:00+00:00,2022-05-23 00:00:00+00:00,30,30,0.025923036441765256,
2022-05-30 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,0.024756213783975103,
2022-05-31 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,0.09635638724067631,
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,-0.0089533128392905,
2022-06-02 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,-0.0712918781278165,
2022-06-03 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,0.0327823944352746,
2022-06-04 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,-0.044951382450372106,
2022-06-05 00:00:00+00:00,2022-05-30 00:00:00+00:00,30,30,0.008986531768984956,
2022-06-06 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.005701359703665214,
2022-06-07 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,0.036782840872971095,
2022-06-08 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.024668922677482583,
2022-06-09 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.011856212928644104,
2022-06-10 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.0027880370773582515,
2022-06-11 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.06465234471528665,
2022-06-12 00:00:00+00:00,2022-06-06 00:00:00+00:00,30,30,-0.07297612188077339,
2022-06-13 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,-0.06481740359079086,
2022-06-14 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,-0.1050758318593648,
2022-06-15 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,0.009936067180275772,
2022-06-16 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,0.07157774964298455,
2022-06-17 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,-0.11907821571008247,
2022-06-18 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,0.029950743661510064,
2022-06-19 00:00:00+00:00,2022-06-13 00:00:00+00:00,30,30,-0.06397385446775754,
2022-06-20 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.09110196260631692,
2022-06-21 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.03949789968557802,
2022-06-22 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.026457756879958817,
2022-06-23 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,-0.04121886480537096,
2022-06-24 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.06559615350462425,
2022-06-25 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.038217290583197366,
2022-06-26 00:00:00+00:00,2022-06-20 00:00:00+00:00,30,30,0.014582035228293986,
2022-06-27 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.0448336757438347,
2022-06-28 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.013020934806439151,
2022-06-29 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.0460545291283071,
2022-06-30 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.012105201997504955,
2022-07-01 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.013681802444795405,
2022-07-02 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,-0.019343952511819477,
2022-07-03 00:00:00+00:00,2022-06-27 00:00:00+00:00,30,30,0.015180123582822577,
2022-07-04 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,0.0030578363033980194,
2022-07-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,0.04695502282260548,
2022-07-06 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,-0.016690031950135763,
2022-07-07 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,0.01818288751151923,
2022-07-08 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,0.045245343257319326,
2022-07-09 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,-0.008302108187716577,
2022-07-10 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,30,0.03118577479799248,
2022-07-11 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,-0.04189208599620345,
2022-07-12 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,-0.058249343026106765,
2022-07-13 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,-0.025171010711463715,
2022-07-14 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,0.0698033977782663,
2022-07-15 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,0.04167833059530743,
2022-07-16 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,0.01286823380064312,
2022-07-17 00:00:00+00:00,2022-07-11 00:00:00+00:00,30,30,0.04824616202813812,
2022-07-18 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,-0.014664995819666722,
2022-07-19 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,0.0882777303267701,
2022-07-20 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,0.01407964197103791,
2022-07-21 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,-0.044323064220018187,
2022-07-22 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,0.033970590406753,
2022-07-23 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,-0.02833074745485837,
2022-07-24 00:00:00+00:00,2022-07-18 00:00:00+00:00,30,30,0.004842610429033784,
2022-07-25 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,0.011967880460159038,
2022-07-26 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,-0.08732779876427815,
2022-07-27 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,0.009347433869981946,
2022-07-28 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,0.10265581956531232,
2022-07-29 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,0.06593828574983229,
2022-07-30 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,0.0009293859570245422,
2022-07-31 00:00:00+00:00,2022-07-25 00:00:00+00:00,30,30,-0.004170792323062742,
2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,-0.019707348147443446,
2022-08-02 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,6.805323310553705e-05,
2022-08-03 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,-0.014010160839997225,
2022-08-04 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,0.004450356452179166,
2022-08-05 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,0.007093319935435304,
2022-08-06 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,0.05154765466505674,
2022-08-07 00:00:00+00:00,2022-08-01 00:00:00+00:00,30,30,-0.006992587554282678,
2022-08-08 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,0.012063864030997577,
2022-08-09 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,0.018517474844281,
2022-08-10 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,-0.04154705899137581,
2022-08-11 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,0.05996069381822865,
2022-08-12 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,-0.011236145493892092,
2022-08-13 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,0.02484294303977543,
2022-08-14 00:00:00+00:00,2022-08-08 00:00:00+00:00,30,30,-0.001067161845526765,
2022-08-15 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.011297103146991764,
2022-08-16 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.02095825369155733,
2022-08-17 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.003142511435539346,
2022-08-18 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.040147095692308295,
2022-08-19 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.04372684211798277,
2022-08-20 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,-0.10544722499828732,
2022-08-21 00:00:00+00:00,2022-08-15 00:00:00+00:00,30,30,0.0012358178818491312,
2022-08-22 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,0.034964142857842335,
2022-08-23 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,-0.0033752752612671,
2022-08-24 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,0.017143264648182114,
2022-08-25 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,-0.006902118767733489,
2022-08-26 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,0.010631030382203959,
2022-08-27 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,-0.09195149576085307,
2022-08-28 00:00:00+00:00,2022-08-22 00:00:00+00:00,30,30,-0.0005937992170385343,
2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,-0.026780931263382532,
2022-08-30 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,0.06481522595625952,
2022-08-31 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,-0.034304062051736306,
2022-09-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,0.007018345684660639,
2022-09-02 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,0.014427334165424927,
2022-09-03 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,0.0025882274857880684,
2022-09-04 00:00:00+00:00,2022-08-29 00:00:00+00:00,30,30,-0.0006012686363896578,
2022-09-05 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.017715572006971006,
2022-09-06 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.008185871362150687,
2022-09-07 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,-0.07599363745942389,
2022-09-08 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.0433983649289391,
2022-09-09 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.012235342869103102,
2022-09-10 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.05320127386004738,
2022-09-11 00:00:00+00:00,2022-09-05 00:00:00+00:00,30,30,0.009999793611528838,
2022-09-12 00:00:00+00:00,2022-09-12 00:00:00+00:00,30,30,-0.004652832049994519,
2022-09-13 00:00:00+00:00,2022-09-12 00:00:00+00:00,30,30,-0.005992219870348775,
2022-09-14 00:00:00+00:00,2022-09-12 00:00:00+00:00,30,30,-0.0821323600535233,
2022-09-15 00:00:00+00:00,2022-09-12 00:00:00+00:00,30,30,0.022780029989698632,
2022-09-16 00:00:00+00:00,2022-09-12 00:00:00+00:00,30,30,-0.0394968078699791,
