signal_id,timestamp,symbol,side,reason,close,ema_50,ema_200,atr_14,rsi_14,previous_high_20,previous_volume_mean_20,atr_fraction,breakout_strength,volume_ratio,stop_loss
ETH_USDT-SIG-000001,2023-01-10T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1320.44,1252.723940463694,1303.953695677461,29.027142857142866,73.1704870341576,1295.1,19994.752803966003,0.021982932096227672,0.019566056675160315,2.1805393585407056,1262.3857142857144
ETH_USDT-SIG-000002,2023-02-09T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,1650.34,1494.3104562617889,1376.4826046034477,68.35000000000002,54.60284310700809,1714.07,38188.958242733,0.04141570827829419,-0.037180511881078404,0.9823907228482471,
ETH_USDT-SIG-000003,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1699.61,1565.9372326272414,1439.386048450663,78.77428571428568,58.22451576910336,1694.3,36112.137815552,0.04634844800529868,0.0031340376556689975,1.9068497015816293,1542.0614285714285
ETH_USDT-SIG-000004,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,2011.69,1751.8401476624165,1536.6897411542946,65.07214285714282,75.13599483680619,1942.21,24533.227204565,0.032347003194897236,0.035773680497989346,1.9551936483066745,
ETH_USDT-SIG-000005,2023-07-14T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2004.45,1859.198262746436,1729.3152770709883,60.74499999999999,68.03560016095818,1976.0,20993.431413315,0.030305071216543186,0.014397773279352322,1.8218140137587295,1882.96
ETH_USDT-SIG-000006,2023-10-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1733.59,1669.054284973233,1719.6321688030089,43.442142857142876,71.7201394601794,1694.21,8881.929939980499,0.025059064056174113,0.02324387177504561,1.5779741758952417,1646.705714285714
ETH_USDT-SIG-000007,2023-12-05T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2243.3,1947.2172374520749,1795.0625218162052,74.52928571428565,70.14784409168512,2217.22,35205.868279335,0.033223057867554785,0.011762477336484611,1.3579648978980683,2094.241428571429
ETH_USDT-SIG-000008,2023-12-20T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,2177.72,2087.555966979412,1860.3211716155279,102.13499999999999,41.4616433483519,2402.83,40145.096270853,0.04689996877468178,-0.09368536267651062,0.9977559241530976,
ETH_USDT-SIG-000009,2024-01-11T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2584.58,2216.5605964202646,1947.5950002201466,125.15071428571433,63.146955690149824,2445.44,50036.361372394,0.04842207023412482,0.05689773619471339,2.857169334909213,2334.2785714285715
ETH_USDT-SIG-000010,2024-05-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3661.17,3144.490620153497,2811.992412661893,152.575,70.73655214418204,3250.73,37764.3268998325,0.04167383650581644,0.12626087063521108,1.7067057481412669,3356.02
ETH_USDT-SIG-000011,2024-06-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,3706.38,3491.1434894230956,2986.8671853368114,119.8171428571429,40.685278006238306,3977.02,31664.70348604911,0.03232726888693088,-0.0680509527233959,0.30105961061565123,
ETH_USDT-SIG-000012,2024-11-08T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2895.18,2560.2469680943022,2759.3755586115144,134.39785714285722,66.75816993464053,2768.88,49113.427733673496,0.046421243978908816,0.04561411112074176,2.069030792531072,2626.3842857142854
ETH_USDT-SIG-000013,2024-12-08T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,3996.17,3213.854281797326,2932.2429617087437,200.2828571428572,73.19028658128019,4088.05,53158.868540331445,0.050118702943782976,-0.02247526326732796,0.4742838484633103,
