signal_id,timestamp,symbol,side,reason,close,ema_50,ema_200,atr_14,rsi_14,previous_high_20,previous_volume_mean_20,atr_fraction,breakout_strength,volume_ratio,stop_loss
ADA_USDT-SIG-000001,2020-05-20T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.056761,0.04522142645281184,0.04465336020684401,0.003359428571428571,68.43172029389407,0.05501,7007068.610677434,0.05918550715154016,0.03183057625886199,1.1320800957861494,0.050042142857142854
ETH_USDT-SIG-000001,2020-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,220.33,195.19056721660422,187.5617280132252,10.806428571428578,59.82357658380112,217.02,40162.857558632,0.04904656003008477,0.015252050502257974,0.9768504139869856,198.71714285714285
BTC_USDT-SIG-000001,2020-06-02T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,10201.0,8777.599883806604,8436.380443168333,452.7357142857142,56.29758713136728,9946.3,3146.549061614,0.044381503213970615,0.025607512341272676,1.1874627911993958,9295.528571428571
ETH_USDT-SIG-000002,2020-06-16T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,230.87,217.6348150237999,196.0433872318627,11.787142857142857,36.865241776565114,253.59,40648.2087499685,0.051055324889084146,-0.08959343822705945,1.3874462439340258,
ADA_USDT-SIG-000002,2020-06-19T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,0.081934,0.06680020483203584,0.05223238254632198,0.005477642857142857,39.70295836596976,0.090584,21049335.958111186,0.06685433223256348,-0.09549147752362441,0.6154811272550225,
ADA_USDT-SIG-000003,2020-07-02T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.096781,0.07324669756858959,0.05591106602724585,0.005108357142857143,67.72606382978725,0.087124,12118617.921833297,0.052782644763508774,0.11084201827280671,2.9945894779806776,0.08656428571428572
ADA_USDT-SIG-000004,2020-07-23T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,0.123839,0.09979364415481097,0.06779974785640393,0.009181357142857144,44.4028761223447,0.139082,26534553.96709649,0.07413946448903128,-0.10959721603083072,0.3176408242872704,
BTC_USDT-SIG-000002,2020-07-23T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,9516.1,9225.61031898915,8797.01834586197,161.77857142857178,53.90262751159201,9467.9,2027.7581064345,0.01700051191439474,0.0050908860465361805,1.3180571337966602,9192.542857142857
ETH_USDT-SIG-000003,2020-07-23T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,263.78,232.7137038258562,208.31943575349578,8.123571428571426,63.900826446280966,248.87,34778.594103338,0.030796767869328327,0.059910796801542876,1.723796564735087,247.53285714285713
ADA_USDT-SIG-000005,2020-07-26T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.14363,0.10323712758418224,0.06963942606309916,0.008791857142857145,65.18905038600187,0.139082,23456510.104302876,0.06121184392436917,0.032700133734056225,2.099704191222134,0.12604628571428572
ADA_USDT-SIG-000006,2020-07-27T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.14832,0.1050050833651947,0.07042231734605339,0.009657428571428572,66.87965921192759,0.146,24701141.105660506,0.06511211280628756,0.0158904109589042,2.3222774961590447,0.12900514285714287
BTC_USDT-SIG-000003,2020-08-22T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,11529.4,10812.83543209948,9463.35618186376,466.7857142857147,48.89420203227735,12450.0,4598.245675264499,0.04048655734779908,-0.07394377510040162,0.8931826850560249,
ETH_USDT-SIG-000004,2020-08-22T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,387.96,341.4111476495972,252.5023589340704,25.370714285714296,52.44902608497549,445.54,97444.056625013,0.06539518065190818,-0.12923643219464032,1.2227655892598066,
ETH_USDT-SIG-000005,2020-09-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,475.47,365.7028752104009,268.6681796330433,25.727142857142866,63.22548777475919,445.54,83272.5789404185,0.05410886671534033,0.06717690891951333,1.8998104731808962,424.0157142857143
ADA_USDT-SIG-000007,2020-09-28T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.101255,0.10318533870257302,0.09019206939611756,0.006781499999999998,55.30325051724434,0.099903,20277824.69426816,0.0669744703965236,0.013533127133319223,1.0701423992956738,0.087692
ADA_USDT-SIG-000008,2020-09-29T00:00:00Z,ADA/USDT,sell,momentum_failure_close_below_ema50,0.100355,0.10307434502796231,0.09029319308371837,0.006930357142857141,53.17667838404129,0.102695,20184445.29314348,0.06905841405866316,-0.022785919470275973,0.7497532429133694,
BTC_USDT-SIG-000004,2020-10-11T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,11294.4,10782.94586427419,9998.505379126547,267.41428571428577,65.96814279258925,11101.0,1829.6380368095001,0.02367671462975331,0.01742185388703721,0.8282946608678261,10759.571428571428
ETH_USDT-SIG-000006,2020-10-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,386.48,361.0483355126954,299.81223167884826,15.080714285714281,68.5724067100308,378.32,30285.597942514996,0.03902068486264303,0.021569042080778145,0.9064171681703427,356.31857142857143
BTC_USDT-SIG-000005,2020-11-10T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,15326.8,12713.276946372407,10831.069640290541,845.7285714285715,71.2707182320442,15959.6,2917.8614934875,0.05517972254016308,-0.039650116544274305,1.2469812401688585,
ETH_USDT-SIG-000007,2020-11-12T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,463.15,395.0964464356031,326.785914492196,24.53571428571428,71.41057934508814,468.09,31234.63311263,0.052975740657917054,-0.01055352603131876,0.955581806717973,
ETH_USDT-SIG-000008,2020-11-18T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,482.21,410.0466890254416,334.83777224214435,26.589285714285705,72.08866394863865,477.95,30304.621828631003,0.05514046932723441,0.008913066220315846,0.8517605593029787,429.0314285714286
ADA_USDT-SIG-000009,2020-11-21T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.118266,0.10356294157261677,0.09543480598427409,0.007377857142857144,59.39783269025532,0.1139,10409409.165349117,0.06238358567007546,0.03833187006145744,0.8102359561313087,0.10351028571428571
BTC_USDT-SIG-000006,2020-12-01T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,19693.9,15553.815059565497,12104.667822018142,1264.7571428571428,69.4316656458108,19480.0,2362.6102657655,0.0642207558105374,0.01098049281314184,1.54027468865709,17164.385714285716
ADA_USDT-SIG-000010,2020-12-09T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,0.141197,0.1298763129976792,0.10518106951232688,0.019793928571428563,40.36870275669793,0.182919,19091046.09958298,0.14018660857828824,-0.2280900289199045,0.5181541104647099,
ETH_USDT-SIG-000009,2020-12-09T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,555.04,500.54063075323626,378.45015046649735,50.33571428571429,43.320539474385626,635.73,43575.5539631135,0.09068844459086604,-0.1269249524169066,0.7507819958627197,
BTC_USDT-SIG-000007,2020-12-17T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,21340.8,17232.2302742198,13134.083271166835,832.4285714285714,65.76661742983754,19888.9,1932.1270861075002,0.039006437032752826,0.07300051787680562,1.3918458349692513,19675.942857142858
ETH_USDT-SIG-000010,2020-12-17T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,637.4,523.0895783952836,394.05628462536686,33.61571428571428,56.76218532404927,635.73,34726.9581776725,0.0527388049666054,0.0026269013574944378,0.8646897856428541,570.1685714285715
ETH_USDT-SIG-000011,2020-12-28T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,685.0,562.9036931255138,419.14120315014725,49.92071428571429,65.34624413145539,676.27,26625.841764688004,0.0728769551616267,0.012909045203838732,2.1212533218737777,585.1585714285715
BTC_USDT-SIG-000008,2021-01-16T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,36748.2,27827.394268047712,17758.85738961904,4861.142857142858,63.60201049271746,41948.3,5174.800333199,0.13228247525437595,-0.12396449915729613,0.9321110126404001,
ETH_USDT-SIG-000012,2021-01-22T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,1111.89,919.1025358838435,568.0076300912585,184.07428571428568,44.45583091097206,1437.9,75791.5123850985,0.1655508060278316,-0.22672647611099517,1.3398253816013759,
BTC_USDT-SIG-000009,2021-02-07T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,39195.5,31873.866661569667,21075.54633844025,2842.0285714285715,73.6198191384195,38700.0,3796.7812711444994,0.07250905260625765,0.012803617571059522,1.0225225874572763,33511.44285714286
