decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,source_hour_open,feature_valid,feature_status,btc_kucoin_close,btc_binance_close,btc_cross_venue_log_close_price_basis,eth_kucoin_close,eth_binance_close,eth_cross_venue_log_close_price_basis,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION
D2:000067|024h,D2:000067,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-28 01:00:00+00:00,2023-02-28 02:00:00+00:00,2023-03-01 02:00:00+00:00,24,2023-03-01 01:00:00+00:00,2023-03-01 01:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23100.3,23245.96,0.006285749037484871,1601.67,1613.95,0.007637755516142036,0.006961752276813454,0.0013520064786571645
D2:000068|024h,D2:000068,D2,ROBUSTNESS_2023,ETH-USDT,2023-02-28 02:00:00+00:00,2023-02-28 03:00:00+00:00,2023-03-01 03:00:00+00:00,24,2023-03-01 02:00:00+00:00,2023-03-01 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23251.9,23331.21,0.003405100115957637,1614.0,1621.7,0.004759411895434591,0.004082256005696114,0.0013543117794769539
D2:000069|024h,D2:000069,D2,ROBUSTNESS_2023,BTC-USDT,2023-02-28 11:00:00+00:00,2023-02-28 12:00:00+00:00,2023-03-01 12:00:00+00:00,24,2023-03-01 11:00:00+00:00,2023-03-01 11:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23776.2,23739.17,-0.0015586538628124755,1656.6,1656.33,-0.00016299770933754848,-0.000860825786075012,0.0013956561534749269
D2:000070|024h,D2:000070,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-28 19:00:00+00:00,2023-02-28 20:00:00+00:00,2023-03-01 20:00:00+00:00,24,2023-03-01 19:00:00+00:00,2023-03-01 19:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23694.4,23355.14,-0.014421644931256986,1654.91,1634.79,-0.012232270952617879,-0.013326957941937431,0.002189373978639107
D2:000067|048h,D2:000067,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-28 01:00:00+00:00,2023-02-28 02:00:00+00:00,2023-03-02 02:00:00+00:00,48,2023-03-02 01:00:00+00:00,2023-03-02 01:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23604.5,23513.5,-0.0038626475293371465,1658.72,1650.0,-0.00527093268017567,-0.004566790104756408,0.0014082851508385235
D2:000068|048h,D2:000068,D2,ROBUSTNESS_2023,ETH-USDT,2023-02-28 02:00:00+00:00,2023-02-28 03:00:00+00:00,2023-03-02 03:00:00+00:00,48,2023-03-02 02:00:00+00:00,2023-03-02 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23512.0,23494.47,-0.0007458548073343829,1650.17,1648.18,-0.0012066640844420205,-0.0009762594458882017,0.0004608092771076376
D2:000069|048h,D2:000069,D2,ROBUSTNESS_2023,BTC-USDT,2023-02-28 11:00:00+00:00,2023-02-28 12:00:00+00:00,2023-03-02 12:00:00+00:00,48,2023-03-02 11:00:00+00:00,2023-03-02 11:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23373.3,23414.73,0.0017709662419276091,1640.88,1644.49,0.0021976224613287627,0.001984294351628186,0.0004266562194011536
D2:000070|048h,D2:000070,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-28 19:00:00+00:00,2023-02-28 20:00:00+00:00,2023-03-02 20:00:00+00:00,48,2023-03-02 19:00:00+00:00,2023-03-02 19:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,23443.0,23463.99,0.0008949626228846251,1638.14,1648.48,0.006292199350632672,0.0035935809867586486,0.005397236727748047
D2:000071|024h,D2:000071,D2,ROBUSTNESS_2023,OP-USDT,2023-03-19 01:00:00+00:00,2023-03-19 02:00:00+00:00,2023-03-20 02:00:00+00:00,24,2023-03-20 01:00:00+00:00,2023-03-20 01:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27824.4,27675.84,-0.0053535031491965,1771.42,1774.79,0.0019006212347668072,-0.001726440957214846,0.007254124383963307
D2:000072|024h,D2:000072,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-19 02:00:00+00:00,2023-03-19 03:00:00+00:00,2023-03-20 03:00:00+00:00,24,2023-03-20 02:00:00+00:00,2023-03-20 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27679.0,27434.91,-0.00885771290481622,1775.25,1766.58,-0.0048957839971876475,-0.006876748451001934,0.003961928907628573
