timestamp,asset,cohort,total_entry_score,breakout_score,trend_score,momentum_score,volume_score,relative_strength_score,risk_execution_score,breakout_floor_pass,risk_floor_pass,hard_gate_pass,cooldown_active,portfolio_slot_available,entry_eligible,accepted_for_entry,rejection_reason,signal_id,order_id,breakout_level,atr_14,forward_5_bar_return,forward_10_bar_return,forward_20_bar_return,forward_30_bar_return,forward_20_bar_MFE,forward_20_bar_MAE,close_reference
2022-08-16T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,49.67489796378652,3.243279845046683,11.536331322805752,12.669166734626721,3.801165649704764,2.0,16.424954411602602,False,True,True,False,True,False,False,entry_score_below_threshold,,,0.594609,0.027215571428571433,-0.18028586961857984,-0.15514818054042845,-0.08442445147107758,-0.1255884401177516,0.05867400281105728,-0.22997758063606988,0.549971
2022-08-16T00:00:00+00:00,AVAX/USDT,RD14_REFERENCE_TRANSFER_COHORT,53.325776339631936,1.2880030189714864,15.0,11.0,0.0,13.25,12.787773320660452,False,True,True,False,True,False,False,entry_score_below_threshold,,,30.873,2.0820714285714286,-0.20043752689714522,-0.17562042748529627,-0.3181394348013197,-0.31423038301534933,0.018828001721417298,-0.3731530626882801,27.884
2022-08-16T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,51.68763486761515,3.656710589784631,13.554039208629046,11.350439451487224,4.276870250390905,1.75,17.099575367323343,False,True,True,False,True,False,False,entry_score_below_threshold,,,25041.5,932.9071428571432,-0.12264699047176375,-0.10537913747883532,-0.16988977789582016,-0.1605358387835728,0.014255004813917171,-0.18993808306497117,24096.8
2022-08-16T00:00:00+00:00,DOT/USDT,RD14_REFERENCE_TRANSFER_COHORT,45.12552703548945,1.852729766803848,13.187166475457978,9.731324896404974,1.4056147573801328,7.5,11.448691139442516,False,True,True,False,True,False,False,entry_score_below_threshold,,,9.6787,0.6508928571428569,-0.1772138929681364,-0.13686918707239049,-0.16035426841068723,-0.1795020661862642,0.04365743428616953,-0.2274967840351536,8.7843
2022-08-16T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,63.10927166058497,2.1636000886721334,15.0,13.109851279379818,4.886977200564822,13.0,14.948843091968202,False,True,True,False,True,False,False,entry_score_below_threshold,,,2031.3,112.77500000000002,-0.17022957034540853,-0.1074715669755687,-0.16869734625105315,-0.13747893850042125,0.030712931760741302,-0.2511057287278855,1899.2
2022-08-17T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,46.83847028114206,0.3179542335793478,11.727128262010417,14.103235116234005,2.211195579973629,2.0,16.478957089344657,False,True,True,False,True,False,False,entry_score_below_threshold,,,0.594609,0.026963000000000008,-0.16962806170904543,-0.22510013447013555,-0.1053714445755034,-0.16299611670356062,0.045312306441101624,-0.23969615853472437,0.557001
2022-08-17T00:00:00+00:00,AVAX/USDT,RD14_REFERENCE_TRANSFER_COHORT,51.61704376153409,0.0,15.0,11.696175621483853,0.0,13.25,11.670868140050235,False,True,True,False,True,False,False,entry_score_below_threshold,,,30.873,2.0639999999999996,-0.15222283711492346,-0.2374469655045195,-0.28249400479616305,-0.3284264895775687,0.0408780667773474,-0.35513742851872354,27.105
2022-08-17T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,44.323308407873455,0.0,13.664125612777273,12.413570696019022,0.0,1.75,16.49561209907716,False,True,True,False,True,False,False,entry_score_below_threshold,,,25206.7,916.5785714285719,-0.09790168745414529,-0.15146001467351433,-0.17014568703490207,-0.17406561157111422,0.024643119169898364,-0.18164133738601818,23852.5
2022-08-17T00:00:00+00:00,DOT/USDT,RD14_REFERENCE_TRANSFER_COHORT,48.23044889517201,1.967936802973972,13.282554245430127,11.357512022363851,0.0,9.5,12.12244582440406,False,True,True,False,True,False,False,entry_score_below_threshold,,,9.6787,0.6312142857142854,-0.15794180912487266,-0.2158949394316767,-0.1652892561983471,-0.21477414242046866,0.0379033171063059,-0.23175591531755924,8.833
2022-08-17T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,54.77335779141804,0.0,15.0,13.393109168997618,0.2189166079807333,11.0,15.16133201443969,False,True,True,False,True,False,False,entry_score_below_threshold,,,2031.3,108.77000000000001,-0.13806626242820141,-0.1964268587687421,-0.13821545412888026,-0.2152889523545647,0.043025820820767446,-0.24215944330182548,1876.78
2022-08-18T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,52.5817144315151,5.0582126998665835,11.497180003248285,11.892976993818502,7.406656693546314,2.0,14.726688041035416,False,True,True,False,True,False,False,entry_score_below_threshold,,,0.594609,0.028697714285714295,-0.14285448973906578,-0.1645445259541276,-0.14115516761073454,-0.11843996657071221,0.01016621784752525,-0.2135017178939549,0.53845
2022-08-18T00:00:00+00:00,AVAX/USDT,RD14_REFERENCE_TRANSFER_COHORT,44.360576753905356,2.8898466472887665,15.0,9.588359220092533,1.1429624673273233,9.25,6.48940841919673,False,False,True,False,True,False,False,entry_score_below_threshold,,,30.873,2.1379285714285716,-0.11764015492351632,-0.2157583819099409,-0.28774304604671186,-0.2937678494581589,0.028402644653964915,-0.31618481280075117,25.561
2022-08-18T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,44.72645739759466,2.761384806064794,13.553696106564978,7.381497864123755,4.447197950435604,3.5,13.08268067040553,False,True,True,False,True,False,False,entry_score_below_threshold,,,25206.7,939.3785714285716,-0.08289835694633707,-0.1414594636291172,-0.19467657470023048,-0.15134606978478304,0.011309386061899573,-0.20067196352198013,23334.6
2022-08-18T00:00:00+00:00,DOT/USDT,RD14_REFERENCE_TRANSFER_COHORT,41.90346486113147,2.662179444033117,12.375598140335638,7.337818022443618,2.440766144738877,9.75,7.337103109580221,False,False,True,False,True,False,False,entry_score_below_threshold,,,9.6787,0.6367285714285712,-0.11472647754702103,-0.1588915708720695,-0.17863202925220467,-0.17504720024854825,0.027376144157923443,-0.18912362880290623,8.3686
2022-08-18T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,57.5594763741323,2.3585266377772087,15.0,10.279262238623103,2.226623506394329,13.0,14.695063991337658,False,True,True,False,True,False,False,entry_score_below_threshold,,,2031.3,112.0857142857143,-0.11419054835667442,-0.1871085210887543,-0.14997356069320056,-0.21819787504292976,0.02590506926008107,-0.22464688534063104,1834.39
2022-08-19T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,30.324056830828223,2.03759221416285,9.761519402008561,5.619973143555484,1.8471122943156038,2.0,9.057859776785723,False,False,True,False,True,False,False,entry_score_below_threshold,,,0.594609,0.03002521428571429,-0.09036998839757648,-0.16159207128654085,-0.0649227872381154,-0.05077915939073607,0.0008555322465337856,-0.17280970071997537,0.511962
2022-08-19T00:00:00+00:00,AVAX/USDT,RD14_REFERENCE_TRANSFER_COHORT,37.94506908944426,1.381683057308515,15.0,5.82603010546825,0.0,11.25,4.487355926667498,False,False,True,False,True,False,False,entry_score_below_threshold,,,30.873,2.2297857142857143,-0.028014213701347046,-0.23452607222543598,-0.21527146516816797,-0.23659201718866218,0.009875216924221109,-0.27778695975539225,24.202
