timestamp,asset,cohort,total_entry_score,breakout_score,trend_score,momentum_score,volume_score,relative_strength_score,risk_execution_score,breakout_floor_pass,risk_floor_pass,hard_gate_pass,cooldown_active,portfolio_slot_available,entry_eligible,accepted_for_entry,rejection_reason,signal_id,order_id,breakout_level,atr_14,forward_5_bar_return,forward_10_bar_return,forward_20_bar_return,forward_30_bar_return,forward_20_bar_MFE,forward_20_bar_MAE,close_reference
2022-09-13T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,70.03472671121696,16.966113522253423,6.81888687319263,13.359954978186023,7.937592118794996,7.750000000000001,17.202179218789887,True,True,True,False,True,True,True,,RD14-SIG-00000143,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000001,21894.6,839.3571428571437,-0.10204436983494125,-0.13380152780816224,-0.14917783204825408,-0.1447712082721302,0.017943486277854026,-0.19029739129658318,22398.1
2022-10-26T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,75.31178728737784,20.768695285307444,8.614464488578253,11.855686280247639,4.138025496809794,13.25,16.684915736434714,True,True,True,False,True,True,True,,RD14-SIG-00000360,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000002,1383.69,60.33071428571433,0.08977301534013438,0.12698945579862575,-0.14844783052542865,-0.17511321827661563,0.14985920510835382,-0.2645642209691895,1459.57
2022-10-29T00:00:00+00:00,AVAX/USDT,RD14_REFERENCE_TRANSFER_COHORT,76.04903710905582,24.67618402101159,1.6753938433388773,14.128745457794722,10.0,9.5,16.068713786910628,True,True,True,False,True,True,True,,RD14-SIG-00000370,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000003,17.508,0.8430714285714281,-0.022913256955810035,-0.01396617566830316,-0.29781778505182754,-0.29874522640480083,0.12378614293507928,-0.3490452809601745,18.33
2023-01-07T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,70.7078018299595,20.41009497870741,0.0,13.391612135188154,9.654008058644564,9.5,17.75208665741936,True,True,True,False,True,True,True,,RD14-SIG-00000698,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000004,0.271113,0.00890864285714286,0.15923532579429178,0.2577741877580326,0.3629904864476754,0.4083503859271225,0.40010770059235323,-0.02232274277508528,0.27855
2023-01-10T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,71.54278551694024,18.37241435811397,2.6132694379462067,11.475565117705072,8.515360048160497,13.0,17.56617655501449,True,True,True,False,True,True,True,,RD14-SIG-00000714,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000005,1295.1,29.027142857142866,0.1737223955651146,0.17474478204234956,0.24580442882675468,0.24984096210354112,0.27194722971130836,-0.002529459877010809,1320.44
2023-03-18T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,86.86490937898947,22.402538662328993,13.478315717040573,12.736502742758155,10.0,15.0,13.247552256861749,True,True,True,False,True,True,True,,RD14-SIG-00000927,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000007,26389.6,1289.9285714285722,-0.00499802853512854,-0.00968573389605265,0.023347255282795576,0.10636052981292976,0.06550739664412863,-0.032156782569329856,27390.8
2023-06-21T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,87.1101376604787,20.22118513430403,12.997638968529891,12.83634349107043,8.256845131470001,15.0,17.79812493510435,True,True,True,False,True,True,True,,RD14-SIG-00001238,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000009,27834.0,894.2928571428573,0.07627546784524464,0.07665702182983392,0.07449134967656224,0.05283109523658114,0.11356883693159947,-0.001529748845622514,28305.3
2023-10-02T00:00:00+00:00,BTC/USDT,RD14_REFERENCE_TRANSFER_COHORT,81.4159377361227,22.59874280942659,8.05596895838717,14.436967960385651,4.1106391111241365,13.0,19.213618896799154,True,True,True,False,True,True,True,,RD14-SIG-00001628,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000012,27484.9,615.8857142857147,-0.002282754309190005,-0.03979280164329735,0.06841118156649095,0.23745646155220146,0.08501562918638927,-0.051946056979548016,27992.5
2023-10-02T00:00:00+00:00,ETH/USDT,RD14_REFERENCE_TRANSFER_COHORT,76.06282986394682,20.284811873664516,2.2021617059303686,13.590025686968623,8.61079647808707,13.25,18.125034119296235,True,True,True,False,True,True,True,,RD14-SIG-00001630,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000013,1694.21,43.442142857142876,-0.05113089023356154,-0.09611269100537034,-0.06033721929637337,0.04690267018153094,0.005710692839714149,-0.12319521916946907,1733.59
2023-10-02T00:00:00+00:00,ADA/USDT,RD14_REFERENCE_TRANSFER_COHORT,73.04194515648109,24.236058167443225,0.0,14.22109974635855,8.751622132937444,7.5,18.333165109741877,True,True,True,False,True,True,False,simultaneous_signal_slot_limit,RD14-SIG-00001626,RD14-RD14_REFERENCE_TRANSFER_COHORT-0000011,0.258,0.006920642857142852,-0.0038974474728665776,-0.0667042868160187,-0.02696236104057348,0.10207098922182722,0.014013505633617251,-0.10014107556007013,0.265815
