trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,ETH/USDT,2020-02-16T00:00:00Z,2020-02-17T00:00:00Z,285.492675,252.4694164285714,30.39794492522046,8.678390611203866,7.6745514158982635,-1003.8391953056015,-1020.1921373327036,1,stop_loss
TRADE-000002,ETH/USDT,2020-06-01T00:00:00Z,2020-06-16T00:00:00Z,243.78182999999999,220.16986,42.11578752066004,10.267063753677666,9.27262704221347,-994.4367114641987,-1013.9764022600898,15,stop_loss
TRADE-000003,ETH/USDT,2020-07-24T00:00:00Z,2020-08-23T00:00:00Z,263.921895,387.76602,59.77521823693298,15.775988871129913,23.17879847036692,7402.809599237009,7363.854811895512,30,time_stop_30_bars
TRADE-000004,ETH/USDT,2020-09-03T00:00:00Z,2020-09-03T00:00:00Z,475.71774,423.80370642857145,20.372448625973135,9.691535218614044,8.633919236713073,-1057.6159819009727,-1075.9414363562998,0,stop_loss
TRADE-000005,ETH/USDT,2020-10-24T00:00:00Z,2020-10-31T00:00:00Z,414.1069499999999,379.4330457142857,30.232416223862487,12.51945367359421,11.471177767122128,-1048.275906472082,-1072.2665379127982,7,stop_loss
TRADE-000006,ETH/USDT,2020-11-08T00:00:00Z,2020-12-08T00:00:00Z,456.077925,601.4991,23.568524859483613,10.749083913224204,14.17644649130702,3427.362578082817,3402.4370476782856,30,time_stop_30_bars
TRADE-000007,ETH/USDT,2020-12-19T00:00:00Z,2020-12-22T00:00:00Z,643.191435,573.6401792857143,15.388003262327913,9.897431900081372,8.827176950250943,-1070.25494983043,-1088.9795586807622,3,stop_loss
TRADE-000008,ETH/USDT,2020-12-29T00:00:00Z,2021-01-23T00:00:00Z,685.28247,1111.3340550000003,10.536439081202069,7.220436998570684,11.709503569372771,4489.066570802088,4470.136630234144,25,rsi_failure_below_45
TRADE-000009,ETH/USDT,2021-04-03T00:00:00Z,2021-05-03T00:00:00Z,1969.5342749999998,2943.8873200000003,5.119757534546318,10.083537943978468,15.07198928742537,4988.451343446901,4963.295816215496,30,time_stop_30_bars
TRADE-000010,ETH/USDT,2021-08-01T00:00:00Z,2021-08-31T00:00:00Z,2463.35106,3222.00819,4.099946160066019,10.099606719341558,13.210060106291765,3110.453386950207,3087.143720124574,30,time_stop_30_bars
TRADE-000011,ETH/USDT,2021-09-02T00:00:00Z,2021-09-08T00:00:00Z,3431.7149999999997,3080.1762842857147,3.371892414342289,11.571373776684647,10.38602304782002,-1185.3507288646279,-1207.3081256891326,6,stop_loss
TRADE-000012,ETH/USDT,2021-10-22T00:00:00Z,2021-11-18T00:00:00Z,4163.750835,4205.826035000001,2.8910715150717734,12.037701434924811,12.159343847135762,121.64241221095115,97.44536692889058,27,trailing_stop_close
TRADE-000013,ETH/USDT,2023-03-16T00:00:00Z,2023-04-15T00:00:00Z,1700.2196849999998,2010.6841550000001,7.391688036700312,12.567493505376872,14.862350014096377,2294.8565087195057,2267.4266652000324,30,time_stop_30_bars
TRADE-000014,ETH/USDT,2023-04-16T00:00:00Z,2023-04-20T00:00:00Z,2100.7998749999997,1961.3245614285718,8.60491700483317,18.077208568138897,16.87703507063368,-1200.1734975052188,-1235.1277411439914,4,stop_loss
TRADE-000015,ETH/USDT,2023-07-15T00:00:00Z,2023-07-18T00:00:00Z,2005.452225,1882.01852,9.628198697419462,19.30889250048196,18.120448262783306,-1188.4442376986574,-1225.8735784619228,3,stop_loss
TRADE-000016,ETH/USDT,2023-11-11T00:00:00Z,2023-11-15T00:00:00Z,2122.0304849999998,1984.7071500000004,8.560966722918916,18.166632367104487,16.991011865889245,-1175.6205012152411,-1210.778145448235,4,stop_loss
TRADE-000017,ETH/USDT,2023-12-06T00:00:00Z,2023-12-21T00:00:00Z,2244.42165,2177.01095,7.690846057909545,17.26150139918934,16.743056082833412,-518.4453163559258,-552.4498738379485,15,rsi_failure_below_45
TRADE-000018,ETH/USDT,2024-01-12T00:00:00Z,2024-01-23T00:00:00Z,2585.87229,2333.111432142857,4.568828155720377,11.814406125649127,10.659585201607378,-1154.820924041749,-1177.2949153690056,11,stop_loss
TRADE-000019,ETH/USDT,2024-02-14T00:00:00Z,2024-03-15T00:00:00Z,2661.3500099999997,4002.787605,7.326998821935879,19.49970838802904,29.328420066294537,9828.711678265501,9779.883549811177,30,time_stop_30_bars
TRADE-000020,ETH/USDT,2024-05-22T00:00:00Z,2024-06-11T00:00:00Z,3663.5108399999995,3704.536805,4.018052542820313,14.72017904631178,14.885023529301689,164.84448298991006,135.2392804142966,20,rsi_failure_below_45
TRADE-000021,ETH/USDT,2024-12-08T00:00:00Z,2024-12-10T00:00:00Z,4001.549775,3579.1580971428575,2.9407113766141295,11.76740294743021,10.525270934968582,-1242.1320124616293,-1264.424686344028,2,stop_loss
