universe_id,landmark_age_hours,direction,training_period,evaluation_period,removed_pair,training_row_count,evaluation_row_count,training_pair_count,evaluation_pair_count,structural_support_pass,model_fit_pass,continuous_lopo_pass,classification_auc_lopo_pass,subset_required_lopo_pass,spearman_predicted_vs_actual,auc_adverse_score,subset_row_count,subset_actual_mean_rcv,subset_actual_negative_fraction
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,115,8,11,True,True,False,False,False,-0.03481698799463594,0.4704007285974499,77,0.034302696984472275,0.4675324675324675
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,127,7,12,True,True,False,False,False,-0.06284221064610011,0.45002480158730157,77,0.03068560749705061,0.45454545454545453
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,123,8,11,True,True,False,False,False,-0.06546952038994704,0.4502908514013749,80,0.03218287124864355,0.475
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,120,8,11,True,True,False,False,False,-0.033880235089491506,0.4670741872742428,79,0.03064126711284983,0.4810126582278481
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,103,7,11,True,True,False,False,False,-0.11460942006373552,0.4306184012066365,67,0.023663606457415078,0.47761194029850745
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,122,8,11,True,True,False,False,False,-0.05659691489130502,0.4517602794947595,82,0.03155720023895589,0.47560975609756095
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,111,7,11,True,True,False,False,False,-0.026243736424668863,0.4571150097465887,67,0.024188164433297688,0.47761194029850745
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,60,6,11,True,True,False,False,False,-0.2393272171902468,0.44857142857142857,58,0.03464933232133637,0.39655172413793105
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,60,6,11,True,True,False,False,False,-0.23460072707380367,0.452,60,0.032483333628810236,0.4166666666666667
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,False,False,False,-0.22673699173604006,0.45705882352941174,31,0.05775666518590511,0.3870967741935484
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,48,6,10,True,True,False,False,False,-0.26997084829469153,0.41560798548094374,42,0.045728904691026924,0.38095238095238093
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,10,True,True,False,False,False,-0.2612700930976548,0.4412878787878788,55,0.03549189893361267,0.41818181818181815
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,10,True,True,False,False,False,-0.2685279929865294,0.41919191919191917,49,0.03402145281273661,0.4489795918367347
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,21,59,7,10,True,True,False,False,False,-0.266887007679085,0.43529411764705883,57,0.032578580151347576,0.42105263157894735
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,10,True,True,False,False,False,-0.20238869417368718,0.46424242424242423,56,0.03214904657092357,0.42857142857142855
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,57,7,10,True,True,False,False,False,-0.2152504521556261,0.4539641943734015,56,0.03881630202841335,0.39285714285714285
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,10,True,True,False,False,False,-0.2082273399104062,0.4628099173553719,54,0.03336202060957499,0.4074074074074074
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,49,6,10,True,True,True,True,False,0.13911451316962992,0.5185185185185185,49,0.01497955786560144,0.4489795918367347
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,57,7,10,True,True,False,False,False,-0.2319193688854679,0.475974025974026,55,0.03625396266245014,0.38181818181818183
