policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
RD31_REGIME_HYSTERESIS_CONTROL,UNION_FOCUS,E2,2.0,20741.610277952193,109302.07076648639,10905.597308022543,0.09977484627277856,9836.01296992965,SOL-USDT,0.17661060477653442,1437.7054565554681,-15661.216799797414
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,27733.451545562035,103684.5579194622,9748.079368714656,0.09401669413768012,17985.372176847377,SOL-USDT,0.1480236675127026,12385.683017890007,-17099.859708195385
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,19433.07832460501,97284.34659198018,9072.463451921674,0.09325717620299646,10360.614872683334,SOL-USDT,0.13652740352064507,6151.099081199438,-18701.587533997936
RD31_REGIME_HYSTERESIS_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
RD31_REGIME_HYSTERESIS_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,C2,1.0,25984.843409420195,106252.44397621442,12167.498416243887,0.11451499806411693,13817.344993176308,SOL-USDT,0.23263617160745728,1266.6816188578377,-11623.332900466776
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,C2,2.0,17642.06187815922,99697.67907145737,11321.176459568598,0.11355506532357941,6320.885418590622,SOL-USDT,0.22377019650220017,-4667.307358474085,-13287.683776990187
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,C2,1.0,20160.168478334792,93202.28883417934,9313.08488509164,0.0999233495398487,10847.083593243151,SOL-USDT,0.16759359948717248,4540.061412171572,-17380.439245467383
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,C2,2.0,12887.021362458589,87793.9923554287,8708.989695984264,0.09919801415028996,4178.031666474324,SOL-USDT,0.15773278741790497,-960.9697703094207,-18897.375631529627
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,C2,1.0,20052.12479647677,72227.85608842768,11405.812727334516,0.1579143192810613,8646.312069142255,SOL-USDT,0.33588431752303854,-4208.079351937005,-13385.624961844816
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,C2,2.0,14790.511831197175,68676.44693927826,10858.42629667787,0.15810990202039102,3932.085534519305,SOL-USDT,0.32166880202900655,-7300.558583369097,-14350.513667052364
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,D2,1.0,42137.631941162035,122765.4289489349,9277.567147841204,0.07557149620436117,32860.06479332083,SOL-USDT,0.18611898803982244,19288.65453891155,-11623.332900466776
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,D2,2.0,32906.54852171779,115391.79878875607,8842.867490048116,0.07663341401095983,24063.681031669676,SOL-USDT,0.17827673311026057,12334.875605941837,-13287.683776990183
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,D2,1.0,22361.65903729581,97889.1444881289,9521.415234265589,0.09726732503439396,12840.24380303022,SOL-USDT,0.1703053495604982,5690.614067066901,-17380.439245467387
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,D2,2.0,15044.894329870305,92378.53929670378,8910.738376709856,0.09645896595193086,6134.155953160449,SOL-USDT,0.16102591216447487,169.55577519679355,-18897.375631529623
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,D2,1.0,32328.719254319774,81151.27286229315,9793.814511474604,0.12068590135479304,22534.90474284517,SOL-USDT,0.27173071890415196,10277.42553946186,-13385.62496184482
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,D2,2.0,26565.025081912303,77102.43813560542,9383.752366648501,0.12170500172957752,17181.272715263804,SOL-USDT,0.25982847107440604,6531.616465028968,-14350.513667052364
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,E2,1.0,35602.50416213058,117831.2578800654,12295.001994519462,0.10434414616055389,23307.502167611117,SOL-USDT,0.22218894429737895,9421.701368526632,-11623.332900466768
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,UNION_FOCUS,E2,2.0,26681.724104215755,110699.35934605956,11442.118969477273,0.10336210649338835,15239.605134738482,SOL-USDT,0.21417172879594862,2973.0509364662284,-13287.683776990183
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,E2,1.0,26055.761473457853,100092.8500427208,9809.117133423371,0.09800017812697635,16246.644340034482,SOL-USDT,0.1695891257574326,9081.10254014303,-17380.439245467387
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,MOMENTUM_BREAKOUT,E2,2.0,18539.55081298001,94410.82835951252,9181.669991774756,0.09725229776410113,9357.880821205255,SOL-USDT,0.1605351273379704,3383.2964602024003,-18897.375631529623
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,C2,1.0,25116.931265209943,106304.13393745209,12083.676272608735,0.11367080305379851,13033.254992601209,SOL-USDT,0.18675232190813365,5264.387423957534,-9464.379836555836
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,C2,2.0,16666.481698233703,99503.12841890533,11227.29239131047,0.11283356181570382,5439.189306923234,SOL-USDT,0.17404896447136467,-651.9347647379873,-11112.728351533038
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,C2,1.0,29578.351997562095,95650.77658639733,8764.52269027976,0.09163043942840479,20813.829307282336,SOL-USDT,0.13050276065879565,17095.661593879548,-10553.120917604268
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,C2,2.0,21956.154033175615,89939.87198705826,8392.198511478826,0.0933089888396373,13563.95552169679,XRP-USDT,0.11884159379483293,11267.556300530365,-12022.057302779755
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,C2,1.0,20052.12479647677,72227.85608842768,11405.812727334516,0.1579143192810613,8646.312069142255,SOL-USDT,0.33588431752303854,-4208.079351937005,-13385.624961844816
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,C2,2.0,14790.511831197175,68676.44693927826,10858.42629667787,0.15810990202039102,3932.085534519305,SOL-USDT,0.32166880202900655,-7300.558583369097,-14350.513667052364
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,D2,1.0,36470.80190407227,118674.22617891777,8972.378422537313,0.07560511419733391,27498.42348153496,SOL-USDT,0.11352780409126158,22997.977603750027,-9464.379836555832
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,D2,2.0,27464.533321083094,111315.65767221284,8519.131081010673,0.0765312918160772,18945.40224007242,SOL-USDT,0.10245747419541289,16059.412197586933,-11112.728351533042
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,D2,1.0,33904.16383253988,100572.77521351873,8966.919061754765,0.08915851275574083,24937.244770785117,SOL-USDT,0.13770501723720627,20054.788088168614,-10553.120917604261
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,D2,2.0,26186.252196014255,94746.12822076012,8586.034898047772,0.09062148564047032,17600.217297966483,SOL-USDT,0.1268747622210124,14165.359706643761,-12022.057302779758
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,D2,1.0,32328.719254319774,81151.27286229315,9793.814511474604,0.12068590135479304,22534.90474284517,SOL-USDT,0.27173071890415196,10277.42553946186,-13385.62496184482
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,D2,2.0,26565.025081912303,77102.43813560542,9383.752366648501,0.12170500172957752,17181.272715263804,SOL-USDT,0.25982847107440604,6531.616465028968,-14350.513667052364
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,E2,1.0,39197.221467825046,120802.73826455568,12620.93296988259,0.10447555371007393,26576.288497942456,SOL-USDT,0.1843943721019615,16921.876397334705,-9464.379836555847
MB_BREADTH_ACCELERATION_CONFIRMATION,UNION_FOCUS,E2,2.0,29936.411904076616,113245.56571583406,11736.088168885057,0.10363397537643375,18200.32373519156,SOL-USDT,0.17325059593918068,10316.550156338715,-11112.72835153305
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,E2,1.0,42631.138549969815,104345.0784914135,9374.736540985485,0.08984359086717182,33256.40200898433,XRP-USDT,0.1501407591670659,26964.68924992191,-10553.120917604261
MB_BREADTH_ACCELERATION_CONFIRMATION,MOMENTUM_BREAKOUT,E2,2.0,34507.6776327844,98274.59009537435,8847.563526442938,0.09002900462730479,25660.11410634146,XRP-USDT,0.1444486641447707,20312.04437413266,-12022.05730277975
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
MB_BREADTH_ACCELERATION_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,C2,1.0,28174.820477105728,83146.95376942414,12177.527063348523,0.14645788584291586,15997.293413757205,SOL-USDT,0.34044864583635837,-132.44733911301591,-8666.634034889132
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,C2,2.0,22201.60505653507,78893.90692159082,11559.466899088262,0.1465191337345824,10642.138157446809,SOL-USDT,0.32876326500011877,-3735.8133716225966,-9750.138120071442
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,C2,1.0,27974.47305510113,59133.65009233317,10029.16609739182,0.1696016748793954,17945.306957709312,SOL-USDT,0.3838856195574155,5273.915152714391,-10286.265087640291
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,C2,2.0,24680.21433535148,57072.07219535134,9711.982633514337,0.17017049250062802,14968.231701837143,SOL-USDT,0.37182015307249516,3459.6677155114485,-10948.320059536087
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,C2,1.0,20052.12479647677,72227.85608842768,11405.812727334516,0.1579143192810613,8646.312069142255,SOL-USDT,0.33588431752303854,-4208.079351937005,-13385.624961844816
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,C2,2.0,14790.511831197175,68676.44693927826,10858.42629667787,0.15810990202039102,3932.085534519305,SOL-USDT,0.32166880202900655,-7300.558583369097,-14350.513667052364
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,D2,1.0,36769.86563845104,90249.72940475824,10409.121826594555,0.11533687574741643,26360.743811856482,SOL-USDT,0.2580001192908551,13485.42468605602,-8666.634034889132
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,D2,2.0,30374.954689040933,85583.23697757057,9953.016630330909,0.11629633304170732,20421.938058710024,SOL-USDT,0.24646952007983472,9281.29534430035,-9750.138120071439
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,D2,1.0,25999.479181694333,58127.19642224058,9874.388811540453,0.1698755388065185,16125.09037015388,SOL-USDT,0.3843031186286883,3661.0163194849447,-10286.265087640291
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,D2,2.0,22701.281434327684,56079.49468959781,9557.833380001357,0.17043365730922394,13143.448054326327,SOL-USDT,0.3720312306880248,1837.9580085940615,-10948.320059536083
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,D2,1.0,32328.719254319774,81151.27286229315,9793.814511474604,0.12068590135479304,22534.90474284517,SOL-USDT,0.27173071890415196,10277.42553946186,-13385.62496184482
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,D2,2.0,26565.025081912303,77102.43813560542,9383.752366648501,0.12170500172957752,17181.272715263804,SOL-USDT,0.25982847107440604,6531.616465028968,-14350.513667052364
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,E2,1.0,33425.35782353475,92369.65994125948,12358.385757599965,0.13379269519297804,21066.972065934788,SOL-USDT,0.32326661519746547,3565.3305073828815,-8666.634034889124
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,UNION_FOCUS,E2,2.0,27096.02242452188,87716.79391370875,11718.07028371077,0.13358981514119636,15377.952140811112,SOL-USDT,0.31259749670638626,-324.0277720134509,-9750.13812007145
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,E2,1.0,25336.220361542823,57707.712831796045,9822.410219919322,0.1702096606834733,15513.8101416235,SOL-USDT,0.38242854176937396,3267.1438944332695,-10286.265087640299
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,MOMENTUM_BREAKOUT,E2,2.0,22054.817815693114,55668.1054866057,9507.477006531453,0.17078858573369354,12547.34080916166,SOL-USDT,0.3700530042401232,1454.668140018588,-10948.32005953608
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
