policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
RD31_REGIME_HYSTERESIS_CONTROL,False,0.12028481914278322,1.138721406757252,0.19669431372912596,56.868304326863885,3,False
MB_CROSS_SECTIONAL_BREAKOUT_LEADER,False,0.17642061878159243,1.21500126964617,0.1655108424551275,56.12341324640822,4,False
MB_BREADTH_ACCELERATION_CONFIRMATION,False,0.16666481698233593,1.2011969624317815,0.16689410265887106,55.479591983317455,4,False
MB_RELATIVE_STRENGTH_LEADER_CONFIRMATION,False,0.22201605056535034,1.3916158689301654,0.21900660784843778,38.41340690836295,4,False
