fill_id,order_id,symbol,side,timestamp,quantity,price,fee,slippage_cost,reason
FILL-000001,ADA_USDT-ORD-000001,ADA/USDT,buy,2020-05-21T00:00:00Z,147989.35791614148,0.0567993855,8.405704590176398,4.200751919128635,regime_momentum_breakout_entry
FILL-000002,ADA_USDT-ORD-000002,ADA/USDT,sell,2020-06-20T00:00:00Z,147989.35791614148,0.081797081,12.105097496604614,6.055576536570592,rsi_failure_below_45
FILL-000003,ADA_USDT-ORD-000003,ADA/USDT,buy,2020-07-03T00:00:00Z,101725.06619648827,0.096756354,9.842546515580855,4.9188138508649955,regime_momentum_breakout_entry
FILL-000004,ADA_USDT-ORD-000004,ADA/USDT,sell,2020-07-24T00:00:00Z,101725.06619648827,0.12379307250000002,12.592858494729175,6.299579036883029,rsi_failure_below_45
FILL-000005,ADA_USDT-ORD-000005,ADA/USDT,buy,2020-07-27T00:00:00Z,60292.15129379882,0.1436948115,8.663669315091902,4.329669822634633,regime_momentum_breakout_entry
FILL-000006,RISK-ORD-000001,ADA/USDT,sell,2020-08-03T00:00:00Z,60292.15129379882,0.12598326257142858,7.595801927442954,3.799800864153554,stop_loss
FILL-000007,ADA_USDT-ORD-000006,ADA/USDT,buy,2020-11-23T00:00:00Z,67475.53458531163,0.13380186749999998,9.028352538075533,4.511920308883325,regime_momentum_breakout_entry
FILL-000008,ADA_USDT-ORD-000007,ADA/USDT,sell,2020-12-10T00:00:00Z,67475.53458531163,0.140879525,9.505921261499774,4.755338299899837,rsi_failure_below_45
FILL-000009,ADA_USDT-ORD-000008,ADA/USDT,buy,2021-04-15T00:00:00Z,5988.768437561753,1.413550422,8.465426152175697,4.230597777199249,regime_momentum_breakout_entry
FILL-000010,RISK-ORD-000002,ADA/USDT,sell,2021-04-19T00:00:00Z,5988.768437561753,1.2362985414999998,7.403905684738827,3.7038047447417846,stop_loss
FILL-000011,ADA_USDT-ORD-000009,ADA/USDT,buy,2021-08-09T00:00:00Z,6627.39490743953,1.473466365,9.765243483684435,4.880181651016709,regime_momentum_breakout_entry
FILL-000012,ADA_USDT-ORD-000010,ADA/USDT,sell,2021-09-08T00:00:00Z,6627.39490743953,2.8287599125000003,18.74730903847159,9.378343691081335,time_stop_30_bars
FILL-000013,ADA_USDT-ORD-000011,ADA/USDT,buy,2023-12-07T00:00:00Z,32491.7965164213,0.42600889799999997,13.841794428000876,6.917438494753061,regime_momentum_breakout_entry
FILL-000014,ADA_USDT-ORD-000012,ADA/USDT,sell,2023-12-29T00:00:00Z,32491.7965164213,0.6330773030000001,20.569818908240794,10.290054481361077,rsi_failure_below_45
FILL-000015,ADA_USDT-ORD-000013,ADA/USDT,buy,2024-02-11T00:00:00Z,25445.19777396716,0.541142436,13.769476307906368,6.8812975052005845,regime_momentum_breakout_entry
FILL-000016,ADA_USDT-ORD-000014,ADA/USDT,sell,2024-03-12T00:00:00Z,25445.19777396716,0.7162187115,18.22432676353343,9.116721742638033,time_stop_30_bars
