policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
RD31_REGIME_HYSTERESIS_CONTROL,False,0.12028481914278322,1.138721406757252,0.19669431372912596,56.868304326863885,1,False
MB_ONE_BAR_BREAKOUT_LEVEL_HOLD,False,0.23170135609320797,1.2964697703920285,0.15471508511174709,53.950838934296904,2,False
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,False,0.23034242503138103,1.3248845043648156,0.1543136847783506,48.332327438667214,2,False
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,False,0.32780042823691513,1.4121667521497345,0.14758674207799602,60.51321382928775,2,False
