end_exclusive,endpoint,first_open_time,last_open_time,pagination_page,probe_month,quote_volume_present,raw_byte_count,raw_path,raw_payload_sha256,request_id,response_code,row_count,sealed_rows,spot_endpoint,start,status,symbol,timestamp_unit,url
2019-12-06T00:00:00+00:00,/api/v1/market/candles,2019-10-04T00:00:00+00:00,2019-12-05T00:00:00+00:00,,2019-11,True,5364,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2019_11.json,492b2074531d099a0cec52d07141f9cd3d09799965923d70fbedeb50bdf239c4,kline_BTC-USDT_2019_11,200000,63,False,True,2019-10-04T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=BTC-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,2019-10-04T00:00:00+00:00,2019-12-05T00:00:00+00:00,,2019-11,True,5554,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2019_11.json,9124ee3b587b9733abb39f1b417a6e3322c8eba27db2dba00527a1eca490b6b5,kline_ETH-USDT_2019_11,200000,63,False,True,2019-10-04T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=ETH-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,2019-10-04T00:00:00+00:00,2019-12-05T00:00:00+00:00,,2019-11,True,6064,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2019_11.json,b7587a2d377d28f18d6414aebdd09302ff1b9d30c43f45b4e95d72649b318544,kline_KCS-USDT_2019_11,200000,63,False,True,2019-10-04T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=KCS-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,2019-10-04T00:00:00+00:00,2019-12-05T00:00:00+00:00,,2019-11,True,6183,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2019_11.json,4fc70c706f315860cf3d089a362291c00dca3a69454cf6b105476f374c8b0271,kline_ADA-USDT_2019_11,200000,63,False,True,2019-10-04T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=ADA-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,27,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2019_11.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_DOT-USDT_2019_11,200000,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=DOT-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,27,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2019_11.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_SOL-USDT_2019_11,200000,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=SOL-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,27,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2019_11.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_LUNA-USDT_2019_11,200000,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=LUNA-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,27,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2019_11.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_FTT-USDT_2019_11,200000,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=FTT-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2019_11.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2019_11,400100,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=NANO-USDT&type=1day
2019-12-06T00:00:00+00:00,/api/v1/market/candles,,,,2019-11,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2019_11.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2019_11,400100,0,False,True,2019-10-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1575590400&startAt=1570147200&symbol=INVALID-RD18-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,2020-05-04T00:00:00+00:00,2020-07-05T00:00:00+00:00,,2020-06,True,5477,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2020_06.json,23c5d0d3db03ef04645991c0f0842cc55c2a78364d5a758e68baf4a395f18b84,kline_BTC-USDT_2020_06,200000,63,False,True,2020-05-04T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=BTC-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,2020-05-04T00:00:00+00:00,2020-07-05T00:00:00+00:00,,2020-06,True,5570,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2020_06.json,45112d01709965a3b45f30d67602eaed8d3163319221134ed869c5704e7b5b06,kline_ETH-USDT_2020_06,200000,63,False,True,2020-05-04T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=ETH-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,2020-05-04T00:00:00+00:00,2020-07-05T00:00:00+00:00,,2020-06,True,6031,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2020_06.json,015412444fea54cc232307040f466b290c456dcf528d1539be0d337b17ef4c54,kline_KCS-USDT_2020_06,200000,63,False,True,2020-05-04T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=KCS-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,2020-05-04T00:00:00+00:00,2020-07-05T00:00:00+00:00,,2020-06,True,6439,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2020_06.json,08498b76d3c0bcbc3ed9f511b412731c62f5e36620a861b9ba55c45691ac9067,kline_ADA-USDT_2020_06,200000,63,False,True,2020-05-04T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=ADA-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,27,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2020_06.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_DOT-USDT_2020_06,200000,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=DOT-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,27,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2020_06.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_SOL-USDT_2020_06,200000,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=SOL-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,27,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2020_06.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_LUNA-USDT_2020_06,200000,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=LUNA-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,27,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2020_06.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_FTT-USDT_2020_06,200000,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=FTT-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2020_06.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2020_06,400100,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=NANO-USDT&type=1day
2020-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2020-06,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2020_06.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2020_06,400100,0,False,True,2020-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1593993600&startAt=1588550400&symbol=INVALID-RD18-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,2021-04-03T00:00:00+00:00,2021-06-04T00:00:00+00:00,,2021-05,True,5800,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2021_05.json,732664041c02fbaf5bbddce7f72d4997e8b9834103c4ec0b3b4a9e8f12c431d0,kline_BTC-USDT_2021_05,200000,63,False,True,2021-04-03T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=BTC-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,2021-04-03T00:00:00+00:00,2021-06-04T00:00:00+00:00,,2021-05,True,5931,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2021_05.json,9fc1dbf35303e584a5f1222ddbaeac79fb02c55f7870ebcad9c36a3c23f00a82,kline_ETH-USDT_2021_05,200000,63,False,True,2021-04-03T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=ETH-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,2021-04-03T00:00:00+00:00,2021-06-04T00:00:00+00:00,,2021-05,True,5655,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2021_05.json,1d89ff1442a395cee5eb30f6ddd99061d8b352d788bfa49d9a9ac3e5f2051515,kline_KCS-USDT_2021_05,200000,63,False,True,2021-04-03T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=KCS-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,2021-04-03T00:00:00+00:00,2021-06-04T00:00:00+00:00,,2021-05,True,6525,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2021_05.json,62c276924497267c2f27514ba932ac34b2f63cf2e8f184b53877bf643315a1d6,kline_ADA-USDT_2021_05,200000,63,False,True,2021-04-03T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=ADA-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,2021-04-03T00:00:00+00:00,2021-06-04T00:00:00+00:00,,2021-05,True,6040,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2021_05.json,1398fec54916d63126de96b63a226bcee022cd5e1536023af3d86936783d419d,kline_DOT-USDT_2021_05,200000,63,False,True,2021-04-03T00:00:00+00:00,SUCCESS,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=DOT-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,,,,2021-05,False,27,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2021_05.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_SOL-USDT_2021_05,200000,0,False,True,2021-04-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=SOL-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,,,,2021-05,False,27,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2021_05.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_LUNA-USDT_2021_05,200000,0,False,True,2021-04-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=LUNA-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,,,,2021-05,False,27,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2021_05.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,kline_FTT-USDT_2021_05,200000,0,False,True,2021-04-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=FTT-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,,,,2021-05,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2021_05.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2021_05,400100,0,False,True,2021-04-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=NANO-USDT&type=1day
2021-06-05T00:00:00+00:00,/api/v1/market/candles,,,,2021-05,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2021_05.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2021_05,400100,0,False,True,2021-04-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1622851200&startAt=1617408000&symbol=INVALID-RD18-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5812,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2022_06.json,038a60d12af596cb7687bd4820be42302a609c8989c96176ccc43e5ae1df496c,kline_BTC-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=BTC-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5881,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2022_06.json,b3aaea443c1c389005db902778dae372c57e52a355adbf03b88e8a16555db210,kline_ETH-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=ETH-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5651,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2022_06.json,d06355943226cca3848b6b0de3a417143ae3f975856e0c96546494e56bb49835,kline_KCS-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=KCS-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,6517,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2022_06.json,f0ebc3d95a404570e7703a0ad90b17bd9714dabb99d1eee7e21ff616f83810fc,kline_ADA-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=ADA-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5911,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2022_06.json,278a526040a785bbdfca7757ba52206c6e161b8299c277647c60ae5a8fe8563c,kline_DOT-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=DOT-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5801,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2022_06.json,268d6cb2de8628883b3177f9b363f65b844cffa5c63918e72d9096fe665c8eee,kline_SOL-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=SOL-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-28T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,3619,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2022_06.json,5dde420c3d858296b05ef31fe9a40ed18b56f67722a570f39b4172e87a4ee2d2,kline_LUNA-USDT_2022_06,200000,39,False,True,2022-05-04T00:00:00+00:00,SUCCESS,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=LUNA-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,2022-05-04T00:00:00+00:00,2022-07-05T00:00:00+00:00,,2022-06,True,5578,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2022_06.json,8380555de05b49cb392785cc63999e9c761bc9d218e4e36878b349b433a91657,kline_FTT-USDT_2022_06,200000,63,False,True,2022-05-04T00:00:00+00:00,SUCCESS,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=FTT-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2022-06,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2022_06.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2022_06,400100,0,False,True,2022-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=NANO-USDT&type=1day
2022-07-06T00:00:00+00:00,/api/v1/market/candles,,,,2022-06,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2022_06.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2022_06,400100,0,False,True,2022-05-04T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1657065600&startAt=1651622400&symbol=INVALID-RD18-USDT&type=1day
