portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions
MOMENTUM_BREAKOUT,C2,1.0,2019-02-20 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-21 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-22 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-23 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-24 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-25 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-26 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-27 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-02-28 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-01 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-02 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-03 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-04 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-05 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-06 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-07 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-08 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-09 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-10 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-11 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-12 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-13 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-14 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-15 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-16 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-17 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-18 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-19 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-20 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-21 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-22 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-23 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-24 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-25 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-26 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-27 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-28 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-29 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-30 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-03-31 23:00:00+00:00,100000.0,100000.0,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-04-01 23:00:00+00:00,99991.8033286925,94312.94545544463,5678.857873247878,0.056793233887185414,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-02 23:00:00+00:00,102806.52237691176,80091.97868234024,22714.543694571516,0.22094457792565833,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-03 23:00:00+00:00,101446.24526586104,80091.97868234024,21354.266583520806,0.21049834350751473,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-04 23:00:00+00:00,100297.43925440336,80091.97868234024,20205.460572063126,0.20145539828601403,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-05 23:00:00+00:00,100945.21712132337,80091.97868234024,20853.23843898313,0.20657975715600452,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-06 23:00:00+00:00,100013.51152674816,80091.97868234024,19921.532844407924,0.19918841504810078,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-07 23:00:00+00:00,100846.60451878422,80091.97868234024,20754.62583644399,0.2058039131359958,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-08 23:00:00+00:00,100556.549859697,87249.86379079864,13306.686068898363,0.13233037616609472,4
MOMENTUM_BREAKOUT,C2,1.0,2019-04-09 23:00:00+00:00,99931.51264273496,99931.51264273496,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-04-10 23:00:00+00:00,99768.74872937593,89605.89494404351,10162.853785332423,0.10186409987860327,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-11 23:00:00+00:00,99268.65834294172,89605.89494404351,9662.763398898216,0.09733951843608517,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-12 23:00:00+00:00,99354.38261950691,89605.89494404351,9748.4876754634,0.09811834584888673,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-13 23:00:00+00:00,99328.37637830173,89605.89494404351,9722.481434258232,0.09788221441604181,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-14 23:00:00+00:00,99487.30340788889,89605.89494404351,9881.408463845375,0.09932331187360159,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-15 23:00:00+00:00,99196.65326196657,86802.11906908205,12394.534192884514,0.124949116581101,3
MOMENTUM_BREAKOUT,C2,1.0,2019-04-16 23:00:00+00:00,99503.89184720116,80063.59441358724,19440.297433613923,0.1953722319069346,4
MOMENTUM_BREAKOUT,C2,1.0,2019-04-17 23:00:00+00:00,99685.90793515886,89936.72808922472,9749.179845934143,0.09779897728649409,4
MOMENTUM_BREAKOUT,C2,1.0,2019-04-18 23:00:00+00:00,100180.27588178396,84843.95483701436,15336.321044769606,0.15308723109194639,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-19 23:00:00+00:00,99950.3824423154,84843.95483701436,15106.42760530104,0.15113926766632882,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-20 23:00:00+00:00,100041.00066181971,84843.95483701436,15197.045824805346,0.1519081748909899,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-21 23:00:00+00:00,99533.01860828136,84843.95483701436,14689.063771266998,0.1475798079537481,5
MOMENTUM_BREAKOUT,C2,1.0,2019-04-22 23:00:00+00:00,99660.47784856132,87643.45533952057,12017.022509040744,0.12057961960910084,3
MOMENTUM_BREAKOUT,C2,1.0,2019-04-23 23:00:00+00:00,99124.66582040761,76300.92286529069,22823.742955116923,0.23025291198931852,3
MOMENTUM_BREAKOUT,C2,1.0,2019-04-24 23:00:00+00:00,98102.01036281274,76422.3847625304,21679.625600282336,0.22099063536113192,2
MOMENTUM_BREAKOUT,C2,1.0,2019-04-25 23:00:00+00:00,98273.22747487717,81682.69301052867,16590.534464348504,0.16882049049004472,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-26 23:00:00+00:00,97899.55096893583,81682.69301052867,16216.85795840716,0.1656479299231196,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-27 23:00:00+00:00,98175.73443159775,81682.69301052867,16493.041421069072,0.16799509080892402,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-28 23:00:00+00:00,97966.84083598317,81682.69301052867,16284.147825454493,0.1662210160754039,1
MOMENTUM_BREAKOUT,C2,1.0,2019-04-29 23:00:00+00:00,98110.11124036356,81077.03583903819,17033.075401325375,0.1736118243673725,2
MOMENTUM_BREAKOUT,C2,1.0,2019-04-30 23:00:00+00:00,98212.88656057151,94757.87176682061,3455.014793750906,0.03517883360061992,3
MOMENTUM_BREAKOUT,C2,1.0,2019-05-01 23:00:00+00:00,98059.91903516486,89906.46925431066,8153.449780854191,0.083147629134084,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-02 23:00:00+00:00,98259.06126498287,84607.96171624253,13651.09954874034,0.13892967603187614,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-03 23:00:00+00:00,98888.32635205684,84607.96171624253,14280.364635814321,0.1444090031918848,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-04 23:00:00+00:00,98781.76447107024,84607.96171624253,14173.802754827713,0.14348602528737708,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-05 23:00:00+00:00,98574.4166276168,84607.96171624253,13966.454911374267,0.14168437804846615,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-06 23:00:00+00:00,98915.35266710585,85159.92121694032,13755.431450165534,0.1390626538678852,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-07 23:00:00+00:00,99082.51710930032,88026.43389432669,11056.08321497362,0.11158460177972052,2
MOMENTUM_BREAKOUT,C2,1.0,2019-05-08 23:00:00+00:00,99102.41403053362,93242.93850815266,5859.475522380965,0.05912545703049828,1
MOMENTUM_BREAKOUT,C2,1.0,2019-05-09 23:00:00+00:00,99279.12099794122,90639.30375035187,8639.817247589355,0.08702552118454515,1
MOMENTUM_BREAKOUT,C2,1.0,2019-05-10 23:00:00+00:00,99471.65850080989,83295.36845319293,16176.290047616956,0.16262210052007176,2
MOMENTUM_BREAKOUT,C2,1.0,2019-05-11 23:00:00+00:00,101839.49216008588,80944.53476329744,20894.957396788435,0.2051753887769074,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-12 23:00:00+00:00,100845.6672859446,80944.53476329744,19901.13252264715,0.19734246456239055,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-13 23:00:00+00:00,102621.14873743718,80944.53476329744,21676.613974139742,0.2112295003596262,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-14 23:00:00+00:00,103773.15208326306,78832.6808958896,24940.471187373456,0.24033645202722864,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-15 23:00:00+00:00,106019.21602095927,78832.6808958896,27186.53512506967,0.256430259960563,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-16 23:00:00+00:00,105533.9209537378,89590.52065104843,15943.400302689375,0.15107370368318235,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-17 23:00:00+00:00,103888.42308326722,99125.03667900807,4763.386404259145,0.0458509838044347,3
MOMENTUM_BREAKOUT,C2,1.0,2019-05-18 23:00:00+00:00,103802.68357113554,101647.72344395354,2154.960127182002,0.020760158148562864,1
MOMENTUM_BREAKOUT,C2,1.0,2019-05-19 23:00:00+00:00,103974.74083906444,101647.72344395354,2327.0173951108977,0.02238060298426454,1
MOMENTUM_BREAKOUT,C2,1.0,2019-05-20 23:00:00+00:00,103290.64429596749,82908.8721934462,20381.7721025213,0.19732447446178833,2
MOMENTUM_BREAKOUT,C2,1.0,2019-05-21 23:00:00+00:00,103150.24130144987,65853.29736513972,37296.943936310156,0.3615788336094364,3
MOMENTUM_BREAKOUT,C2,1.0,2019-05-22 23:00:00+00:00,102407.04984987623,65853.29736513972,36553.752484736506,0.3569456647596287,3
MOMENTUM_BREAKOUT,C2,1.0,2019-05-23 23:00:00+00:00,102533.26967505067,65853.29736513972,36679.972309910954,0.3577372732397732,3
MOMENTUM_BREAKOUT,C2,1.0,2019-05-24 23:00:00+00:00,103413.60145344911,65392.28369189236,38021.317761556755,0.3676626403797742,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-25 23:00:00+00:00,103778.81949037421,65392.28369189236,38386.535798481855,0.36988795967217875,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-26 23:00:00+00:00,105258.9114743112,58519.93057452157,46738.980899789625,0.44403823149165317,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-27 23:00:00+00:00,105681.44245572707,59106.49813116891,46574.94432455816,0.44071071743811324,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-28 23:00:00+00:00,105020.62418353996,76721.37060226592,28299.253581274043,0.2694637724854565,4
MOMENTUM_BREAKOUT,C2,1.0,2019-05-29 23:00:00+00:00,104878.77938284155,74926.81413850952,29951.965244332016,0.2855865163628348,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-30 23:00:00+00:00,103280.70398255295,74926.81413850952,28353.88984404342,0.2745323061395205,5
MOMENTUM_BREAKOUT,C2,1.0,2019-05-31 23:00:00+00:00,104201.95478176916,75448.98445844934,28752.97032331983,0.2759350377211,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-01 23:00:00+00:00,103394.83171565211,56594.84216834783,46799.98954730428,0.45263374165557646,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-02 23:00:00+00:00,104394.27787980423,63666.13096332103,40728.1469164832,0.39013773306019806,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-03 23:00:00+00:00,104187.62269492306,82397.69210150407,21789.93059341899,0.20914125910352294,3
MOMENTUM_BREAKOUT,C2,1.0,2019-06-04 23:00:00+00:00,102656.29843373997,83932.75372765571,18723.544706084253,0.18239060819214575,2
MOMENTUM_BREAKOUT,C2,1.0,2019-06-05 23:00:00+00:00,103274.32132181374,85420.55487107467,17853.76645073907,0.17287711235695113,1
MOMENTUM_BREAKOUT,C2,1.0,2019-06-06 23:00:00+00:00,102544.79233715554,85420.55487107467,17124.237466080875,0.16699275580741674,1
MOMENTUM_BREAKOUT,C2,1.0,2019-06-07 23:00:00+00:00,103925.33976393331,54281.38179979794,49643.95796413537,0.47768867609094906,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-08 23:00:00+00:00,103144.51244743497,72604.47908707277,30540.03336036219,0.29608975442029606,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-09 23:00:00+00:00,101610.307479735,72604.47908707277,29005.828392662228,0.28546147642006797,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-10 23:00:00+00:00,103173.56595695726,72604.47908707277,30569.08686988449,0.2962879744084598,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-11 23:00:00+00:00,103257.84145024036,72604.47908707277,30653.362363167587,0.2968623199230767,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-12 23:00:00+00:00,105752.98775522104,53931.04715093861,51821.94060428243,0.49002814676244427,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-13 23:00:00+00:00,105824.17375457915,53931.04715093861,51893.126603640536,0.49037119556433156,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-14 23:00:00+00:00,109859.80448097746,66146.96468155249,43712.83979942497,0.3978965737827612,2
MOMENTUM_BREAKOUT,C2,1.0,2019-06-15 23:00:00+00:00,113150.04690126731,51522.033223460356,61628.013677806965,0.5446574293652963,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-16 23:00:00+00:00,113881.63109424806,48902.47570313982,64979.15539110825,0.5705850431430133,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-17 23:00:00+00:00,114228.57539158233,48902.47570313982,65326.09968844251,0.5718892970913869,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-18 23:00:00+00:00,112189.92879694136,48902.47570313982,63287.45309380154,0.5641099319026125,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-19 23:00:00+00:00,113250.30253652795,72154.53013127403,41095.77240525392,0.3628756081424049,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-20 23:00:00+00:00,114025.68465401509,72154.53013127403,41871.15452274106,0.3672080957004514,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-21 23:00:00+00:00,116033.8116353303,94796.74469986095,21237.066935469353,0.18302481523414016,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-22 23:00:00+00:00,117119.16323945325,68882.40849607586,48236.754743377394,0.4118604796104636,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-23 23:00:00+00:00,116698.11312481586,71887.1244437496,44810.988681066265,0.38399068743415016,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-24 23:00:00+00:00,116525.02881075868,71887.1244437496,44637.904367009076,0.38307567758256317,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-25 23:00:00+00:00,117509.33800157862,71887.1244437496,45622.21355782902,0.38824330332978413,4
MOMENTUM_BREAKOUT,C2,1.0,2019-06-26 23:00:00+00:00,118249.98681052713,60703.98955701367,57545.99725351345,0.4866469655148448,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-27 23:00:00+00:00,113229.19333938707,60703.98955701367,52525.203782373406,0.46388393516976845,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-28 23:00:00+00:00,116545.63676023003,60703.98955701367,55841.64720321635,0.47913974950516314,5
MOMENTUM_BREAKOUT,C2,1.0,2019-06-29 23:00:00+00:00,115904.63280099629,103229.07667478741,12675.556126208869,0.10936194541914732,2
MOMENTUM_BREAKOUT,C2,1.0,2019-06-30 23:00:00+00:00,115135.96330193922,103229.07667478741,11906.886627151813,0.10341587706984744,2
MOMENTUM_BREAKOUT,C2,1.0,2019-07-01 23:00:00+00:00,114956.85038353241,103229.07667478741,11727.773708744997,0.10201891987834943,2
MOMENTUM_BREAKOUT,C2,1.0,2019-07-02 23:00:00+00:00,114997.93040864103,103229.07667478741,11768.85373385361,0.10233970030620038,2
MOMENTUM_BREAKOUT,C2,1.0,2019-07-03 23:00:00+00:00,115081.20054705637,115081.20054705637,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-07-04 23:00:00+00:00,114574.07500526431,94340.69117846314,20233.38382680117,0.1765965278434193,1
MOMENTUM_BREAKOUT,C2,1.0,2019-07-05 23:00:00+00:00,113418.00124788049,94340.69117846314,19077.310069417348,0.16820354669910795,1
MOMENTUM_BREAKOUT,C2,1.0,2019-07-06 23:00:00+00:00,112922.52504221778,73759.41596114196,39163.10908107582,0.3468139688377859,2
MOMENTUM_BREAKOUT,C2,1.0,2019-07-07 23:00:00+00:00,113216.22822247405,53294.265609936665,59921.96261253738,0.5292700839210835,3
MOMENTUM_BREAKOUT,C2,1.0,2019-07-08 23:00:00+00:00,116294.843147699,32905.69891058002,83389.14423711898,0.7170493719245272,4
MOMENTUM_BREAKOUT,C2,1.0,2019-07-09 23:00:00+00:00,114992.2889063987,11940.120682737237,103052.16822366146,0.8961659012418107,5
MOMENTUM_BREAKOUT,C2,1.0,2019-07-10 23:00:00+00:00,109282.07404354076,11940.120682737237,97341.95336080353,0.8907403543788893,5
MOMENTUM_BREAKOUT,C2,1.0,2019-07-11 23:00:00+00:00,103913.48518286766,32972.375153774236,70941.11002909343,0.682693972820282,4
MOMENTUM_BREAKOUT,C2,1.0,2019-07-12 23:00:00+00:00,106452.68294179953,32972.375153774236,73480.3077880253,0.6902626195734203,4
MOMENTUM_BREAKOUT,C2,1.0,2019-07-13 23:00:00+00:00,103990.09898784952,49731.11796945688,54258.98101839264,0.5217706449604631,3
MOMENTUM_BREAKOUT,C2,1.0,2019-07-14 23:00:00+00:00,99184.54985667023,65647.5430663468,33537.00679032344,0.3381273276814499,2
MOMENTUM_BREAKOUT,C2,1.0,2019-07-15 23:00:00+00:00,98596.37469551901,83015.14587553722,15581.228819981794,0.1580304434934759,1
MOMENTUM_BREAKOUT,C2,1.0,2019-07-16 23:00:00+00:00,98387.34045764327,98387.34045764327,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-07-17 23:00:00+00:00,98387.34045764327,98387.34045764327,0.0,0.0,0
MOMENTUM_BREAKOUT,C2,1.0,2019-07-18 23:00:00+00:00,98637.02006314861,58990.88538388838,39646.13467926023,0.40193970432073367,3
MOMENTUM_BREAKOUT,C2,1.0,2019-07-19 23:00:00+00:00,97944.4526640115,58990.88538388838,38953.56728012311,0.39771080669315056,3
MOMENTUM_BREAKOUT,C2,1.0,2019-07-20 23:00:00+00:00,100825.01989370078,23251.041414637046,77573.97847906373,0.7693921465212654,5
MOMENTUM_BREAKOUT,C2,1.0,2019-07-21 23:00:00+00:00,98483.83580676175,23251.041414637046,75232.7943921247,0.7639100749461196,5
MOMENTUM_BREAKOUT,C2,1.0,2019-07-22 23:00:00+00:00,95797.70517026051,23251.041414637046,72546.66375562346,0.7572902046733463,5
