symbol,signal_count,entry_signal_count,closed_trade_count,final_equity,net_return,cagr,expectancy,profit_factor,maximum_drawdown,sharpe_ratio,sortino_ratio,buy_and_hold_return,strategy_minus_buy_and_hold,insufficient_trade_sample,deterministic_replay_match
ADA/USDT,5,3,3,102174.31879297804,0.021743187929780472,0.010850465792678454,724.7729309926805,2.5021827377286554,0.018409815976603846,0.48218724255019013,0.1657091960172005,2.436048141700238,-2.4143049537704577,True,True
AVAX/USDT,3,2,2,98568.04724999038,-0.01431952750009613,-0.007210166613469293,-715.9763750048035,0.0,0.030758896680047058,-0.4809157751658764,-0.06441432548758208,2.3001059792361858,-2.314425506736282,True,True
BTC/USDT,21,13,13,108359.39534791514,0.08359395347915144,0.04110169499741634,643.0304113780866,2.334825133834466,0.051537773427748165,0.8434835545749687,0.7021508006517956,4.567852947145392,-4.4842589936662405,True,True
DOT/USDT,5,4,4,97360.925934092,-0.026390740659080092,-0.013328908689063113,-659.7685164770006,0.13566698470706393,0.04121954812124318,-0.5157292166447607,-0.15538398189798452,0.5289727548078071,-0.5553634954668872,True,True
ETH/USDT,9,6,6,98461.00302996386,-0.015389969700361439,-0.007751245750734714,-256.4994950060246,0.5709876146267489,0.034304169701793126,-0.36878977755396436,-0.18017368442745646,1.7922122697814067,-1.8076022394817681,True,True
