holding_bucket,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,architecture_id
01_06_BARS,232,-131302.59568447323,-1.3130259568447322,0.10775862068965517,0.03163043606325839,-0.7756388076142757,COMPOSITE_ALPHA_V2
07_12_BARS,111,-36482.12694987609,-0.36482126949876087,0.36036036036036034,0.20442417762503243,-0.4546778644385176,COMPOSITE_ALPHA_V2
13_24_BARS,111,-10986.80973905549,-0.1098680973905549,0.5675675675675675,0.6184957892666375,-0.1425842102669677,COMPOSITE_ALPHA_V2
25_36_BARS,42,821.1495490686652,0.008211495490686652,0.6666666666666666,1.0748249316854384,0.026221673423449103,COMPOSITE_ALPHA_V2
37_48_BARS,100,269586.9391696845,2.695869391696845,0.91,114.93606809967153,3.691347812455062,COMPOSITE_ALPHA_V2
