architecture_id,cost_multiplier,final_equity,net_return,cagr,monthly_geometric_return,maximum_drawdown,profit_factor,win_rate,total_fees,maximum_positions_observed,minimum_cash,minimum_equity,capital_feasible
COMPOSITE_ALPHA_V2,1.0,191636.5563453498,0.916365563453498,0.11447384855126796,0.009072777790036568,0.1130412238926507,1.409847927442455,0.41442953020134227,51297.12691843805,3,3359.8551604996246,95178.94982197955,True
COMPOSITE_ALPHA_V2,1.5,165987.9928861317,0.6598799288613169,0.08810743041512326,0.00706147250554201,0.154624179130606,1.2759684275605578,0.37416107382550334,76945.69037765707,3,2369.485753640365,94429.99096855147,True
COMPOSITE_ALPHA_V2,2.0,140339.4294269107,0.4033942942691071,0.05809538928907809,0.0047169641298836495,0.2054882253196565,1.157795651363098,0.3422818791946309,102594.2538368761,3,-7208.671002163035,93681.03211512335,False
COMPOSITE_ALPHA_V2,3.0,89042.30250847223,-0.10957697491527763,-0.019153258814855967,-0.0016102903183354833,0.35105965453693455,0.9623671939279576,0.29194630872483224,153891.38075531414,3,-49929.27025158497,89042.30250847223,False
