policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,RELATIVE_STRENGTH_ROTATION,D2,2.0,-5868.000101338747,83208.93206537908,4016.998232409186,0.04827604600492821,-9884.998333747933,JASMY-USDT,0.049300089010271185,-9970.207858611544,-16009.214365651416
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,UNION_FOCUS,E2,1.0,-2741.9352492777034,139624.40735753658,3710.341490883991,0.026573731349010563,-6452.276740161695,SOL-USDT,0.08081413282794025,-14025.560651492104,-20360.828715581232
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,UNION_FOCUS,E2,2.0,-21401.11404302991,118407.33817505548,3575.0546298889026,0.030192846870719103,-24976.16867291881,SOL-USDT,0.05163143978683538,-27514.65539433474,-26887.83951854779
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,MOMENTUM_BREAKOUT,E2,1.0,-6325.052453796373,101930.06239495153,3295.359619733819,0.03232961446609527,-9620.412073530191,SOL-USDT,0.12490687926448318,-19056.81845078382,-20041.193870603907
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,MOMENTUM_BREAKOUT,E2,2.0,-20906.49711398457,87365.57206960558,2893.4146372325877,0.033118476405412385,-23799.911751217158,SOL-USDT,0.10026311663901452,-29666.041656633664,-25162.35554487767
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,RELATIVE_STRENGTH_ROTATION,E2,1.0,2924.763412608292,92243.15887271031,4124.176619459613,0.04470983723736862,-1199.4132068513209,JASMY-USDT,0.04658532409176387,-1372.4140387249818,-11767.029119984803
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,RELATIVE_STRENGTH_ROTATION,E2,2.0,-8462.236398415036,82644.71222692597,4016.998232409186,0.04860562913425491,-12479.234630824223,JASMY-USDT,0.04963666333556766,-12564.444155687834,-16009.214365651413
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,C2,1.0,-6018.359538098124,114078.38643982651,3902.4249501925915,0.03420827618605057,-9920.784488290716,SOL-USDT,0.07497240427627523,-14571.090445449952,-18169.596260318107
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,C2,2.0,-21305.73190455691,98413.49344862199,3778.7911514495627,0.03839708376394878,-25084.523056006474,SOL-USDT,0.04513066646475675,-25747.19845301819,-23823.915950142757
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,C2,1.0,-7977.279605041476,88043.18512792322,3488.940745644502,0.03962760707231583,-11466.220350685979,SOL-USDT,0.0505064180400045,-12424.025518685874,-18898.760047463395
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,C2,2.0,-20243.150653664088,76539.9401061745,3115.916691666829,0.04070968290992257,-23359.067345330917,JASMY-USDT,0.02322211544519869,-22020.569978978267,-23526.98534800441
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,C2,1.0,5224.285313907443,90815.17037559274,4033.6987551645207,0.044416574218624244,1190.5865587429225,SOL-USDT,0.08170529384446132,-2195.794867165181,-12606.397952786268
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,C2,2.0,-6055.878608090037,81414.38475301073,3935.004435491111,0.048333036568769173,-9990.883043581149,SOL-USDT,0.05164279200921731,-10260.344746448163,-16623.796798308587
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,D2,1.0,-3096.7680703274145,116052.45837812658,3902.4249501925915,0.03362638762444446,-6999.193020520006,SOL-USDT,0.08032470318273387,-12418.647343177008,-18169.59626031811
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,D2,2.0,-18860.13150378235,100147.08323618124,3778.7911514495627,0.037732413459689834,-22638.922655231916,SOL-USDT,0.05156699983745299,-24024.4161287439,-23823.915950142757
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,D2,1.0,-9291.22532086595,88436.74582207111,3391.2998135908124,0.038347180033217,-12682.525134456762,SOL-USDT,0.05475782330921196,-14133.829022632608,-18898.760047463395
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,D2,2.0,-21584.641012220076,76893.51548770649,3027.0416253666835,0.03936666968816945,-24611.68263758676,SOL-USDT,0.0242957139487853,-23452.823869025884,-23526.985348004408
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,D2,1.0,5464.274689913591,89529.51992159315,4033.6987551645207,0.045054399472901165,1430.5759347490703,JASMY-USDT,0.046944340013178404,1261.3704654976927,-12606.397952786267
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,D2,2.0,-5911.946249618802,80212.29382480221,3935.004435491111,0.0490573732261772,-9846.950685109912,JASMY-USDT,0.050097989930942936,-9930.42093799158,-16623.796798308587
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,E2,1.0,-4133.268778629648,114778.98939598702,3902.4249501925915,0.03399947125104266,-8035.69372882224,SOL-USDT,0.0664207489231038,-11756.975214948096,-18169.596260318107
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,E2,2.0,-19731.50571333674,99011.66247949438,3778.7911514495627,0.0381651116325025,-23510.2968647863,SOL-USDT,0.03717340539453822,-23412.106381474176,-23823.915950142757
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,E2,1.0,-7495.253282253502,87902.34819982882,3359.2347500650053,0.03821552915092144,-10854.488032318508,SOL-USDT,0.06006076987262554,-12774.735988746821,-18898.760047463395
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,E2,2.0,-19872.101008383077,76447.66460897464,2998.4460184313994,0.03922220559343803,-22870.547026814478,SOL-USDT,0.02987020466622762,-22155.608396508276,-23526.98534800441
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,E2,1.0,2981.3017109150223,89021.4840850867,4033.6987551645207,0.045311519984424356,-1052.3970442494983,SOL-USDT,0.05486407765006539,-1902.7799044532348,-12606.397952786272
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,E2,2.0,-8144.162814582885,79777.0959430979,3935.004435491111,0.04932498969751677,-12079.167250073997,JASMY-USDT,0.05037128314671932,-12162.637502955662,-16623.796798308587
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,C2,1.0,-4289.769917462301,119418.44614752676,3877.9685324264296,0.032473781543227234,-8167.738449888731,SOL-USDT,0.06919821103456217,-12553.312755398356,-16862.03931691325
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,C2,2.0,-19469.122730234303,102934.08567370157,3755.9307768574267,0.03648869810495652,-23225.05350709173,SOL-USDT,0.041947114424200425,-23786.910600139512,-22432.67686403871
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,C2,1.0,-11487.500122996627,88906.45006020112,3395.8409522863503,0.038195664656354274,-14883.341075282977,SOL-USDT,0.053585749864670705,-16251.618917278403,-18974.72926026096
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,C2,2.0,-23002.10015571061,77310.80602465279,3040.7030942381434,0.039330893708035164,-26042.803249948753,SOL-USDT,0.025029767704224784,-24937.17167153405,-23477.671472918122
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,C2,1.0,5224.285313907443,90815.17037559274,4033.6987551645207,0.044416574218624244,1190.5865587429225,SOL-USDT,0.08170529384446132,-2195.794867165181,-12606.397952786268
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,C2,2.0,-6055.878608090037,81414.38475301073,3935.004435491111,0.048333036568769173,-9990.883043581149,SOL-USDT,0.05164279200921731,-10260.344746448163,-16623.796798308587
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,D2,1.0,-831.6860606336031,121445.10030511471,3877.9685324264296,0.03193186487296357,-4709.654593060033,SOL-USDT,0.08661121888610956,-11350.194225805424,-16862.039316913255
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,D2,2.0,-16714.976844436875,104727.57521607753,3755.9307768574267,0.035863818761277165,-20470.9076212943,SOL-USDT,0.06005510230453335,-23004.40208814412,-22432.676864038713
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,D2,1.0,-9661.481266725392,92127.28920682965,3398.2424530612257,0.03688638276799861,-13059.723719786618,SOL-USDT,0.0583781374186673,-15039.700816050998,-18974.72926026096
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,D2,2.0,-21631.01189963519,80134.57592436497,3042.547195418307,0.03796797025905541,-24673.559095053497,SOL-USDT,0.031114431999239068,-24124.3537130217,-23477.67147291812
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,D2,1.0,5464.274689913591,89529.51992159315,4033.6987551645207,0.045054399472901165,1430.5759347490703,JASMY-USDT,0.046944340013178404,1261.3704654976927,-12606.397952786267
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,D2,2.0,-5911.946249618802,80212.29382480221,3935.004435491111,0.0490573732261772,-9846.950685109912,JASMY-USDT,0.050097989930942936,-9930.42093799158,-16623.796798308587
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,E2,1.0,-2462.1307030333974,120859.10304266535,3877.9685324264296,0.032086689664223636,-6340.0992354598275,SOL-USDT,0.0729344800031625,-11276.926537098829,-16862.03931691325
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,UNION_FOCUS,E2,2.0,-17974.78622747817,104130.79708032278,3755.9307768574267,0.03606935586942867,-21730.717004335595,SOL-USDT,0.04607440678348175,-22772.550930845155,-22432.67686403871
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,E2,1.0,-9384.063252409993,91764.05537953602,3365.2877467087756,0.03667326746611132,-12749.350999118768,SOL-USDT,0.06246356840538885,-15115.97360276553,-18974.72926026096
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,MOMENTUM_BREAKOUT,E2,2.0,-21178.413919175946,79855.39392727733,3013.0484519570573,0.03773130785255382,-24191.462371133002,SOL-USDT,0.035593887940150594,-24020.77786204004,-23477.671472918126
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,E2,1.0,2981.3017109150223,89021.4840850867,4033.6987551645207,0.045311519984424356,-1052.3970442494983,SOL-USDT,0.05486407765006539,-1902.7799044532348,-12606.397952786272
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,RELATIVE_STRENGTH_ROTATION,E2,2.0,-8144.162814582885,79777.0959430979,3935.004435491111,0.04932498969751677,-12079.167250073997,JASMY-USDT,0.05037128314671932,-12162.637502955662,-16623.796798308587
