policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
ROUTER_TIME_FAIL_72_CONTROL,False,-0.013599146664610262,0.989963833311595,0.39295917451580825,79.46367441998413,1,False
EVIDENCE_GATED_LIFECYCLE_IMMEDIATE_RECYCLE,False,-0.214011140430298,0.8469254633500513,0.3433880765379637,131.60817446171598,2,False
EVIDENCE_GATED_LIFECYCLE_SLOT_ESCROW,False,-0.21305731904557035,0.8220358355836023,0.3320052292772074,113.37825927532694,3,False
FAMILY_AWARE_EVIDENCE_LIFECYCLE_SLOT_ESCROW,False,-0.19469122730234245,0.8409427090670258,0.3220768795190509,111.85215113862151,4,False
