policy_id,portfolio_id,universe_id,cost_multiplier,pair,entry_time,exit_time,period_id,support_families,entry_market_context,entry_governor_state,exit_reason,post_lock_net_contribution,first_lock_time,classification,final_trade_net_pnl,pre_lock_net_contribution,first_lock_transition_episode,crisis_tag,family_bucket
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-340.04010344228266,-340.04010344228266,NONE,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,3949.9116437848793,3949.9116437848793,NONE,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-407.5237504566098,-407.5237504566098,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,276.9075742899128,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,-206.39701301897145,-483.30458730888427,LOCK@2022-04-01T16:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,AVAX-USDT,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,-253.7749691519831,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,225.16057449207767,478.9355436440608,LOCK@2022-04-01T16:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-997.0754258360064,-997.0754258360064,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,-2059.4926621448444,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,418.99954197714936,2478.492204121994,LOCK@2022-04-01T16:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ATOM-USDT,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-1702.7976261934143,2022-04-05 11:00:00+00:00,CROSSED_TO_LOCKED,-2544.642514961212,-841.8448887677976,LOCK@2022-04-05T11:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-1655.1969799320211,2022-04-05 11:00:00+00:00,CROSSED_TO_LOCKED,-1879.679258395072,-224.482278463051,LOCK@2022-04-05T11:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-07-21 03:00:00+00:00,2022-07-28 03:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,1079.218212449833,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,824.1061068426434,-255.1121056071895,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ADA-USDT,2022-07-21 09:00:00+00:00,2022-07-28 09:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,540.6359333509641,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,246.38668283540304,-294.24925051556113,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,BTC-USDT,2022-07-21 11:00:00+00:00,2022-07-24 11:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-54.15333581684367,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,-356.627516289531,-302.47418047268735,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,BTC-USDT,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-188.69270383614105,-188.69270383614105,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-129.40968798851776,-129.40968798851776,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,AVAX-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-555.4894496288554,-555.4894496288554,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-1295.8415646132644,-1295.8415646132644,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,XRP-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,100.5432928386962,100.5432928386962,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ADA-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,115.1751620479282,115.1751620479282,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,AVAX-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,2361.840742281883,2361.840742281883,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1377.9910821174806,1377.9910821174806,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-08-08 05:00:00+00:00,2022-08-15 05:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1714.633921182349,1714.633921182349,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,BTC-USDT,2022-08-08 08:00:00+00:00,2022-08-15 08:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,181.75366041380693,181.75366041380693,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-08-13 01:00:00+00:00,2022-08-16 01:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-600.9296055717658,-600.9296055717658,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ADA-USDT,2022-08-13 07:00:00+00:00,2022-08-16 07:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-143.9429878766033,-143.9429878766033,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,XRP-USDT,2022-08-14 11:00:00+00:00,2022-08-17 11:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-631.1079686096258,-631.1079686096258,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-10-29 05:00:00+00:00,2022-11-01 05:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-229.63944270830808,-229.63944270830808,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-10-29 10:00:00+00:00,2022-11-01 10:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-511.483980277322,-511.483980277322,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ADA-USDT,2022-10-29 18:00:00+00:00,2022-11-01 18:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-117.3598338330898,2022-11-01 17:00:00+00:00,CROSSED_TO_LOCKED,-1224.9443496554582,-1107.5845158223683,LOCK@2022-11-01T17:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,LUNC-USDT,2022-10-30 10:00:00+00:00,2022-11-02 10:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-1001.9252959944556,2022-11-01 17:00:00+00:00,CROSSED_TO_LOCKED,-2286.3429221772294,-1284.4176261827738,LOCK@2022-11-01T17:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ADA-USDT,2022-11-04 16:00:00+00:00,2022-11-07 16:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-600.0642641712925,-600.0642641712925,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,BTC-USDT,2022-11-04 16:00:00+00:00,2022-11-07 16:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-508.9490698702609,-508.9490698702609,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,ETH-USDT,2022-11-04 16:00:00+00:00,2022-11-07 16:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-935.8805048950732,-935.8805048950732,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,SOL-USDT,2022-11-04 16:00:00+00:00,2022-11-07 16:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-1243.3253661048543,-1243.3253661048543,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,LUNC-USDT,2022-11-04 22:00:00+00:00,2022-11-07 22:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-918.0611222889164,-918.0611222889164,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,E2,2.0,BTC-USDT,2022-12-14 20:00:00+00:00,2022-12-17 20:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-1350.2212873330325,-1350.2212873330325,NONE,NONE,MB
