decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,source_hour_open,feature_valid,feature_status,btc_kucoin_log_return,btc_binance_log_return,btc_cross_venue_log_return_gap,eth_kucoin_log_return,eth_binance_log_return,eth_cross_venue_log_return_gap,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,2022-01-02 18:00:00+00:00,2022-01-02 18:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.00788853893144066,-0.007262845544771429,0.0006256933866692306,-0.0038545649363716248,-0.007549701952275391,-0.0036951370159037664,-0.001534721814617268,0.0021604152012864985
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,2022-01-03 17:00:00+00:00,2022-01-03 17:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.004383495735130252,0.0020376220158416854,0.006421117750971938,-0.00929597061092543,0.0034565805248499885,0.01275255113577542,0.009586834443373679,0.003165716692401741
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,2022-01-03 18:00:00+00:00,2022-01-03 18:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.002226344408290263,-0.0022446032734764684,-0.004470947681766731,0.0033794837244619925,-0.0024647140660926286,-0.005844197790554621,-0.005157572736160676,0.0006866250543939448
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,2022-01-04 17:00:00+00:00,2022-01-04 17:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.0033238402241222696,-0.004549188968236886,-0.001225348744114616,0.0006960424555232477,-0.003451297140804156,-0.004147339596327404,-0.0026863441702210103,0.001460995426106394
C2:000003|024h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,2022-02-10 20:00:00+00:00,2022-02-10 20:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.018919359524069708,-0.006138382803102811,0.012780976720966897,-0.020459611951256073,-0.0030452462054980614,0.017414365745758012,0.015097671233362454,0.0023166945123955576
C2:000003|048h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,2022-02-11 20:00:00+00:00,2022-02-11 20:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0018874380945685916,-0.009496166213154588,-0.011383604307723179,-0.004276190638869338,-0.025529442303255327,-0.021253251664385988,-0.01631842798605458,0.004934823678331405
C2:000004|024h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,2022-02-15 23:00:00+00:00,2022-02-15 23:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.004797086476627343,0.008469510478976256,0.0036724240023489124,0.009391883179226382,0.018332444033168315,0.008940560853941933,0.006306492428145422,0.0026340684257965103
C2:000005|024h,C2:000005,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.00484885172009065,0.0018101903870817613,0.006659042107172411,-0.007248904959703416,0.005163880913143852,0.01241278587284727,0.00953591399000984,0.002876871882837429
C2:000006|024h,C2:000006,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.00484885172009065,0.0018101903870817613,0.006659042107172411,-0.007248904959703416,0.005163880913143852,0.01241278587284727,0.00953591399000984,0.002876871882837429
C2:000007|024h,C2:000007,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-16 02:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.00484885172009065,0.0018101903870817613,0.006659042107172411,-0.007248904959703416,0.005163880913143852,0.01241278587284727,0.00953591399000984,0.002876871882837429
